Frame,C009,C013,C005,C004,C012,C003,C023,C002,C001,C016,C000,C007,C011,C010,C006
79.752519,-0.1475343,1.398341,0.2194468,0.7955792,-0.9996964,-0.6060218,-0.4353901,0.2026486,-0.3960199,-0.04483373,-0.1418395,-0.7470916,-0.05219168,-0.1012882,0.3947449
79.819146,-0.5203618,-0.7554557,0.3150065,0.5290293,-0.6673216,0.8428019,-0.9157727,0.7832823,-0.1124365,0.3296017,-0.2002177,-0.9321443,-2.186346,-0.669274,0.1078221
79.885773,0.7740665,1.277401,0.2471779,0.06440254,0.1863714,-0.4352579,-0.08826757,-0.2052245,-0.444591,-0.220291,0.106185,-0.5799231,0.683651,-0.2021291,-0.3548966
79.9524,0.4247423,0.9639155,-0.1337106,0.2737755,-0.5489791,0.1015815,-0.4053707,0.4625933,0.2053478,0.1963393,-0.1441754,-0.4316908,-0.1443118,-0.4809195,0.04674105
80.019027,0.656949,1.578232,-0.1460657,-0.2469506,0.1244237,0.4008823,-0.2785139,0.7429789,0.5219781,-0.005800915,-0.243268,-1.133767,-0.1544351,0.05521821,-0.7185069
80.085654,0.9034045,3.622274,-0.591738,0.938848,-0.08278677,1.665908,0.04742238,-0.1373473,0.3264045,-0.0131089,-0.4100064,-0.6979722,-3.447217,0.0175332,-0.4981643
80.152281,0.3384255,0.3967297,-0.3812608,-0.2656687,0.02900781,-0.9770433,0.1274768,-0.08571833,-0.1785646,-0.422791,-0.431949,-0.6923795,0.4709072,-0.7771969,-0.6625122
80.218908,0.1689059,1.974386,-0.1995675,0.1792346,-0.4561264,0.2710823,0.1098986,-0.7214342,0.0799119,-0.1755177,-0.2681466,-0.5894659,1.000295,-0.6884273,-0.9221032
80.285535,-0.6554115,2.147084,-0.1914204,-0.3375147,-0.4187463,0.6783318,0.2083331,0.3568302,0.1656746,-0.6758636,-0.1517066,-0.5073699,0.3861767,0.0010287,-0.5445811
80.352162,1.417861,1.371026,-0.2255552,0.4168451,0.05383468,-0.00508306,-0.3028011,0.1735495,-0.2725956,0.5308697,-0.2987229,-0.4090731,-0.8248707,0.5138584,-0.7002932
80.418789,-0.4527988,1.482674,0.2329374,-0.4331965,0.8915796,0.3168255,-0.3064354,-0.4120811,-0.7571172,-0.3570998,0.05160695,-0.6674502,-0.06510545,0.05155244,-0.7341583
80.485416,1.987735,1.922625,0.1954056,0.2511696,0.6607541,0.4824866,-0.3530797,-0.3345588,0.2198083,-0.3959906,0.2944029,-0.5761578,0.2411372,-0.4254284,-0.6652558
80.552043,0.241977,1.143143,0.02226841,0.5441993,-0.4872521,-0.08726142,-0.1392841,-0.3024462,0.3309995,0.5780609,0.1613113,-0.8198103,1.630314,0.1671636,0.2192262
80.61867,0.5678641,0.8578982,-0.07713319,0.7364865,0.4705646,0.2347354,0.05651817,0.0395487,0.06804953,-0.1868732,-0.1646302,-0.8875877,0.7586825,0.04542423,-0.3257317
80.685297,-0.519626,-0.248786,0.262964,-0.4841871,-0.1312629,-0.8010364,-0.1233534,0.6246804,0.1124515,0.2366253,0.1949113,-0.6982508,0.138781,0.5070712,-0.1622257
80.751924,-0.609642,-0.1532826,0.398248,-0.1530561,-0.8072397,0.6168382,-0.673111,0.3277962,-0.1325342,0.4047365,-0.06793488,-0.6113728,-0.4035361,0.01746448,0.4266959
80.818551,0.9221131,1.670234,0.06782911,0.07354233,0.1196139,-0.1047663,0.3817477,0.5127472,0.3433118,-0.2071556,-0.1987053,-0.7605239,-0.9321877,-0.2829019,-0.3178125
80.885178,-0.8101175,-0.1804656,0.4244393,0.2457423,0.2183376,-0.5262766,-0.5152524,-0.05458038,0.4320719,0.1739258,0.2208794,-0.524475,1.067305,-0.03401965,0.04074877
80.951805,-0.02252521,0.4341992,-0.2431572,0.5529752,-0.2756035,-0.3825082,-0.1844761,0.4313943,-0.1297226,-0.04726278,-0.09859446,-1.081482,0.04026496,0.06885663,-0.1841983
81.018432,-0.5057866,0.3903068,-0.2263678,0.5077762,-0.1538286,0.3721524,-0.8124502,1.022382,-0.09235869,-0.05824592,0.03788838,-1.13409,0.5404804,0.5736284,-0.3750045
81.085059,0.415597,0.325398,-0.2254976,-0.6123437,-0.5459699,-0.8357002,0.5674603,-0.3700145,0.2960473,0.3034417,0.1319157,-0.8700808,0.6382011,-0.5891138,-0.4453788
81.151686,0.4520058,-0.5849344,0.1779697,-0.4461878,-0.5810948,0.1624425,-0.2269252,0.8434676,-0.55611,0.6575424,0.1996331,-0.9632651,-0.01422214,-0.6399586,0.2455878
81.218313,1.544273,1.328654,0.2417964,-0.3696084,-0.8752784,0.2430931,-0.7709091,-0.6986133,0.2450722,1.249077,-0.02412722,-0.5683884,0.2123877,-0.6740847,0.2134431
81.28494,-0.3918762,-0.01446395,-0.1728315,-0.3988574,-0.1416233,-0.6734381,0.1451768,0.278538,0.2891854,-0.1591628,0.05687447,-0.973676,-0.735432,-0.2404006,-0.492843
81.351567,-0.131278,1.044002,-0.1726894,-0.4012134,0.1712601,-0.01495379,-0.6425329,0.1565885,-0.2867983,-0.3207105,0.2536408,-0.9417527,-0.9378333,0.1337467,-0.7903641
81.418194,-0.5950417,0.08294386,-0.6835153,-0.06384774,-0.1410995,-1.837322,-0.3190695,1.0107,-0.04498627,0.1236665,0.1273842,-1.111437,-0.6511162,-0.6279127,-0.1886043
81.484821,0.04779651,0.233729,0.02340367,0.2108614,-0.7342324,-0.9081392,-0.6280867,-0.05949253,0.3138832,-0.2890975,-0.2507353,-0.8781949,0.3179131,-0.1590088,-0.7625894
81.551448,0.8407149,0.1677703,-0.09526209,-0.1475738,0.2062288,0.1767512,-0.01040194,-0.350843,-0.1726393,0.06673529,-0.4591782,-1.02751,-0.04461184,-0.3574742,-1.032546
81.618075,0.3397017,0.7061387,-0.1224489,0.2779354,0.08134409,-1.034929,-0.3978534,0.9211811,0.0381661,0.1910387,-0.3605594,-0.6398067,0.4643854,0.05327842,-0.151548
81.684702,-0.4678364,-0.2988879,-0.3542636,-0.5608212,1.123176,-0.9777077,-0.1951201,-0.05792836,-0.3669659,-0.4086731,-0.1471369,-1.019817,0.0227968,-0.4400257,-0.3571346
81.751329,0.5441524,0.5643441,0.1372987,-0.05855549,0.3553829,-0.170971,-0.3698352,-0.1472638,-0.5167663,0.3816897,-0.007447167,-0.5401371,0.3770181,-0.1898053,-0.3120802
81.817956,1.508639,1.016708,0.2005246,0.3794577,0.4517049,-0.687699,-0.4477194,-0.3166075,-0.1652087,0.08423503,-0.2933966,-0.7881658,-0.6230431,-0.8252163,-0.5387692
81.884583,0.1734786,0.872674,0.1706766,0.006471842,0.1604316,-0.4058947,-0.1400004,0.5221235,0.01155936,-0.6408942,-0.05990798,-0.5089912,-1.822736,0.1896112,-0.462763
81.95121,-0.4274332,0.2486909,-0.4411563,-0.1095298,-0.6847302,-0.805772,0.350873,0.1318421,-0.2460379,0.08509867,-0.05091787,-0.3814808,0.05473149,-0.2002671,-0.8403969
82.017837,1.024184,1.467175,-0.1143823,-0.3999889,0.1983502,-1.310378,-0.3468241,0.3246052,0.3049745,-0.3228173,-0.08630689,-0.5859578,0.3382978,-0.4001394,-0.06183563
82.084464,0.5578697,0.8515435,-0.4199446,0.3660467,0.3045034,-0.8892468,-0.6062678,-0.1966898,-0.2898396,-0.4153639,-0.2235049,-0.8319989,-0.7539003,-1.034526,-1.019997
82.151091,-0.1209039,0.8189521,-0.08299235,-0.04293018,-0.3551564,-0.013909,0.3440066,-0.1109914,0.3087056,-0.4781764,-0.166598,-1.169798,-1.575219,-0.7011818,-0.8155733
82.217718,0.362061,1.144414,-0.308835,0.05957541,-0.5954218,-0.2377374,-0.02732099,-0.294003,0.1870055,0.2862686,-0.3256455,-0.59023,0.0936707,-0.2012366,0.04470341
82.284345,0.01715385,1.349335,0.07540485,-0.4701802,-0.06552878,-0.9096379,-0.1161093,0.344189,-0.2515002,-0.195482,-0.1266601,-0.3720844,-0.571426,-0.4095363,-0.9798121
82.350972,0.6672007,0.5543622,0.4183334,0.02188419,0.9923848,-0.8012952,-0.002145638,-1.559598,0.1526705,-0.1107135,-0.137341,-0.9669567,0.5743079,-0.7877414,-0.2261884
82.417599,-0.2384105,-0.8066705,0.2113052,0.1693669,-0.1929775,-0.4467424,-0.4318047,-0.8446406,-0.3775312,-0.5788531,-0.1075724,-0.4629983,-0.8376214,-0.1182453,-0.5688407
82.484226,1.339282,-0.8365287,0.5145631,-0.2830543,0.6370273,-0.5457858,0.007202091,0.305941,0.7029931,0.04620297,0.3704841,-0.3011716,0.3714488,-0.6357341,-0.6407306
82.550853,-0.3965859,0.3469967,0.3453823,0.5084163,0.2861131,0.08446202,-0.3731133,-0.7529153,0.2605878,0.5492278,0.1744817,-0.2296138,-0.01981272,0.531745,0.2131248
82.61748,-0.4169531,1.210287,0.1815635,0.1975993,0.2039372,0.1739931,0.182126,-0.05275958,-0.1437332,-0.04044162,-0.1111186,-0.8852406,0.8590314,0.4858524,-0.9542207
82.684107,0.2966714,1.048201,-0.2920288,-0.2198452,0.3821972,-0.4080691,0.2208684,1.481006,0.721166,-0.18987,0.1188701,-0.9233873,0.1039504,0.5429432,-0.4951773
82.750734,-0.009803524,-0.9385694,0.02662563,0.5056307,-0.2525825,-1.04596,-0.2285674,0.1013679,-0.2087983,0.1503189,-0.004104685,-0.6122933,0.6153944,0.1520639,0.08511565
82.817361,0.3741702,0.2946941,0.8255019,0.1791442,-0.0610819,-0.6533511,-0.2301526,0.3488534,-0.4436541,-0.3310141,0.2816559,-0.511297,1.01531,-0.1970976,-0.3555837
82.883988,-0.04959253,0.1231009,0.3394434,-0.7816375,-0.3736757,0.6442602,0.08186013,0.5984466,0.5943855,-0.452837,0.08675414,-1.023823,0.3683931,0.3828199,-0.0258094
82.950615,-0.09757401,0.08420398,0.4366018,-1.005113,-0.03156902,-0.09419966,0.3663827,1.034081,0.1479378,-0.3393205,0.2692849,-0.7058458,-1.136837,0.05500256,-0.1919809
83.017242,-1.285953,-0.00216585,0.0871913,-0.459397,-0.08839641,-1.025107,0.15598,0.4711656,-0.2834521,-0.05546977,-0.04427047,-1.044764,-0.2302843,-0.1196662,-0.6111444
83.083869,-0.1447571,0.588829,0.06110841,-0.1542159,0.300828,-0.1071772,-0.3150766,0.131375,-0.5115693,-0.3832504,-0.1583999,-0.5031701,-0.2354683,0.09024505,-0.4763269
83.150496,-0.08258531,1.055062,-0.1058477,0.249075,-0.2846912,0.6482568,0.4653616,-0.08980279,0.02584483,0.1608743,-0.1874193,-0.908127,0.2209421,0.113792,-0.08440445
83.217123,-0.3846027,0.5660288,0.007848146,-0.1477334,-0.3456764,-0.4743022,-0.002968057,-0.2953196,-0.3642141,-0.2306867,0.06827265,-1.120916,0.1473259,-0.738788,-0.4300902
83.28375,0.9504558,0.5053383,-0.165843,-0.4444132,-0.3727711,-0.08024381,0.4658723,-0.2208435,-0.5594053,-0.5198941,-0.1488855,-0.9954318,-0.9694459,-0.1791987,-0.4198465
83.350377,0.001488564,0.07240488,0.1034996,-0.147915,0.07174777,0.0939768,-0.1289915,-0.2335173,-0.1010928,-0.1653395,0.1210507,-0.7443613,-0.4204463,-0.3492814,-0.4441042
83.417004,0.0308792,1.194932,-0.4033426,0.09824351,-0.01542063,-1.754699,-0.1980203,1.627206,-0.2423071,-0.3010823,-0.1897269,-1.13751,-0.6875303,0.2011651,-0.4268517
83.483631,-0.5563051,0.031465,0.3278154,-0.3287575,-0.4864374,-0.04958591,-0.5255532,0.08679588,0.08571833,0.5520793,0.3024466,-0.8190483,-0.6701531,-0.1650824,-0.4013523
83.550258,0.4925929,0.8132333,0.2522768,-0.1824435,0.9999545,0.3254076,-0.05273394,-0.1352565,-0.2524636,-0.3387649,0.3244879,-0.9790279,-0.2285019,-0.7410437,-0.2290599
83.616885,0.04700472,-0.2195617,0.2116281,-0.1215623,-0.1913111,0.06583984,0.06640756,0.4783552,-0.3421906,-0.8210133,0.100987,-0.7638767,-0.5498959,-0.3197169,-0.2632398
83.683512,0.7729302,1.259026,-0.5467849,-0.531768,-0.03856521,0.1160971,0.3014055,0.6019588,0.2454898,0.03832334,0.2275908,-0.967132,0.1726212,-0.4750725,-0.6546345
83.750139,-0.1466614,0.1052943,-0.2272629,-0.1054235,0.1258176,-0.8428916,-0.4110719,0.4820462,-0.3514155,-0.2868384,-0.003683855,-0.8636731,1.241811,-1.356718,-0.6147952
83.816766,1.595915,-0.3594289,-0.5184684,-1.180942,0.1292914,-0.2769443,-0.3301449,1.246359,0.09595174,-0.3161642,0.06242712,-1.02237,0.733635,-0.5728891,0.008818962
83.883393,0.3013035,0.02884629,0.04385926,-0.9340144,-0.2749286,-0.1327377,-0.4045911,0.09892419,-0.2364028,-0.1600751,0.1057278,-1.013161,-1.569206,-0.6905608,-0.6074345
83.95002,-1.175216,-0.5001799,0.1370824,-0.03743089,-0.2120741,0.1519261,-0.2757788,0.4455576,-0.4624059,-0.5360383,-0.01446205,-1.209108,0.05357189,-0.03874229,-0.2235191
84.016647,-0.4882988,0.9701095,-0.162166,0.07603206,0.9373507,0.6515515,-0.1075414,0.7713828,-0.2405052,-0.4954322,0.1870728,-0.9072461,-0.5021761,0.1588138,-0.9552983
84.083274,0.09999223,0.2119491,-0.04652026,-0.4024717,0.5316187,0.6660269,-1.032712,0.1618663,-0.5976315,0.03693249,-0.1099854,-1.077409,-0.168527,-0.1630234,-0.2085567
84.149901,-0.5712496,0.09287015,-0.2343735,-0.3999578,0.3869702,-0.8346862,-0.6169006,0.696328,-0.385443,-0.5822209,0.02636436,-0.8383705,0.8028436,-0.2008837,0.3461465
84.216528,0.004616172,0.2831431,-0.2161061,0.2458075,0.00888295,-0.6421641,0.2790077,1.347561,0.05913789,0.3483689,-0.123655,-0.901938,-0.1667023,0.3835499,0.0009204337
84.283155,-0.648724,-0.3268641,0.08363611,0.5988391,1.114998,-0.145181,-0.3889565,0.05854672,0.1206917,0.1947501,0.01932502,-0.6473332,-0.2727199,-0.3595397,0.01296478
84.349782,0.40948,1.537191,-0.07837231,0.2897574,0.3701006,-1.044286,0.002303661,0.7605084,0.07113085,0.02194119,-0.113029,-0.9545937,0.6381508,0.2356236,-0.03624067
84.416409,-0.0760538,0.8487086,0.241287,-0.4664113,-0.1505532,0.5239113,0.01128474,0.8665071,0.09253804,-0.3778284,0.1442332,-0.9419163,-0.8763912,0.2038264,-0.3365997
84.483036,0.03006721,1.775095,-0.06774048,-0.0252247,0.630897,-0.346269,-0.04899364,0.3802737,-0.02566576,-0.5578019,-0.06090274,-0.8437183,-1.422759,-0.2054683,-0.1719528
84.549663,-0.1231785,0.1371382,0.3555833,-0.5164592,0.1085635,0.3104118,-0.2471873,0.03534476,0.1176334,-0.1211181,0.3718778,-0.8892224,0.519313,-0.9050015,0.4194497
84.61629,-0.7183453,0.8856022,-0.1485886,0.1771974,-0.7318872,-0.3481813,-0.1069812,0.6118966,0.2461502,-0.6146098,-0.05270866,-1.05297,0.3574265,-0.09164258,-0.3681434
84.682917,-0.3546233,-0.05547791,0.1242641,-0.09071395,-0.1620985,-0.5526993,-0.2048124,-0.122438,-0.1477244,-0.1529868,0.004247602,-0.8781229,0.9520752,-0.4642033,-0.1335207
84.749544,0.7668148,-0.2226903,-0.3062503,0.2588968,-0.4663067,-1.150967,0.07009318,-0.3711604,-0.1784576,-0.6823849,-0.1441851,-1.055323,0.619419,-0.8889758,-0.3446879
84.816171,0.138787,1.095494,0.1446371,-0.5644048,-0.00647251,-0.2639143,-0.1149812,-0.3344743,-0.4161295,-0.1363699,0.01133912,-0.6361069,0.6785256,-0.5989056,-0.00838659
84.882798,0.5854769,0.6807658,0.04106233,0.04895167,-0.102587,-0.2459082,-0.01905481,0.1525858,0.00494866,-0.3059732,0.02030962,-0.6958398,-0.1481004,-0.1665939,-0.1144257
84.949425,0.22255,-0.06784446,-0.0878968,-0.1807931,0.9367684,-0.4172102,0.05265285,-0.09087735,-0.1560729,-0.05929973,-0.04136374,-1.263543,-0.380073,-1.241841,-0.7133032
85.016052,0.1964709,0.5370298,-0.3058545,0.4609211,0.005364377,-1.325498,0.08344325,0.1632226,0.2565485,0.1483445,0.01941401,-0.7713177,0.9783636,-0.4232203,-0.5031503
85.082679,-0.2468232,1.040418,-0.07109804,0.1685465,-1.000599,-0.02139373,-0.06204635,0.3681114,0.2213933,0.2002717,-0.1642052,-0.8878682,1.069184,0.6371371,-0.2938078
85.149306,0.184306,0.6560183,0.06208156,0.4712098,-0.1823187,-0.9799364,-0.1787356,-0.6960844,-0.077681,-0.1069356,-0.4351421,-1.091179,-0.4921093,0.5689343,-0.7069432
85.215933,-1.081518,0.5337088,0.1242604,-0.8913342,-0.3507856,-0.6642494,-0.08893765,-0.1964449,-0.248146,-0.5959009,0.2108583,-0.9538992,0.6805204,-0.5068078,-0.1435953
85.28256,-1.350267,1.630483,-0.398785,-0.1680697,-0.1315671,-1.409279,0.06994874,0.4805363,0.3043429,-0.2731741,-0.6509081,-0.841714,-0.5676203,0.1933456,-1.082585
85.349187,-0.6410414,-0.7071733,0.2908316,-0.5590049,-0.5063195,-0.5746102,0.04255169,-0.9255958,-0.463005,-0.1880696,0.1930423,-0.9314908,-0.06709211,-0.6365275,-0.4393771
85.415814,0.830624,0.3796683,-0.1392224,-0.2209807,0.2059678,0.8341878,0.2032957,0.3772098,-0.04409603,-0.2359051,0.2928835,-0.6689452,-0.6313844,-0.2928201,-0.4675675
85.482441,0.8329618,0.2139386,0.008844689,0.02935541,0.5779511,0.1257487,0.2206253,0.04322231,0.01088684,-0.2900394,-0.3087536,-0.9005624,0.07545454,-0.3138245,0.06192293
85.549068,0.8903925,1.181588,0.1443121,0.4428054,-0.1716302,0.1253088,-0.437889,0.1901938,-0.1277106,-0.5310626,-0.177195,-0.3926931,0.7379765,-0.6168141,0.456507
85.615695,-0.4006737,0.9246035,0.02201048,0.09736022,-0.3835495,-0.279665,-0.3748215,-0.5380774,-0.3019693,-0.3583336,-0.2895336,-1.206868,0.1389642,-1.144812,-0.1541463
85.682322,-0.7127455,0.6789005,-0.1984336,-0.3556481,-0.3707314,-0.1214017,-0.1901178,-0.4953139,-0.5867663,-0.8805436,-0.04832117,-0.7851562,0.4770092,-0.5327862,-0.3364696
85.748949,-0.664727,0.1619591,0.003009938,-0.7975571,0.02678167,-0.4113955,-0.4129665,0.8747577,-0.5299622,-0.08621431,-0.1375605,-1.034036,-0.1586942,-0.6878929,-0.1035322
85.815576,0.8186989,0.2649544,0.1718601,-0.1804786,-0.9634109,0.7658541,-0.5661088,0.00172503,-0.5551969,-0.5904067,-0.05398513,-1.036034,-0.6586896,-0.6026077,0.6238919
85.882203,-0.5449497,0.5848225,0.1733843,-0.6203212,-0.7470149,-0.1311922,-0.2598273,0.7684847,0.1004153,-0.1411702,0.3179273,-0.7124085,0.04383746,-0.3864537,-0.04033004
85.94883,-0.4971969,-0.06307711,0.2143233,-0.3389516,-0.5069066,-0.2225384,-0.06015874,-0.04215334,0.2702273,-0.3353777,0.09111025,-1.16928,-0.547476,-0.9762111,0.03954014
86.015457,0.720009,0.4908994,-0.2890236,-0.07285348,0.2791259,0.5278208,-0.2207561,0.4821474,0.2728619,-0.6119171,0.0923271,-1.027261,-0.6773033,-0.3450364,-0.0362513
86.082084,0.06724855,0.180141,-0.4341151,-0.09888766,-0.1302253,-0.3773584,-0.06671815,-0.4507589,-0.2518397,-0.5833661,-0.2009775,-0.9610682,0.5257053,-0.4948708,-0.962762
86.148711,-0.17311,0.1978704,0.1366351,-0.266531,-0.5825462,0.3007062,-0.04143596,-0.1665013,0.1661478,-0.01998566,-0.04012236,-0.6886299,0.9580433,-1.105793,-0.02059021
86.215338,-0.01883095,0.3851251,0.1086929,-0.4502245,0.2660546,0.1851749,-0.859027,0.2374734,-0.6774388,-0.3349561,-0.1547714,-1.230747,0.4152655,-0.6455182,0.06193901
86.281965,-0.874634,0.4394937,0.1328673,-0.9893788,0.06828381,0.717167,0.4882035,-0.346369,0.1453841,0.05866164,0.3796441,-1.011913,0.5554009,-0.7564663,-0.3993723
86.348592,1.045802,0.850028,-0.2261612,-0.3293009,-0.1324655,1.452788,-0.0187486,0.1130099,-0.2063542,0.1483569,0.1580409,-1.032005,-1.470148,-0.06553482,-0.7606818
86.415219,0.02982117,-0.7765245,-0.01567104,-0.4891559,0.2154208,-0.3615931,-0.05235445,-0.1433448,-0.1261774,0.5926031,-0.08119582,-0.9104148,-0.4700631,-0.4535223,-0.3758805
86.481846,-0.4872112,-0.2461943,-0.3705335,0.01569224,-0.1520522,-0.5306584,0.01576931,0.01305521,-0.2023323,0.1730147,-0.2085219,-0.9175993,-0.2420592,-0.2431419,-0.3847328
86.548473,1.176681,-0.1385454,-0.7120787,0.6863021,0.01910125,0.08805288,0.023259,-0.01828783,0.2441289,-0.09564798,-0.4522199,-1.218408,-0.3921134,-1.02316,-0.1411769
86.6151,1.404253,0.2824973,-0.4201424,-0.5382062,-0.06216998,0.6457971,-0.1513824,0.5578162,-0.4642298,-0.03796996,0.03852205,-0.9919943,-0.4896036,-0.3174095,-0.1609133
86.681727,0.3469648,-0.2578217,0.4351908,-1.039632,-0.07966779,-0.3746939,0.5505142,0.02112649,-0.3739897,-0.2854037,0.3210212,-0.9276329,-0.6016473,-0.3659748,-0.2143164
86.748354,0.08145101,0.248331,-0.1458464,-0.4990785,0.0229224,0.7230278,0.1336868,0.3193366,-0.006747086,0.3111305,-0.00679422,-1.366606,-0.9474852,-0.5229077,0.1765676
86.814981,-0.425388,0.0185915,-0.07537577,0.2145771,-0.118934,-0.4226789,-0.7057725,-0.3541313,0.07610697,0.5561368,-0.04289316,-0.5234103,-0.07113709,-0.9481348,1.030859
86.881608,-0.9122372,0.1882114,0.1387832,0.6259595,-0.2420008,-0.2756365,-1.011435,0.2676061,-0.2277251,0.1580767,0.1719341,-1.136927,0.05931192,-0.3752383,2.669988
86.948235,0.3846907,0.04104241,0.06277627,0.8111451,0.06644849,-1.105958,-1.137088,0.7039922,0.2551858,0.07517082,-0.04570385,-0.9666871,0.6336109,-0.5519913,3.621407
87.014862,0.4495684,0.8538885,0.3264944,-0.07775859,-1.13949,0.3134155,-0.5729185,0.1855025,-0.08290731,0.03964253,0.02035848,-1.113382,0.2287733,-0.6903589,2.966826
87.081489,0.5081011,0.1859002,-0.7913877,0.219403,-0.4735894,-0.07900666,0.2717611,0.3776744,0.226418,0.2051433,-0.1591477,-0.9148604,-0.5011001,-0.386925,2.248151
87.148116,0.2133996,0.5757694,-0.1335841,-0.2471083,-0.2608486,0.5649704,-0.06253549,0.1686618,-0.2313268,0.1180254,-0.04068341,-1.040468,-0.2997682,-0.1686257,2.569711
87.214743,0.5978131,0.2040543,-0.4217935,-0.006940235,0.4860431,0.04086752,-0.8901826,0.410757,-0.2601145,0.3367376,-0.2695431,-0.8899294,-0.4553731,-0.8042156,1.880507
87.28137,0.382271,0.981342,-0.3594612,0.3167689,0.1431637,0.2465496,-0.5849878,0.5262848,-0.1204838,-0.6791849,-0.2326704,-0.7612287,0.6836607,-0.3444673,1.887434
87.347997,0.5343463,1.298589,-0.06465497,0.05868413,-0.01044492,0.06256681,-0.7687819,0.1228775,-0.14867,-0.7662757,-0.05620131,-0.7874747,-0.262248,-0.6625221,1.104797
87.414624,0.4912535,0.5798218,-0.04908667,-0.2272058,-0.9557988,-0.5447736,0.2260007,-0.8243617,0.08431171,0.1753163,0.1377756,-0.9760312,1.596975,-0.4649944,1.146991
87.481251,-0.1349373,-0.4192361,-0.2876636,-0.1251506,-0.2794968,0.5872008,-0.6872888,0.5427209,-0.2070419,0.007858165,0.002706952,-0.9788942,0.4146936,-0.1601156,1.827855
87.547878,-0.7475063,0.4924976,0.8738592,-0.5823354,-0.1873917,-0.642808,-0.6698748,0.009622237,-0.2224499,0.09308064,0.0560681,-0.825287,-0.2659895,-0.6043259,2.374394
87.614505,-0.9598719,0.08115183,-0.3271192,-0.1768011,0.3627573,-0.6959359,-0.438854,-0.0985778,-0.04903761,0.2678788,-0.2163569,-1.074571,0.7599447,-0.64669,1.731345
87.681132,0.6203706,0.792672,-0.3869092,-0.7572638,-0.3889315,0.2714514,-0.1823583,0.2437171,-0.1300772,0.1732153,0.05771111,-1.088961,-0.428174,-0.2467834,1.226657
87.747759,0.00864476,-0.7053986,-0.2192355,-0.5541593,-0.4808931,0.309001,0.001150965,0.2759619,-0.0004597697,0.1498497,-0.3385577,-0.899041,-0.7070741,-0.3849227,0.5162601
87.814386,0.2636602,0.7141446,0.1638375,-0.03916741,0.08695608,0.2865369,-0.5240674,-0.2264406,0.1406234,-0.08425874,0.07242347,-0.7597086,0.002717719,-0.4821908,1.389412
87.881013,1.153331,0.9479753,0.2767912,0.2222801,0.6836362,0.03976801,-1.324422,0.6351606,0.1043217,0.7976876,-0.2434057,-0.4275614,-0.7361799,-0.9391036,1.090476
87.94764,-0.9030289,-1.078321,0.1975735,-1.216914,-0.05075241,-0.1649131,-0.4580239,0.02199539,-0.579861,0.1627553,0.280187,-1.123459,-1.083376,-0.5988711,0.4824168
88.014267,0.3203679,1.205025,-0.4873469,-0.1916692,0.2538462,0.4831796,-0.6571099,1.051311,0.2445011,0.1237096,0.03117931,-0.7999574,-0.404589,0.4807551,0.2231514
88.080894,0.06965351,0.07611101,0.7013417,-0.3679334,-0.04226958,-0.6804234,-0.6991889,-0.1110912,-0.1598743,0.1276949,0.04890624,-0.8265306,-0.124573,-0.2764863,0.3783976
88.147521,-0.4366967,-0.488785,0.2412794,-0.268143,-0.4203087,0.7019448,-0.2260263,-0.9792767,-0.5325261,0.1103163,-0.265167,-0.9699147,0.313993,0.07227671,0.4265072
88.214148,0.1801683,-0.7685519,0.01482151,-0.6411031,-0.7139919,0.3265233,-0.1016541,0.5202603,-0.1841789,0.1835683,0.277767,-0.8482089,-0.7336211,-0.7490821,0.3823921
88.280775,0.2852205,0.09317813,0.1217987,-0.8330875,-0.4705283,0.2648752,-0.3098795,0.01862172,0.3681284,0.3191501,-0.01209455,-0.7095118,-0.09070145,-0.8690999,0.5153813
88.347402,-0.3006189,0.3518625,-0.1497538,0.2243227,0.2194105,0.8919401,-0.7578737,0.2838117,-0.2771369,-0.2095083,0.03335439,-0.4014685,-0.3855274,-0.6330376,0.3500184
88.414029,1.464554,0.9543852,-0.1465691,-0.06506447,-0.2453564,0.2114712,-0.1922139,-0.2221941,0.02466291,0.4341598,-0.1818773,-1.359125,-0.4935876,-0.7123612,0.5740032
88.480656,0.02742007,0.1452015,-0.4333465,0.5717294,-0.09725231,-0.007740038,-0.7253478,0.1621764,-0.1023312,-0.2111491,-0.001132395,-0.6923706,0.5737385,-0.678534,0.849261
88.547283,-0.8456229,1.302145,0.3352155,-0.7171954,0.2642438,0.6824939,-0.5413312,0.5245669,-0.2864169,0.2299366,0.08003157,0.102285,-0.516814,-0.489036,0.1905644
88.61391,-0.3593505,0.563372,0.1016468,0.09136464,-0.1465274,0.09972762,-0.07203991,-0.06326283,-0.1775178,-0.2456964,-0.08149975,-1.315382,-0.8060283,-0.2225945,0.1818917
88.680537,0.255089,-0.390058,0.3133951,-0.6067564,-1.077147,0.6633891,-0.4954404,0.706855,0.2361779,-0.08093583,-0.002334299,-0.4675706,-0.3654897,-0.383689,0.7970012
88.747164,-0.4546278,0.3082073,-0.4031013,-0.179258,-0.2380692,-1.018079,-0.9796401,0.01918433,-0.1045071,-0.1403001,-0.3307047,-0.9820269,0.1617749,-0.8333929,0.06718151
88.813791,0.0972182,-0.002353518,0.1526975,0.2644273,0.09615635,-0.4017126,-0.5808954,-0.1149035,-0.02801346,0.3787127,0.05110112,-0.7272728,-0.2982055,-0.4094951,1.057106
