Frame,C009,C013,C005,C004,C012,C003,C023,C002,C001,C016,C000,C007,C011,C010,C006,mouse1,mouse2,contact
24.18560100000002,-1.187972,0.923198,-0.06494341,-0.9875934,1.003316,0.1537046,2.516523,0.5975756,0.2650672,-2.2985,0.03552994,0.4028,-1.594114,0.49195,-0.2451376,s*,s,nc
24.252228000000002,0.691004,0.6035566,-0.6436163,-0.3366943,1.040062,0.7803786,2.218262,0.5236049,-0.03678527,-1.746788,-0.3568745,-0.06736484,-1.557757,-0.2712633,-0.1631141,s*,s,nc
24.318855000000013,-0.8259612,0.441045,-0.1140566,-0.8446538,0.5295506,0.3972763,2.724124,0.3441725,0.6032376,-2.087369,-0.3974666,-0.5299529,0.01442702,-0.05876364,0.1590832,s*,s,nc
24.385481999999996,0.2380943,-0.493005,-0.4357359,-0.3145501,0.6034589,-0.1395659,2.643629,-0.3160936,0.2032932,-2.180733,-0.3213867,0.1741797,0.7091115,0.142585,-0.3668398,s*,s,nc
24.452109000000007,0.8201209,0.7493529,0.4067818,-0.9372599,0.6855747,-0.1466299,2.571383,-0.174353,0.4560653,-1.876253,0.2474097,0.4499508,1.394687,-0.2375586,0.2595137,s*,s,nc
24.51873600000002,-1.220588,1.557524,-0.2847082,-0.3204266,0.4678145,-0.9306671,1.920047,0.7436648,0.6634432,-2.163962,-0.1916603,-0.551083,0.3391419,-0.1964802,-0.1291392,s*,s,nc
24.585363,-1.07088,0.06961609,-0.514572,-0.2408577,-0.4785547,0.1880095,1.393041,-0.7465128,0.5571111,-1.775136,-0.1393499,0.3216103,-0.04953585,-0.2403218,0.3220696,s*,s,nc
24.651990000000012,-0.8372424,-0.4823692,-0.6509094,-0.6820813,-0.1729899,0.3490409,1.27729,0.8068265,0.7475965,-2.002449,0.03140561,-0.03139264,0.3790321,0.4097819,0.4136097,s*,s,nc
24.718616999999995,-0.5998091,1.026026,-0.082085,-0.03359399,0.1161513,-1.526576,0.7673175,0.3667774,0.4909032,-3.17221,-0.02982983,-0.289475,0.2398013,-0.3972314,0.5739764,s*,s,nc
24.785244000000006,0.2140148,-1.118054,-0.605028,0.446449,0.4359376,-0.7976958,0.5467738,-0.3039561,-0.0384031,-2.21808,-0.3807754,-0.09369723,-0.5109057,-0.5707043,0.4789075,s*,s,nc
24.851871000000017,-1.209819,0.697641,0.1083947,-0.2501598,-0.1540585,-0.566709,1.007177,-0.1372541,0.4020174,-2.424088,-0.1756275,0.1065393,1.064156,0.02295589,0.2797874,s*,s,nc
24.918498,-1.198781,-0.3423868,-0.3195084,0.6626966,0.1539755,0.2349264,0.5849973,-0.1127863,-0.4273405,-2.043912,-0.08459534,0.3675221,0.4940402,-1.151468,0.7928583,s*,s,nc
24.98512500000001,0.4365111,1.217767,-0.1428708,-0.0953006,0.5878805,-0.6208314,1.211724,0.3511823,-0.4092208,-2.34387,-0.1378157,-0.5101962,-0.4825194,-0.9563434,0.04089196,s*,s,nc
25.051752000000022,-0.1967666,0.3361022,-0.2123536,1.001183,0.407325,-0.5748934,-0.6466771,0.3187529,-0.2976914,-3.175296,-0.2020166,-0.1359024,0.5421615,-0.93795,0.5582129,s*,s,nc
25.118379000000004,0.4222149,0.01017084,-0.2436895,-0.602084,0.1612819,1.137858,1.627103,0.6013235,-0.9132206,-2.29318,-0.1629891,-0.3671639,-1.145288,-0.1930304,0.1057167,s*,s,nc
25.185006000000016,0.3562299,0.7305547,-0.1025815,-0.6044748,0.1154767,0.0376664,1.76906,0.9359156,-0.2181307,-1.846319,0.07343705,0.04688355,0.912711,0.2127954,0.3372425,s*,s,nc
25.251632999999998,-0.5076448,1.106594,-0.4253874,-0.05547983,0.6521421,0.4449931,2.33022,-0.3548855,-0.3566154,-2.347711,0.1561654,-0.125597,-1.037386,-0.5056203,-0.7947671,s*,s,nc
25.31826000000001,-1.384202,0.587736,-0.03774578,0.7224461,0.579415,-0.6081076,1.629448,-0.9695225,0.3383948,-1.680952,-0.2338853,0.2809106,-1.019283,-1.455564,0.0907684,s*,s,nc
25.38488700000002,-1.226033,0.3392645,-0.7206744,0.1196875,1.763136,-0.4173328,1.406622,0.2731937,-0.361969,-2.197778,-0.04553264,0.04177792,-0.4761576,-0.5361539,-0.0432519,s*,s,nc
25.451514000000003,-0.1467281,0.04940948,-0.06596768,-0.8301376,0.1370504,-0.06812756,2.920145,-0.2138488,-0.1296248,-1.526898,-0.09804048,-0.1177843,0.3247625,-0.884458,0.02334251,s*,s,nc
25.518141000000014,-0.8465389,-0.1693465,-0.1298885,0.06118549,0.6236457,0.2722099,1.787037,-0.1086331,0.225542,-1.672773,-0.1284102,-0.05845945,-0.9759414,-0.8645794,-0.01433835,s*,s,nc
25.584767999999997,-0.7286792,0.5033802,-1.002351,0.331982,0.8887658,-1.038439,3.072066,-0.3512584,-0.4117619,-1.232565,-0.3689671,-0.176095,-1.22692,-0.5386171,-0.4734202,s*,s,nc
25.651395000000008,-0.8270286,0.9369599,-0.3641887,-0.7550275,0.5510529,1.371547,2.707728,0.1368486,-0.4482341,-1.717098,0.1953234,-0.4015273,-0.2084435,-0.3959064,-0.1382776,s*,s,nc
25.71802200000002,-1.151986,0.4235769,-0.01859815,-1.441105,0.8313016,-0.1067344,2.582783,-0.05552207,-0.4462761,-2.038758,-0.112443,-0.1883204,-0.4758711,-0.1520145,-0.1653686,s*,s,nc
25.784649,0.2468632,-0.01597899,-0.4943352,-0.6771187,1.100836,-0.6822427,2.714355,0.3049391,-0.2495317,-2.077717,0.142919,-0.06084818,-0.6387783,-0.2433335,-0.4732638,s*,s,nc
25.851276000000013,-1.1551,0.2345452,-0.1973438,-0.07990693,0.9731999,-0.563773,1.976545,-0.6381646,-0.3995756,-2.667497,0.1285006,-0.3465973,-0.7725516,-1.067784,-0.5178936,s*,s,nc
25.917902999999995,0.328647,0.1548431,-0.298601,0.04382043,0.9326695,0.7557167,3.077539,-0.7642514,-0.7858756,-1.913543,-0.09801823,0.07320243,0.5131768,-0.8620402,0.09129836,s*,s,nc
25.984530000000007,-0.696197,0.09248365,-0.2659944,-0.4222293,0.6930327,0.514084,2.866676,-0.4927787,-0.7341694,-1.680086,0.05727846,0.2567401,-0.2012219,-0.07870138,-0.06900054,s*,s,nc
26.051157000000018,-0.8391681,-0.3866927,0.07526653,-0.930174,1.219187,-0.3442991,2.79368,0.01580212,-0.9884149,-1.950642,0.2246537,-0.07710426,0.3088671,-1.234584,-0.345189,s*,s,nc
26.117784,-0.9650286,-0.4228227,0.05103882,-0.3268252,1.301461,-0.1141941,2.169344,-0.541357,-0.6418296,-2.207102,-0.1602746,-0.2652347,-0.1392742,-1.022009,0.3436479,s*,s,nc
26.18441100000001,-0.7975644,0.801342,0.1358397,-1.026167,0.5856448,0.2909591,3.660473,-0.02307554,-0.1670222,-1.694052,-0.06773509,-0.3376629,-0.4654341,-1.624565,-0.3421269,s*,s,nc
26.251038000000023,-0.1420705,0.2463002,-0.1790921,-1.029645,0.9789294,0.116819,3.033482,0.2986689,-0.5651932,-2.125829,-0.2035701,-0.1124326,-0.5706477,-0.4547392,-0.1132787,s*,s,nc
26.317665000000005,-0.4523492,0.6955658,-0.3626834,-0.7635506,0.3686789,-0.89613,3.711402,-0.3300453,-0.211925,-2.019601,-0.1377325,-0.1166581,0.3369758,-0.4672092,0.04315225,s*,s,nc
26.384292000000016,0.2653563,-0.73405,-0.2143446,-1.255421,0.578332,-0.0615413,4.228753,-0.2303634,-0.1340324,-2.406944,0.06631571,0.3565473,-0.09357292,-0.9857767,-0.9806237,s*,s,nc
26.450919,-1.60875,0.001036688,-0.01102004,-1.146317,-0.3008497,-0.9253642,3.514392,0.1725754,-0.04177916,-2.497499,0.1495599,-0.2656978,-0.693835,-0.07730129,-0.6582803,s*,s,nc
26.51754600000001,-0.4193975,1.879856,-0.05530331,-1.236785,-0.1205491,-2.647914,3.422941,1.16554,-0.3035801,-1.377091,-0.3754612,0.02281418,0.4365095,-0.1997379,-0.07789201,s*,s,nc
26.58417300000002,-1.206887,0.03845015,-0.7125127,-0.1708996,-0.1186215,-0.07877241,4.048075,0.5260164,0.3875974,-1.677743,-0.276958,-0.4721201,-0.1150641,0.7508364,-0.6253476,s*,s,nc
26.650800000000004,0.385647,1.364281,0.07007311,-0.7212822,-0.7684705,0.1795516,3.139597,0.02746,-0.3929936,-2.021955,0.0881545,0.1939938,-0.5492013,0.5433636,-0.610983,s*,s,nc
26.717427000000015,-0.5270238,0.6165919,-0.3849688,-0.4249164,0.6274369,0.01633532,3.499479,-0.4049641,-0.2170815,-1.484874,-0.07461593,0.03239357,-1.912703,0.128684,-0.8852273,s*,s,nc
26.784053999999998,-0.4253741,-0.1272997,-0.5612705,-0.7416664,-0.005823151,-1.114585,2.632484,-0.3245466,-0.02663715,-1.220154,-0.2573014,-0.2926581,-0.8342279,0.09378185,-0.5561408,s*,s,nc
26.85068100000001,-0.1070464,-0.8951528,-0.1434602,-0.5857959,-0.314555,-0.1161553,2.747078,0.0350374,0.04499641,-1.375617,0.2314975,-0.1841674,-0.3561266,0.2456642,0.03137512,s*,s,nc
26.91730800000002,-0.9383134,-0.1996413,-0.9197339,0.4387245,0.7567473,-1.551941,2.028686,-0.8605805,-0.2295516,-2.119326,-0.1462958,0.1182695,-0.9702803,-0.3388235,-0.4182025,s*,s,nc
26.983935000000002,-0.1465064,-1.302468,-0.7473434,1.043405,0.009033162,-0.5934752,1.860534,-1.206324,-0.1905761,-2.55812,-0.4150179,-0.03948024,-1.196695,0.4544573,-0.379178,s*,s,nc
27.050562000000014,-0.5776418,-0.5065698,-0.3340662,0.09102085,-0.4039927,-0.8807617,2.004252,-0.6877543,0.5223511,-1.708165,-0.18498,0.09626663,0.8612596,-0.3670668,-0.480417,s*,s,nc
27.117188999999996,-0.6035811,-1.538326,-0.3055415,-0.2934122,-0.1693622,-0.5524496,1.718556,-0.6321287,-0.3556387,-1.783909,-0.4830646,-0.3010881,-0.9086467,0.01380956,-0.6515817,s*,s,nc
27.183816000000007,-0.3500132,-1.045908,-0.7171047,-0.2106336,1.196835,-0.9643223,1.565988,-0.5502517,-0.4216964,-1.281731,-0.09766357,-0.1903704,-1.435348,-0.6794463,-0.701239,s*,s,nc
27.25044300000002,-0.5115436,-0.1721794,-0.8294784,-0.3845348,0.2476077,-0.6136742,2.605564,-0.08969063,0.4654696,-1.177537,-0.04425979,-0.1929477,-0.5781139,0.7204204,-0.3642193,s*,s,nc
27.31707,-0.3603433,0.00625259,-0.7990426,-0.4432835,-0.5481753,0.1372649,3.751388,0.4453412,0.04552777,-1.444147,-0.1976275,-0.1223812,-0.659936,0.6759268,-0.4626056,s*,s,nc
27.383697000000012,0.05936909,-0.01846082,-1.074561,0.3124118,-0.2668293,0.2759813,2.401925,0.03287602,0.4047598,-1.24747,-0.1350345,-0.1181851,-0.5522014,0.6043915,-0.1812744,s*,s,nc
27.450323999999995,0.5030848,-0.4581466,-0.4585089,0.3058338,-0.3525847,0.2570987,2.838884,-0.4467305,0.05713154,-2.04558,-0.1159739,-0.1133383,-0.3449672,0.7733167,-0.1305553,s*,s,nc
27.516951000000006,-0.5763845,-1.007984,-0.1981906,-0.9787962,-0.173155,-0.09248126,2.298924,0.4759623,1.052736,-1.756148,-0.1340884,-0.4060708,-0.7807572,0.2573349,-0.202016,s*,s,nc
27.583578000000017,0.8387284,-0.04133476,-0.8718238,-0.5037028,-0.3314895,0.2941783,2.431838,-0.02909304,0.4379093,-1.099977,-0.3041775,-0.06958472,-0.3843482,0.3565859,-0.2367901,s*,s,nc
27.650205,0.04186201,-0.2554862,-0.551515,-0.3408538,-0.9173421,0.6876876,1.956775,-0.02961484,-0.03465746,-1.326468,-0.3385595,-0.4121939,-0.5458506,0.2733193,-0.4264179,s*,s,nc
27.71683200000001,-0.2313058,-1.084542,-0.2153958,-0.3760546,0.6377583,-0.5895742,1.816326,-0.263252,-0.5533314,-0.7697663,-0.1374976,0.1153276,-1.139027,0.355708,-0.3698386,s*,s,nc
27.783459000000022,-0.4536779,2.032743,-0.7505168,0.1507422,-1.16072,-0.1725356,1.591001,-0.1610169,-0.3251082,-0.6805736,-0.7229356,-0.1649868,-0.2595127,-0.08980708,-0.138688,s*,s,nc
27.850086000000005,-0.6946508,-3.257394,-0.4809133,-0.09487547,-0.6185195,0.2113492,1.240515,-0.8763725,-0.4878234,-2.008344,-0.2527264,-0.1124924,-0.408093,1.283243,-0.3281618,s*,s,nc
27.916713000000016,-0.5237835,0.4390131,-0.6908804,-0.005861044,-0.2519225,-0.03684711,1.600624,-0.4776767,0.1388538,-1.120971,-0.4085543,-0.3311394,-0.5725096,1.138468,-0.7930835,s*,s,nc
27.98334,1.206068,-1.323902,-0.3251406,-1.004426,0.07380769,0.3061075,2.643055,-0.6637061,0.1699337,-1.089942,-0.1810312,-0.3830891,0.06702532,0.416328,-0.7418501,s*,s,nc
28.04996700000001,-0.1507892,-0.2208143,-0.4896147,0.1728629,-0.746379,-0.3502487,1.935391,-0.3113567,0.2302792,-0.4534913,-0.4401271,-0.03219466,-0.8872552,0.7790241,-0.4255677,s*,s,nc
28.11659400000002,-0.08314683,0.1663829,-0.4754373,-0.3427536,-0.5834392,0.03863966,1.925599,-0.4530698,-0.06748927,-0.3492093,-0.4849297,-0.3940548,-0.2426053,-0.09086163,-0.00232091,s*,s,nc
28.183221000000003,-0.1395313,-1.055961,-0.4184243,-0.182168,-0.9750153,-1.146352,1.790476,-0.3302492,-0.3386334,-0.7786231,-0.706938,0.1149427,-0.05110397,-0.2188392,-0.8952106,s*,s,nc
28.249848000000014,0.5088978,-0.4194848,-0.5376846,0.01224123,-0.8121462,-0.05343471,2.002928,-0.4662957,-0.3157167,-0.98703,-0.6157445,-0.4468037,-0.4654288,0.5661949,-0.828405,s*,s,nc
28.316474999999997,-0.6133212,-0.103711,-0.7202778,-0.1170544,-0.1554686,-0.05140226,1.463427,0.05393984,-0.2343047,-0.6545216,-0.2556664,-0.2683967,-1.215974,0.04877017,-0.5712074,s*,s,nc
28.383102000000008,-0.06328569,-0.5055422,-0.4555667,-0.8579963,-0.8463266,-0.2814651,1.694787,0.1122607,-0.4418597,-1.056035,-0.2167182,-0.3818661,-1.059927,0.2116297,-0.5188912,s*,s,nc
28.44972900000002,-0.458106,0.983551,-0.5912327,-0.2919882,-0.4899688,0.07696176,2.610361,0.05754404,-0.09390032,-0.704231,-0.2881144,0.06148315,-1.249548,0.869671,-0.0216595,s*,s,nc
28.516356000000002,-1.215491,0.02484788,-0.2334727,-0.5907471,0.004720039,-0.1545411,2.386657,-0.7196914,0.08268955,-0.7207066,-0.2606594,-0.2273775,0.005081716,0.3742187,-0.3565878,s*,s,nc
28.582983000000013,-0.2160173,0.0381038,-0.3458802,-0.4692062,0.2209876,-0.7549993,2.273238,0.1440383,-0.459926,-0.974699,-0.07760798,-0.3245222,-0.5874576,0.3821909,-0.8765911,s*,s,nc
28.649609999999996,-1.209666,0.4564941,-0.5660723,-0.7641768,0.1537049,-0.7113954,2.264526,-0.5805282,-0.4797969,-1.362318,-0.3681184,-0.226568,-0.9019026,0.04571583,-0.7910593,s*,s,nc
28.716237000000007,-1.012207,0.1235806,-0.5167363,-0.4657435,-0.1629121,0.5213515,3.075379,-0.7465121,-0.5129172,-1.58946,-0.3904526,-0.1103888,-0.7133093,0.03002316,-0.7132967,s*,s,nc
28.782864000000018,-0.5962964,-0.2592185,-0.8906845,-1.140778,-0.06431657,-0.6023625,4.65859,-0.8354939,-0.1848098,-1.480136,-0.1266909,-0.6577591,0.4353156,-0.422602,-1.130969,s*,s,nc
28.849491,-0.7657136,-0.5311386,-0.7614488,-0.4236729,-0.268251,0.7656664,4.342054,-0.4988403,-0.3424707,-1.282091,-0.344056,-0.09774613,0.3757942,0.5465696,-0.7355279,s*,s,nc
28.91611800000001,-0.1277568,1.057306,-0.5796985,-0.6658474,-0.6439895,0.4240934,4.864074,-0.1010124,0.0860804,-0.4752888,-0.2484115,0.1535188,-0.7290546,-0.4195108,0.1568444,s*,s,nc
28.982745000000023,-0.274154,0.1116816,-0.8477776,-0.2034892,-0.2541889,-0.3501234,4.373524,0.1826709,-0.2821896,-1.154376,-0.1919867,-0.5499382,-0.8456105,-0.3829892,-0.1478344,s*,s,nc
29.049372000000005,-0.3999027,0.1202231,-0.6401182,-1.23633,-0.1846956,0.2888666,4.445668,-0.02170083,-0.2253156,-0.5706521,-0.0691807,-0.3047208,-0.3154449,-0.2934178,-0.323633,s*,s,nc
29.115999000000016,-0.7677124,0.08056299,-0.2186695,-2.09116,-1.302869,-0.2511168,5.381707,0.2770299,0.2306814,-0.409397,-0.3668052,-0.04043096,0.2973915,-0.4839088,0.04971559,s*,s,nc
29.182626,-0.6789618,0.2828071,-0.4299508,-0.4818156,-0.2128511,0.07045129,4.406291,-0.3708515,-0.1317318,-1.228317,-0.06761669,-0.1295903,0.1129119,0.121274,-0.06820518,s*,s,nc
29.24925300000001,-0.06683043,0.9350784,-0.6274677,-0.6315616,0.1598193,0.6083685,4.762765,-0.2095237,-0.5463248,-1.041274,-0.2832688,0.3824778,-0.1444997,-0.2790132,0.07414701,s*,s,nc
29.31588000000002,-0.5939132,0.0262858,-0.03668869,-0.3556015,-0.3157178,-0.1426526,4.309926,-0.07505648,-0.1363611,-1.525078,-0.1300825,-0.4384917,-0.08667847,-0.1291949,-0.04382353,s*,s,nc
29.382507000000004,0.2780254,-0.6260189,0.3926878,-1.253383,0.1485815,-0.09142405,4.478242,-1.171545,-0.9997519,-1.624097,-0.1026558,-0.06883552,0.7237159,-0.4720508,-0.1517791,s*,s,nc
29.449134000000015,-0.4411259,0.4707419,-0.1225546,-0.5644726,-0.3105316,-0.2114431,3.818785,-0.2556676,-0.8098802,-1.094705,-0.2056165,-0.0562039,-0.1405391,-0.19283,0.1092285,s*,s,nc
29.515760999999998,-0.3639837,0.09833029,-0.1918932,-1.595785,-0.4061165,-0.2640083,4.231422,0.489908,-0.009753416,-1.083457,0.1124358,-0.4713316,-0.5222796,-0.266885,-0.4074212,s*,s,nc
29.58238800000001,-0.3466937,-0.6495793,0.02715321,-0.967536,-0.5769034,-0.6344582,4.136655,0.1690978,-0.5871029,-0.9524916,-0.08816632,-0.1721832,-0.008251879,-0.8139115,0.492193,s*,s,nc
29.64901500000002,-0.3772573,0.694378,0.1084336,-1.126858,0.4576771,-0.5696459,3.754623,-0.2501915,-1.015199,-0.9225177,-0.04922534,-0.4914411,0.9133114,-0.8984056,0.02030087,s*,s,nc
29.715642000000003,0.09050728,0.2401179,-0.2797288,-0.7877381,0.1628681,0.2072601,3.889097,-0.5126588,-0.6586769,-1.1364,-0.06098138,-0.009251839,0.04473912,-0.3185697,0.120526,s*,s,nc
29.782269000000014,-1.963655,-1.221061,0.1357843,-0.8587283,-0.4453974,0.05576791,3.781168,-0.3764242,-0.5839742,-1.725773,0.1983956,0.1706632,0.2751153,-0.1764898,-0.2723837,s*,s,nc
29.848895999999996,-0.9671928,0.005038444,-0.2861392,0.02856826,-0.5728299,-0.341387,3.517181,-0.4350591,-0.8209079,-1.924444,-0.03556146,-0.4639066,0.2748106,-0.4677565,-0.3255517,s*,s,nc
29.915523000000007,-0.6311904,0.5456511,0.1599022,-0.3341666,-0.685695,-0.2216348,4.090793,-0.5806275,-0.8048399,-1.241643,-0.3930109,-0.2424625,0.1661138,-0.4324362,-0.1980491,s*,s,nc
29.98215000000002,-0.06339566,-0.09583499,-0.415768,-1.227527,-0.0126118,-0.4959891,3.515646,-0.07190781,-0.5275612,-1.236234,0.001257185,-0.1726158,0.09579192,-0.503032,-0.02692004,s*,s,nc
30.048777,-0.6577139,-0.2586562,-0.03873472,-0.1102565,-1.001662,-0.1869158,3.818681,0.0394992,-0.2327604,-1.029956,-0.06937554,-0.448112,0.209369,-0.2274712,0.6041132,s*,s,nc
30.115404000000012,-0.004992327,0.05319706,-0.3014313,-0.8965157,-0.2444684,-0.180394,3.432867,0.1255526,-0.6224438,-1.540802,-0.09462183,-0.2712431,-0.6526086,-0.3397147,0.3086883,s*,s,nc
30.182030999999995,-0.09007639,-0.8084688,-0.3693276,-0.6505549,0.01858354,-0.6234658,3.46383,0.1316208,-0.6293163,-0.7301807,0.08716169,-0.540023,0.3626048,-0.3391042,-0.1122149,s*,s,nc
30.248658000000006,-0.1665715,0.4211881,-0.7468035,-0.07539014,-0.3412533,-0.176861,3.019195,0.8182093,-0.4434356,-1.39559,-0.3846847,-0.2134744,-0.5074499,-0.9611276,0.130681,s*,s,nc
30.315285000000017,0.4768514,0.494619,-0.6639848,-0.1723544,-0.3001477,-0.5106806,3.955167,-0.4803754,-0.9672817,-0.7584132,-0.4345437,-0.4809885,0.1374208,-0.4321858,-0.202501,s*,s,nc
30.381912,0.1246239,0.01481488,-0.6269115,-0.9836782,-0.1818537,-0.7255266,3.72897,0.5476361,-0.3757632,-1.001507,0.07950753,0.03683913,1.045774,0.4023344,-0.4276004,s*,s,nc
30.44853900000001,1.027639,0.6134923,-0.6542848,-2.017498,-0.5348808,-1.618053,4.778636,-0.2188878,-0.4535739,-1.044113,0.05644663,-0.2898436,0.2240516,0.06620581,-0.4879361,s*,s,nc
30.515166000000022,0.5794409,-1.076216,-0.127864,-0.5554143,-0.3736268,-0.1596872,3.538803,-0.9207502,-1.530497,-1.811521,-0.3876984,-0.4005621,0.1077841,0.3603655,-0.9026275,s*,s,nc
30.581793000000005,0.8183339,0.3641624,-0.3832726,-0.1589444,-0.6522611,-0.4822951,3.355802,-0.2498265,-0.4655173,-1.763694,-0.5375931,-0.1678902,-0.01408655,0.2290278,-0.06229148,s*,s,nc
30.648420000000016,-0.7771274,0.02928755,-0.2706041,-0.5139738,-0.3925053,0.5736127,2.864372,-0.4649619,-0.7118794,-1.147938,-0.1110406,-0.09073075,-0.8770881,0.3790488,0.04707301,s*,s,nc
30.715047,-1.67484,-1.236664,0.04802079,-0.9366059,-1.545214,-0.253866,2.987128,-1.138536,-0.7107691,-0.9304677,-0.06002852,-0.2564458,-0.01155699,0.1124554,0.4319054,s*,s,nc
30.78167400000001,-0.4236724,0.0621229,-0.4593906,-0.2894124,-0.8770128,0.96278,2.882473,0.1684399,0.01156559,-0.9689527,-0.2944653,-0.3753952,-0.6177722,0.9504817,-1.052182,s*,s,nc
30.84830100000002,0.57912,0.4975869,-0.3234887,-1.633011,-1.210961,0.2333504,2.813421,-1.361435,-0.5026656,-2.160078,-0.208955,-0.5814137,-0.9484143,0.6845325,-0.6820096,s*,s,nc
30.914928000000003,1.435975,0.0005692585,-1.00577,-2.02992,0.01431965,-0.01297241,3.56334,-0.09861767,-0.4692414,-1.184712,-0.04244552,-0.344391,-1.424848,-0.02928513,-1.051401,s*,s,nc
30.981555000000014,-0.7777944,-2.055952,0.03293021,-0.6100849,-1.584383,-0.1757888,1.258654,0.424512,-0.8066637,-1.71167,-0.7983907,-0.1828002,-0.8560985,-0.2419196,0.005464625,s*,s,nc
31.048181999999997,0.5246748,-1.286029,-0.3156632,0.002377827,-0.02628306,-0.9831437,1.588934,-1.192412,-0.763029,-1.750465,-0.4693903,-0.3045879,1.267511,-1.319035,0.1760137,s*,s,nc
31.114809000000008,1.437595,-1.026731,-0.6659268,-0.5762308,-1.065113,0.6568233,1.661227,0.3778195,-0.002521703,-1.475136,0.0319202,-0.1951559,-0.08057261,-0.09685844,-0.3030702,s*,s,nc
31.18143600000002,-0.003077005,-0.6911438,-0.1520816,-1.492915,-0.3433499,-0.5191345,1.57886,-0.6689069,-0.4101487,-1.985647,-0.1375466,0.1600727,0.6130335,0.8762016,-0.3945664,s*,s,nc
31.248063000000002,1.099205,-1.176848,-0.4821824,-0.9883015,-1.240074,-0.008113381,1.283875,0.4365973,-0.1253498,-2.16963,-0.03324847,-0.4331743,0.0001161175,1.054264,-0.6553499,s*,s,nc
31.314690000000013,1.209816,-0.9254634,-0.3750652,0.1278045,-1.171179,-0.5440236,1.832178,-0.8280929,-0.1150776,-2.178283,-0.3153939,-0.3478035,1.961484,0.7526721,0.2950894,s*,s,nc
31.381316999999996,0.2475369,-0.4871066,-0.09732977,0.3048426,-0.6333666,-1.578972,1.697915,-0.2463417,-0.5690973,-2.244314,-0.07370524,-0.1167566,-0.6571006,0.1753278,-0.05814289,s*,s,nc
31.447944000000007,0.2370389,-1.437229,-0.4244093,-0.3968555,-1.552293,-1.456516,1.272744,0.07246306,-0.001821897,-2.267794,-0.2217996,0.5384818,-0.5142339,1.154252,0.07934935,s*,s,nc
31.514571000000018,-0.106308,-0.5138357,-0.7272983,0.2247979,-1.582455,0.4349717,1.241736,-0.3030604,-0.5785733,-0.5314004,-0.5102592,-0.632152,0.04296367,0.882036,-0.4827875,s*,s,nc
31.581198,-0.8326956,1.777592,-0.2746738,-0.3465597,0.07622464,-1.035725,1.477651,0.9031634,-0.08416662,0.2326035,-0.07478048,-0.269459,0.2389303,0.3731827,-0.1655626,s*,s,nc
31.64782500000001,-1.515359,-0.4712673,-0.010496,0.1961167,-0.671071,-0.9187776,1.133782,0.7121145,-0.6440524,-0.2680621,0.02457785,-0.06728973,0.6644686,1.032947,-0.3737454,s*,s,nc
31.714452000000023,0.06110521,0.2399318,-0.3482836,0.606717,-0.6090436,-0.4373575,0.5664111,-0.7146146,-1.244754,0.09456322,-0.7146645,-0.2598125,-1.081041,-0.5957459,-0.3342501,s*,s,nc
31.781079000000005,-0.6957137,-1.024514,-0.4610289,1.012932,-1.052394,-1.599952,0.03903401,-0.3401206,-0.8553855,-0.6040771,-0.5241755,-0.09150846,1.238456,-0.4082505,0.9312395,s*,s,nc
31.847706000000017,-1.514838,-1.634533,-0.07759703,-0.3183299,-0.8701727,-1.907525,-0.1315675,-0.6632458,-0.251092,0.1245005,-0.250197,-0.4103405,1.146524,0.3477336,1.040429,s*,s,nc
31.914333,0.2656707,-2.043306,-0.3759377,-0.3637155,-1.79606,-1.368433,-0.05062337,-0.8488015,-0.3475772,0.3239761,-0.5483446,-0.2843142,-0.310556,-0.1172848,0.7510439,s*,s,nc
31.98096000000001,-1.086219,0.7418591,-0.5141891,0.2270306,-0.6873131,0.495123,0.5268773,0.2307594,-0.2325503,0.5387398,-0.2351877,-0.4364271,-1.297429,1.066996,-0.1586682,s*,s,nc
32.04758700000002,-0.5085327,-0.2284062,-0.1888133,-0.2626386,-1.544024,-0.04224398,1.488678,-0.05032355,0.2324316,1.211188,0.1958979,-0.648625,0.09133258,1.745839,-0.3657973,s*,s,nc
32.114214000000004,-0.1962511,0.4960708,-0.4014241,0.06728675,0.1519683,-0.5527866,0.3692092,-1.114568,-0.2484905,0.2200229,0.0741462,0.0965059,-0.4273886,0.1760415,-0.3713319,s*,s,nc
32.180841000000015,-1.237052,-0.6412123,-0.6349145,0.09517879,-0.7193757,-0.9432629,1.230613,0.2694117,-0.1585369,1.090444,-0.187421,-0.6110412,-1.100091,0.9217993,0.04163798,s*,s,nc
32.247468,0.1319015,-0.1000038,-0.3517788,0.4502706,-1.366545,-0.05361747,2.354833,0.4365065,0.1575118,0.9337065,-0.07463697,-0.3410158,-0.07400467,1.300745,-0.4660023,s*,s,nc
32.31409500000001,-0.9534811,-0.8264906,-0.2450296,0.06815881,-1.047911,-0.3035936,2.766073,0.5435442,0.07106266,3.261357,0.3009189,-0.1712114,-0.2926683,2.036627,-0.07201993,s*,s,nc
32.38072200000002,0.188518,0.306456,-0.6314893,0.7874242,-0.7458224,-1.22746,2.04528,0.9963361,-0.1630971,4.518891,0.1006527,0.3150578,0.05388759,1.197435,-0.2331728,s*,s,nc
32.447349,-1.576604,-1.504722,-0.1268254,-0.1598229,-1.611365,0.315181,2.305259,0.3781045,-0.879163,4.141369,0.01045136,0.2746397,-0.9573348,1.470871,-0.2155323,s*,s,nc
