Frame,C009,C025,C013,C005,C029,C004,C012,C008,C003,C019,C022,C018,C002,C014,C001,C017,C037,C021,C020,C036,C016,C000,C031,C007,C011,C010,C006,C030,mouse1,mouse2,contact
20.654680000000013,-0.830671,-0.08621336,-0.3010075,-0.5123857,-1.56761,0.04864167,-0.01029551,0.6411545,0.5244969,-1.031136,-1.071965,-0.2485733,0.0550515,0.5594721,-0.876538,1.508762,-0.5752402,-0.7115238,0.03732257,0.8826796,-0.3161191,-0.04797246,-0.5063463,-0.2086385,1.161184,-1.904745,-0.8719446,0.5212464,s,s,c
20.721308000000022,-0.8471226,0.601594,-1.541962,-0.7164699,-0.9226198,0.7690372,-0.3945227,2.019187,0.5102997,-0.8839872,0.2661856,-0.623731,-0.8649526,-0.8096509,-0.3717345,1.311633,-0.5532762,-0.2346465,0.1930899,0.4892831,-0.3410736,0.002735721,-0.871461,-0.04041043,0.4546129,-1.165874,-0.5431164,1.023882,s,s,c
20.787936000000002,-0.2760565,-0.2293366,-0.7379574,-0.6059269,-0.2231543,-0.04581992,-0.5621276,1.497905,0.2321027,-1.050693,-0.3653659,-0.1054212,-0.5884478,-0.7217994,0.1923177,1.138063,-0.3064613,-0.1307213,-0.02985245,0.6803839,-0.4745594,0.06980787,-0.870895,-0.4181786,2.285908,-1.091066,-1.010373,0.6270184,s,s,c
20.85456400000001,-0.5631666,0.2554559,-0.9964108,-0.491442,-0.5056766,-0.1517081,0.3257007,2.018602,-0.120789,-1.269251,-1.005174,0.1093824,-0.807469,-0.778306,-0.3824709,0.8021759,-0.6946281,0.2318401,-0.09822594,0.04132228,-0.5891154,-0.2510329,-0.2329624,-0.9098842,2.670254,-1.033384,-0.2375446,1.025277,s,s,c
20.92119200000002,-0.178476,0.5192339,-2.333271,-0.3143981,0.5382182,0.2889746,1.137054,1.218532,-0.006382537,-1.201773,-0.1247907,-0.6508939,-1.031799,-0.996747,0.4661808,0.7884288,-0.6349788,0.2422238,-0.1038794,-0.07387225,-0.5727867,-0.09688138,-0.3022698,-0.8139458,4.708519,-2.156981,-0.9315902,0.8418617,s,s,c
20.98782,-0.2324625,-0.01493564,-0.5458718,-0.08626296,-1.793902,-0.3068469,0.237224,2.150786,-0.1208409,-1.358714,-1.410386,0.08318546,-0.1523343,0.3523161,-0.4268516,0.6808248,-0.8863987,-0.4963807,-0.3235104,-0.0686468,-0.03822251,-0.3525248,-1.008608,-0.494222,6.685846,-1.258466,-0.6618749,0.3065964,s,s,c
21.054448000000008,-0.5443037,0.04898071,-0.6544234,-0.1444151,-1.601231,0.1323368,-0.1945584,0.7672865,0.2824198,-1.13269,-0.8275394,-0.3141905,-0.6439005,-0.4968123,-0.04945852,1.059657,-0.8789746,0.2066323,-0.501963,-0.3284521,-0.7113688,-0.1639424,-0.3698094,-0.8700666,7.917012,-0.9987401,-0.3360514,0.5200837,s,s,c
21.121076000000016,-0.5227859,0.8581299,-1.001773,-0.1213541,-1.113353,0.04979609,-0.2533907,1.85485,0.509833,-1.162384,-0.9351845,-0.1752193,-0.7747466,-0.5077034,0.3298711,0.9937508,-1.109652,0.8444445,0.1152893,-0.2733898,-0.5360653,-0.1941612,-0.03599251,-0.7364742,7.261311,-1.04304,-0.4324617,0.501178,s,s,c
21.187703999999997,-0.6567173,-1.365241,-0.4737506,-0.1004648,-0.3076491,-0.4180769,-0.7572598,1.023076,0.1039552,-1.235882,-0.6900438,0.5496007,-0.3092242,-0.4063699,0.2917726,1.525553,-0.950825,0.1165539,0.01465923,0.188778,-0.3683919,-0.1435951,0.5141688,-0.320796,6.539409,-0.825831,-0.6164171,0.3859695,s,s,c
21.254332000000005,-0.6590313,0.3972274,-0.07526576,-0.2110996,-0.9057093,-0.1755608,0.2030537,1.400257,0.731325,-1.290997,-0.79989,-0.586532,-0.05837474,-0.2004452,-0.2742618,1.668841,-1.090883,0.3514692,0.08634271,0.4431019,-0.1070122,-0.2489386,0.06725734,-0.7255488,4.960736,-1.047557,-0.5581324,0.4082594,s,s,c
21.320960000000014,-0.9598312,0.7871687,-0.4277186,-0.2336749,-0.09610567,0.2704135,-0.09693569,0.8402845,0.4281031,-1.02171,-0.8302973,-0.5560256,-0.8184558,-0.7845566,-0.2327082,2.554963,-0.9943411,-0.8600036,-0.01477929,-0.1562313,-0.4386936,-0.3660268,0.4463495,-0.1343677,5.364649,-1.438426,-0.4049228,0.6568919,s,s,c
21.387588000000022,-0.730239,0.01744845,-0.2639557,0.08870998,-0.1265028,-0.3902712,-0.4289132,0.5038807,0.6324413,-0.8142003,0.5973926,-0.2593968,-0.7441608,0.1434234,-0.1103226,3.202194,-0.9224198,-0.5778829,0.3485129,-0.4920102,-0.08705249,-0.3786899,0.3865401,0.09121753,4.690121,-1.392891,0.3012351,0.4351595,s,s,c
21.454216000000002,0.01567454,-0.2471801,0.5678734,-0.2049167,-1.340094,-0.8096157,-1.083423,0.1471743,-0.06403336,-1.179884,-0.4692251,-0.4167677,-0.6816096,-0.3962299,-0.1631954,3.876582,-0.7512083,-0.8683807,-0.1746397,0.005897386,0.03835602,-0.4770444,0.4727423,-0.1480838,4.916627,-1.026579,-0.242259,0.5655431,s,s,c
21.52084400000001,-0.5800645,-0.2951826,-0.3454387,-0.2780617,-0.8394647,-0.5026824,-0.607513,0.008617613,-0.1462391,-0.2142479,-0.3692522,-0.02315314,-0.3730869,0.004146073,-0.3518977,4.05098,-0.9114861,-1.289687,0.7972,0.7257444,0.02567454,-0.2378846,0.5675497,-0.3830213,3.883254,-0.9967791,-0.4515406,0.2386947,s,s,c
21.58747200000002,-0.385711,-0.565031,-0.1035108,0.07745311,-0.8355329,-0.7261213,-0.4524996,0.6762128,0.3091954,-0.9796973,-0.388618,-0.2498679,-0.7883944,0.09487119,-0.02784602,3.280643,-1.14243,-0.3287632,0.4146141,0.612503,0.2579443,-0.2024438,0.5290025,0.1006156,2.918406,-0.8175759,-0.223781,-0.02787165,s,s,c
21.6541,-0.613789,-0.1729076,-0.6821545,-0.1609728,-1.370183,-0.1545133,0.2496444,-0.060884,0.3183411,-0.9431167,-0.08663794,-0.02019648,-1.002333,0.487974,-0.08803007,3.417637,-0.7779138,-0.5539858,0.1290178,0.336879,0.3245172,-0.326036,0.295271,0.1762429,2.635746,-1.637941,-0.614722,0.6744181,s,s,c
21.72072800000001,-0.8209006,-0.3966379,0.03696485,-0.4137286,-0.4707055,-0.3694315,0.1029651,0.2445396,-0.004984886,-1.012008,0.3708963,-0.5115101,0.277352,-0.5349663,0.1343519,3.022927,-0.6583062,-0.4003179,0.1750341,0.1894141,-0.6618239,-0.102866,0.293356,0.4162003,2.886007,-1.666261,-0.9906235,0.08093971,s,s,c
21.787356000000017,-1.228107,-0.1482553,-0.4369113,-0.1324071,-0.2495021,-0.4760664,-0.4298233,0.4721214,0.09746194,-0.9121403,-0.3743207,0.5275093,-0.2027128,0.3295603,0.3645859,2.492034,-1.086002,-0.4228432,0.1347982,0.2244262,-0.09131094,-0.09539217,0.2610613,-1.039841,2.462997,-1.786578,-0.7197131,0.2749423,s,s,c
21.853983999999997,-1.016494,-0.8759885,-0.3439945,-0.06320664,-0.4910972,-0.8581535,-0.3522309,0.1643218,0.07771855,-0.865126,-0.5797911,0.328824,-0.3673057,1.041926,-0.01017833,2.232087,-1.22066,0.4664361,0.4693559,-0.2879543,0.01428071,-0.2580808,0.4657704,0.347182,3.19996,-1.254754,-0.2513876,0.4594075,s,s,c
21.920612000000006,-0.5333585,-0.1393607,-0.8314565,-0.3936597,-0.8019227,-0.3888646,0.003028408,0.1742392,-0.112543,-0.5979279,0.1638483,0.5327598,-0.3115998,-0.3034163,-0.3651911,2.050916,-1.244849,0.1926198,0.4319869,-0.5840175,-0.7344177,-0.2836264,0.3134015,-0.16585,2.983569,-1.602836,-0.408566,-0.4057101,s,s,c
21.987240000000014,-0.8821738,0.009331056,0.3367305,-0.212825,-1.118074,-0.5309898,-0.6617453,0.1090202,-0.5755211,-1.053212,3.392161,0.1896429,-0.06504755,0.4765805,0.8208361,1.514042,-1.007177,0.3382476,0.1921941,-0.6887168,-0.2212218,-0.262297,0.2478485,-0.6617696,2.573007,-1.470348,-0.2038012,-0.5999681,s,s,c
22.053868000000023,0.01463142,-0.1297491,-0.4419804,-0.4119465,-1.875343,-0.4109619,-0.5317711,1.230927,-0.4413084,-1.067917,1.869676,-0.2743663,-0.5255411,-0.2952271,-0.3685326,1.775109,-1.00158,0.3063354,0.5295829,-0.4940091,0.3125713,-0.3941345,-0.2490692,-0.2414955,0.8880839,-1.341704,-0.1617819,0.03516616,s,s,c
22.120496000000003,-0.6781815,-0.4162536,0.3221341,-0.2371085,-0.8632331,-0.4201218,-0.1217784,-0.2014978,-0.459066,-0.506826,0.6647679,0.5044397,-0.242623,0.3150783,0.7861963,1.911834,-0.6627102,0.8593363,0.09119142,-0.3836107,-0.4513799,-0.2911608,0.383682,0.6989515,1.106259,-1.467849,-0.6590028,-0.1579367,s,s,c
22.18712400000001,-0.7566311,0.3601937,-0.3125334,-0.0643459,0.3890471,-0.9976173,-0.1046821,0.1649083,-0.09519369,-0.7672353,2.465595,0.03641092,-0.5072089,0.3077038,0.08383473,1.931584,-0.6740419,1.111122,0.2767697,-0.1346148,-0.2019209,-0.2822112,-0.17332,0.862299,1.167869,-1.126947,-0.6470563,-0.371137,s,s,c
22.25375200000002,-0.3502572,0.2380204,-0.3754223,-0.2049978,-1.309501,-0.8543094,0.1463801,0.793074,0.1232363,-0.8442039,1.255628,-0.4715563,-0.4767917,0.527811,0.5000489,1.833049,-0.3447917,1.592824,-0.1095831,0.5156978,-0.1665356,-0.3276467,-0.3845104,0.2597277,1.06964,-1.082829,-0.9438082,-0.426256,s,s,c
22.32038,-0.2857836,0.1528166,0.2209172,0.1857924,-0.7316158,-0.6607069,0.03353222,0.4023803,0.06599505,-0.6170914,1.319701,0.04991079,-0.1914288,0.7162407,0.8528913,1.836911,-0.376084,1.535223,-0.031627,0.2408395,-0.5094462,-0.3272239,-0.16759,-0.08449418,1.943853,-1.015451,-0.4487103,-0.4076779,s,s,c
22.38700800000001,-1.069162,0.2562097,-0.2154737,0.7730342,-1.892444,-0.260235,-0.05695948,0.005930575,-0.546671,-1.032101,1.320545,0.6782681,0.03995438,-0.2560169,0.6086693,1.641735,-0.3425487,1.66576,-0.01436138,0.06269344,-0.7851523,-0.3026608,-0.6925219,0.2619627,2.101072,-0.217787,-0.2417491,-1.054689,s,s,c
22.453636000000017,-0.829747,-0.2116524,-0.2649687,0.2870097,-0.5016257,-0.7153892,0.1190324,0.5200132,-0.1848944,-0.7328932,1.233806,0.4912137,-0.2748552,-0.291268,0.1825147,1.82477,-0.2312492,0.9864289,0.0009500878,0.8100959,-0.2217968,-0.2354611,0.1198536,0.3541847,1.385893,0.5167163,-0.03481584,-0.6065819,s,s,c
22.520263999999997,-0.4185084,-0.1787105,0.1819129,0.6012093,-0.5127782,-0.306797,0.6143685,0.08665861,-0.1519633,-0.9324436,1.557446,0.5268817,-0.419407,-0.1303912,-0.05947631,1.463045,-0.005496569,0.6821485,-0.3409035,1.423586,-0.1913598,-0.1901386,-1.153289,-0.1103869,1.219023,0.845745,0.1930767,-0.7675126,s,s,c
22.586892000000006,-0.7192498,0.02152606,0.656717,0.1753887,-1.251841,-0.5202096,-0.01110409,0.04007167,-0.849972,-1.123103,1.023413,-0.6740369,0.1363286,-0.1481909,0.3434069,0.83571,0.09031269,0.437241,-0.1518919,2.549375,-0.2311449,-0.2288315,-0.5379458,0.5319009,1.097009,0.8066909,0.5529637,-1.084484,s,s,c
22.653520000000015,-0.8025673,0.6107016,0.449576,0.3401398,-0.09047742,-0.6069668,-0.7127612,0.1043016,-0.6499959,-1.165839,0.9269838,-0.5618365,-0.6123798,-0.01223345,-0.7481149,0.7467437,-0.2538398,0.2952659,-0.4897016,2.967236,-0.1057302,-0.1423126,-0.1656403,-0.1622901,0.3877939,0.4670959,0.9378361,-0.2897958,s,s,c
22.720148000000023,-0.4909782,0.5322589,0.3369934,0.0398756,0.5833321,-0.3569579,0.2859263,-0.4148372,-0.2723059,-0.8592453,1.192729,-0.2659568,-1.064692,-0.2212887,-0.2583881,0.6011153,-0.09022827,0.2276788,0.1201541,4.168998,-0.2891903,-0.1285131,0.0675037,-0.490914,0.6224509,0.2588387,0.6001551,-0.08609515,s,s,c
22.786776000000003,-0.3780853,0.6712877,0.5914482,0.5918438,0.6952114,-0.3981838,-0.2730509,0.6796847,-0.4351783,-0.818032,0.9391117,-0.7259401,-1.060786,-0.8793332,-0.053069,0.4018625,-0.5059655,-0.06531253,0.244653,4.10592,-0.4676856,0.04582176,-0.3402046,-0.5068595,1.414402,0.2931953,0.5703631,-0.2313547,s,s,c
22.853404000000012,-0.4942744,0.8578314,1.185569,0.848454,1.174958,0.168635,1.107851,0.6513369,-0.03652405,-1.181315,0.4885196,-0.7200433,-0.3606677,-0.6664389,-0.5550083,0.04854433,-0.3103047,-0.0653528,0.5866162,4.362333,-0.04774593,0.0544644,-0.6077852,0.1172845,0.2611929,-0.4000553,1.412869,-0.6329676,s,s,c
22.92003200000002,-0.7334344,0.7524031,0.4959829,0.4461823,-0.09862603,-0.2481629,0.285129,-0.5421938,-0.1579187,-0.8398294,0.4296011,0.1872721,-0.8711342,-0.5335981,-0.9469025,0.07556947,-0.03661845,-0.2953392,-0.1853105,3.82741,-0.1890782,-0.03276791,-0.1128392,0.2219062,0.2666719,-0.3996575,0.6737846,-0.4782275,s,s,c
22.98666,-0.1970557,0.9410124,0.04705361,0.8552595,0.8803213,-0.4395837,-0.2913998,0.1831197,-0.7643136,-0.02715313,0.4420041,0.162099,-0.687088,0.06449533,0.1636299,0.06619292,-0.2300748,0.07463637,-0.1301491,3.287372,-0.207181,-0.1688656,-0.2365566,-0.1838636,-0.2269977,-0.2535757,0.2308557,-0.2398773,s,s,c
23.05328800000001,0.03601747,0.3848175,-0.3480571,1.013163,0.02134118,0.1347866,-0.6389777,0.4223185,-0.5034494,-0.114239,0.5176301,-0.7094864,-0.5966821,0.3518184,-0.8699073,-0.2336514,0.01736175,-0.7694814,-0.1582921,3.963917,-0.05241196,-0.09618565,-0.2333433,0.09493354,0.1869723,0.07216143,0.272538,-0.4829834,s,s,c
23.119916000000018,0.4688807,0.6139936,0.3158419,1.078732,2.44435,-0.5249558,-0.6658216,0.2403937,-1.13205,0.5248337,0.7714915,-0.4769032,-0.7639402,-0.686727,-0.1818305,-0.05255415,-0.4912507,-0.09975974,-0.5035676,3.20625,-0.4180788,0.2355891,0.1011003,0.3908943,-0.09433579,-0.2249642,0.5894371,-0.8348981,s,s,c
23.186543999999998,0.3045236,0.4987362,-0.1995472,0.6761894,1.102136,-0.3156835,-0.09050561,-0.58087,-0.8926158,1.450338,0.479132,-0.3011771,-0.8395734,-0.228494,0.6534079,-0.2410828,-0.1298968,-0.5652975,-0.2291069,2.687474,-0.3284368,0.04686862,-0.7386342,-0.07851746,0.01595825,-0.3194002,0.05487748,-0.1791223,s,s,c
23.253172000000006,-0.08464114,0.3695062,-0.09384222,0.4220473,-0.2848246,-0.1300215,0.1701606,0.2085631,-1.433762,2.582379,1.244758,-0.01980399,-0.2004285,-0.2561375,-0.3353266,-0.3121982,-0.5208667,-0.3541987,-0.3854214,2.54495,-0.5290442,0.3101804,0.2115085,0.5044658,0.1528389,-0.2288911,-0.3446026,-0.7990308,r,s,nc
23.319800000000015,0.8101711,-0.3151856,0.1233922,-0.08934589,0.0793018,-0.271,-0.1017372,0.04618375,-0.8971703,3.463838,0.02306416,0.5437486,-0.6846665,-0.3911195,0.2656527,-0.278428,0.1729213,-0.06870451,0.2539915,2.346388,-0.1915455,0.1312897,0.3280953,0.105418,0.2165063,0.02070396,-0.1424161,0.2800078,r,s,nc
23.386428000000024,0.3747507,-0.4527951,0.1584198,0.2810011,0.2382201,0.1056361,-0.3374246,-0.1277097,-0.5150155,4.105763,-0.6209151,0.2232253,-0.520511,-1.415386,-0.4469488,0.08334793,0.2302503,-0.6697118,-0.8442817,2.026883,-0.2433094,-0.1107761,-0.3104013,-0.2517516,-0.2692991,0.7324023,-0.2365479,-0.4871932,r,s,nc
23.453056000000004,0.4483138,-0.3794387,-0.5359935,0.2672306,0.9266246,0.2353673,0.1371353,0.01667444,-0.9948306,4.124105,0.6484329,0.6677632,-1.046113,-0.6506487,-0.3436593,-0.1713652,-0.147417,-0.398797,0.18064,1.451735,-0.1059286,0.0421242,0.2874234,-0.2914299,-1.041871,0.6332778,0.151617,-0.2499794,r,s,nc
23.519684000000012,0.9549372,0.1690031,-0.2045277,0.1501837,-0.07748124,0.2378409,0.1013431,0.4339334,-0.4622483,3.684974,0.3138537,-0.04288306,-0.7753776,-1.439716,-0.3702219,-0.5375478,-0.02567154,-0.808043,-0.1408405,1.46638,-0.3775163,-0.0177499,-1.160056,0.2198074,1.099582,1.061111,-0.127643,-0.1078313,r,s,nc
23.58631200000002,0.6261327,-0.4862312,-0.2024771,-0.52055,0.4001427,0.2071192,-0.9178089,0.2770386,0.02535936,4.059806,-0.4793205,-0.03731429,-0.8661404,-1.184409,0.05742625,-0.1270243,0.1026206,-0.1942594,-0.716877,1.351376,-0.2932516,0.09551838,-0.6570501,0.4165658,0.1861746,2.490649,0.2268518,0.5732578,r,s,nc
23.65294,0.6100313,-0.2123647,-0.8746406,0.6703155,0.09287059,0.2869497,0.3734352,-0.9804473,-0.4489455,4.610521,-0.8332237,0.3471668,-0.3433767,-0.367756,-0.7691973,0.2609869,0.269264,-1.072757,-0.8624683,1.526005,-0.4083606,0.1280786,0.0689481,0.40031,-0.1163506,1.716273,-0.420536,-0.7213774,r,s,nc
23.71956800000001,-0.1855333,0.2882518,-0.7415959,0.3442011,1.281202,-0.002857388,0.3206306,-0.2280346,-1.201122,4.881453,0.3186938,-0.4730425,-1.048142,-0.4396656,0.1747963,0.05622907,0.1392007,-0.3595451,-0.4382498,1.83069,-0.1350245,0.2188174,-1.057862,0.2888584,0.1545136,1.14527,0.4465236,-0.2544945,r,s,nc
23.786196000000018,0.03865536,0.1675039,0.1527663,0.003403864,0.7368078,-0.1458531,-0.1941678,-0.8837818,-0.4712073,4.596349,-0.2212151,0.3957441,-0.7039099,-0.850282,0.5541446,-0.5577751,-0.1087577,-0.5527289,-0.2943262,2.442695,-0.1892756,0.1538107,-0.8419873,0.7696029,-1.324129,1.15423,-0.1143584,-0.7851282,r,s,nc
23.852824,-0.382472,0.04948717,-0.5053504,-0.1589884,0.4361371,0.1358153,-0.06657819,-0.9302685,-0.2322827,4.42968,-0.7356227,-0.7306901,-1.144338,-1.493779,0.4620502,-0.4442278,0.2946665,-1.346035,-0.5664142,2.551027,0.1735144,0.1889214,-0.5563492,0.2491639,-0.1326197,1.10492,0.6797183,-0.5198346,r,s,nc
23.919452000000007,0.02659048,0.546298,-0.4304387,-0.4340854,0.6948845,0.1111962,0.0235074,-0.888774,-1.95061,4.328588,-0.9845647,0.2773598,-0.7571561,-1.230154,0.5811878,-0.4400301,0.1530186,-1.124562,-0.9762496,2.659388,-0.2971841,0.1053802,-0.6779975,0.2355588,-1.445867,0.6746142,0.1258077,-0.2136851,,,
23.986080000000015,-0.01715089,0.5994562,-0.4150796,-0.1704184,1.174862,-0.2134606,0.9394268,-0.83868,-1.1089,4.324159,-0.7296558,0.1558671,-1.176009,-0.6460761,-0.6427381,-0.6316181,-0.6129552,-1.54047,-1.422169,3.488897,0.1196905,0.2433707,-0.931718,0.5678284,-1.227948,1.113919,0.2802525,-0.4897349,s,s,nc
24.052707999999996,0.2786535,1.429649,-0.7029274,0.2981482,2.229531,-0.2757053,0.04518228,-0.5386603,-1.307894,5.015776,-0.7017352,-0.1951789,-0.4317634,-1.76723,-0.3377731,-0.6369815,-0.7771137,-1.616349,-0.1715712,3.448999,0.009381218,0.01013737,-1.700462,0.6792284,-0.8905817,0.3717902,0.107614,-0.4300428,s,s,nc
24.119336000000004,0.9673877,1.748538,-1.246175,0.4497966,0.4940539,0.2705135,0.5771189,-0.230589,-0.3498057,4.616468,-0.2830138,0.01018857,-0.3561954,-1.303633,-0.2169648,-0.2226301,-0.5557086,-1.651958,-0.3546124,3.447172,-0.1074464,0.005893173,-0.7004474,-0.01615321,-0.7074075,1.289081,-0.1397462,-0.5454458,s,s,nc
24.185964000000013,6.318762e-05,0.3075466,-1.073523,0.2063929,1.183391,-0.429187,0.5058907,0.399412,-0.4216873,5.023558,-0.3333848,0.8307145,-0.8103635,-0.7458862,-1.148099,-0.3786128,-0.7696461,-1.812045,-0.2493684,3.217605,0.1486651,-0.136583,-0.9402376,0.1954896,-0.3527078,0.86778,0.0673639,-0.6310712,s,s,nc
24.25259200000002,0.2653969,0.8652687,-0.5284808,0.0346173,0.9687838,-0.1426106,0.273223,-0.9321795,-0.75307,5.706338,-0.5882504,0.6350632,-0.5769424,-0.7338879,-1.155372,-0.1046162,-0.336494,-1.730616,-0.8889442,2.308669,0.08119739,-0.152666,-0.646807,1.046109,-0.01858272,0.5259363,-0.1444877,-0.7059252,s,s,nc
24.31922,-0.02354988,0.4966601,-0.8621976,-0.2368197,1.31447,-0.1070993,-0.3218997,-0.570041,-1.203801,4.87897,0.6602759,0.05589926,-1.062521,-1.753931,-0.5471629,-0.4132054,-0.20882,-1.374257,-0.6306197,1.738687,-0.2105222,-0.2214085,-1.651022,0.4911978,0.3172017,0.1196965,0.5001297,0.4535881,s,s,nc
24.38584800000001,-0.03894112,0.5337632,-0.7397707,0.1476169,0.6949184,0.01900889,-0.9432114,-0.4076149,-0.8055882,4.873852,-1.790537,0.3806424,-0.3031052,-0.7754256,-0.6271788,-0.5321518,-0.5217262,-0.8392232,0.1753195,1.864465,-0.3178094,-0.06863733,-0.5214162,0.1790619,0.8459107,0.6651864,-0.06335641,-0.6813062,s,s,nc
24.45247600000002,-0.08975884,-0.02492194,-0.8888919,0.1145693,1.716119,0.1522567,0.4746263,-0.6174281,-1.090065,4.601259,-1.045461,0.7861525,-0.9197464,-1.282416,-1.162287,-0.2745199,0.5571522,-0.8219917,-0.4065114,1.563976,-0.2448817,-0.03183157,-0.5508024,0.1570783,0.09992599,1.201933,0.1037765,-0.04796897,s,s,nc
24.519104,0.2363762,0.3998357,-0.5994074,-0.07334147,0.8282549,0.6414661,0.158606,-1.035785,-0.8062628,3.955468,-0.6959052,0.1095576,-0.1551408,-0.7822408,-0.3811201,-0.3574692,0.4006179,-1.243987,-0.8974632,1.81241,-0.2580294,0.05600705,-0.5610611,-0.3733536,0.3508512,1.172622,0.03873577,-0.3444444,s,s,nc
24.585732000000007,0.03696609,0.5609701,-0.8619926,0.4999682,-0.1110331,0.3276146,0.5685561,-1.393459,-0.6115577,3.573088,-1.355662,0.5257047,-0.7593182,-0.6651188,-0.2119082,-0.1534019,-0.3480282,-1.251911,-0.3243062,1.241762,-0.184666,0.1646472,-0.2521875,0.8499907,-0.3345158,0.7016989,0.1203576,-1.128931,s,s,nc
24.652360000000016,-0.228535,0.3954466,-0.4514157,0.07364164,0.6391904,0.3223379,0.556901,-2.003467,-0.06110459,3.445658,-0.8865743,-0.09935086,-0.7322572,-1.465794,-0.2521672,0.2221477,0.7296736,-1.504342,-0.2517925,1.132692,-0.543313,0.2034981,-0.07847174,0.2303141,0.1426724,1.543937,0.4242376,-0.8628985,s,s,nc
24.718987999999996,-0.07323214,0.0243834,-0.638552,0.2131552,1.027887,0.7731755,0.8171822,-1.312725,-0.6273541,3.458556,-0.2746012,-0.4308136,-0.6904981,-1.205677,-1.349698,0.4739584,0.8173499,-1.551412,-0.4005889,0.6816017,-0.228569,0.1613568,0.1800017,0.887293,0.9712464,0.7593039,0.6672261,-0.3880392,s,s,nc
24.785616000000005,-0.8886777,0.06913521,-1.155988,0.6009927,2.079887,0.009028546,0.5799934,-0.05293154,-0.6735675,3.404785,-1.61001,-0.1109748,-0.3922371,-1.79851,-0.4483152,0.1837048,0.4741463,-0.7563036,-0.5504752,0.06461505,-0.5459073,0.4826128,-0.6865062,1.233705,1.092359,1.080438,0.3548054,-1.098882,s,s,nc
24.852244000000013,-0.3296613,0.1646312,-0.9835096,0.5187148,2.351144,0.3506443,0.3051243,-1.079843,-0.3601444,3.036876,-1.734413,-0.1447003,-0.5861676,-0.5836596,-0.4161451,0.3567951,0.4778183,-1.795442,-0.4134425,0.4977643,-0.6077434,-0.09666236,-0.5961023,0.6284118,-0.1753397,1.354972,0.03278664,-0.4258286,s,s,nc
24.91887200000002,-0.7662089,-0.2752804,-0.8430271,0.2895555,1.182227,0.2743869,0.4486166,-0.1783846,-0.3074575,2.777179,-0.7201251,0.3903116,-0.4546473,-0.9013481,0.00873862,-0.04302115,-0.0468963,-1.482593,-0.5146175,0.5183994,-0.4365206,0.03321516,-0.1258256,-0.259844,0.2481674,1.06594,-0.6413586,-0.1997483,s,s,nc
24.985500000000002,-0.5627632,0.4622713,-1.269358,0.4670565,1.951159,0.3479623,0.1140272,-1.661479,-0.4280224,2.583221,-0.6805549,0.109115,-0.5844685,-1.878117,-0.4532616,-0.3024427,-0.3840075,-1.548096,-0.5878231,0.1469843,-0.6482496,0.0529701,-0.02018063,0.5586516,0.4843633,1.474259,-0.1925418,-0.4414793,s,s,nc
25.05212800000001,-0.5639399,-0.4538443,-0.8674161,0.224814,1.239459,-0.31746,0.4283414,-1.173378,-1.289912,2.447602,-0.9880452,-0.02479871,-0.6206828,-0.2487447,-0.3649129,0.05476891,0.3445997,-1.520334,-0.1847254,0.1216589,-0.30182,0.01074374,0.6561226,0.353073,0.6572741,1.632917,0.4808198,-0.04029971,s,s,nc
25.11875600000002,-0.6861959,-0.04299253,-0.8325148,-0.09319545,1.555993,-0.2004105,0.5607437,-0.08294573,-0.5794347,2.729584,-0.6186131,-0.5125226,-0.6944111,-1.488074,-0.8730317,-0.2885315,0.1163887,-1.279509,-0.2926768,0.1537297,-0.7192296,-0.0581398,0.6705093,-0.0165216,0.7635362,2.608097,-0.3622951,0.147942,s,s,nc
25.185384,-1.21481,-0.2519931,-0.6571408,0.1495752,1.78898,-0.5640655,0.7378279,-0.966746,-0.4750279,1.99201,-0.9077656,-0.07893036,-0.8061712,-0.7692647,-0.9717845,-0.08636649,-0.1157424,-1.225517,-0.5729249,0.5483935,-0.5662251,-0.0801365,0.670879,0.05354123,0.8902095,2.157875,-0.155295,-0.8264682,s,s,nc
25.252012000000008,-0.7848855,-0.3830902,-1.174428,0.03954218,1.882217,0.0568179,0.06924726,-0.190263,-0.7295413,2.381292,-0.9138928,-0.03082413,-0.9240177,-1.383737,-0.4935714,-0.3157466,-0.2544824,-0.9795181,-0.4113526,0.5612571,-0.4439601,-0.1333176,-0.1402893,0.1084142,0.3403336,2.216446,-0.4103245,-0.1549476,s,s,nc
25.318640000000016,-0.503666,-0.7764665,-0.2190387,-0.1299173,1.638514,0.1548846,0.4699806,-0.5361859,-0.4343601,2.339399,-0.4048122,0.1268635,-0.919816,-1.705758,-0.1380361,-0.04234004,0.3200492,-1.228555,-0.7535101,0.4024144,-0.597078,0.1349946,-0.6442302,0.09152397,0.226431,2.760012,-0.1400189,0.4455104,s,s,nc
25.385267999999996,-1.238613,-0.1973414,-0.5619732,-0.04440705,-0.1910945,-0.4306194,-0.0869012,0.06277215,-0.6938858,2.02169,-1.043562,0.5711511,-0.8217089,-0.9640997,-0.4842946,-0.4900248,-0.489723,-1.670806,0.2730918,0.2770588,0.1402801,0.101183,0.2280028,0.5723768,-0.3575335,2.77726,0.139585,-0.232358,s,s,nc
