Frame,C009,C025,C013,C005,C029,C004,C012,C008,C003,C019,C022,C018,C002,C014,C001,C017,C037,C021,C020,C036,C016,C000,C031,C007,C011,C010,C006,C030
79.28732,0.1576817,-0.09371991,-0.03694661,-0.246609,-0.380387,-1.01789,-1.149399,0.03335935,-0.3091395,-0.3695869,-0.1404456,0.3642007,0.5653526,0.06930455,-0.350355,0.02639064,0.07967452,-0.9745643,-0.08399638,0.1033587,0.07555679,-0.6795329,0.1650212,0.5919119,0.3542133,0.3843426,0.1700354,-0.844789
79.353948,0.07899523,-0.1241186,-0.05293423,-0.1963986,-0.06091157,-0.6776593,-1.14719,-0.1689455,0.4086765,-0.2702622,-0.4792392,0.5732045,0.5439311,-0.001584525,-0.3691948,0.1919876,0.6765766,-0.3374865,-0.08295947,-0.2764367,-0.1340232,-0.8185103,0.5408328,0.1318526,0.5993883,-0.5862337,0.1037807,-1.054149
79.420576,-0.2188871,0.2528046,-0.1929413,-0.6708712,-0.3613669,-0.9750903,-0.8144376,0.6674767,-0.2763282,0.09664215,0.01297996,0.1672126,0.09131501,0.36486,-0.6219062,0.4461558,0.3850566,0.1487289,-0.795534,0.3137299,0.02755621,-0.5816036,-0.3216683,-0.4458241,-0.8287156,0.3807234,0.02802223,-0.616078
79.487204,0.3466842,0.6968737,0.1948248,-0.6401358,-0.1572676,-0.8384255,-1.320458,0.455211,-0.7730849,-0.1684884,0.1320837,0.195713,0.3310623,0.2538871,-0.4308375,0.07659286,0.4958271,0.3049289,-0.08265727,0.2056434,0.006220514,-0.6448572,-0.2125515,0.1817873,-0.1177977,-0.4228621,-0.003193591,-1.144025
79.553832,-0.3998372,0.4689184,-0.291912,-0.65759,-0.4953422,-0.6810521,-0.2814002,-0.5701274,-0.4130693,-0.09225789,-1.086226,-0.03071887,0.4788764,0.3935214,-0.2266746,0.1118309,0.2290265,-0.16622,0.07177717,0.6150367,0.0938393,-0.6886997,-0.4460703,-0.05448238,-0.05927827,0.1739698,-0.1667465,-0.6713383
79.62046,-0.1524422,0.7063705,-0.4108355,-0.587236,0.4440735,-0.3536053,-0.05240901,-0.2618125,0.06581809,-0.07559749,-0.3154608,-0.3326339,0.09148238,-0.3174223,0.1049095,0.1620638,1.170215,0.9157919,0.7632211,0.5949028,-0.1082278,-0.4624572,-0.4844506,0.01679226,-0.1167191,-0.1751067,0.06209077,-1.423747
79.687088,0.005255951,0.235329,0.04250778,0.06464712,0.3944432,-0.8307838,-0.07641435,-0.6233263,-0.1535107,-0.3641171,-0.0847461,-0.5015321,0.261291,-0.3138198,0.8969969,0.2430592,1.125529,0.375154,-0.3670164,0.5115389,0.1059896,-0.5721202,-1.095185,-0.1240887,-0.2421062,-0.4174521,0.3783461,-1.040043
79.753716,0.1825218,0.3029264,-0.03796228,-0.1336343,-0.5911675,-0.7525762,-0.1840415,-0.03627222,-0.1020354,-0.4444772,0.5437467,-0.4546494,-0.2678985,0.1506876,-0.81903,0.1537589,0.4511016,0.717872,0.5600653,0.7742949,0.629716,-0.6499642,-0.444269,-0.1855866,-0.1431921,-0.05618107,0.433181,-1.391505
79.820344,-0.1820699,0.4855409,0.1362745,-0.2012075,-0.9113106,-0.3735418,0.06426889,0.3190748,-0.09187098,-0.02129888,-0.6034415,-0.8456567,0.229629,0.1157017,-0.09759665,-0.1003708,1.025445,0.7918133,0.01813206,0.5744063,0.1424104,-0.434837,-0.2980122,-0.5427926,-0.3825199,-0.2273494,0.3010608,-0.9968992
79.886972,-0.08397806,-0.06710614,0.254864,-0.2836074,-0.004113355,-0.8881716,0.4438905,0.6116721,-0.5438402,-0.2806938,0.2860596,0.4588056,-0.2193187,0.9754704,-0.1984054,0.1882862,1.299763,0.9248285,0.3275821,0.3800655,0.3005689,-0.5741513,-0.02711949,-0.9412707,-0.07880415,-0.1578908,0.655668,-0.723892
79.9536,0.4349792,-0.1429878,-0.08524618,-0.3350519,0.465996,-0.4875994,-0.2005511,0.3032336,-0.1773056,-0.2000214,0.2919298,-0.3722962,0.03843365,-0.5982279,-0.329709,-0.1935183,1.107944,0.9494687,-0.7806859,0.1681893,0.2873461,-0.5674856,-0.2163781,-0.3007951,-0.03137954,0.004873432,0.2116714,-0.5669698
80.020228,-0.2456358,-0.3343756,0.213114,-0.4835549,0.2532009,-0.5788773,-0.7233391,-0.1911356,-0.06250575,-0.2836705,-0.5853971,-0.7325978,0.1952429,-0.2237659,-0.2447741,-0.1301029,0.3343144,1.057835,0.002135492,-0.2003492,-0.164902,-0.4660723,-0.8415592,-0.6669328,0.4427243,0.2580458,-0.0218104,-0.3227842
80.086856,-0.4309987,-0.3188717,0.7574519,0.3102278,-0.3171005,-0.5457149,-0.8428152,0.5776021,-0.2189385,-0.08724301,0.1197493,0.2676818,0.3897476,0.5073872,-0.3044338,0.02703821,0.252902,0.1965796,-0.3841949,0.5162738,0.1173838,-0.6591249,-0.2156001,-0.1787393,0.1478175,0.2109826,0.3575196,-0.9068552
80.153484,-0.4550469,-0.5874074,-0.02388002,-0.05737662,-0.01230645,-0.3515239,-0.3964291,-0.04357279,-0.998725,-0.02972744,0.9144155,0.3287919,0.2636732,0.4654341,-0.2703942,-0.1236578,0.4791203,0.1749716,0.2869849,-0.2599513,-0.2492584,-0.5255247,-0.3293243,2.505344,-0.1314173,0.1746041,0.5779447,-0.8635895
80.220112,-0.1145996,-0.4480703,-0.2289861,-0.1558373,-0.3256513,-0.5137669,-0.4583841,0.1789056,-0.3000748,-0.1047915,-0.6886035,0.5804397,-0.1790545,0.6311693,-0.212778,-0.01139986,0.6347913,0.7157612,0.05839502,0.09802653,-0.01823381,-0.6227934,-0.1619746,3.019533,0.024463,-0.2910927,0.5179961,-0.5730898
80.28674,-0.1679816,-0.1670967,-0.4476701,-0.2752409,0.2189755,-0.2575602,-0.8985826,-1.172427,-0.701248,-0.1869271,-0.2493147,-0.5294164,0.1186026,-0.4835344,-0.6182186,-0.1908568,0.1069546,0.635258,-0.9195603,-0.6562136,-0.3303126,-0.8233519,-0.8384065,3.213786,0.6570522,-0.5067145,0.2548095,-0.880913
80.353368,-0.3670778,-0.2087735,0.2002337,0.01318167,-0.1176369,-0.7458375,-1.146575,0.01163682,-0.3302733,-0.251936,0.501376,-0.1408172,-0.2610249,0.2663858,-0.5309778,0.09237316,0.3476211,-0.01283472,0.4208454,-0.2251833,-0.2005084,-0.4320928,-0.1584223,2.370309,-0.1064572,0.03786026,0.1016899,-1.023663
80.419996,-0.1384666,-0.327716,-0.2380696,-0.407094,-0.5381764,-0.7227815,0.1695108,-0.2761444,-0.5037824,-0.2169704,0.2418184,0.1038518,0.3492617,0.6321959,-0.2574373,0.1732782,-0.3338497,0.3042645,0.2115397,0.02470878,0.008286073,-0.5623962,-1.141883,1.513344,-0.340861,-0.1210016,-0.4288012,-0.6351692
80.486624,-0.384593,-0.2999653,0.2803816,-0.0367061,-0.6685524,-0.4506027,-0.7624481,-0.4040951,-0.6676514,-0.2623171,0.7441367,0.4871679,0.3195001,0.09470083,-0.6969993,0.09391667,0.2540116,0.260968,0.2933325,0.01091257,-0.01180418,-0.5926681,0.3832852,1.596743,-0.3979288,-0.2639612,0.4304578,-0.9165369
80.553252,-0.1136061,-0.623106,0.02538553,-0.1564124,-0.6736168,-0.8849543,-0.5822963,0.06475784,-0.3934368,-0.4416597,-0.6574316,0.8609552,-0.1494532,0.1946092,-1.028507,0.0418559,0.06693695,-0.07936281,0.1975393,0.2180274,0.4218831,-0.5056649,0.1536258,1.096133,-1.302223,-0.2506487,0.1671243,-0.4923527
80.61988,0.1991129,-0.4789605,0.07754636,-0.4086734,-0.7402371,-0.3170354,0.350717,-0.7092064,-0.6124383,0.2107877,-0.01595112,1.014652,0.8983643,-0.6464127,-0.6874279,-0.04283423,0.2773442,-0.5602891,0.1676092,-0.2710214,-0.4583631,-0.3049623,-0.1467951,0.4153043,-0.1058059,0.06365509,0.1134117,-0.5045828
80.686508,0.1578397,-0.5042389,-0.02958085,-0.2823311,-0.8416114,-0.4233099,-0.9535325,0.09278039,-0.03531761,-0.2106507,0.1105448,0.6184847,0.2237334,0.7411702,-0.8088589,-0.2381598,0.3468114,0.377241,0.2686777,0.03258026,0.06221147,-0.471049,0.1398146,0.6977093,-0.4637812,-0.6978235,-0.2204387,-0.510269
80.753136,0.1200166,-0.6569906,0.2074993,-0.3767921,-0.3582027,-0.7264414,-0.599156,0.1481854,-0.1725497,-0.2770332,0.8301542,1.274151,0.2759777,0.6331866,-0.2464817,-0.3501956,0.05270139,-0.08005293,-0.5753865,0.3493105,0.198231,-0.4987957,0.08502102,0.7893613,-0.2463554,-0.1944305,0.1090427,-0.1918343
80.819764,0.03168262,-0.1562452,-0.6288746,-0.4012663,-1.196341,-0.6059043,-1.105671,-0.2710313,-0.2443514,-0.2382966,-0.7361683,0.5818147,0.2358199,-0.3166312,-0.5623865,-0.2757705,0.2174716,0.1863087,-0.3756095,0.07562444,0.216668,-0.5286548,-0.07129584,0.7208666,0.6176711,-0.2605681,0.2306082,-0.783861
80.886392,-0.4332334,-0.09358792,0.3659449,-0.1704471,-0.792634,-0.5118431,0.161089,-0.1612357,-0.411292,-0.4224321,-0.09341413,0.7031181,0.1153298,-0.5319353,-0.6116232,-0.368952,0.4339978,-0.6996083,-0.5578916,0.4791,-0.02351857,-0.3616259,0.7461255,0.3297547,0.04336937,-0.2146911,-0.08515474,-1.287805
80.95302,-0.3325789,-0.01310891,-0.4797322,-0.1961772,-0.02420917,-0.6838585,-0.1002883,-0.4988676,-0.007151849,-0.2520923,-0.1059278,0.2676988,-0.0272915,0.4304011,-0.3727843,-0.4685075,0.07135741,0.1866767,-0.02958718,0.111634,0.2262003,-0.5041022,0.8296384,-0.01646594,-0.370179,0.3399182,0.2526794,-0.7372522
81.019648,0.1619892,-0.4970932,0.0861357,-0.1956974,-0.6958014,-0.9498078,-0.6980441,-1.040665,-0.3241629,-0.1236747,-0.06403916,0.4223475,0.5614533,0.1028611,-1.069046,-0.5158122,-0.05650968,-0.3221153,0.4082871,0.1568916,0.1287988,-0.5013005,-0.1159543,-0.3169639,0.5789323,0.09140659,-0.1833769,-0.6681014
81.086276,-0.1021464,0.5272951,-0.3944904,0.04651397,-0.2796113,-0.4707736,-0.212713,-0.1033213,-0.01354531,-0.2046865,0.1251,0.2174818,-0.3408293,0.3752242,-0.7667534,-0.2779339,-0.155412,-0.1616214,-0.09755883,0.04208854,0.3825055,-0.522738,-0.2476176,0.165549,-0.3129717,-0.1611262,-0.03453401,-0.948186
81.152904,-0.1296272,0.5764993,-0.42593,0.2561366,-0.2558085,-0.2729673,-0.8570012,-0.1089062,0.3992724,-0.3851783,0.3093731,0.2489702,-0.1979083,-0.1847674,-0.9031063,-0.2775269,-0.5556435,0.2654105,0.4271006,-0.161591,-0.05513266,-0.7067575,-0.2871366,-0.166989,-1.350627,0.5461465,0.09389973,-1.214742
81.219532,-0.3475463,-0.4965555,-0.1712209,-0.2370877,-0.2664429,-0.771269,-0.4664114,-0.5872912,-0.05562496,-0.1985728,0.2026797,0.2165913,-0.1740374,0.1443166,-1.169271,-0.6225206,-0.3338678,0.1589073,0.1729573,-0.1174555,0.1344069,-0.6202844,-0.0797463,-0.1016725,-0.1247424,-0.1925442,0.1158273,-0.4864767
81.28616,-0.3860154,0.2387822,-0.5487264,-0.209465,-1.249322,-1.07225,-0.1621891,-0.2261888,-0.1049488,-0.39922,0.1536766,1.025259,0.2969412,-0.1482655,-1.115687,-0.5295358,-0.3908725,-0.4216122,-0.6397896,-0.01489798,0.1438044,-0.5431448,0.01224644,0.554642,-0.3140346,0.2479836,-0.2920689,-1.009329
81.352788,-0.1375066,-0.7053987,0.2657952,-0.1997937,-0.1200741,-0.2786176,-0.7547157,-0.5991407,-0.09006009,-0.2498386,0.02587768,0.6583762,0.4150696,0.04998877,-0.9789227,-0.3411042,-0.1676194,-0.4025486,-0.3837612,0.08972189,-0.02329936,-0.7143729,-0.06774464,0.07089122,-0.9525433,0.2722181,-0.0879792,-0.8432713
81.419416,0.02466334,0.2822181,-0.4325982,-0.3910072,0.3156334,-0.182485,-0.7212884,-0.2240118,-0.1555468,-0.1805107,0.5838662,0.4092126,0.1387727,-0.289896,-0.7594109,-0.3135299,-0.7003229,0.2724205,-0.8164014,-0.1559676,-0.3959003,-0.5382809,-0.7199398,-0.2483697,-0.3663539,0.9642099,-0.2978894,-0.8443422
81.486044,0.02881856,-0.0704743,-0.5099519,-0.3399457,-0.754194,-1.021911,-0.812717,-0.2952581,-0.2009057,-0.3946188,0.923485,0.7069283,0.2638386,0.2037752,-0.7665572,-0.436291,-0.3497711,-0.1234471,-0.9289896,-0.7642198,-0.2618145,-0.6112044,0.3863895,0.4403091,0.558349,0.3216889,0.1983007,-1.049698
81.552672,0.1962942,-0.02189689,-0.5493234,-0.3079005,-0.3655177,-0.2442497,-0.1949417,-0.5448123,-0.1754574,-0.05113738,-0.8230605,0.9275627,0.1423176,0.5043939,-0.6861393,-0.5773054,-0.7996091,0.4244657,-0.06239957,-0.4907935,-0.02049842,-0.6425335,0.04748403,0.3822446,-0.2402072,0.2524733,-0.4649826,-0.5452152
81.6193,0.1687293,-0.3242026,-0.2317775,-0.4799281,-0.3459549,-0.6549984,-0.1236924,-0.3262936,-0.2564394,-0.3540334,0.6996518,0.5501407,0.07016955,-0.1075782,-0.8072833,-0.3991719,-0.8386122,0.4562162,-0.0007425742,-0.1003852,0.144618,-0.44493,0.2752605,0.8935283,-0.03329434,0.1774451,-0.2701656,-1.040405
81.685928,0.1931394,0.1437948,0.2492697,-0.242788,0.4333529,-0.1429074,-0.9801663,-0.6253213,-0.529525,-0.1927266,-0.5278428,0.2212413,-0.2711558,0.4335398,-0.1557482,-0.3450007,-0.3201605,0.2286793,0.1798223,0.01345499,-0.1074359,-0.4934401,-0.4783672,1.074388,0.1897363,-0.08382355,0.008991955,-1.060829
81.752556,0.1059565,-0.1468596,-0.02609612,-0.3348346,-0.005615581,-0.37559,-0.7245613,-0.3201769,0.009598917,-0.1538582,0.2201864,0.7737862,-0.3142467,0.6607015,-0.7763734,-0.5977957,-0.6292362,0.114089,-0.07477015,-0.1525949,0.1239488,-0.4243116,-0.4587972,0.5248334,0.2649274,0.1682261,0.1258018,-0.7989379
81.819184,-0.2003497,-0.06529134,-0.5658151,-0.07606555,-0.05812516,-0.1864624,-0.6757492,-0.6248595,-0.04964024,-0.2545596,-0.08363691,0.00744596,-0.2562772,0.4682842,-0.04081835,-0.3487433,-0.5941315,0.06554025,0.05874083,-0.1299445,-0.2106119,-0.5924379,-0.3389389,1.536651,0.1587688,0.02046972,-0.03339973,-0.6367994
81.885812,0.04325837,-0.1023258,-0.9117889,0.0577471,-0.5078729,-0.5943329,-0.5462893,-0.7910845,-0.9902974,-0.2567088,0.4135173,0.7326875,0.130882,0.8237553,-1.082214,-0.5166548,-0.666492,0.6718752,0.09092161,-0.02394184,0.2328703,-0.4733522,-0.6247841,0.8987976,0.2475497,0.0378962,0.002393496,-1.016416
81.95244,0.03461561,-0.1300767,-0.7095813,0.1587405,-0.3821409,-0.4778825,0.02155651,-0.1913576,-0.03713049,-0.1762076,-0.0812276,0.9003041,-0.2064546,0.7561439,-1.1627,-0.5159953,-0.7573894,0.1541232,0.08502009,0.7043117,0.1398682,-0.145473,-1.171661,1.141041,-0.6182972,0.3329712,-0.4047528,-1.187142
82.019068,0.1838768,1.43306,-0.7349178,-0.1181095,-1.23595,-0.5766299,-0.1293895,-0.09382989,0.1662636,-0.1497502,-0.5469805,0.3770912,-0.3369088,0.4982226,-0.6931124,-0.746276,-0.2563276,0.8230433,-0.5777963,0.4704216,-0.02600188,-0.5692379,-0.1599894,0.6187537,0.1020758,-0.0661424,0.004085016,-0.5419635
82.085696,-0.03831324,-0.4025661,0.2160786,0.1801559,-0.4448546,-0.4315186,-0.3064589,-0.06239102,0.483243,-0.3164732,-0.3935376,0.990726,0.489103,0.1304047,-0.834062,-0.4624299,-1.130478,0.09324766,-0.6234088,1.283285,-0.1651991,-0.344588,-0.4716367,1.005714,0.2524056,0.2985682,-0.1461631,-1.176054
82.152324,-0.1711672,-0.1886034,-0.7807491,-0.1836027,-0.1777729,-0.477305,-0.310929,-0.2008041,0.0705564,-0.0596925,-0.3074162,0.7743995,0.4579731,0.2229547,-0.8640984,-0.6113145,-1.191679,1.128625,-0.4459319,0.7646756,-0.04136282,-0.43243,-0.9308111,0.3354967,-0.3946708,0.7060442,-0.4499876,-0.5512881
82.218952,0.6759222,0.5670421,-1.07623,0.07686566,-0.4428837,-0.7920449,-0.2020101,-0.5567955,-0.585219,-0.04988701,-0.1525868,1.772194,0.5952546,0.5462999,-1.831139,-0.6784958,-0.7379909,1.287406,-0.4817616,0.5156878,0.002912886,-0.6507474,0.2546258,0.737835,-0.5219731,0.09152729,0.1933506,-1.127415
82.28558,0.1498095,-0.2438207,-0.4352786,-0.3098093,-0.2582288,-0.3940303,0.05409954,0.7793316,0.03529104,-0.07397927,0.2369131,0.705976,-0.274817,0.5688398,-1.186074,-0.3700397,-0.8159891,0.6526682,0.0006312401,0.595099,-0.1120474,-0.5093423,0.3046623,0.3851348,0.2349889,0.1215264,0.2331759,-0.8054121
82.352208,-0.3675916,-0.1116223,-0.004495215,-0.1641263,-0.3613134,-1.030107,-0.07463335,-0.2678377,-0.2914524,-0.6468109,-0.1083062,0.7252088,-0.3991512,0.2189106,-0.2892914,-0.3679985,-1.00941,-0.08267492,-0.2953625,0.1383242,-0.6717858,-0.4542121,0.1805391,0.3549626,-0.6257011,0.1246671,-0.0708171,-0.8251531
82.418836,-0.09219243,-0.05988443,0.102781,-0.4470068,-0.6101549,-0.7226998,0.2934591,-0.319384,-0.4625311,-0.4050609,-0.03433463,1.394058,-0.9201619,0.2957751,-0.2643191,-0.4033192,-0.6304957,0.5925337,-0.2554846,-0.2078506,-0.6743754,-0.4574714,0.4393066,0.5628814,-0.06089684,-0.4643599,-0.2897843,-0.7728028
82.485464,-0.05341292,0.2285736,-0.03289248,-0.2425493,0.05182127,-0.6963363,-0.4503875,-0.1470287,-0.7223418,-0.4748317,0.1436495,1.456412,-0.7209668,-0.1693402,-0.3828986,-0.515125,-0.4049873,0.3548206,-0.168693,0.3411794,-0.4075535,-0.5404189,-0.001050599,-0.2332412,-1.127331,-0.4621553,0.08483937,-0.8212057
82.552092,-0.2887864,-0.2433017,-0.1877361,-0.691553,-0.1020079,-0.6888656,0.06947504,-0.3178716,-1.219375,-0.4196447,-0.143411,1.494693,-0.5606697,-0.5277805,-0.9893287,-0.5580067,-0.7785033,-0.1949558,0.4341615,-0.2711205,-0.8382389,-0.4939252,0.6894568,-0.02177859,0.02330003,0.03183008,-0.5055784,-0.8351195
82.61872,0.05986925,0.2128372,0.0250603,-0.7120598,-0.532799,-1.002928,0.6558625,-1.26671,-1.15184,-0.8878143,-0.05687016,1.626092,-0.05367415,-0.1966733,-0.5406703,-0.2727577,-0.538492,-0.3553989,-0.6028162,-0.2154161,-1.19475,-0.334933,1.156415,0.3332005,0.3293197,-1.036441,-0.3292606,-1.238882
82.685348,-0.3326683,-0.2586056,0.3601263,-0.6424395,-0.6302248,-0.9320458,-0.01763612,-0.7966903,-0.7011604,-0.6541473,-0.08656745,1.808784,-0.7787929,-0.1089614,-0.3534515,-0.5831558,-0.7511602,-0.235374,-0.1916651,-0.3756183,-0.8386666,-0.4690232,0.9186732,0.07160311,-0.1923643,-0.2051957,-0.3990321,-1.061064
82.751976,-0.2628196,0.191911,-0.7676596,-0.4422288,0.005257989,-0.4170677,-0.8633465,-0.6503363,-0.493726,-0.8748529,0.6853918,0.726449,-0.6230391,-0.7286637,0.07591214,-0.50455,-0.9145072,0.4154924,-0.2670527,-0.3546417,-0.8694961,-0.448477,0.2015072,0.02502028,-0.959308,-0.2954335,-0.1851134,-0.9462112
82.818604,0.04131081,0.2011017,-0.2318065,-0.3373636,-0.3180156,-0.802058,-0.689535,-0.9475927,-0.3899352,-0.7601287,-0.04126132,1.491558,-0.3293695,-0.5298432,-0.5781441,-0.3758489,-1.102046,-0.08737323,-0.07172163,0.02129848,-0.8842636,-0.4584678,-0.04305922,0.2345616,0.316682,-0.7006894,-0.5600539,-0.9583192
82.885232,-0.2935256,0.3205909,-0.2436139,-0.5441563,-0.06987812,-0.7392935,-0.776616,-0.01090188,-0.1745028,-0.6148725,0.2526931,1.104087,-1.123076,-0.5973606,0.2272097,-0.7689053,-0.9532952,0.1225841,-0.4396802,-0.12175,-0.5321136,-0.4096169,0.3375658,-0.4549901,-0.4630215,-0.2739856,-0.3985063,1.437333
82.95186,-0.2869953,-0.2717767,-0.06105218,-0.5234908,-0.07502282,-1.011275,-0.7918203,-0.6059216,-0.7711261,-0.6099268,0.002243252,0.9983484,-0.5545044,-0.4364082,-0.4117212,-0.7625655,-1.033052,-0.3717697,-0.07400686,-0.2496982,-0.7605987,-0.4728528,0.4528699,-0.05572823,-0.09417751,0.1689852,-0.388445,1.347766
83.018488,-0.865059,-0.1052142,-0.6575164,-0.891687,-0.5084838,-1.007718,-0.1681658,-0.2611959,-0.6596018,-0.3406233,-0.08832113,0.9725505,0.1843125,-0.9158065,-0.1021035,-0.950841,-0.7281388,-0.3580346,-0.3705789,-0.3088381,-1.142306,-0.3702003,-0.4366607,-0.4127735,0.4054617,0.1411638,-0.2252942,1.348386
83.085116,-0.9854254,0.09832844,-0.02990442,-0.4231154,-1.224171,-0.3110171,-0.245344,0.2712815,-0.7170841,-0.3707291,-0.4806987,0.8407381,0.1476825,0.2888958,-0.628233,-0.91822,-1.303937,0.7069058,-0.5024301,-0.5238609,-0.5354218,-0.5582882,-0.1355937,-0.3474827,-0.06861828,-0.6383517,-0.3209506,1.106279
83.151744,-0.5607306,0.6421396,-0.6597112,-0.4434259,-1.428984,-0.8270984,-0.314805,-0.3508631,0.2957306,-0.4567309,0.09936707,0.887831,0.1203996,0.36427,0.8017623,-1.096364,-0.9282987,-0.2643972,-1.240708,-1.20769,-0.9673867,-0.2320847,0.189563,-0.2801568,0.01474967,0.2292619,-0.3685113,0.5382596
83.218372,-0.951773,-0.4375673,0.1211093,-0.5544613,-1.172057,-0.7826672,-0.7202022,-0.8215039,-0.5640287,-0.4792818,0.1691693,0.8256534,0.5345035,-0.1359059,-0.273079,-1.181934,-0.9600629,-0.03224455,-0.7622434,-1.01162,-0.7793151,-0.5677196,-0.4146263,0.302192,-0.5243068,-0.2102672,-0.6707504,0.4185001
83.285,-0.1090045,0.259267,0.2063389,-0.3777394,0.003564333,-0.3838449,-0.4612242,-0.7464167,-0.4940615,-0.3379225,-0.4746368,-0.04087113,-0.185935,-0.4730672,0.01630076,-1.069009,-0.6565471,0.5087494,-0.8532131,-1.259525,-0.8863713,-0.3644754,-0.1937882,0.07351052,-0.1008486,-0.2130202,-0.6068856,0.380101
83.351628,0.04980258,0.7377193,-0.07328075,-0.8827421,-0.917888,-0.6662688,-0.3192355,-0.5229014,-0.5365072,-0.8033708,-0.3571975,-0.2656104,-0.09464992,0.3364196,-0.7238235,-1.385147,-0.8658481,0.2087182,-0.574227,-0.6553841,-0.610105,-0.436127,-1.090351,0.7454085,-1.203482,-0.7875919,-0.3289686,0.4930668
83.418256,-0.8533602,0.3703385,0.4527081,-0.5154797,-0.9861771,-0.2751374,-0.6068433,-1.098353,-0.1444239,-0.474089,-0.1583327,0.7697512,-0.1101074,-0.3011062,-0.66947,-0.9056228,-0.7751451,-0.1250281,-0.7211592,-1.114454,-0.9202017,-0.411974,-0.02356137,0.04537848,-0.1008391,-0.604352,-0.2821461,-0.5556081
83.484884,-0.09198611,0.4570725,-0.1707475,-0.5011066,-0.9052022,-1.074821,-0.8814197,-0.191302,-0.5824701,-0.4192241,-0.04929839,0.5279149,0.06807804,-0.04651456,-0.7972441,-1.063193,-0.8021675,-0.5219809,-0.5477065,-0.9441879,-0.6578045,-0.3605552,-0.2684162,-0.1018014,-0.6976395,-0.5436444,-0.601588,0.1815738
83.551512,-0.68702,1.516885,-0.08017053,-0.6438288,-1.032474,-0.6684467,-0.3251,-0.6671477,-0.3759035,-0.5548593,-1.069536,0.2340559,-0.5152897,0.2414479,-0.865602,-1.153389,-0.7362843,-0.02526385,-0.2754999,-0.6464215,-0.5221155,-0.3424702,-1.321463,0.2441667,-0.9311276,-0.4822548,-0.2234793,0.535006
83.61814,-0.7767817,-0.5027721,0.006179063,-0.5500345,-0.5617805,-1.080323,-0.6736357,-0.3457243,-0.7736298,-0.4784147,-0.3853605,0.5151396,0.1128819,0.3533521,-0.3334577,-1.002914,-0.3423934,0.2555168,-0.06218264,-0.6818206,-0.7157503,-0.4244376,-0.1408806,-0.2586469,0.7538608,-0.2135304,-0.5863605,-0.1444104
83.684768,-0.4461735,0.3019065,0.3413059,-0.3868748,-0.4015108,-0.5236251,-0.521979,-0.5933856,-0.3797441,-0.5960648,-0.4893652,0.3303605,-0.1389046,-0.9511696,0.6415457,-0.8070142,-0.1369814,0.06201417,-0.09478956,-0.7823201,-0.5693154,-0.4037823,-0.809005,0.2386447,-0.09024999,-0.1866836,0.006262649,-0.1739781
83.751396,-0.3794572,0.1464907,0.2323457,-0.3515563,-0.7874201,-0.4208508,0.2148328,-0.7096232,-0.6968169,-0.3879635,-0.5563864,-0.113551,-0.01599359,0.4963552,0.4755645,-0.6723954,-0.365114,-0.4204527,-0.6902916,-1.235524,-0.6509364,-0.2764743,-0.4469037,0.01156513,-0.3328353,-0.5700938,-0.01654217,-0.06714413
83.818024,-0.4652805,0.1568677,-0.4003632,-0.6481095,-1.512797,-0.3437798,-1.28436,-0.1380766,-0.811148,-0.2303736,0.3933915,0.6564839,0.09821736,-0.2252288,0.2126312,-0.9027388,0.3457751,0.598061,-0.3490591,-1.018907,-0.7881187,-0.402279,-0.8582593,0.1507221,-0.05543896,-0.4817676,-0.6779262,0.4957695
83.884652,-0.2616104,0.2098659,0.07396498,0.1336943,-0.5111429,-0.3382599,-0.2389731,-1.143613,-0.06663723,-0.4295838,-0.7122355,0.9625039,0.3419788,-0.3840999,-0.3379519,-1.04834,-1.03482,0.295018,0.4877703,-0.9124396,-0.7474929,-0.447331,-0.3991705,-0.4345878,0.1517148,-0.3545773,-0.3468413,-0.3446249
83.95128,-0.9967905,0.3084628,-0.2847166,-0.2067104,-0.1775276,-0.7929695,-0.4517982,-0.2260279,-0.354778,-0.4876632,0.06356277,0.1370322,0.1444316,-0.7473657,0.3472635,-0.5253089,-0.6431383,0.0165767,0.2557625,-0.7328273,-0.451309,-0.3258669,-1.232304,-0.5649873,0.5253078,-0.150258,-0.08177319,-0.5731766
84.017908,-0.7667304,0.4909911,0.06134237,-0.4966413,-0.2858846,-0.4603023,-0.2478706,-0.5702601,-0.8202001,-0.5815809,-0.2408865,0.2778039,0.4999452,-1.256962,0.8527322,-0.8237926,-0.1716406,-0.2710528,-0.1583178,-0.9585782,-0.5246996,-0.3935699,-0.7668878,-0.3072733,0.02798071,-0.888171,-0.5910016,-0.3192725
84.084536,-1.062028,0.556984,0.4285919,-0.3033063,-1.200814,-0.4440689,0.3931501,-0.6548632,-0.1031774,-0.7650777,0.7014855,0.6452223,0.001207983,-0.4136055,0.08242055,-0.7421942,-0.6983012,-0.5941771,0.3041367,-0.7350424,-0.5826533,-0.5351803,-0.8840471,-0.4912742,-0.2219873,0.1604285,-0.4621206,-0.720327
84.151164,-0.3090152,0.5206446,0.4693209,-0.2782137,-0.2677582,-0.3994039,-0.1032733,-0.2088728,0.3315256,-0.6520693,1.100158,0.7676839,-0.3741771,-0.1294944,-0.08321393,-0.8782888,-0.3797311,-0.2789372,-0.3786491,-0.6298765,-0.4360422,-0.4538445,-0.3250627,-0.3260065,0.1015213,-0.1065245,-0.2963682,-0.8595161
