Frame,C009,C013,C005,C004,C012,C008,C015,C003,C019,C018,C002,C014,C001,C017,C000,C007,C011,C010,C006,mouse1,mouse2,contact
47.17191600000001,0.2566682,-1.832899,-5.375728,1.103647,-0.1788897,1.257198,-4.66381,-0.8389795,3.182058,0.002710935,-0.4040293,-1.177173,-0.6905858,0.3021179,-0.3072396,-0.908888,-0.1019008,-0.8660887,-0.4134794,,,
47.23854300000002,0.1422807,-1.781992,-5.260322,0.2746719,0.02720703,1.306031,-3.158128,-0.9807436,2.151517,0.001004253,0.6528254,-2.17423,0.5170152,0.1977956,-0.6905282,-0.7284214,0.2358413,-1.274195,0.2455777,,,
47.305170000000004,-0.9140164,-1.352518,-6.431399,2.244625,0.2706395,-0.6083443,-4.079376,-1.614687,0.95714,0.0428975,-1.020098,-0.8341685,-0.3289157,0.2726326,-0.2867514,-0.3125125,-0.05624182,-0.7507715,-1.432698,,,
47.371797000000015,-0.03254951,-0.9475017,-2.208478,-0.8131526,-0.003211741,-0.7990333,-2.511081,-0.98298,1.884574,-0.5998197,-0.2726917,-0.6478819,0.4656124,0.1436998,-0.02359555,-0.3261329,-0.7342805,0.08516689,-1.035326,,,
47.438424,-0.5148581,-1.680369,-3.792865,0.2483258,0.1832508,0.3746572,-3.132615,-0.6896199,2.156998,-0.5916325,-0.7456352,-0.414252,4.162936,0.5074672,-0.3700599,-0.8155845,-0.5858443,-0.996232,-1.03592,,,
47.50505100000001,2.59026,-1.274666,-1.927793,-1.096141,0.07468499,0.75124,-2.745321,-1.451406,-1.871341,-0.8439534,0.02314419,-0.8960252,9.19379,0.4297739,-0.1367352,-0.452599,0.4016126,-0.6802316,-2.669224,,,
47.57167800000002,1.010321,-1.806095,4.210674,-1.430554,0.2480725,-3.216355,-1.167857,1.259906,-0.8045373,-0.9633014,0.2084196,-0.6528633,11.78348,-0.05266313,0.0878045,0.2947119,1.026653,-2.332805,-0.7414855,,,
47.638305,1.044132,0.05945886,3.945244,-2.363777,-0.1422627,-4.395214,1.441594,1.392518,-0.4900168,-0.5936757,-0.653695,0.4768901,8.302087,-0.3041541,0.3772413,0.4703346,0.1058639,-1.777287,-0.9870079,,,
47.704932000000014,1.179391,-0.05612877,3.362002,-1.967224,-0.1216108,-3.718933,2.050399,2.234848,-1.01617,-0.825205,-0.236351,0.4082346,8.704943,0.1846952,0.1395694,-0.3020838,-0.5134904,-1.121408,-1.115714,,,
47.771558999999996,-0.06643343,0.4250422,3.03825,-2.05515,-0.3762924,-3.540127,1.862962,1.852271,-1.68763,-0.8066618,-0.1502634,0.1566052,7.062159,0.01996174,0.1398238,-0.6468893,-0.1090327,-0.9066871,-0.3626628,,,
47.83818600000001,0.465115,0.1447915,3.010715,-1.813393,-0.1111937,-3.273037,2.618754,1.888542,-1.952908,-0.665619,-0.4145552,0.1978017,6.689662,0.08420748,-0.6061966,-0.4742637,-0.00728699,-0.3217543,-0.3264865,,,
47.90481300000002,0.136129,0.08258475,3.630558,-1.703738,0.04775488,-2.209383,0.05970936,1.807802,-1.836496,-0.5541931,0.8051795,-0.04104922,5.706398,0.05685763,-0.10256,0.3276727,-0.7999868,-0.6558451,-1.382061,,,
47.97144,1.868865,0.1647585,7.22188,-3.305088,-0.3562202,-5.392378,1.033854,1.668963,-0.399765,-0.6282871,0.1611338,1.138056,6.16592,-0.04024755,-0.0902698,-0.2045826,-0.5360616,-0.5820997,-1.346685,,,
48.03806700000001,-1.596548,0.9207426,7.661858,-2.01589,0.06700173,-4.434391,2.12211,1.05968,-1.217517,-0.5183313,0.05034517,0.4645685,3.220173,-0.3224789,-0.5353184,-0.4721372,-0.5261639,0.1290217,-0.1662566,,,
48.104693999999995,0.3342745,0.5137971,9.695142,-2.680309,-0.1223784,-3.694605,1.354356,0.7081823,-1.272205,-0.1532705,0.1672173,1.711057,1.919569,0.01999814,0.07371838,-0.71844,-0.4708157,0.3222199,-0.6455732,,,
48.171321000000006,0.7894758,0.8185057,11.54695,-3.477795,0.1788364,-3.161228,1.688892,0.9210389,-1.00152,0.2478779,0.2284009,0.5405375,1.495112,-0.01743883,0.2113304,-0.9370232,-0.6529906,0.181112,-0.3764851,,,
48.23794800000002,-0.2339914,-0.2825863,9.010881,-1.399302,-0.2580637,-4.368917,1.478356,0.03298057,-1.711158,-0.1483872,0.08283021,-0.356114,2.573072,0.02384787,-0.2725711,0.1360089,-0.7525327,-0.3593619,-0.7510851,,,
48.304575,0.8289817,0.8154882,10.03487,-1.400475,0.1247574,-3.497639,1.474564,-0.1081079,-1.332054,-0.0004407814,0.3471098,0.4027985,2.709724,0.04352774,-0.1215704,-0.4640977,-0.7417646,0.3164444,-0.8273695,,,
48.37120200000001,-0.444577,0.5080147,10.90233,-2.355442,-0.1946949,-3.553559,1.173721,0.2119917,-1.302657,0.2772403,0.2746184,0.4441226,1.699647,-0.08365234,0.136652,-0.3380622,-0.6296939,0.06454047,-0.1997206,,,
48.43782900000002,0.04505655,1.170639,10.03898,-2.112894,-0.2242658,-3.062477,1.478596,-0.3217049,-2.16731,-0.8391169,-0.4475473,-0.313868,2.362863,-0.009636009,-0.4106338,0.007373016,-0.7631102,-0.1587892,-0.4401429,,,
48.504456000000005,1.63297,0.4189987,11.8274,-3.271054,-0.05709004,-3.422662,2.386719,-0.3815629,-1.36119,-0.3118565,1.74133,0.158176,1.18869,0.00130162,0.2279164,-0.928212,-0.7630733,0.1677805,-1.357682,,,
48.571083000000016,0.5253848,1.06182,11.75566,-2.846559,0.1873132,-3.992317,2.764578,-0.4014131,-1.60953,-0.4060105,0.8383666,0.1447175,0.2551325,0.04561505,0.1264977,-0.4849968,-1.300537,0.6225209,0.1768881,,,
48.63771,-0.09281742,0.8814095,9.820393,-1.735374,-0.2903415,-4.189374,0.8914738,-0.5575718,-1.279158,-0.06136369,-0.3600997,0.6269199,1.439949,-0.1188037,-0.4738912,-0.5785819,-0.6495466,0.2592113,0.302302,,,
48.70433700000001,0.03855956,0.479672,9.17528,-2.058249,0.2992478,-3.988019,1.332761,-0.7005249,-1.542132,0.6258456,0.2375232,0.8864089,0.9080762,0.02926747,0.3967277,-0.2547801,-0.3875723,0.5929246,0.1101788,,,
48.77096400000002,0.6095395,0.6362878,8.556549,-2.375827,0.1540025,-3.884534,1.054637,0.19233,-2.223561,0.7511364,0.4257679,0.4428499,1.019948,-0.0106125,-0.09244315,-0.8939917,0.04252563,0.5029353,-0.2970094,,,
48.837591,0.04704316,1.150296,8.92524,-2.403919,0.1529129,-2.023417,1.295021,0.3656549,-1.256428,0.5602958,-0.1629556,1.471957,-0.168446,-0.1998209,-0.07763373,-0.3166641,-0.7334844,0.1870019,-0.1155387,,,
48.904218000000014,0.7430844,0.05188481,8.608781,-2.77197,-0.04524523,-3.5428,2.303464,-0.2229893,-1.452577,0.9787679,0.2321089,0.4701746,0.421807,-0.2445514,-0.1030768,-0.09134361,-0.04916607,-0.2696296,0.1271346,,,
48.970845,0.6689088,1.586999,8.547545,-1.367064,0.1602632,-4.064405,3.012661,-0.4784957,-1.269707,0.4192881,0.2823742,0.7561156,0.5352408,0.1453152,-0.007848361,-0.2503423,1.096586,1.114637,-0.0915437,,,
49.03747200000001,-0.09297835,1.481394,7.726329,-1.913716,0.0314581,-3.971517,1.315277,-0.9000363,-1.046119,0.8778748,-0.6152683,0.7624775,-0.1774596,-0.314433,0.05729265,-0.5082441,0.3018171,0.2820089,-0.07692993,,,
49.10409900000002,-0.1677363,0.5141619,7.852923,-1.666172,0.06668494,-3.036111,1.113609,-1.051965,-1.114635,0.1091284,0.3623296,0.384879,0.03136864,0.07187857,-0.3771136,-0.2435581,-0.4133179,0.8606793,-0.2540629,,,
49.170726,0.104973,0.8420712,7.032422,-0.6637812,-0.0184999,-3.819674,2.508984,-1.39774,-2.123913,0.5962738,0.8045973,0.8676556,1.96782,0.03989854,-0.257367,-0.3427646,-0.199362,0.4177554,-0.3939429,,,
49.23735300000001,-0.05896808,1.107917,7.850886,-1.379614,0.2756219,-3.404929,1.593102,-1.256736,-1.661963,0.1513289,0.4902756,1.402722,1.080229,-0.1808407,-0.1412057,-1.49804,-0.7228878,1.217898,-0.09133238,,,
49.303979999999996,1.915354,1.022046,9.231652,-0.8243552,0.02266931,-2.730814,0.3979049,-1.696733,-1.535756,-0.007880939,-0.6700485,0.5725292,0.5412897,0.04898998,0.05233687,-0.6922929,0.2638599,0.9236806,-1.597716,,,
49.37060700000001,0.6272365,1.631207,8.948082,-1.284857,-0.2186411,-2.572093,0.5679662,-1.520965,-2.170017,0.2663329,-0.5061323,0.9346648,0.1947173,-0.03565964,0.2043396,-0.4948471,-0.0017653,0.7535595,-0.644268,,,
49.43723400000002,-0.3065054,2.096484,8.738578,-1.423916,-0.1951307,-3.615608,0.8721578,-1.079481,-2.206474,0.1543124,-1.121817,1.52227,-0.4136965,0.04385269,0.2400921,-0.2040751,-0.4234029,0.008532751,-0.2750781,,,
49.503861,-0.006141208,1.47993,9.033128,-1.9857,-0.2193005,-4.557622,1.05029,-1.784856,-0.7941204,0.5699314,0.219021,1.845442,-0.6944536,-0.292075,-0.4893904,0.1252322,0.3540418,0.5176926,0.101181,,,
49.57048800000001,-0.1601687,0.932739,8.348516,-1.189512,-0.02382495,-3.066119,0.9557744,-1.593719,-0.9254648,-0.0268458,-0.03740059,1.638422,-0.6436338,-0.1502632,0.3134995,0.5748796,-0.502197,0.9023822,-0.1825105,,,
49.63711500000002,0.2494363,2.541709,8.486525,-1.325163,0.1393855,-4.011051,-0.2193363,-1.848853,-1.632286,0.1174548,0.7376748,0.7232105,0.3592457,-0.07695208,-0.3840363,-0.2112002,-0.1065597,-0.08124539,-0.3350354,,,
49.703742000000005,-0.3095688,2.070665,7.882521,-1.483564,-0.2947962,-3.554589,-0.0106123,-1.354143,-2.21177,0.2278725,0.5543388,1.32586,-1.703832,0.04042123,-0.09533149,-0.1824901,-0.480794,1.428976,-0.5592246,,,
49.77036900000002,0.2463455,1.085675,6.892939,-1.192879,-0.2160938,-3.263054,0.6692159,-1.596628,-1.582255,0.6892018,0.810496,0.4899993,-2.185857,-0.09502178,-0.1359707,-0.54359,-0.9734219,0.7647256,-0.7953978,,,
49.836996,0.4183636,1.850784,6.388901,-0.7401457,-0.2074892,-2.979059,-0.1740293,-1.826261,-2.530324,0.2989614,0.1595827,0.726701,-1.503497,-0.2177328,0.1265279,0.5008988,-0.09909212,-0.05111361,-0.1927305,,,
49.90362300000001,0.01503908,1.599818,6.613304,-1.251789,0.1459174,-2.902607,-0.7919836,-1.712358,-1.58021,-0.04503081,-0.5408323,1.228522,-1.822371,0.1309593,0.2369103,0.1836313,-0.3329976,0.9672532,-1.248851,,,
49.97025000000002,0.04669864,0.7130746,4.385368,-0.5700077,-0.2239123,-0.8345715,-1.375651,-1.849864,-2.223394,-0.134703,-0.4865417,0.03552225,0.5972216,-0.08261718,-0.2067151,-0.4649165,0.5832226,0.2924033,-1.184352,,,
50.036877000000004,-0.6795551,0.4692109,1.6745,-0.07427926,-0.1492391,0.5718318,-2.889187,-1.160524,-5.180593,-0.3210293,-0.2734168,-0.2801106,3.399446,0.4260621,-0.2826402,-0.01601695,0.2162248,0.9551412,-1.897891,,,
50.103504000000015,-2.761614,-0.9269212,-0.9929233,0.8672974,-0.408863,1.649072,-6.433469,-2.077552,-5.532718,-0.3355057,-0.3141879,-2.077125,5.885145,0.3811797,0.1144864,-0.4415199,0.611073,0.266402,-1.670175,,,
50.170131,0.3079922,-0.06177318,1.01864,-0.3335564,-0.3231166,-0.0295439,-2.522999,-1.487723,-3.310634,-0.1894215,-1.299146,-0.2628719,2.468341,-0.1247755,-0.5637156,-0.02176292,0.7695879,0.7732403,-1.594477,,,
50.23675800000001,2.542615,-1.510825,0.6404093,-0.3540174,-0.4536867,6.344648,-2.593605,-2.442718,-2.429235,-0.383737,-2.191136,-0.5126979,5.931748,1.341002,0.2370628,-0.3384252,0.2258348,0.3545546,-2.815845,,,
50.30338500000002,-0.4753118,-1.027999,4.380467,-0.885093,-0.07808562,8.603146,3.97431,-2.079844,1.965577,0.6247968,-0.4090068,0.1515467,0.4981611,0.3701143,0.4388323,-0.1896955,-0.1771922,0.6816643,-0.9567423,,,
50.370012,-0.6397748,-0.4364567,4.637927,-1.659037,-0.2184397,9.327225,4.553089,-2.206624,2.363142,0.339493,-0.4446888,-0.4228721,0.6268985,-0.1744671,0.01072894,0.1741602,-0.6833546,-0.359892,-1.700191,,,
50.436639000000014,0.5663391,0.3400188,6.118479,-1.534188,-0.3790515,17.19465,4.293866,-1.556963,1.869769,0.2191391,-0.3094696,0.3946507,0.5561181,-0.8819133,0.4497806,0.5183006,-1.532732,0.06690134,-3.23751,,,
50.503265999999996,-1.046914,0.2452111,6.458233,-1.403436,-0.2059537,15.71771,4.63298,-2.260161,3.309375,-0.03091768,0.6450973,-0.03402162,-0.2786735,-0.5325137,0.1428454,-0.3002953,-1.732139,-0.01862648,-2.444247,,,
50.56989300000001,0.5413058,2.023665,8.317141,-1.265074,0.1845854,16.37757,6.445466,-2.488726,3.777635,-0.3330746,-1.067945,0.5758796,-0.2047902,-0.7409474,0.5436288,-0.2940142,-1.131845,-0.8966457,-3.141355,,,
50.63652000000002,0.2060046,0.415597,6.736926,-1.564802,0.1011445,16.69105,5.361132,-2.072607,3.159554,-0.1474618,-0.06641255,0.5494589,-0.1355716,-0.7559767,0.3282756,-0.7015047,-2.048023,0.04155643,-2.193854,,,
50.703147,-0.1356369,0.3466379,6.549123,-2.176311,-0.3820169,14.32917,5.513669,-2.388403,2.684737,0.4624632,-0.5165166,-0.2275357,-1.494503,-0.9246464,0.04743912,-0.3233021,-1.574173,-0.2472994,-1.228238,,,
50.76977400000001,-2.44522,0.1768265,4.759391,-0.9712702,-0.344871,8.515302,5.171303,-1.965663,2.833034,0.04681947,-0.5985644,0.3567905,-1.058169,-0.1808319,-0.3389515,-0.7948952,-1.675064,0.7148114,-1.702048,,,
50.836400999999995,-0.6793095,0.2419541,4.231298,-1.064071,-0.694938,5.965012,4.647602,-1.917834,1.85835,0.279784,-0.02215726,-0.2268047,-1.241284,-0.1867507,0.008804474,-0.4045831,-0.8696417,0.1473983,-1.714231,,,
50.903028000000006,-1.355652,-0.3246735,4.529993,-1.713992,-0.330827,8.087587,5.540416,-2.282,2.736363,0.1100317,-0.2484158,0.6746836,-1.493691,-0.3376786,0.0124421,-1.296316,0.03692607,-0.1880647,-0.9609107,,,
50.96965500000002,-1.45485,-1.309185,4.719413,-1.124089,-0.3489669,7.580053,6.009671,-2.143443,2.238211,1.102686,0.1617832,0.3028162,-1.387113,0.08155768,0.2396945,-0.1536939,-0.3193153,-0.02532248,-1.025658,,,
51.036282,-1.884116,-0.236968,5.405565,-2.865796,-0.08012129,9.362031,4.317095,-2.313944,2.640477,0.2705644,-0.7340036,-0.3162228,-1.406259,-0.05761121,-0.2314488,-0.5465611,-0.5250846,0.5348546,-0.7785648,,,
51.10290900000001,-0.2082244,0.46695,4.859244,-0.8634518,-0.2367201,6.288714,5.308874,-2.717307,3.712336,0.01691276,-1.744257,0.9743903,-1.763364,0.07684659,0.1007446,0.4933679,-0.9910418,-0.2759072,-1.395981,,,
51.16953600000002,-1.199822,0.3565472,5.535846,-0.9283381,-0.07772861,5.611594,3.904945,-3.131838,3.173284,-0.3326992,-1.305388,0.897551,-0.9939203,0.4902853,-0.03822596,-0.6217308,-0.390211,0.1798454,-2.244489,,,
51.236163000000005,-0.657662,0.03642173,4.977705,-1.913873,0.07392168,4.946331,3.580032,-2.646782,2.396018,-0.2801698,-1.522276,-0.3846646,-2.245182,0.581625,0.1248918,0.1676781,-1.072953,-0.1020892,-1.20088,,,
51.302790000000016,-1.022251,-0.2542194,4.925762,-2.258348,-0.4233186,4.739878,3.991674,-2.478986,2.683215,-0.6458821,-0.397023,0.8562435,-2.518766,0.1486646,0.2656372,0.4628207,-0.5746261,-0.9243549,-1.256559,,,
51.369417,-0.5270094,-0.4240642,4.185035,-1.926861,-0.3116411,1.5543,3.097955,-0.8695333,1.049429,-0.5572956,-1.142043,-0.4446028,-1.134572,0.189579,-0.4658584,-0.4949266,-1.278611,-0.6907768,-1.31168,,,
51.43604400000001,0.01082629,-0.5042068,2.882846,-0.1837664,-0.5671436,-0.600181,1.386685,-0.4930491,0.03140919,-0.8191646,0.1810226,-0.04387075,0.4442718,0.08940822,-0.9429313,-0.4009826,-0.9217758,-1.205808,-0.888161,,,
51.50267100000002,0.1575036,-0.2500063,2.757056,-0.7688735,-0.4113609,-0.3815026,1.288961,-0.262462,-0.2399831,-0.9398497,0.2813282,-0.1405388,-0.1865443,0.086767,-0.8420115,-1.158239,-0.4798443,-1.312306,-0.2965635,,,
51.569298,0.6491903,-0.6939617,2.759297,-1.239458,-0.4030768,-0.7482408,1.767954,-0.1398748,0.09192391,-0.9138926,-0.107637,-1.531072,0.8117725,-0.08639496,-0.792613,-0.5682499,-0.7793984,-1.606932,-0.3572384,,,
51.635925000000015,0.1072705,-1.528412,2.868526,-1.69861,-0.6482168,-0.6877673,1.306356,0.292735,0.2399796,-0.5955492,-0.3746092,-0.6931274,-0.9307156,0.07071541,-0.7389281,-1.14641,-0.6316129,-0.301318,-0.02786589,,,
51.702552,0.5610097,-1.537641,1.853834,-1.085626,-0.5810835,-0.7959726,1.381727,0.1475341,0.3627134,-0.7724968,0.9047819,-0.792632,-0.5131675,-0.2544491,-0.7437326,-0.7190124,0.02615712,-0.860878,-1.003013,,,
51.76917900000001,0.7404206,-0.5860279,0.7746273,-0.9623368,-0.5503092,-2.50392,1.947135,0.3421514,-1.081644,-0.5988269,-0.9271949,-1.505803,-1.637329,-0.2173931,-0.5611439,-0.263689,-0.9208853,-0.9294127,-0.8433998,,,
51.83580600000002,0.2817546,-1.048985,0.5077692,-0.05473914,-0.6590583,-0.5662185,1.657479,0.5863729,-0.5617927,-0.5007759,-0.857897,-1.275211,0.2665545,-0.09235339,-0.6429682,-0.5257304,-0.5240812,-0.8599533,-0.05419047,,,
51.902433,0.4384676,-0.2415292,0.5626341,-0.5013835,-0.6194097,-1.819891,0.8958074,0.2931144,-0.573956,-0.6696487,-0.03442596,-0.8560427,-0.6922897,-0.2475859,-1.169217,0.1387063,0.1022567,-1.137786,-0.6497847,,,
51.96906000000001,0.4244622,-1.252942,0.1733663,-0.8995638,-0.45085,-1.445174,1.45171,0.1962278,-0.3534142,-0.2348919,0.0183467,-0.6822601,-0.8038166,0.01209875,-1.101803,-0.6690424,-0.06196416,-1.331957,-0.3575999,,,
52.035686999999996,-0.1072947,0.2984886,0.8641118,-0.6986513,-0.6217002,-0.506968,0.6494619,0.4683045,-0.08320087,-0.3340503,-0.8007245,-1.689481,-0.006435432,-0.1087722,-0.6354598,-0.4825614,-0.4621554,-0.377162,-0.2363572,,,
52.10231400000001,0.02592296,0.07163005,0.9483436,-0.2442906,-0.2098054,-0.9573783,1.414093,-0.1437504,-0.3424856,0.2805473,-0.5126331,-0.1643554,-0.6620548,-0.2490471,-1.068647,-0.2198438,0.003899787,-1.072797,-0.09254277,,,
52.16894100000002,0.23894,0.06030013,0.1544472,-0.6941032,-0.3684692,-1.606422,1.4234,-0.1730386,-0.7889168,-0.3540661,-0.8006695,-1.02834,-0.3070672,-0.3226131,-0.6761042,-0.7919291,-0.2026802,-1.053542,-0.8708503,,,
52.235568,-0.1358414,-0.2133944,0.8689776,-0.2625844,-0.6456528,-1.552361,0.8686482,-0.02531579,-0.2071112,0.03385295,-0.8114059,-0.9963544,0.3297145,-0.2288986,-0.7998986,-0.3645307,-0.3410371,-0.3692688,-0.4177399,,,
52.30219500000001,0.2848949,-0.9846599,0.3354252,-1.048353,-0.5820227,-0.2310537,1.208869,0.06344592,0.07210635,0.1192994,-0.9652548,-0.6397988,-0.8791569,-0.3432446,-0.6946568,-0.5157325,-0.08243278,-0.9078112,-0.4269585,,,
52.36882200000002,0.4733586,-0.2732295,0.03614218,-0.8177555,-0.5019192,-1.916295,0.7371418,-0.6968718,0.3454687,0.3006204,-0.3500496,0.3174286,-0.1910379,-0.3639693,-1.148157,-0.4384443,-0.07462388,-1.290361,-0.4259567,,,
52.435449000000006,1.015313,-0.8005302,0.5320203,-1.576663,-0.4440144,-0.4725195,0.949302,-0.3297089,-0.1284424,-0.01986561,-0.4715209,-0.5443342,-0.2539667,-0.2241495,-0.8579176,0.1057315,-0.02465115,-0.82961,-0.007140914,,,
52.50207600000002,-0.04526893,-0.0008752852,0.009611052,-1.021651,-0.4107165,-1.1948,0.5193195,-0.5643944,0.3657103,-0.0666735,-0.4817959,-0.2829171,-0.2216302,-0.3654149,-0.8642448,-0.2619793,-0.5455009,-0.55517,-0.1695386,,,
52.568703,0.782316,-0.4832297,0.1466673,-1.194208,-0.5682716,-0.4772895,0.2427615,-0.5632491,-0.4762798,0.1458218,-0.5732827,-0.08566812,-0.2811048,-0.2031639,-0.7126344,-0.1361123,0.4876245,-0.7183478,-0.01603687,,,
52.63533000000001,0.492628,0.002093338,0.153867,-0.6824733,-0.9186689,-0.1627507,0.6164489,0.2645225,0.3634083,-0.1789229,-0.6777759,-0.1455056,-0.5909077,-0.08801031,-0.8928508,-0.3321427,-0.680812,-0.9790643,-0.8238819,,,
52.70195700000002,0.5959002,-0.03099157,0.09141659,-0.5515034,-0.38652,-0.7411479,0.687447,-0.1173078,0.4634056,0.1677187,-0.1777886,-0.8063792,-0.5516178,-0.1692335,-1.101422,-0.1244945,-0.3608865,-0.3391748,-0.8037236,,,
52.768584000000004,0.74777,0.3273627,-0.0191647,-0.776254,-0.5126105,-0.8015551,0.9500395,-0.4181505,0.3853062,0.6097681,-0.5519226,-1.414052,-0.1525243,-0.04884687,-1.094347,-0.4304347,-0.3280426,-1.335374,-0.2900773,,,
52.835211000000015,1.002136,-0.02216601,-0.5753773,-0.3131218,-0.6235589,-0.5580896,0.6287932,-0.4454245,0.6172128,1.001673,-0.565093,-0.6967846,-0.2737036,-0.01943215,-0.9851837,0.4866964,-0.3480067,-0.5827836,-0.6370733,,,
52.901838,0.7027541,-0.03115654,-0.06534658,-0.7359077,-0.8180691,0.01036159,0.7585033,-0.07993529,0.4407431,0.4696921,-0.8447149,-0.2812496,-0.4507584,-0.05180161,-0.9423587,0.1279283,-0.2979788,-0.620554,-0.869212,,,
52.96846500000001,0.9730729,-0.3726082,-0.5140145,-0.5409511,-0.7124237,-0.5099536,1.199506,-0.7154987,1.021249,0.4292602,-0.4469028,-0.03318335,-0.1364897,-0.4665278,-1.042201,0.6338575,0.5696515,-0.5915558,0.259342,,,
53.03509200000002,0.2071491,-0.2135082,0.3990082,-0.3455753,-0.5221629,-0.7316535,0.2105682,-0.2311968,0.7376066,0.9518221,-0.9957116,-0.1601079,0.1348467,-0.4229431,-1.087389,0.7567303,-0.281629,-1.487663,-0.3560746,,,
53.101719,0.6787802,-1.147283,0.5199837,-1.240593,-0.2657773,-0.3669055,-0.2695715,0.2484312,0.0410984,0.9752961,-1.13452,-0.8399452,-0.3418547,-0.2574132,-0.9671414,-0.6427541,0.07983732,-0.8503441,-0.5768644,,,
53.168346000000014,1.364819,0.2307765,0.8933597,-1.208127,-0.5895243,0.2328529,-0.6410574,-0.1800017,0.6919863,0.7941014,-1.531835,-0.6712496,0.3889899,-0.4913159,-1.21346,-0.3172836,-0.5909627,-0.3840877,-0.5165508,,,
53.234973,0.2965383,0.4157054,-0.003238812,-0.8879598,-0.3671219,0.47363,-0.2006339,-0.4541296,0.6394797,1.314977,-1.24293,0.1128438,0.158906,-0.1725625,-0.8375043,0.1028964,0.299712,-0.7634116,0.4441988,,,
53.30160000000001,0.4574249,0.2313632,-0.1436522,-0.4741607,-0.2723791,-0.9838053,0.731017,-0.6917917,0.09653723,1.196675,-1.353435,0.1212043,-0.2804965,-0.1657561,-0.9902127,-0.132423,0.7944157,-0.597813,-0.6709385,,,
53.36822700000002,-0.3052126,0.03412016,0.05841276,0.2175948,-0.4409506,-0.543197,0.3356771,-0.4873626,0.5556619,1.283555,-1.103708,-0.1144003,-0.6033146,0.006886036,-1.281518,-0.7075418,-0.1755305,-0.2106296,-0.3036089,,,
53.434854,0.6963319,0.02089171,0.7372057,-0.05449102,-0.6401185,-0.1933406,-0.02033271,-0.06185805,-0.1648696,1.673178,-0.8465459,-0.3832084,-0.0030911,-0.2984603,-1.109355,0.1288202,-0.7527384,-0.7788073,-0.3424945,,,
53.50148100000001,-0.09749915,0.7933343,0.4315656,0.1401585,-0.1879406,-0.3049226,0.03006024,-0.2241138,-0.1483187,1.310528,-0.9255722,-0.4320469,-0.245153,-0.3190647,-0.7501391,-0.2551484,-0.3320058,-1.224419,-0.6206446,,,
53.568107999999995,0.05263688,-0.4654079,-0.2315722,-0.5546471,-0.5633942,-1.034829,0.1229342,-0.5496054,0.5995452,1.106246,-0.9242361,-0.5280398,-0.4685495,-0.1857005,-0.9387008,-0.700427,0.2686649,-0.3911098,-0.2237736,,,
53.634735000000006,0.2186082,0.3271936,0.5034316,-0.01396517,0.2385303,-1.372623,0.6826184,-0.1712156,0.2286324,1.065945,-1.17798,-0.5354762,-0.5034321,0.07679175,-0.6965758,-0.09580049,0.2882157,-1.212346,-0.3914443,,,
53.70136200000002,0.2746808,0.09346075,0.3362642,-0.1602439,-0.4563674,-0.9171038,0.595099,-0.276185,0.436194,1.76503,-1.170752,-0.3557935,-0.4342895,-0.05226319,-1.138401,-0.3618048,0.1765924,-0.8186584,-0.2302595,,,
53.767989,0.09551065,-0.2279543,0.3967954,-0.6065473,-0.3122427,-1.00042,-0.3664706,-0.4383668,0.5889106,1.256664,-1.090015,0.2714454,-0.7161061,-0.3696789,-0.916453,0.1016397,-0.1762415,-1.133766,-0.01737656,,,
53.83461600000001,0.1397046,0.3336914,0.1232608,-0.3398038,-0.2032567,-0.2666135,0.06897976,-0.5165973,0.8022316,1.506762,-0.7321852,-0.06920389,-0.2180115,-0.2975861,-1.041417,-0.1846782,-0.05363236,-0.4115781,-0.05172499,,,
53.90124300000002,-0.1463989,0.373125,0.6719089,-0.3595385,-0.3251151,-0.7024041,0.8215063,-0.1708581,-0.03257964,1.526422,-1.044427,-0.0641293,-1.055884,-0.1480339,-0.9701287,-0.1688921,-0.1575558,-0.5835827,-0.640411,,,
53.967870000000005,0.8012062,-0.06720182,0.4101046,-0.2941769,-0.401052,0.05444043,0.4412569,-0.1496224,0.6963596,1.932505,-1.024204,-0.2008499,-0.1117477,-0.03559975,-0.6748592,0.2119111,-0.1339837,-0.9492679,-0.4637575,,,
54.034497000000016,0.2685558,-0.3293177,-0.1757665,0.5224876,-0.2747639,-1.070246,0.896637,-0.4091509,0.448957,2.010865,-1.0184,0.3516439,0.6908605,0.08681672,-1.050319,-0.5192314,0.3781421,-1.112539,-0.4463837,,,
54.101124,0.08023072,-0.0925821,-0.02306304,-0.139839,-0.1904027,-0.8991528,0.8302162,-0.2265381,0.2876808,1.472991,-1.103887,-0.4320314,-0.1089139,0.06902495,-1.145695,-0.1079525,0.01333945,-0.888554,-0.1817561,,,
54.16775100000001,0.1368884,-0.307251,-0.02977424,0.07341766,-0.01918773,-0.3246779,0.8398636,-0.2776514,0.2304485,1.576877,-1.711791,0.08867085,0.2053104,-0.09859346,-0.6961696,-0.1703057,0.3010993,-1.038646,-0.5783954,,,
54.23437800000002,1.319176,-0.2152011,0.5838502,-0.5891715,0.09542627,-0.613241,-0.569253,-0.05123818,1.403061,1.911231,-1.360265,0.2568205,0.2935565,-0.1677199,-0.9212231,-0.3483045,-0.3910081,-0.9347684,-0.6285246,,,
