Frame,C009,C013,C005,C004,C012,C008,C015,C003,C019,C018,C002,C014,C001,C017,C000,C007,C011,C010,C006
100.60677,0.3768902,1.035538,-0.580316,0.1479556,-1.24996,-0.5307997,-0.53607,0.03871948,0.07585452,-1.135633,0.5159771,0.8954566,0.4452699,-0.1317096,-0.1982446,1.204355,-0.04241718,-0.5536954,0.9467596
100.673397,-1.858785,1.675276,-0.1685839,1.299535,-0.5670074,2.884921,-0.5004928,-0.3267844,0.1341289,-1.005743,-0.5045236,1.344696,-0.2118098,0.1671852,-0.6076328,-1.533499,-0.3617835,-0.2830776,1.438394
100.740024,0.3190052,2.624899,-0.0560126,-0.9551432,-0.8354297,0.4043786,-0.4245383,-0.002345981,-0.1765211,-0.4063772,-0.1170724,-0.2534298,0.9364947,-0.3423999,-0.2995291,0.4214379,-0.3519056,1.031469,1.436655
100.806651,-1.126978,3.116904,-1.587267,1.451516,-1.089472,0.7920914,1.416255,-0.431974,-0.985755,-1.09689,-0.8992304,0.327622,0.3466279,-0.2105278,-0.1253118,-0.2893593,0.7051636,-0.143382,1.037642
100.873278,0.0281996,2.33802,-0.8566689,0.2339467,-0.6304222,0.6333277,-0.3858245,-0.226869,-0.1435443,-0.5317408,-0.2420349,0.3306081,0.9828852,0.5143295,-0.1237529,-0.0502824,-0.2437018,0.395621,1.596742
100.939905,0.5914518,2.174218,0.07257552,0.1907293,-0.9904889,-0.1524309,-0.3415057,0.3473466,-0.89288,-1.04024,0.6310498,-0.7910514,1.702624,0.7681642,0.3216783,0.3984357,0.3125479,-0.1401934,1.518821
101.006532,0.6221933,1.746611,-0.3810821,0.9110297,-0.6591349,-1.063967,0.3563677,0.3939816,0.06517525,-0.8799282,-0.9274156,0.5990351,1.00723,1.142645,-0.06363491,0.4862721,0.132256,-0.8863137,1.17022
101.073159,1.146125,0.7970533,0.1437794,-0.383146,-0.9865441,-0.1552619,-0.3405747,0.1932203,-0.6157758,-1.125401,-0.9143606,-0.4993475,-0.1471464,0.3918628,0.0227847,0.4050569,-0.3611252,-0.1991889,1.369672
101.139786,-1.198331,0.5921137,0.2413442,-0.0843413,-0.6696844,0.4298226,-0.2597856,-0.1003139,0.2599025,-1.200294,0.02952348,0.2667288,0.9443927,0.5187322,-0.3134313,-0.6064778,0.1735561,-0.6223963,1.74391
101.206413,0.7923446,-0.2944121,0.04587245,-1.51517,-0.8703719,-0.03507953,-0.7147859,-0.01624383,0.7219967,-0.2743927,-0.3512573,0.5782503,0.1774481,0.009161283,-0.2427831,0.3575851,0.4249904,-0.7206107,1.304421
101.27304,1.464837,2.211757,0.06776987,1.840686,-0.6048103,-0.839693,0.4658758,-0.282539,1.31745,-0.4858375,-2.045666,0.8001024,1.251716,0.1912962,-0.1159478,-0.5029861,-1.118578,-1.261468,0.06622928
101.339667,-1.092158,0.5347703,-0.2056195,0.1160419,-0.630194,-0.7312871,0.5341384,0.2241954,0.8384249,-1.049536,-1.02334,-0.8375751,1.22722,-0.2005558,-0.1552111,-0.4628161,-0.5634041,-0.06857992,1.480214
101.406294,0.05180256,0.5728165,0.7066329,-0.8598397,-0.9643815,-0.5645575,-1.014347,0.06353065,0.8491073,-0.2758289,0.9940743,0.9360601,1.482303,-0.1144945,0.01651243,0.4148714,-0.4610173,-1.019723,0.2710687
101.472921,-0.1937388,0.4485551,0.1425909,0.1723427,-0.6745926,-0.08859146,-0.6300367,0.1748931,0.5377415,-0.5154465,0.5982322,0.2170786,0.412856,-0.06358416,-0.04988171,-0.1435441,-0.01402808,-0.3493266,-0.3395282
101.539548,-0.2849704,0.2946246,-0.8481698,-0.1435969,-0.3474703,-0.3820393,0.07876591,0.1382258,-0.04277672,-0.7301949,-0.2971779,0.1048412,0.3913168,-0.4116791,-0.3780085,-0.5745315,0.3358044,-0.9302524,0.7294571
101.606175,-0.2543451,0.4884432,0.007585839,-0.3289557,-1.148507,-0.9496297,-0.8024819,-0.383586,-0.9242818,-0.8774689,-0.1945067,0.3884005,1.841736,-0.7380148,-0.1813462,-0.2977887,-0.4383653,-0.8806123,0.3501006
101.672802,0.3400899,-0.09407503,-0.4953592,-0.2470207,-0.9447828,0.7631953,0.5530334,0.4684033,-0.285706,-0.3091874,0.4100701,-0.08015203,0.4620174,-0.9101452,-0.2796925,0.02107656,0.2861292,0.0883475,1.212816
101.739429,-0.386481,0.3540496,0.3894628,-0.735865,-0.6263601,-0.3545434,-0.7320431,0.09422857,1.135509,-0.3491834,-0.904171,0.4068103,0.16558,-0.8456747,0.2815944,0.1188028,0.1923457,-0.6095293,1.72858
101.806056,-0.2404596,-0.357942,-0.687353,-0.3404571,-0.5819232,-0.3323615,-0.2786261,0.4143688,0.0871236,-0.1490702,-0.3541667,0.04808479,0.05047309,-0.876444,-0.006776554,0.2690977,-0.4669203,-0.4374564,3.000487
101.872683,-0.4542396,0.08254284,-1.755457,-0.4454807,-0.8256505,1.908087,0.6478938,-0.2855455,-0.5635991,-0.5399966,-1.355299,-0.1406466,0.9734466,-1.119038,-0.447517,0.136277,1.218144,-0.882043,4.005237
101.93931,-0.7709681,0.2001234,-0.6634847,-0.4035023,-0.7368044,-0.4424478,0.1924225,0.1087637,0.0127854,-0.2750413,-1.251642,-1.072388,0.4309717,-1.244157,-0.5606389,0.5862153,0.658333,0.3142654,2.884098
102.005937,0.1616745,0.2932489,-1.05336,-0.7022184,-0.5962162,0.5920015,-0.912297,0.1307651,1.421766,-0.6732418,0.1187499,0.5819811,0.1111723,-1.055844,0.10897,0.5001851,-0.6079865,0.3905945,4.080905
102.072564,-2.888463,0.1032028,-2.100089,-1.28987,-0.436274,1.669711,-0.5378675,0.4020216,0.8594031,-0.6772636,-1.55786,-0.3591713,-0.982003,-1.037759,-0.8975396,0.0551902,-0.1161302,-0.5876766,5.893605
102.139191,0.1373605,-0.08992473,0.5226576,-1.828095,-1.073929,-0.4598342,0.2160322,0.200448,1.539249,-1.047111,-0.6032556,1.044851,-0.946405,-1.477948,-0.1565635,0.4020789,-0.5551903,-0.6455245,5.14078
102.205818,-1.825702,0.4710155,-1.329681,0.1385307,-0.6994011,0.2471694,1.006191,-0.1729792,-0.333138,-0.4803306,-0.8726447,0.7857837,-0.2058135,-0.7224194,-0.3918455,0.9122406,0.6526526,-0.2198376,5.277461
102.272445,-0.5063552,0.8565291,0.04970276,-0.4571018,-1.084077,1.149668,-0.4970196,0.287224,0.1975295,-0.532785,-0.2284247,0.3505427,0.6134611,-0.875655,-0.0454071,0.1483615,-0.4618085,-0.9315266,6.061787
102.339072,-2.371496,0.4472013,-0.116841,0.1579293,-1.046517,0.6547411,-0.1992954,-0.2184639,1.127343,-1.01367,-0.2540149,0.5018192,-0.3855191,-0.7047161,-0.349322,0.340023,-0.9712288,-0.556532,4.69787
102.405699,-1.017915,-0.2438008,-0.4663246,-1.078478,-0.4453994,0.02507698,-0.2917719,-0.003193447,1.600481,-1.250101,0.3351954,-0.3912292,0.1339442,-0.9655036,0.05452298,0.09857745,0.04008188,-0.3943021,3.968786
102.472326,0.7953284,0.1940466,-0.367322,-1.610174,-0.5109264,-0.142573,-0.242059,0.4482382,0.5331518,-0.6226712,0.3219948,-0.07343758,0.3200515,-1.334605,-0.2264622,-1.18606,-1.20773,-0.2894309,3.723551
102.538953,-0.976716,1.963087,0.6941394,-0.731321,-1.085974,-1.185444,1.13694,-0.03708744,1.330039,-1.841298,-0.2468811,2.083944,-1.136578,-0.9946502,-0.2584277,0.1425391,-1.549763,-0.4287618,4.626501
102.60558,-0.7936014,0.09291365,0.2277415,0.2586807,-0.5748369,-0.3354552,-0.6436398,-0.1362334,-0.1138756,-1.310948,-0.4897275,-0.0529049,0.2452359,-0.9549939,-0.2263233,0.04391049,-0.7583682,-0.5581477,2.022995
102.672207,-1.010848,-0.09730465,0.4019755,-1.073439,-0.6474188,-0.7178989,-0.3352179,0.05802465,-0.06023899,-0.8853515,-0.6100904,0.3337534,-0.3496417,-0.7292292,-0.3668369,-0.7016819,-0.3434029,0.1358042,2.312056
102.738834,0.2503324,-1.238913,0.1380928,-0.6689306,-0.2464678,-0.5656247,-0.2254671,-0.2103921,0.4239648,-0.06514975,0.7496696,0.7735849,0.3451391,-1.318296,0.1440537,-0.7727532,0.8210042,0.2320496,1.999681
102.805461,-0.05847694,0.6835015,-0.01981371,0.4373232,-0.9127863,1.552114,0.7510698,-0.1492614,-0.7026749,-1.139366,0.9935215,0.1424548,-0.7104707,-1.388836,0.04492015,-0.0951504,-0.4459341,-0.05320717,2.521274
102.872088,-0.963121,0.6449663,0.5196813,-0.4615696,-0.6303435,-0.8120077,-0.2404752,-0.4072484,0.005061415,-0.7260541,-0.6598994,-0.4332115,-0.7869966,-0.8827236,-0.1370535,0.1450422,-0.4170036,0.03905558,1.499073
102.938715,0.04713203,-0.7104576,-0.06874256,0.1899124,-0.9212378,-1.589987,0.5770776,0.2063017,0.4712109,-0.4470483,-1.157768,0.972234,-0.6019337,-1.13037,-0.2264552,-0.3847427,0.06606273,-0.3943383,1.074628
103.005342,-1.020027,0.1355535,-0.3703046,-0.6787322,-0.5052164,-0.1719515,0.3927289,-0.2337343,0.3840365,-0.443164,-0.5460387,0.8075871,-0.7735939,-0.9802468,0.06127191,0.3049146,-0.4039061,0.2234998,1.574806
103.071969,1.435527,0.2742171,-0.2122115,-0.7825719,-0.779741,3.256399,-0.4711455,0.278244,-1.607025,-1.290354,1.13146,0.8408364,2.51238,-1.130609,-0.3097694,-0.7225708,-0.1619627,-0.2847319,3.230648
103.138596,-0.2162802,0.6841422,-0.02161056,-0.7943842,-0.6956114,-0.9659438,0.05498006,0.08577003,0.1047227,-1.105756,0.2440415,-0.1307334,-0.3344649,-1.308006,-0.06913896,0.6812431,0.02101799,-0.4350563,1.626812
103.205223,-0.8269485,0.2119278,-0.4951051,-0.1182976,-0.8910903,-0.3359159,0.02285828,0.07201589,-0.1641156,-1.067846,-0.2959682,-0.6568431,0.05130728,-1.168077,-0.1137156,0.1316775,-0.08075831,-0.3079627,1.367496
103.27185,-0.9662002,0.06023516,0.2974043,-1.235225,-0.3369808,-1.065126,0.3929802,0.1803984,0.06351846,-0.7185259,0.5265651,0.1214556,-0.8561689,-1.362516,-0.05619321,-0.7877326,-0.1500054,-0.270715,1.842636
103.338477,-0.8347495,-1.624579,0.6963203,-1.327206,-0.6144426,1.195813,-1.057805,0.6025445,0.5298184,-1.002363,-0.7000185,-1.390035,-0.3316546,-1.371606,-0.2319988,-0.3313175,0.09560036,-0.06604625,2.095242
103.405104,1.185609,-0.1415734,-0.8760489,0.01254842,-0.707988,1.500301,-1.446337,0.599369,-1.228968,-0.6516233,-0.8391525,0.4874618,0.1705663,-1.240472,-0.4440499,0.04535076,-0.6234067,0.2073542,1.423997
103.471731,0.3552006,1.379291,-0.7769619,-0.2482344,-0.6916493,-1.071646,-0.4868717,0.1053823,0.514516,-0.6928335,0.206185,-0.7504454,0.03027123,-1.744311,0.1891663,-0.904236,-0.1561778,-0.3955067,1.599161
103.538358,-2.803369,-0.159705,-0.3859791,-1.085811,-1.12328,2.128485,-0.5039042,0.2759113,-0.1051333,-0.9482256,-1.710054,-1.231458,-1.224217,-1.25848,-0.5189337,-0.3051432,-0.2847414,-0.6435348,2.414461
103.604985,-0.4832973,-0.4333478,-0.2085667,1.074115,-0.4081901,-0.6520181,-0.03675012,-0.2185448,0.1389809,-0.7583967,0.09233331,-0.3638647,0.4017417,-0.3392569,-0.3566027,0.1871607,-0.7244897,-1.365968,0.74518
103.671612,-1.023779,-0.7357143,-0.3639124,-0.1832623,-0.6522885,-0.3068013,-0.432672,-0.03133192,-0.1300808,-0.5933756,0.1928324,-0.5466636,-0.1294813,-0.3105513,0.1967363,-0.4093113,-0.6509328,-0.7121122,1.033264
103.738239,-0.1257346,-0.05736734,0.3779749,-0.6729221,-0.5306085,-0.7125251,-0.1603829,-0.08185802,-0.4389414,-0.4920175,-0.1386543,-0.8602985,0.02867623,-0.6071854,-0.6666104,0.1408266,-0.2871944,0.2633395,1.7819
103.804866,-0.5574812,-0.1204639,0.961145,-1.228259,-1.184006,-0.7884274,0.05923921,-0.1069938,0.9128328,-0.9885066,1.017432,-0.248146,0.6627004,-0.3711814,0.07251902,0.754414,-0.3983792,-1.008004,1.504699
103.871493,-0.5209794,1.463666,-0.7047147,0.4211479,-0.5863886,0.606611,-0.2776582,0.2954598,-0.1313984,-0.8835632,-0.2955796,-0.4927354,0.5610333,-0.5549669,0.3289347,-0.599056,-0.4535519,-1.174858,1.326028
103.93812,0.1213765,-0.05162055,-0.239943,-0.7469333,-0.3913662,-0.5356253,0.15481,0.2566005,0.3683898,-0.8893096,-0.5007428,0.1843543,-0.8233617,-0.6414473,-0.1995886,0.4847912,-0.06362589,-0.7831333,1.09807
104.004747,-0.4119119,-0.3593659,-0.1187868,-0.7015103,-0.3793281,0.2501759,0.2364065,0.1714393,-0.5250652,-0.5682745,0.04869472,0.1115275,-0.3664666,-1.030029,-0.2359161,-0.5686796,0.3050881,-0.932475,0.8873454
104.071374,0.08734243,-0.2750826,0.9732773,-0.4908914,-0.1188923,1.89039,-0.4075027,0.161538,-0.6176792,-1.358114,-0.3547859,-0.6168234,0.7631938,-1.180441,-0.1214541,0.5561001,0.3159329,-0.5414459,1.341814
104.138001,-0.5142329,1.003296,-0.6793001,0.3463631,-0.2936096,-0.4589076,0.6565968,0.01497963,0.1546793,-1.632359,-0.2166426,0.33009,0.189072,-0.7248604,-0.1022953,-0.8146591,-0.3262597,-0.1004721,1.336171
104.204628,-0.7837076,-0.3956492,-0.3333399,-0.6587719,-0.8669038,0.7602616,0.1178958,0.6202288,0.2403655,-0.5787236,0.290557,0.4572825,-0.6964672,-0.6459754,0.01141024,0.06401092,-1.063376,0.436498,1.104731
104.271255,-1.261714,0.2156878,-0.2379644,-0.02887043,-0.3401095,-0.1228113,-0.4207825,-0.1989741,0.003664115,-0.8531829,0.08199818,0.8136909,-0.3497996,-0.4533781,-0.1422431,0.03953034,0.1230857,-0.1982156,0.2108304
104.337882,-0.6094255,0.6780409,-0.3165067,-0.2317613,-0.391154,0.3407456,-0.129301,-0.06721262,-0.05156726,-0.834069,-0.5276067,-0.1893037,-0.4376971,-0.3847134,0.1383361,0.08240749,-0.8751382,-0.4234109,0.04623502
104.404509,-0.8861076,-0.7878467,0.2539782,-2.009346,-0.6020484,-0.8098535,0.05823046,0.6903399,0.3502941,-0.03787781,0.7741656,-0.5624575,-0.6387053,-0.1363764,-0.4719357,0.2684134,-1.000352,-0.3824515,0.9279127
104.471136,-0.4031962,-0.3140293,-1.519267,0.2132993,-0.8677975,0.8532903,-1.497076,-0.541131,0.4367368,0.1072128,-2.433799,-0.3791866,0.06632397,0.4933197,0.01294595,0.3784958,1.065049,-0.5599792,0.5053642
104.537763,-0.3452679,1.20301,-1.079579,0.6746861,-0.2298795,-1.238087,0.5044472,-0.2266117,0.5227252,0.1785613,-0.9415675,-0.722676,-0.4943648,1.18916,-0.3136845,0.5376045,-0.5772004,0.14478,0.7165347
104.60439,-1.02033,-0.357213,0.2558511,0.587896,0.03336972,-0.1771241,-0.4357753,-0.4471144,0.01032024,0.1466319,-0.485866,-0.04546687,-0.2307337,1.352939,0.3517168,0.2801248,-0.07980249,-0.2411112,-0.2259087
104.671017,-0.1139461,-0.7790135,0.3416221,-1.277492,-0.2107566,0.259405,-0.8085007,0.07665786,0.4535594,-0.3945437,1.194408,0.2559207,-0.8697506,0.7716048,-0.1787859,0.2230269,-0.7033494,0.7282494,0.2438518
104.737644,-1.616622,0.9240289,-0.7436749,0.1333922,-0.3240707,-0.2683741,-1.294079,-0.3034408,1.017275,-0.310423,-1.249453,1.052829,-1.119162,0.9283783,-0.3926299,-0.427338,-0.3689053,-1.134323,-0.0679543
104.804271,-0.7666754,1.18708,-1.244999,1.559922,-0.1990161,0.8674022,1.020832,-0.7196872,-0.05534792,-0.2744506,-0.7131137,-0.009405726,-0.1874535,0.9550557,-0.1056432,0.101227,0.7646428,-0.6363345,1.353418
104.870898,-2.422897,-1.135338,-0.6549564,0.4857451,-0.907595,-0.6316336,-0.7015471,-0.04683019,0.2660832,0.2395838,-0.866947,0.6985881,0.4044414,1.642457,-0.06869637,0.3225501,0.04182586,-0.7526587,0.3956021
104.937525,-0.3421437,-0.5825244,-0.04557504,-0.3142274,-0.3444826,-0.8586016,0.3326065,0.1429368,0.1005996,-0.1286221,-0.7371022,0.3321952,-1.052848,2.367257,-0.2927631,-0.1844417,-1.509492,0.2605419,0.2270458
105.004152,0.2856088,0.270767,-0.8340563,0.5713274,-0.8867328,-0.6150339,1.013694,-0.08482999,-0.04892397,-0.3917745,-0.942942,-0.9777125,0.1118363,2.828112,0.1390331,0.194798,-0.7162776,-0.108568,0.2193896
105.070779,0.5647162,-0.162034,-0.1189723,-0.7862993,-0.4977404,0.2809058,-0.8934976,-0.09524397,0.07712916,-0.6349233,0.3785817,0.6602863,0.1766861,2.434211,-0.006491896,0.1361418,-0.09061507,0.09342075,0.8321384
105.137406,0.1645006,-0.01797754,-0.607055,0.3831244,0.02834898,0.6844712,-0.3219429,0.05863434,-0.6163214,-0.1558865,-0.1267971,0.6928709,-0.5237374,3.046024,-0.2123102,-0.04481258,-0.7365279,-0.1991428,0.7811788
105.204033,-1.357866,-0.1409692,0.05298799,0.2728108,-0.5272617,0.4659301,-0.09066147,-0.1700375,-0.03546413,-0.1642384,0.0002049279,-0.07908566,-0.3164089,2.921557,0.1878328,-1.024064,-0.8076583,-0.07713053,0.253914
105.27066,0.1386135,-0.07982428,0.7982505,0.4982823,-0.5588313,0.4321296,-0.2448884,-0.3793171,0.3955662,-0.2112336,-0.1245629,-0.3015284,0.601528,2.718614,0.1814307,0.6691436,-0.150947,0.1760587,0.105976
105.337287,0.4657391,-0.462584,0.5213974,-0.2539564,0.03779418,-1.484516,-1.672809,0.1794703,1.434036,-0.08565744,-1.195683,0.3032496,0.7040365,2.951362,0.2754379,0.0698241,-1.745238,-0.338243,0.440293
105.403914,-0.4291874,-0.08766043,-0.7441667,-0.1765798,-0.490561,-0.8043537,-0.1039475,0.1576449,-0.01327165,-0.5146084,-0.1971614,0.1733176,-0.2816905,2.463208,-0.2082948,0.2252972,-1.262497,-1.200738,1.033984
105.470541,0.1331748,0.186886,-0.1500077,-0.3100118,-0.3689822,0.5234088,-0.6202801,-0.1359264,0.1976024,-0.04798589,-0.782726,-0.419894,0.6065676,2.477676,0.2420246,-0.3921786,-0.2723046,-0.1549415,0.915932
105.537168,-0.498558,-1.370688,-0.5766867,0.6551926,-0.7093967,0.1719944,0.4232666,0.1393521,-0.4451334,-0.3471718,-0.1405885,0.1034952,0.2730484,2.6199,0.5579328,0.9462497,-0.885562,-0.7029712,0.0855318
105.603795,-1.144623,-0.6124812,-0.2114133,0.02252411,-0.3172338,-0.5239021,-0.3956693,-0.2454206,-0.2214345,-0.3081284,-0.2983084,-0.9442215,-0.3256345,2.296003,0.1096907,0.3407666,-0.7680576,-0.596339,-0.203165
105.670422,-0.3434517,-0.4019638,1.311755,-0.6849058,-0.4906057,0.2340613,0.2669535,0.2710997,1.248614,-1.357062,-0.3152546,1.087794,-0.5581243,1.958211,-0.1684486,-0.3144215,-0.3090383,-0.2985237,0.5539628
105.737049,-0.9904059,-0.136029,-0.8485048,-0.09338899,-0.5445795,0.09685312,-0.3282979,-0.3345706,-0.2955386,-0.9228852,-0.4369279,-0.5173919,0.5663234,1.728313,-0.08517256,-0.3140762,0.1170516,-1.033869,0.7777309
105.803676,-1.2796,-0.2344545,-0.05594082,-0.9210348,-0.4068951,0.01166884,-0.3347222,-0.0481416,-1.077077,-0.607429,0.3662893,-0.2063085,-0.8735508,1.505716,-0.06267407,0.8773068,-0.5253475,0.3113474,0.824156
105.870303,-0.6635307,-0.008119866,0.3446299,-0.2899035,-0.6949747,0.6752588,-0.867929,-0.1245556,-0.3489678,-0.3604506,-0.3609625,-1.172066,0.8717689,0.7600408,-0.02529005,0.3776036,0.9709023,-0.6464761,0.2790973
105.93693,0.7947669,0.6603137,0.1303697,-0.671804,-0.3265412,0.1736069,0.2143131,-0.3412208,-0.3765859,-0.6828305,0.07971587,-0.5195909,1.547313,0.7647723,0.6393783,1.235668,0.1984142,-0.8393641,-0.2973389
106.003557,-0.100068,0.07027486,-0.3527095,1.490451,-0.2057595,-1.009599,0.1861484,-0.5727324,0.6757941,-0.2191043,0.6176202,-0.1972246,1.060856,1.249004,0.1701341,0.1546048,0.1156466,0.2140469,0.6315616
106.070184,1.413909,0.764825,0.1656605,0.4790542,-0.3481582,-0.4710751,-0.7161886,-0.0487844,0.366546,-0.07135027,-0.6824971,1.435778,0.7419725,1.124936,-0.1056954,0.7870709,-0.03070979,0.1593738,1.456342
106.136811,1.257822,1.444334,-1.035897,0.5639056,0.03395776,-0.3365731,-0.3075536,-0.6067884,-1.027698,0.08247782,-1.873025,0.8108786,1.717959,0.9620298,-0.1987635,-0.5224997,-0.3305718,-0.6044593,0.6743963
106.203438,-0.7606049,-0.2467665,-1.696195,1.000235,-0.1685794,0.2357714,-0.5439873,-0.10399,-0.1322131,-0.6680791,-0.7824069,-0.2303498,-0.4610779,0.7352908,0.0960068,0.1605663,-0.3714021,0.03463606,0.9809871
106.270065,0.7123703,-0.08326796,-0.4134324,0.6872339,0.3712115,-1.05249,-0.005130029,-0.07939181,-0.2142336,-0.2136797,-0.1757878,-0.07275723,0.01651133,1.513231,0.2705028,-0.3718562,-0.5423986,-0.03025513,0.4752232
106.336692,0.1971469,-0.07150461,-0.4203671,-0.1954148,1.828161,-1.135342,-0.4493491,0.3358626,0.3444976,-0.2250949,-0.2023811,-0.5922008,1.511364,1.377244,0.1147275,0.04516641,0.05842609,-1.055722,0.7124734
106.403319,-0.00300378,0.7095541,0.03157372,0.1703024,1.638422,-0.3302971,1.465252,0.4691945,-0.1603366,-0.549491,-0.7077775,0.1302598,-0.1573569,1.053031,0.335747,-0.9366241,0.5774677,-0.2962671,0.5266275
106.469946,1.227294,-0.843145,0.44699,-0.00105049,1.134557,-2.728763,0.1875972,-0.07322413,0.8109563,-0.8635902,0.0155329,-0.7576293,-0.3962106,1.468104,0.5704694,0.2898457,-0.2120219,-0.08111746,-0.059314
106.536573,-0.4448003,0.018811,-0.4709093,-0.0656786,0.9242148,-0.7619047,0.1681536,0.3122865,0.09830489,-0.2762542,0.2629717,0.04142678,0.6687602,0.9493816,0.5451477,0.05579162,0.3350413,-0.8392017,0.2947571
106.6032,-0.1072873,-0.7054991,-1.183996,0.8523896,0.8905572,1.935351,-0.6221559,0.4818187,-0.8211445,-0.2819084,-0.4103397,-1.259712,-0.05842974,0.7444466,0.03174478,-0.009527269,-0.2502628,-0.0961929,-0.4213064
106.669827,0.2898748,0.9577653,-1.786096,0.4751648,1.097501,0.4023955,-0.3411705,0.3272001,0.3989935,0.2634545,0.3788106,-1.256107,1.09349,0.7443398,-0.08285551,-0.3351361,0.6839875,-0.9573944,0.6288358
106.736454,-0.1064941,-1.227837,-0.2483555,-0.1278835,2.023491,1.003548,-1.354894,0.04950824,1.014201,-0.3433274,0.5106267,0.03033137,0.6995485,0.3956125,0.2527013,-0.6361197,0.5397592,-1.755948,0.2738378
106.803081,-0.009501019,1.016789,0.008513301,-0.3736036,2.631535,0.6880888,-0.7922973,0.3188164,-0.3570136,-0.4658889,0.1417261,0.8888734,0.6089311,0.2377892,-0.1853762,-0.4501188,0.2524855,0.4791791,0.9167324
106.869708,-0.2222607,-0.8215564,-0.6400745,-0.8204677,2.198035,0.8411905,0.04980027,0.5176445,0.2433691,-0.2859135,-0.02783198,-0.04182488,0.7487821,-0.115568,0.2841079,0.6443289,-0.1495306,-0.3191951,1.303538
106.936335,0.7334254,0.6169962,-0.7469259,0.5385128,2.779309,-1.274078,0.293629,-0.0729834,-0.2229394,0.1902922,0.6839619,0.5467174,-0.6715478,0.1238084,0.4222445,-0.5151407,-0.4633734,0.2770666,-0.1881681
107.002962,-0.07771877,0.290559,0.4780912,-0.4894452,3.810694,0.07064845,0.06462684,0.0204292,-0.3355444,-0.1129149,0.8837985,-0.5110098,-0.08925433,0.01854917,0.01791496,-0.08953971,-0.1030771,0.1886799,-0.3442975
107.069589,-0.1111174,0.3255016,0.02141254,-0.08339454,4.967858,-0.6383915,-1.073812,-0.08741564,0.5951335,0.7656394,-1.179994,-1.210364,0.4758538,-0.1621934,0.1734418,-1.353651,-0.8590322,1.059933,-1.076469
107.136216,1.252426,-0.01899073,-0.7105105,1.059381,4.606674,-2.178538,0.8887902,-0.3569052,0.1506369,0.8269619,0.3748778,0.8736348,-0.2633388,-0.1861393,0.2575067,0.1736532,-0.698349,0.6912923,-0.4545572
107.202843,0.8770838,0.00847987,0.1658987,-0.4615815,4.176999,-0.4888208,-1.684723,0.2905815,0.2142949,0.65117,0.9689249,-0.4604256,0.6947917,-0.2817213,-0.3515317,-0.9120812,0.1835264,0.01663129,-0.2692885
107.26947,-0.7479623,0.400573,-0.2913515,1.090752,4.313778,0.400519,1.045839,0.201666,0.7204762,-0.3165392,-0.5279505,0.2869192,0.2536058,-0.3698756,-0.6210831,-1.187392,-0.9242033,-0.3533902,0.1939254
107.336097,-0.3579067,0.2191612,-0.3158541,0.4247943,3.570481,-0.3022317,0.3330919,0.3590206,-0.07939614,0.02857053,-0.747043,-0.4864255,0.6439752,-0.3881372,-0.4913579,-1.681877,-0.7849571,-0.5354647,0.4643218
107.402724,0.3001564,0.51248,0.1130774,0.3617693,3.401581,-0.5162975,2.392211,-0.08535645,-0.2126651,-0.1283035,-0.2463377,-0.05433648,-0.02587301,-0.3934864,0.1502996,-0.1696047,0.3430649,-0.725584,-0.04950741
107.469351,-1.349676,0.4363265,-0.02331148,1.110965,3.797067,0.7157648,-0.6729404,-0.245225,2.306756,-0.1195731,-0.6057274,0.5930545,0.4568521,-0.2024333,0.005317764,-2.498924,0.375752,-1.712886,-0.07908469
107.535978,-0.6329467,-0.3863215,0.4322937,0.8965173,3.245639,-1.011204,0.2610172,-0.4354404,0.7264084,0.1143411,0.1099704,1.021084,0.6987144,-0.4452769,0.07200197,0.2875123,-0.7277089,0.02302228,-0.4012413
107.602605,-0.7044475,0.424072,-0.05765754,-0.06401756,2.922076,-0.9662305,-0.7801215,0.3855636,-0.3942705,-0.6109353,0.06219987,-1.121135,0.5194361,-0.7958106,0.1355606,-0.4726342,-0.7537898,-0.1005428,-0.1075758
107.669232,-0.3789336,0.01329841,0.08904281,-0.004107164,2.785816,-1.076437,-0.7615951,0.001044963,-0.5555677,-0.1950253,-0.4374982,0.455621,-0.1467182,-0.5856268,-0.2921781,-0.1056483,0.2117084,-0.5589997,-0.186008
107.735859,-0.2212846,-0.4276612,-0.001346705,-0.9025229,2.818648,0.2760231,0.8334188,0.645411,0.2775397,-0.1364331,0.7089154,-0.5657082,0.2958018,-0.7562858,0.01915278,-0.3507363,-0.2219247,-0.1510158,0.3752244
107.802486,-0.2997629,0.1561494,0.26398,-0.6222178,2.680383,-1.524987,-1.074331,0.6315366,-0.1136285,-0.1365517,-0.9028128,-0.2191129,-0.1611961,-0.7013327,-0.03448134,-0.5026681,-0.5045375,0.1798577,-0.02206984
107.869113,-0.3652661,-0.008305012,-0.1238509,0.4405598,3.700637,-0.5096883,-0.01756092,-0.3429316,0.840292,0.3843895,-0.05817004,0.5123708,-0.6429098,-0.7668491,0.2231172,-1.08487,-0.1685597,-0.3773324,-0.512418
107.93574,0.2319988,-1.155529,0.1950966,0.6694402,3.772859,-0.4126337,-0.3458132,0.05576418,0.04799335,0.2690404,-0.2950354,-0.3321905,0.08200356,-0.3370638,0.2896644,-0.5445795,-0.8522483,-0.4488223,-0.3783225
