Frame,C009,C013,C005,C004,C012,C032,C008,C015,C003,C023,C022,C018,C002,C014,C001,C021,C020,C041,C016,C000,C031,C027,C007,C011,C006,C026,mouse1,mouse2,contact
12.592692,0.1749933,-0.9224259,0.1792163,-0.2367494,-0.652027,3.916882,-0.8595206,0.1966951,0.01039038,0.3068343,-0.4212149,-0.6036005,-0.3636368,-0.6700428,0.0004704366,0.06353791,1.438584,0.1031041,-0.3909828,-0.06409744,-0.9974833,0.9693103,0.8480077,0.1995227,3.015161,-0.1989665,s,s,c
12.659320000000008,-0.5673931,-0.7027639,0.2613767,-0.7131067,-0.6595437,4.082086,-0.537917,0.3791656,-0.3282496,1.126603,0.1368665,-0.2785427,-0.009574015,-0.6366962,0.05361003,-0.05167754,2.115949,0.06054412,-0.4875751,0.1366826,-1.001729,0.5532861,0.4981585,-0.0167988,3.717673,-0.3903038,s,s,c
12.725948000000017,0.2658885,-0.9939477,-0.3531389,-0.5270953,-0.4772075,5.310812,-1.428843,1.891991,-0.6420953,2.058847,-0.2454907,-0.1598812,0.3100541,-0.5308244,0.2128302,-0.3594472,3.273052,0.3958651,-0.5658209,0.04892308,-0.565403,0.3713401,1.693394,1.501227,3.343904,-1.167674,s,s,c
12.792575999999997,-0.1789057,0.490845,0.2459491,-0.6608584,-0.7269338,3.479047,-1.293324,1.857279,0.4114579,1.358318,-1.575311,-1.352105,-1.334319,-0.01183436,0.07772427,-0.3393863,3.212411,-0.2180436,-0.08954632,-0.008385378,-0.5075418,0.5289396,0.9193337,0.1637143,3.474502,-1.411296,s,s,c
12.859204000000005,0.07188055,0.2497155,0.5818987,-0.1421959,-1.084656,3.96124,-1.243057,1.692408,-0.1308975,0.4146752,-1.251927,-1.642313,-0.675855,-0.1785833,0.08343474,1.153717,3.268001,0.2470052,0.09841642,0.03323911,-0.3196652,-0.02116302,0.5987903,0.2101969,3.14684,-1.321824,s,s,c
12.925832000000014,0.122865,-0.2906003,0.4249156,0.3233582,-1.247658,3.397885,-0.7624933,1.69587,-0.4509558,0.738463,0.7383072,-0.183722,-0.05653451,-0.146809,0.3375929,0.8299097,4.57374,0.1985307,-0.4685484,-0.002912699,-0.6831638,-0.2073926,-0.3227566,0.1206154,2.684985,0.2101568,s,s,c
12.992460000000023,0.7531111,-0.3261306,-0.3013294,-0.2449898,-1.076025,3.368793,-0.8613251,1.477086,-0.6284558,0.115395,0.4146483,-1.184808,-0.3423017,-0.1934355,0.1599126,0.2025254,3.213751,0.2568136,-0.202373,0.02582792,-0.4850621,-0.2954326,-0.3823944,0.2816429,2.170487,1.385465,s,s,c
13.059088000000003,-0.7341748,0.304297,-0.1420451,0.6382828,-0.9619868,3.128389,-0.9835951,1.615627,-1.138862,0.4994784,0.4860199,-1.343015,-0.3725447,-0.5597746,0.02738104,-0.1263443,3.333979,0.02780063,-0.3686969,0.1484843,-1.512532,-0.2578105,-0.5028456,-0.08787242,2.294719,0.6919959,s,s,c
13.125716000000011,-0.8693379,-0.5263108,0.5731097,0.413543,-1.13168,3.261001,-1.843321,0.5778025,-0.8950805,0.04055478,-0.3524433,-1.217825,-0.2276558,-0.1458422,0.08132873,-1.000802,2.491067,0.0104678,-0.4451593,0.09726547,-0.5174992,0.6033985,0.3997644,0.874639,2.398669,1.819541,s,s,c
13.19234400000002,0.03479776,1.601896,0.531002,-0.8351964,-0.6486881,4.396925,-1.232515,0.1459635,-0.4474224,-0.01610039,-0.7924973,-3.175366,-0.5536593,-0.4917887,0.648183,1.091665,5.279718,0.557253,0.6630259,0.1329267,-0.1984786,1.066837,1.844244,-0.5971215,1.258588,1.71173,s,s,c
13.258972,-0.0267862,0.3025216,0.2149866,0.3477653,-0.3533716,3.096582,-1.340019,1.262053,-0.2215818,0.07067636,-0.04682827,-0.760853,-0.2732862,-0.3809573,0.01344616,-0.05886421,2.034982,-0.2675214,-0.4072457,0.1732907,-0.3825742,0.2957663,0.1661611,-0.4279172,2.089499,0.6186742,s,s,c
13.325600000000009,-0.01177559,0.4699971,0.330218,0.3835217,-0.6531289,2.896003,-0.7657899,0.4614951,-0.5384416,-0.4274799,0.4623865,-0.9224867,0.4911631,-0.636288,0.0100943,0.3877976,2.682171,-0.4389699,-0.1860445,-0.003025843,-0.4733399,-0.2242374,-0.754373,-0.5207471,2.629713,1.027218,s,s,c
13.392228000000017,-0.4501561,0.03312534,0.1928448,0.7726741,-0.4656222,2.705855,-1.416634,1.487112,-0.7398039,0.01717243,0.2170008,-1.075373,-0.3373994,-0.7013027,-0.1096096,0.1753643,2.121056,-0.1403324,-0.1861964,0.07751401,-0.009385124,-0.5929891,-0.4023267,0.07215142,2.067135,0.3502715,s,s,c
13.458855999999997,0.02550489,-0.02793932,0.04923046,0.2829299,-0.4861901,2.638411,-1.115776,1.394203,-0.447508,0.1566206,-0.3378496,-0.4311171,0.1865085,-0.5895173,-0.07545686,0.6727829,2.349224,-0.2326947,-0.1257685,0.003165514,-0.3103425,-0.2460026,-0.03191238,0.4975673,2.827197,0.3911178,s,s,c
13.525484000000006,-0.1675317,-0.07106631,-0.01960305,0.4356891,-0.620236,2.482469,-1.681712,0.60196,-0.3835501,-0.0594074,-0.4839039,-0.6967038,0.07914173,-0.1539006,-0.1057968,0.07632167,1.673297,-0.7678337,-0.2528659,0.08923686,-0.2802575,-0.7288063,-0.296221,-0.2966244,3.138787,0.154347,s,s,c
13.592112000000014,-0.6022754,-0.204473,-0.1589165,0.3779653,-0.9688903,2.163243,-1.032274,0.4541102,0.03521549,-0.3653636,-0.03216147,-0.3873594,0.04490981,-0.7999383,-0.3184777,-0.1519841,1.414626,-0.4254446,-0.2446057,-0.0873835,-0.5841845,-0.5323204,-0.2650928,-0.4502145,2.65729,0.03706523,s,s,c
13.658740000000023,-0.2001556,-0.1053333,0.2488964,0.1682687,-0.5068707,2.26757,-1.619076,-0.03227299,-0.06938617,-0.01794515,0.2092024,-0.4145583,0.4678653,-0.4512748,0.05788713,-0.1264549,2.000537,-0.6113322,-0.1549395,-0.1762611,-0.2738643,-0.02901405,-0.05752933,-0.5079436,2.832823,0.3076046,s,s,c
13.725368000000003,-0.3175323,0.6625899,-0.1627277,0.03687068,-0.2938026,2.271791,-0.8625227,0.3026905,-1.256318,0.3595788,0.6504286,-0.8314989,0.3465026,-0.5621625,-0.142603,0.2706248,2.078236,-0.8671339,-0.2729262,-0.1181235,-0.686634,0.4319975,-0.6531574,-0.5391083,2.56574,0.200866,s,s,c
13.791996000000012,-0.8785086,-1.595489,0.7465204,1.899617,-0.5319601,2.329703,-1.709843,-0.1810128,-0.1411309,-0.04670984,0.8422607,-0.8784612,-0.2417897,-0.2528464,-0.1524975,0.04459407,1.342342,-0.7882747,-0.3315906,-0.0376525,-0.5130877,-0.2528664,-0.5281109,-0.5254592,2.832532,-0.2691968,s,s,c
13.85862400000002,-0.004637907,-0.3585525,0.3382255,0.98367,-0.06496524,2.627901,-1.173028,0.126601,-0.3858767,-0.4795587,0.06133367,-1.422089,0.03638043,-0.5155364,-0.1707546,0.4377154,1.086883,-0.5000945,-0.3623162,-0.01376682,-0.1975381,0.0623135,0.6483629,0.177121,2.514457,-0.1615854,s,s,c
13.925252,-0.4446827,-0.7461626,0.2009648,0.5488409,0.3100999,2.059206,-1.861058,0.3104752,-1.144709,-0.2831626,0.2256197,-0.2104143,0.4458702,-0.8614768,-0.2188673,-0.2196435,1.135962,-0.3407718,-0.4646971,0.08292571,-0.8276078,-0.2627519,-0.1175179,-0.4597119,1.789269,-0.1271603,s,s,c
13.991880000000009,0.5523105,-0.4651851,-0.06612144,2.371033,0.7892211,1.839143,-1.379799,-0.01962261,-0.6260875,-0.6429626,-0.4665708,-1.372937,0.6554716,-0.9874308,-0.03218917,-0.3868968,1.009215,-0.5788732,-0.1911096,-0.1906169,-0.2545263,0.425011,0.8194254,0.2966504,1.302361,-0.2234452,s,s,c
14.058508000000018,0.2832399,0.1897529,0.2061114,3.62801,0.6278613,1.849409,-1.073459,-0.8000623,-0.9477807,-0.1358906,-0.3291338,-0.2714479,0.4423677,-0.6260753,-0.2935588,-0.1797418,0.7802641,-0.7906436,-0.2946026,0.0775992,-0.6388509,0.5441606,0.7615545,-0.1369554,1.383942,-0.4083477,s,s,c
14.125135999999998,0.6584424,-0.1552079,-0.5620508,4.318785,0.4448644,1.220803,-1.281574,-0.4578884,-1.461724,-0.5756928,-0.819478,-1.075242,0.2701896,-0.797904,-0.02722201,-0.5196285,0.7282528,-0.6268033,-0.07083198,-0.1027618,-0.3851044,0.3651071,1.068274,0.2663669,0.6504835,-0.4220888,s,s,c
14.191764000000006,0.5514639,0.1890322,-0.3709911,4.088223,0.2388973,1.471321,-1.346488,-0.4453354,-0.3691166,-0.5841673,-0.6441643,-0.7713678,0.2281458,-0.6536334,-0.3161542,0.5229251,0.8048267,-0.6496724,-0.4679043,-0.2328639,-0.4519465,-0.05539087,0.711789,0.5447252,0.7342845,-0.6721172,s,s,c
14.258392000000015,0.0670216,-0.2007927,0.009848298,3.675914,-0.2154819,1.511196,-1.157527,-0.2611425,-0.6218763,-0.004314865,-0.2736517,-0.1974703,0.0652144,-0.3233368,-0.3103279,-0.0720494,0.754629,-0.7005304,-0.5895543,-0.0734555,-0.1111837,-0.04107771,0.5083087,-0.0143386,1.058675,-0.5969907,s,s,c
14.325020000000023,0.03619045,0.3770209,-0.7743263,4.647608,0.5209641,2.274023,-1.260684,-0.2395016,-0.2911767,-0.164563,-0.2376088,-0.9725029,0.86804,-0.1131609,-0.3397781,0.3902227,0.3162726,-1.183781,-0.7214674,-0.06954397,-0.7501793,-0.02134859,0.5942873,1.305236,0.4867696,-1.264516,s,s,c
14.391648000000004,0.3340464,-0.9084755,0.1902103,3.583187,0.1592006,1.692815,-0.7528307,-0.8429316,-0.7711068,0.1103088,-0.596878,-0.6320726,-0.168602,-0.6342049,0.06549733,0.5882076,0.4961876,-0.9490885,-0.4109823,-0.006109542,-0.6240624,0.118317,0.8172663,0.4060474,0.7167286,-0.2184857,s,s,c
14.458276000000012,-0.08580901,-1.101008,-0.1167793,4.697309,-0.358216,1.386833,-0.3705129,-0.9865869,-0.7571946,-0.4086261,-0.2929557,-0.2343091,0.219712,-0.3013482,-0.4355893,0.164963,1.180911,-1.608886,-0.2941803,-0.2071086,-0.7198183,-0.1118243,-0.2292583,0.3882352,0.2119752,-0.9058262,s,s,c
14.52490400000002,0.5507084,0.3773438,-0.6400194,3.433151,-0.131744,1.256597,-0.1723322,-0.6860722,-1.014108,-0.02513156,-0.7005191,-0.2065872,0.4143685,-0.6638057,-0.0662131,0.03317167,0.8240123,-0.9478524,-0.6106614,0.06624474,-0.4576531,-0.5177605,0.6401397,0.6224518,0.7135338,-0.7327279,s,s,c
14.591532,0.3494195,-0.4192264,-0.6778337,3.413979,0.01509696,1.299437,-0.7586997,-1.042552,-0.5570123,0.1842103,-0.4258494,-0.1861171,0.1861968,-0.5911706,-0.4699144,-0.1038677,0.9592183,-1.085964,-0.6058037,-0.03355893,-0.3848521,0.1382177,0.1714746,0.4962827,0.5733364,-0.6739771,s,s,c
14.65816000000001,-0.4793852,-0.5523004,-0.0467478,4.057909,0.1560608,1.557587,-0.2117557,-0.978368,0.2552775,-1.04884,0.1193328,-0.3864109,0.4087013,-0.7111338,-0.1855415,0.5651563,0.4622278,-1.219061,-0.4657155,0.04815986,-0.7847318,-0.2346197,1.408393,0.1802007,0.04641528,-1.073189,s,s,c
14.724788000000018,-0.09486429,0.02179283,0.002504738,3.893117,-0.2185565,1.659686,-0.2309318,-0.9599965,-0.338954,-0.4796591,-1.38341,-0.0635042,0.3911249,-0.2255579,-0.2947764,-0.1058247,1.115101,-1.42613,-0.7246112,-0.02490149,-0.7150606,-0.04124921,0.7166017,0.3298077,0.04268773,-0.5882375,s,s,c
14.791415999999998,0.3965876,-0.2045032,-0.1646705,3.696697,-0.726101,1.275624,-0.002983779,-1.347273,-0.845538,-0.3656868,4.428484e-05,-0.2665156,0.3340912,-0.4838376,-0.3226424,-0.5209312,1.048184,-1.324653,-1.031161,0.05633042,-0.9250804,0.0604683,0.6305414,0.4150604,-0.3682932,0.03053182,s,s,c
14.858044000000007,0.3826599,-1.711868,0.5860363,4.942893,-0.7620882,2.201699,0.2513355,-1.730481,-0.7041022,-0.8816175,-0.1225583,-1.087204,-0.2449926,-0.2306976,-0.05818954,-1.087297,1.121542,-1.653677,-0.8972987,0.2028099,-1.426765,0.3172114,1.277011,1.309055,-1.511829,0.5863601,s,s,c
14.924672000000015,0.2186808,-0.9096911,0.4090398,4.685372,-0.6020584,1.827,-0.2878395,-2.419299,-1.132821,-0.002900822,-0.6799838,0.5870664,-0.3632964,0.04440697,-0.04463675,-0.1973169,1.070073,-1.489389,-0.4637848,0.1693325,-0.9139118,0.7420353,1.586853,-0.9132757,-0.9785504,0.7848573,s,s,c
14.991299999999995,1.630521,-0.947758,-0.5372404,3.592284,-0.4891709,1.867429,0.0901511,-2.220077,-0.8507633,0.2833176,-1.764703,-0.1385442,-0.4064697,0.3085348,-0.08470619,0.1658605,0.5480421,-1.736102,-0.560916,-0.08698721,-0.8032363,1.328764,1.430489,-0.4074043,0.05789128,0.163877,s,s,c
15.057928000000004,0.6994153,-1.082521,-0.3918161,3.593735,-0.3840912,1.682936,-0.1431089,-1.682756,-0.2234726,-0.5602835,-0.3807734,-0.1070028,0.1560663,-0.3918415,-0.07702272,-0.1269551,0.07518756,-1.52313,-0.7347046,-0.1174819,-0.6173635,1.255905,1.665624,-0.6752072,-0.4665686,-0.5851625,s,s,c
15.124556000000013,0.4641192,-0.1109955,-0.5869927,3.779411,-0.1814717,1.398249,-0.04272101,-0.9923522,0.1611191,0.0814712,-0.2943223,-0.8058116,0.7216313,-0.5154432,-0.3702602,0.288706,0.3541159,-1.408136,-0.145118,0.08508225,-1.143722,1.182383,0.3915218,0.09063137,0.3122833,-1.313139,s,s,c
15.191184000000021,1.058448,-0.6434835,-0.5147477,3.774765,-0.4130299,1.115047,0.222703,-1.22565,-0.2391669,0.2754456,-0.338388,-0.6107362,-0.2101324,-0.6815866,-0.1885174,-0.941069,0.3356837,-1.238358,-1.011492,0.01773621,-1.123814,0.8760416,0.05998394,0.06880053,0.01881569,-1.020763,s,s,c
15.257812000000001,1.048318,-0.5282565,-0.2899053,3.799739,-0.5057334,1.841605,0.3088578,-1.230975,-1.296899,0.168934,0.2570805,-0.6367103,0.3740342,-0.3992819,-0.00684451,-0.9084596,0.2074358,-1.337717,-0.4418078,0.2136445,-0.3182554,0.6972781,0.5429381,0.8024206,0.1099433,-0.5968045,s,s,c
15.32444000000001,1.244854,-0.39389,-0.3462919,2.952911,-0.03595911,1.484253,0.2366508,-0.8118159,-1.107578,-0.3648563,0.2700899,-0.5430815,0.5915499,-0.5099424,-0.3302453,-0.2002936,0.6078585,-1.326174,-0.7194632,0.0202454,-0.5356374,0.6168943,0.3874732,0.7698282,0.3157321,-1.158489,s,s,c
15.391068000000018,0.6245046,-0.5834748,-0.3266291,3.926144,-0.08193935,1.837091,-0.07588921,-1.357995,-0.7646923,0.3249832,-0.3640875,-0.3655164,1.148995,-0.3752104,-0.3043248,-0.1666632,0.6947981,-1.435182,-0.8291118,0.2192453,-0.8397591,1.09619,0.7038924,0.2448566,0.1710465,0.4247705,s,s,c
15.457695999999999,0.4190476,-0.9005289,-0.1874189,3.231501,-0.2130841,1.257809,-0.350233,-2.178458,-0.7685378,0.0005579296,-0.3713581,-0.06045585,0.5616567,-0.3816184,-0.2334962,0.4959676,0.3392631,-1.980979,-0.4199599,0.06466483,-0.4988376,0.7756284,0.3032202,-0.2364771,0.6763598,0.2098065,s,s,c
15.524324000000007,0.5314895,-0.0146373,-0.4051987,3.425118,-0.3052733,1.361358,-0.1144033,-1.456465,-0.3925827,0.4890149,-0.579114,-0.4299729,0.6642871,-1.132089,-0.3196144,-0.7710238,0.3540889,-1.222451,-0.172528,-0.05661721,-0.68911,0.9723358,-0.8278127,0.6001455,0.6078741,2.288205,s,s,c
15.590952000000016,0.1125531,0.2519449,-0.3944737,3.582783,-0.1284986,2.00319,-0.6653752,-1.65862,-0.5737426,-0.3828261,-0.1717028,-0.3297107,0.3701123,-0.8732691,-0.2699807,-0.6766391,0.1387867,-0.6390241,-1.294111,-0.02173105,-0.6080024,0.8724572,-0.1243521,0.5840471,0.2305258,2.890152,s,s,c
15.657579999999996,-0.04489519,0.1377011,0.7632225,3.167435,-0.6108467,1.866953,0.7725459,-1.54804,-0.8845797,-0.3589628,0.2659521,-0.05070212,0.2296319,-0.7843031,-0.05984193,-1.076563,-0.0007138199,0.4539197,-0.5327395,-0.02153303,-0.7239821,1.042466,0.7188331,0.5539197,0.8912057,2.717045,s,s,c
15.724208000000004,0.3900708,-0.132266,0.1709742,2.943841,-0.2225489,2.262698,0.6412923,-1.41435,-0.04148908,-0.09298192,0.5142264,-0.07933792,0.1298787,-0.7849962,0.09988711,0.349378,0.4905395,1.600554,-1.054646,-0.04419741,-0.7745126,0.5995582,0.3338023,0.2319898,1.425716,2.221851,s,s,c
15.790836000000013,0.2019108,0.257219,0.001607001,2.966478,-0.1707865,2.367059,0.2910787,-0.183463,-0.7272733,0.4135915,0.1957602,-0.109377,0.7767853,-1.137447,0.1444195,0.2545811,-0.9249987,1.756887,-0.8453692,0.03859245,-0.6634676,0.7367454,-0.190827,1.13531,2.182219,1.794407,s,s,c
15.857464000000022,0.8717282,-0.3528132,0.06446783,3.341232,-0.4522709,2.781411,0.6936545,-1.36783,-0.7260851,0.008485406,-0.2640002,0.07875536,-0.04186821,-0.7982823,-0.1036482,-0.3589987,0.252369,1.470708,-0.5142359,0.3649018,-0.8100271,0.698657,-0.4597092,0.2370914,1.731122,1.579971,s,s,c
15.924092000000002,0.5595237,-0.2283216,0.281871,3.277375,-0.3779142,2.205197,0.2916134,-1.15595,-0.03808699,-0.4413899,-0.06898768,0.6943126,0.7694913,-0.7547956,-0.09906145,-0.4078272,-0.02094482,1.011269,-0.3910021,-0.2360283,-0.6669341,1.135893,0.1106552,-0.0136228,1.983844,1.264787,s,s,c
15.99072000000001,0.9700272,-0.3690449,-0.4032198,3.137571,-0.01467366,1.656792,-0.0108339,-0.9758705,-0.3273293,-0.1297354,-0.09069875,0.0978851,0.3407421,-0.9608023,0.02942275,-0.6202284,0.05236121,1.32903,-0.71417,-0.02474272,-0.5670009,0.6140168,-0.4510903,0.2984706,1.842771,1.316326,s,s,c
16.05734800000002,1.097569,-0.6047514,0.3004825,3.574854,-0.4832164,1.536519,-0.3205296,-1.508289,-0.4077251,0.09183946,0.4577392,0.7985261,0.3238319,-0.7358215,-0.0194658,0.4382809,1.835454,0.6896809,-0.2405755,0.1767659,-0.4584835,1.621216,-0.1553492,-0.4767942,1.745013,0.4202175,s,s,c
16.123976,1.198285,-1.750281,-0.36474,3.666987,-0.4144922,1.571416,-0.1533618,-1.239522,-0.4902175,-0.1820267,1.043137,1.245678,0.1863795,-0.8308203,-0.01206267,-0.8711011,2.285248,0.367753,-0.4178621,0.01720145,-0.246276,1.132478,-0.971177,0.4879016,0.9305005,0.6610636,s,s,c
16.190604000000008,1.0699,-1.00189,-0.1622423,2.35047,-0.5246155,0.9978498,-0.8627923,-1.609842,-0.6514371,-0.3257297,0.9675271,-0.4333452,-0.666706,-0.5406684,0.07715399,-0.7566068,3.302798,0.4797948,-0.3700716,0.1835081,0.001455576,0.7389517,0.059431,0.4796675,1.652961,-0.267125,s,s,c
16.257232000000016,1.092523,-0.5686291,-0.860827,2.556154,-0.2053066,1.13801,-0.9297519,-1.15696,-0.1513963,-0.6377924,0.2858069,-0.435472,-0.3695655,-0.8734153,-0.1323887,0.3288294,2.851642,0.4609154,-0.6638594,0.1458344,-0.2547256,1.081594,-1.226737,0.1141707,1.319743,-0.3472104,s,s,c
16.323859999999996,1.239138,0.2220839,-0.2631015,2.888206,-0.2915265,1.382452,-0.3689363,-1.093706,-0.1806702,-0.2674556,-0.5296617,-0.2621307,0.4274198,-0.5109351,0.01155898,-0.07546599,3.284571,0.5603039,-0.09845719,-0.0152129,0.4392,1.042712,0.1712214,0.2827966,1.363445,-0.06570202,s,s,c
16.390488000000005,0.8656159,-1.19235,-0.1252031,3.008135,-0.6640944,0.9328542,-0.9032345,-1.64507,-0.4103104,-0.1273698,-0.1631191,-0.8891374,-0.6797848,-1.052583,0.0250665,-0.3646048,5.007893,0.3840343,-0.7890942,-0.03792109,-0.158341,1.092471,-1.525636,0.01145434,0.5893223,-0.07502952,s,s,c
16.457116000000013,1.134739,-0.6212137,-0.7029232,3.504364,0.1500723,1.512846,-0.9165088,-2.798415,-0.7174026,-0.1459343,0.2621072,0.9399628,0.04464603,-0.4814323,-0.008126546,-0.432249,2.804111,0.1281773,-0.9204437,0.1031788,0.2397193,2.012996,0.7980323,0.8966962,0.6184742,0.7774383,s,s,c
16.523744000000022,0.03400534,-1.657677,0.1282246,2.945644,-0.4738726,0.9810988,-1.291364,-3.268337,-1.033267,-1.308005,0.1110827,0.4513223,0.9433209,-0.3851982,0.2811946,-0.3715804,2.730269,0.1828543,0.02183703,0.1667413,-0.1181698,1.274588,0.5133372,0.07081577,1.666542,1.919717,s,s,c
16.590372000000002,0.4141671,-1.044677,-0.5082052,1.887728,-0.2062727,1.349478,-1.242458,-2.287278,-0.0648464,0.5366319,-0.4431452,-0.06760784,-0.332303,-0.7978251,0.1211784,-0.529741,2.353325,0.124602,-0.4869404,0.1027985,-0.08011962,0.9751101,0.730487,-0.6787688,2.867795,1.380774,s,s,c
16.65700000000001,0.2804066,-0.03982339,-0.6678435,2.719158,-0.2993659,1.628838,-0.4746177,-2.163585,-0.3807679,-0.7083135,0.2281606,-0.03285586,0.4205723,-0.7461804,-0.1452285,0.4668337,2.291807,0.4895735,-0.1757919,-0.1487427,-0.06622794,0.8517609,-0.1193064,0.2394638,2.14546,0.8392483,s,s,c
16.72362800000002,0.07269034,-0.5605776,-0.494774,2.545935,-0.3094606,1.27358,-0.8598891,-2.326075,-0.3716014,-0.7621248,0.8892063,0.2018404,0.001742316,-0.6892071,-0.09034527,0.7136894,1.855672,0.2643296,-0.2104095,-0.154843,-0.2440745,0.6342594,-0.2257839,0.009325386,2.280692,0.7778272,s,s,c
16.790256,0.2544507,-0.406928,-0.07991367,2.589723,-0.003984442,1.13632,-0.9208186,-1.783516,-0.599235,-0.4442859,-0.1546393,-0.3601814,0.1213669,-0.6932562,-0.08751439,0.1253771,1.648458,0.2751486,0.2378575,-0.1381228,-0.4922223,1.143208,0.6441504,0.3480098,2.033896,0.6778261,s,s,c
16.856884000000008,-0.4057626,-0.5002246,-0.1048263,2.839589,-0.4972741,1.202817,-0.5508898,-2.596764,-0.2663159,-1.066679,-0.5619709,-0.2203441,0.2823578,-0.66434,0.02651783,0.4477137,1.725201,-0.04301751,0.06288304,0.0676398,0.1971301,-0.07763609,-0.5797467,0.4288667,1.416445,0.538936,s,s,c
16.923512000000017,-0.4061615,0.132591,0.1285247,3.009315,-0.4208817,1.292662,-0.6548313,-1.858367,0.5128872,-1.061852,0.7812117,-0.7012342,0.7439901,-0.5259087,-0.2815711,0.7995377,0.105433,-0.4992636,-0.04070463,-0.2298105,-0.2350458,-0.09808266,0.1730683,0.7145448,1.390951,0.003762136,s,s,c
16.990139999999997,-0.9908409,-0.3971761,-0.04704697,2.439765,-0.1261119,0.7840723,-0.9146234,-1.960914,-0.7393672,-1.226971,1.012182,0.6841818,0.7586864,-0.6794474,-0.02574259,0.2572993,1.272223,-0.5712972,-0.3789491,0.09101517,-0.5929301,0.3239519,0.7937827,-0.08486095,1.011752,-0.08749654,s,s,c
17.056768000000005,-0.4099916,0.1251437,-0.368982,2.343504,0.07997792,1.606881,-0.8187399,-2.408132,-0.4575306,-0.9193697,2.201282,0.5586037,0.186957,-0.5805427,0.051308,0.9519839,1.08049,-0.4987684,0.01213825,-0.0935435,-0.6706576,0.1655654,1.255975,0.3484737,0.7830372,0.4718671,s,s,c
17.123396000000014,-0.2896739,0.4152961,-0.7624094,2.971834,0.168075,0.584172,-1.085744,-2.055628,-1.802175,-1.256647,0.5135145,0.7857843,0.4705136,-0.4785963,0.007070949,1.143998,1.085987,-0.4404643,-0.2324479,-0.03050406,-0.1761471,0.2473049,0.08131789,1.087016,1.257814,0.4220998,s,s,c
17.190024000000022,-0.8379902,1.580647,-0.2799619,1.533195,-0.211776,0.5265595,-0.9113919,-2.908679,-1.265644,-0.9334726,-0.3119648,1.328749,0.2078184,-0.4987012,0.07979982,0.661544,1.784406,-0.5917852,0.2667473,0.05696081,-0.06325794,-0.410001,-0.1936721,0.6459748,2.101473,0.2093314,s,s,c
17.256652000000003,-0.09896823,0.1288721,-0.2006024,1.752385,-0.2739944,1.011884,-0.2766816,-1.912085,-0.7479749,-0.7441211,0.02414117,0.3275697,-0.019163,-0.3502246,0.04853995,1.188961,1.818475,-0.6931863,-0.1902279,0.2045675,-0.1879495,-0.278584,-0.2299758,-0.2457568,2.083471,0.1756947,s,s,c
17.32328000000001,-0.731377,0.2651556,0.5887412,1.633987,0.09811834,0.7887303,-0.256185,-2.388028,-0.7829425,-0.5807753,0.7101454,0.7232844,0.2075749,-0.3473589,0.1572925,0.1251077,1.777242,-0.9112549,-0.2108841,-0.1961768,0.2632567,-0.6397318,-0.1255247,0.1044725,2.387319,0.907335,s,s,c
17.38990800000002,0.09238384,-0.3368123,-0.395082,1.997296,-0.1181084,0.8573444,0.170151,-2.058711,-0.9158062,-0.3559541,0.6190315,0.6055791,0.9557044,-0.4636494,0.04752036,1.49552,1.197653,-0.5580119,-0.7080985,-0.009281261,-0.3903491,-0.3738211,-0.04673758,1.16278,2.756586,0.3747132,s,s,c
17.456536,-0.4748122,0.8680717,0.0393463,1.436384,-0.1546304,0.7716935,-0.02156962,-1.952652,-0.8796122,-0.9122579,0.5420498,0.1792238,-0.1544164,-0.5297662,-0.1908538,0.2864872,1.626789,-0.8341368,-0.89718,-0.0322852,-0.2268018,-0.4400362,0.004559502,0.3637512,2.472052,0.5179445,s,s,c
17.52316400000001,0.07625865,0.5437444,-0.3242573,1.548019,-0.7295935,0.6265016,-0.3619645,-2.250305,-0.412725,-0.9806038,0.952699,0.00248818,0.6770984,-0.29436,0.3617854,0.4616761,0.9042149,-1.162241,-0.350247,0.05245754,-0.2582389,-0.1140294,0.897277,-0.6335862,2.437098,0.2023835,s,s,c
17.589792000000017,-0.323598,0.4265287,0.4958669,1.768608,-0.5919747,0.3599375,-0.3286649,-2.097407,0.06873127,-1.535305,-0.02644045,-0.9071622,0.5431647,-0.5669285,-0.01673025,1.200419,1.480395,-1.042613,-0.6212832,-0.05697388,-0.3523323,-0.597829,0.7225375,0.282177,2.440124,0.05862981,s,s,c
17.656419999999997,-0.5329403,0.8273943,-0.07662537,1.293866,-0.801317,-0.1443218,-0.2489995,-2.65318,-0.2437497,-0.7984757,0.4365145,0.875824,-0.2063811,0.08257777,0.2066958,1.83743,0.7949902,-1.237301,-0.0694967,-0.1810593,-0.4496605,-0.06966542,0.3853153,-0.9952578,2.687834,0.09009109,s,s,c
17.723048000000006,0.06317183,1.019596,0.01356939,2.12545,-0.395724,-0.1721823,-0.3862429,-2.588388,0.3798781,-1.08147,-0.08042608,0.243257,-0.07408523,-0.4891715,0.07876699,1.906237,1.149745,-0.7951221,-0.9498293,0.2163228,0.08652785,-0.1943641,0.3342433,-0.8986212,2.202691,-0.2761475,s,s,c
