Frame,C009,C013,C005,C004,C012,C032,C008,C015,C003,C023,C022,C018,C002,C014,C001,C021,C020,C041,C016,C000,C031,C027,C007,C011,C006,C026
70.026028,-0.4859357,-0.114906,-0.1645464,-1.099513,0.2429148,0.2846516,-0.2966826,-0.004274909,-0.3282813,0.0247773,-0.3873932,-0.544287,0.07327023,0.4828393,-0.3601655,-0.7479252,0.6550351,-0.3762456,1.1247,-0.3315378,2.613723,0.1973998,-0.5682952,-0.1312795,0.7153376,0.447023
70.092656,-0.8082691,0.649153,-0.3274125,-0.7932221,-0.004154875,0.09352189,-0.3794396,-0.04780267,0.01321338,-1.000392,-0.5969426,0.5597149,0.188123,0.6629889,-0.3605199,-0.3136953,0.5276214,-0.4761752,1.54551,-0.07788,3.064751,-0.23259,-0.3265531,-0.8143474,0.4176928,-0.06042121
70.159284,-0.3428632,0.9974037,-0.6265945,-0.9421489,0.112148,-0.3430116,-0.117893,0.4326391,0.02829371,0.2421849,-0.7809711,-0.228277,0.738502,0.2534329,-0.349621,-0.3906763,0.1506963,-0.4067861,0.8220996,-0.3233889,1.937774,0.5790641,-0.4591348,0.02672074,-0.112942,-0.2594651
70.225912,-0.3005497,-0.4232838,-0.5037079,-0.01318313,0.3354932,0.5019997,-0.7510282,-0.01506037,-0.3839203,-0.4018236,-0.9940222,0.6904732,0.5365759,0.2345418,-0.5435567,-0.6319234,0.3260314,-0.4782694,0.6498721,-0.2569844,2.292206,0.4168277,-0.7313287,1.025549,-0.23267,-0.1656679
70.29254,-0.922583,-0.2500017,-0.4385235,-0.328162,-0.07721949,0.869593,-0.1852296,-0.2149439,-0.7012974,0.2791561,-0.09663891,0.3963384,0.5232369,-0.1068792,-0.4865993,-0.3616123,0.6250516,-0.4464254,0.3639841,-0.09046423,2.495578,-0.5524834,0.1102541,0.2761219,0.1327531,0.05568251
70.359168,-0.5430076,0.8213069,-0.475642,-0.6301568,-0.09717884,0.8760104,-0.3843915,-0.1242571,-0.7428064,-0.1629864,-0.1612832,-1.405562,0.4194479,-0.1683297,-0.4846788,0.1050617,0.2359024,-0.4039873,0.5313289,0.0461432,2.452925,0.2016,-1.630963,0.5275134,0.07112213,2.536448
70.425796,-0.1257187,2.043889,0.1926609,0.6492924,-0.4932329,0.6070157,-0.03475012,-0.4288076,-0.4983923,-0.1476046,0.1220347,1.71293,-0.01736912,0.0606439,-0.2735271,0.4164529,0.624343,-0.60355,0.5017102,0.1105156,2.310405,0.5618474,-0.06340704,0.4095077,0.05564846,3.972516
70.492424,0.473245,1.23406,0.3654759,0.766537,-0.3682384,1.303936,-0.06334002,-0.3185497,-0.3686276,-0.09932029,-0.6600768,0.1897465,0.1519696,0.07149639,-0.539687,-0.9851652,0.03981248,-0.6074004,0.359114,-0.1217759,2.228258,-0.04227838,1.108339,2.007591,0.1277911,3.914881
70.559052,-0.601027,-0.9316851,-0.6510919,-0.7402639,0.0204678,0.3235788,-0.2656883,-1.195096,-0.952922,0.4622518,-1.163572,0.885889,0.4990189,-0.5440506,-0.4472547,0.04742654,-0.4690986,-0.7914712,-0.4857787,0.0207925,2.413228,-1.128462,-0.7839227,0.1656199,0.4042228,2.970878
70.62568,0.3764388,1.429649,-1.265453,0.2783855,-0.2458639,0.7154355,0.1441338,0.4936327,-1.429801,0.2520513,-1.582695,0.2711734,-0.04463292,-0.1827538,-0.7813699,-0.1490245,0.3164296,-0.7864118,-0.07583572,-0.3106321,1.791248,-0.01206445,-0.4338468,0.653318,-0.4812672,3.002196
70.692308,-0.06992852,0.388751,-1.767774,-0.2847532,0.01339007,0.03327789,-0.09677225,-0.207016,-1.74579,-0.7236869,-1.507224,-0.05808385,0.23604,-0.5888481,-0.6079512,-0.1096313,0.2099242,-0.5125283,-0.2560825,-0.1983732,1.955083,0.525763,-0.3927049,1.331136,-0.2858247,2.019305
70.758936,0.4378985,-0.4802028,-1.910399,-0.408506,-0.2188321,0.9095764,-0.2001953,0.1926707,-1.293441,0.348425,-1.566127,-0.2428213,0.03773022,-0.2940367,-0.5450011,-0.636007,-0.5400441,-0.7825786,-0.759488,-0.1537551,2.502903,-0.9542983,-0.2611585,1.573257,0.4361346,1.347789
70.825564,-0.4878643,0.5829285,-1.162035,-0.8990022,-0.2934132,0.3201659,-0.7009882,-0.8657998,-0.7697839,0.01589905,-1.667682,0.3050457,0.8315559,-0.2282239,-0.6799206,-0.8177513,0.009827552,-0.7325388,0.2245709,-0.2693796,1.819895,-0.0523729,-0.4296785,0.9580579,0.362303,0.1587034
70.892192,-0.6779947,0.164841,-0.6318146,-1.781947,-0.2249036,0.2551483,-0.2752754,-0.7245172,-0.3179137,0.01964811,-0.2495942,-1.516341,0.3760848,-0.6540585,-0.5111365,-0.1612761,-0.2495009,-0.7328466,0.06535717,-0.5379382,1.677407,-0.2461552,-0.5245166,0.7701544,0.1487622,0.9236435
70.95882,0.5765145,0.2193,-1.205988,0.1132752,-0.001371986,0.0974327,-0.2464036,-0.5441313,-0.7219633,-0.5760763,0.062609,0.553175,-0.04152715,-0.4895758,-0.6339938,0.2491296,-0.4370715,-0.7717721,-0.4390118,-0.07911553,2.215635,0.8762199,-0.4129908,1.119592,-0.6021475,1.113669
71.025448,-0.2039318,-0.3463163,-0.351092,-0.08571837,-0.2410097,-0.446116,0.3395453,-0.5806528,-0.1676911,0.180349,0.2650471,-0.4911457,-0.2205131,-0.6965781,-0.6379273,-0.8642692,-0.4119406,-0.5733638,-0.0870503,-0.1145035,1.845551,-0.03238465,-1.070125,-0.4232793,-0.5453499,-0.03023557
71.092076,0.2197323,-0.3873795,-1.23499,-0.1026092,0.1818497,-0.4959891,0.03008748,-0.1815238,-0.01271196,-0.3615039,-1.16527,-1.911913,0.06493589,-0.6013502,-0.47758,0.02042382,-0.4847122,-0.4119239,-0.5314785,-0.03728423,2.305651,0.2482934,-1.16377,0.3848788,-0.760027,-0.3818111
71.158704,1.046952,-0.1939858,-1.040934,-2.056876,0.3489369,0.6641266,-0.1028878,0.07327444,-1.714591,-0.2481972,-0.4992934,-1.674916,-0.1888313,-0.9692245,-0.5326326,1.625527,0.3180387,-0.06935529,-0.106971,-0.1037298,2.061452,-0.7783986,0.9127842,-0.5433279,-0.6968455,-0.6648319
71.225332,1.140602,1.905769,-0.6856911,-1.105507,-0.2233866,0.3454189,0.3941532,-0.8091341,-0.9165193,0.212058,-0.7527404,-0.0533679,-0.6045296,-0.829167,-0.8585557,-0.4430412,0.1689924,-1.039852,-0.1606086,-0.1406388,1.763805,0.5098376,-0.7346584,0.03981167,-1.067771,-0.01308796
71.29196,1.715517,2.912942,-0.4196706,-0.4030659,0.01679805,0.9814899,-0.131387,-0.5182303,0.04186117,-0.862473,-0.382616,-0.2449289,-0.6043458,0.05067424,-0.5945789,-1.412963,0.07822356,-0.829258,0.4722683,0.05303281,2.903375,1.132446,-1.945643,-1.415884,-0.230071,0.1198968
71.358588,-0.1170807,-1.869016,0.07419997,0.3381376,0.004596475,-1.016562,-0.9259599,-1.307144,-0.04398258,-0.5740851,0.4311345,1.457258,0.1290855,-0.7559063,-0.3464862,-1.332703,-0.4885024,-0.5730559,0.7396248,-0.1089552,1.031649,0.4653501,1.809211,-0.9424874,0.2684996,-0.6246722
71.425216,0.7964802,-1.549851,-0.1844449,-0.6322638,0.3963891,0.193364,0.1736595,-0.5064942,-0.4549403,-0.8246224,1.143535,-0.08440515,-1.200471,-0.5632877,-0.3004755,-0.1348966,0.810813,-0.1487682,1.862141,0.04285196,1.798447,-0.1558182,-0.1763678,-0.3008717,-1.011904,0.4737013
71.491844,0.06653834,-0.5762737,0.1246542,-1.438908,0.4019455,-0.1400211,-0.8264655,-0.2589368,-0.06038332,-0.1901734,0.03543443,0.6100106,0.1001578,0.2032156,-0.3641448,0.1630925,-0.03852041,-0.597547,3.577069,-0.1487378,1.067815,0.3720314,0.9631051,0.8139316,-0.1710233,-0.6465503
71.558472,0.02702389,0.561722,-0.1773762,-0.4961705,-0.1739054,0.213747,-0.4235209,-0.9645974,-1.146654,-0.3731464,-0.7139954,0.1457892,-0.1455243,0.1807312,-0.384368,-1.10987,1.07722,-1.185301,4.101883,-0.2589475,1.317191,0.5736576,-1.578747,1.50997,-0.3805572,-0.8870195
71.6251,0.9900504,-0.1571226,-1.446854,-0.6861522,0.4214935,0.9669636,-0.4510941,0.1429469,0.5180968,-0.4663514,-1.175021,0.174154,0.6838543,-0.118447,-0.3505054,-0.6951483,-1.494282,-0.4432387,3.886283,-0.2911758,0.657539,-0.088769,-0.9192203,-0.156386,-0.3500464,-0.6098264
71.691728,1.045771,0.5815881,-1.402086,-0.4410469,-0.1404122,0.008125589,-0.5302084,0.1681012,-1.342772,-1.43825,-0.8976527,-0.885278,-0.877349,0.04852313,-0.3169587,-0.670859,-0.1625166,-0.1176052,3.167418,-0.06304231,1.389347,-0.5217471,0.5700275,-0.1944654,-0.7727503,0.2128921
71.758356,0.2800492,-0.9117894,-0.9770148,-0.9818629,-0.3705014,0.3415054,-0.6450893,-1.094645,-1.074693,-1.230313,-0.2190723,0.02064879,-0.4613125,-0.2474691,-0.2052509,0.3349023,-0.7253257,0.7224929,2.590744,-0.2182177,2.282105,-0.8331457,-0.1239617,0.4934517,-1.028109,-1.207854
71.824984,0.7169518,-0.4925675,-0.3309232,-2.088411,-0.003803914,0.6959075,-0.8022546,-0.9037969,-0.403373,-0.3819883,-0.455705,-1.7564,0.1760392,-0.6073167,-0.2382271,-0.2107497,-0.6886797,1.693384,2.814939,-0.4349608,1.028775,-0.6141371,1.409175,-0.3600114,-0.8152611,-0.6453484
71.891612,-0.6246486,0.3873006,-0.1898101,-1.840579,-0.03164778,-0.005144188,-0.7889085,-0.5060841,-0.5543882,-0.6672031,1.4674,-0.2541996,-0.5544251,-1.01165,-0.2251118,-0.3383135,-0.8306119,1.930819,2.599803,-0.2563773,0.534533,-1.022365,-0.3939936,0.06032446,-0.03779121,-0.5347152
71.95824,0.1367354,1.445333,-0.6754554,0.06662794,-0.2107019,-1.210576,-2.940473,-0.5412421,-1.582744,-0.527696,-0.06823318,3.028942,-0.8411517,-1.179613,-0.3151081,-1.204061,-0.7893298,2.00451,2.182925,-0.4719215,0.8612072,-0.3787297,2.362343,-0.01962942,1.54426,-0.9070963
72.024868,0.9242332,0.6124071,-1.239888,0.06813236,-0.5175532,-1.189567,-1.152257,-0.6036827,0.4224802,0.4402285,-0.2376874,1.180641,0.3878136,-0.9121568,-0.6729218,-3.474612,-0.6967973,1.821711,1.258127,-0.1187999,0.7001007,-0.4079065,0.6673626,1.332592,1.315577,-1.158012
72.091496,-0.01650749,0.3566586,-0.4225365,-1.204916,-0.2547236,-0.5845613,-1.158232,-0.0563493,-1.174717,-0.7760578,0.3526592,-0.8576593,-0.2255221,-0.6044377,-0.5553733,0.2528545,-0.3336504,1.37814,1.205678,-0.2986796,0.8490895,0.05152431,0.9691628,-0.585224,0.3430312,-0.4175256
72.158124,-0.2599796,0.4987503,-0.04973041,-0.6703464,0.03515718,-0.1813842,-1.120529,-0.4528325,-1.20982,-0.9076546,1.999226,0.205727,-0.3008623,-0.6002598,-0.4006724,-1.084049,-0.4384617,0.9807512,1.955758,-0.2904049,1.453369,-0.07799772,3.640194,-1.565835,0.2977539,-0.6148932
72.224752,-0.6311318,1.828922,-0.3845559,-1.20849,-0.2665869,-0.5197172,-0.5284259,0.09192346,-0.623514,-0.4451096,0.4570283,-0.150491,-0.9394374,-0.8674763,-0.3317352,-0.2147505,-0.4005774,1.463631,1.743032,-0.1389737,0.5951797,-0.1609885,3.650449,-0.6075895,-0.1958127,-0.001639113
72.29138,0.5253526,-0.3336459,-0.8886012,-0.8353242,-0.6096783,-0.7884817,0.1146584,-0.2984562,-0.6151646,0.06073865,-0.5122893,-0.9197774,-0.09548667,-0.5524669,-0.4708537,-0.9826663,-0.3310907,0.8740215,1.484058,-0.4046596,1.953965,-0.3959809,5.181262,0.0759951,0.6519423,-1.14211
72.358008,0.5353109,-0.9615681,-0.7079728,-1.303563,0.007740411,0.1003072,-1.336294,0.4326348,-1.052986,-0.346296,-0.6854237,-1.110834,-0.3354825,-0.6872506,-0.5689584,-1.586388,-0.559333,0.8965564,2.869323,-0.1935176,0.7990009,0.1986639,4.936464,-0.5614929,-0.2259425,0.1755504
72.424636,-0.3907064,-0.4197097,0.2875415,-0.4961216,-0.8581071,-0.3421107,0.4880812,0.01083893,0.9351382,-0.1640344,0.8281111,-0.1685781,-0.3059607,-1.471492,-0.3995911,-1.390815,-1.122122,0.790825,2.633744,-0.317503,-0.09376029,0.04218498,3.025089,-0.2217685,-0.1004326,-0.8342241
72.491264,0.1655032,0.4938295,-0.9156028,-0.370611,-0.1764609,-0.48465,-0.7563725,0.755954,-1.770568,-0.5501248,-0.2718242,-1.097374,-0.1585915,-0.6940154,-0.4769444,-0.8319537,-0.2857762,0.6263753,3.549188,-0.389545,0.5972269,0.187873,1.48681,-0.1689664,-0.1328831,0.4679303
72.557892,0.1679139,0.5229431,0.04470196,-0.4285201,-0.02515254,-0.2052449,-0.1802251,0.04536215,-0.7652656,-0.7605175,0.4536301,-0.8659288,0.05981323,-0.804817,-0.2349713,-0.3156431,0.1612478,0.4897119,3.693423,-0.3948855,0.652393,-0.3738025,2.517575,-0.4155631,-0.2091935,2.336379
72.62452,-1.347695,-0.532945,0.4864232,-1.499938,0.2091186,-0.6487401,-0.927028,-0.2418677,-0.290953,-0.6575425,0.09547139,-0.9812902,-0.3062077,-0.4954731,-0.3994518,0.2883765,-0.3495933,0.1323303,4.529631,-0.4379375,-0.2563252,-0.06307677,2.94042,-1.089722,0.239398,2.265527
72.691148,-0.07442793,0.5859888,-0.5800757,-1.661788,-0.2710949,-0.8776661,-0.3407145,0.3041615,-0.9025255,-0.1109794,-0.962394,-0.917628,-0.0609443,-0.1092796,-0.5602542,-1.80176,0.5423878,0.0791207,3.809417,-0.2790503,-0.5689498,0.7397664,1.967853,0.5667959,0.05435918,2.520186
72.757776,0.3305868,0.9853469,-0.3278263,-1.048093,-0.03441175,-0.1531352,1.12883,-0.1712518,-0.8398894,-0.541545,-0.2901264,-1.262761,0.6126296,-0.327157,-0.4206289,-1.231035,-0.8907284,-0.09409573,3.42898,-0.5087634,-0.3573416,0.2796091,0.7062254,-1.47058,-0.3374883,1.414696
72.824404,0.1515114,-1.465645,-0.5284585,0.5769295,0.2994167,-0.06591624,-0.4557835,0.3242801,-0.5612459,-1.578711,0.9370367,-1.379807,-0.1791822,-0.3587715,-0.5745342,-0.4041136,-0.05969673,-0.3016779,3.295169,-0.1797668,-0.03884412,-0.8388332,0.7994168,-0.5181456,-0.6230613,1.652461
72.891032,0.116801,0.1546894,-0.7756279,-0.7237344,-0.3116897,-0.09363999,-0.343743,0.02454383,-1.022409,-0.529187,1.313414,-1.25994,-0.1476174,-0.4742819,-0.4883552,-0.2644586,0.1678326,0.081941,2.454403,-0.4405611,0.3903663,0.4744689,0.6920624,0.674568,-0.3574594,1.289527
72.95766,-0.5818658,-1.122677,-0.336804,-0.8540684,0.1159362,-0.03179197,-0.4255407,-0.2071454,-1.113557,0.1699309,0.4630849,-0.1935451,0.1965315,-0.6061184,-0.6247016,-0.9813017,-0.4980226,-0.3170184,2.299944,-0.4032285,0.02816015,-0.2262147,1.335653,0.1116537,0.06803004,0.5579241
73.024288,0.06021144,-0.2425558,0.2011173,-1.218738,-0.08693207,-0.5226573,-0.4059693,0.2404194,-0.532137,-0.1939407,-0.7001693,-0.9262031,-0.03712166,-0.1587413,-0.6079023,0.3334525,-0.2498519,-0.1662179,2.867908,-0.2942872,-0.3744695,0.2296246,0.7730442,-0.9943349,0.3031365,0.5867764
73.090916,0.4626035,-2.282163,-1.124888,-0.3693652,-0.04852092,0.600632,0.8357648,-0.0251765,0.2474722,-0.6128381,0.5189441,0.1404275,-0.3400457,-0.5603626,-0.5827675,-1.159385,-1.429944,-0.2747677,1.345912,-0.2699738,0.2064675,-0.7414036,2.098119,-0.734572,-0.8584008,0.1557747
73.157544,0.2914695,-1.022556,-0.5277073,-0.2849802,-0.3830101,-0.3074906,0.02190032,0.4652154,-0.8769274,-0.2030789,-0.03921186,-0.5112959,0.3501784,-0.5962549,-0.723094,-0.839486,-1.068296,-0.3819013,2.078679,-0.1447866,0.2583385,-0.03318178,1.554984,-0.002288523,-0.2775764,0.2572007
73.224172,-0.1251728,-0.4821999,-0.1516512,-0.7360213,-0.2519485,-0.6635725,-0.5581084,-0.2880121,-1.136655,-0.4586805,-0.08940643,-0.4556948,-0.1456713,-0.7913625,-0.7103032,0.3861311,-0.8641774,-0.02181839,2.139292,-0.465182,-0.3751674,-0.4987153,2.142414,-1.018676,0.3641013,0.3644955
73.2908,1.296752,0.01512053,-1.347457,0.473378,0.0794654,1.382386,0.2462991,-0.4512659,-0.8191271,-0.5107992,-0.2209392,-4.51488,0.09974407,0.1974639,-0.7424967,-1.912492,-1.168821,-0.02568059,2.753038,-0.5353317,-0.3446747,0.2583642,0.1744696,-1.34155,-0.1404063,1.026719
73.357428,-0.2393426,0.3678309,-0.2578805,-1.29474,-0.2544327,-0.06644177,0.7764515,-0.5461791,-0.7139406,0.08458234,-0.03908366,-0.4964661,-0.9124226,-0.7941946,-0.5784656,-1.445143,-0.4608806,-0.4458469,1.33622,-0.1397366,-0.2155249,-0.1245278,-0.4442086,0.7733254,-0.4345794,0.4420419
73.424056,-0.2326266,-0.0205924,-0.9797738,-1.541291,-0.4515699,-1.668423,-0.2187989,0.1391031,0.09465811,-0.9138943,0.4123944,1.811006,-0.171455,-0.6222064,-0.5867712,0.4591967,-1.159179,-0.5499011,1.892617,-0.4219131,-0.4476774,-0.4446686,-0.3208181,-1.29213,0.681789,-0.420417
73.490684,0.2369566,-0.7058771,-0.7918337,-0.3462339,-0.6800553,-0.3576806,-0.3054452,-0.5328085,-0.5599144,0.2705342,-0.002154098,-0.479728,-0.09538195,-0.658797,-0.4764263,-0.2742077,-0.5094244,-0.463804,1.301501,-0.1936029,0.1847127,-0.3785336,0.5632542,-0.06412135,0.2915518,0.263044
73.557312,0.2980851,-1.707839,-1.365011,-0.1641735,-0.5377025,0.6596808,0.3823214,-0.8561819,-1.79315,-0.1281739,0.6879476,-0.7629791,-0.006848419,-0.479261,-0.4619137,-1.448371,-0.6255476,-0.8383751,1.299939,-0.225363,-0.1326325,-0.5457165,3.284567,1.210532,-1.09773,-0.1398531
73.62394,0.9961404,0.4471219,-0.1484884,-1.005874,0.03141135,-0.01250665,-0.2591519,-0.527469,-1.880075,1.022627,-1.108321,0.3945362,-0.5162973,-0.7914506,-0.6847507,-0.2078233,-0.694374,-0.3484929,0.99134,-0.3784948,0.06645902,0.1141311,3.312286,-1.108193,-0.02191135,0.2980194
73.690568,0.5327204,-0.9482605,-0.7423518,-1.511998,-0.8468701,-0.2324653,0.3301409,-0.164554,-0.8766305,-0.5130726,-0.3964642,-0.2369341,0.01975627,-0.918932,-0.6078298,-0.3596912,0.3034547,-0.04950359,0.9844927,-0.3102552,-0.803408,0.6530252,1.537945,-0.7908216,-0.04769697,0.4507954
73.757196,1.178611,-0.05184499,-0.6721902,-1.19549,-0.2331546,-0.9458861,-0.2338593,-0.1898932,-0.0674618,1.197451,-1.044255,0.1652468,-0.4560597,-0.6931205,-0.8450663,-1.116293,-0.7990742,-0.4160857,1.529642,-0.1025075,-0.2815539,-0.04922744,1.042147,0.7303349,0.1682398,0.4272354
73.823824,0.494796,-0.512692,-0.4702183,-0.6771197,0.04967265,-0.1489074,0.3274963,0.04064554,-1.18649,0.3635599,-0.9742727,-0.7329238,0.1718942,-1.035617,-0.6029633,-0.7548538,-0.6388928,-0.6887109,1.153797,-0.3940157,-0.2134876,0.03339764,2.008264,-0.006887631,-0.2430576,0.625527
73.890452,-0.4178106,-0.9087222,0.01002716,-1.140486,-0.01217987,-1.597002,-0.5469742,-0.8018515,-1.037579,-0.9945987,-0.5162331,0.1183324,-0.002771953,-0.8897839,-0.7680528,-0.5750437,-0.9056581,-0.5966442,1.054479,-0.3466266,-0.9056633,0.1161997,0.6597085,-1.765491,-0.06111598,0.251437
73.95708,0.1087281,-1.047338,-0.1556715,-0.9659566,-0.2381477,-0.302039,-0.2078953,-0.3478798,-0.5886449,0.4896845,-1.640917,0.6900061,-0.404448,-1.351672,-0.6761522,-0.4573953,-0.2281192,-0.5820554,0.6427709,-0.1768231,0.4210301,0.1609013,0.6419123,0.2516862,-0.3163656,0.3676077
74.023708,-0.4867494,-0.67588,-0.04231628,-0.7997656,-0.3307672,-0.04398191,0.07686394,0.00117385,-0.4652674,0.5179186,1.128189,-0.4483793,0.4496241,-0.8210704,-0.6613252,-0.9087802,-0.5330372,-1.217029,1.085076,-0.1233193,-0.7378963,0.238404,0.5095901,-0.3626145,-0.3852721,0.4006452
74.090336,0.8139025,0.1185562,0.1378232,-0.2499478,-0.6283107,0.170745,0.01766088,-0.6733664,-0.1219819,0.05254033,0.732901,-0.1206306,-0.02181117,-0.2789208,-0.7702819,-0.5480765,-0.7002307,-0.5751081,0.6837095,-0.2703202,0.3284857,0.03775713,0.1384583,0.1651842,-0.4308377,0.2409066
74.156964,-1.006985,-0.7844456,1.34803,-0.01207946,-0.5765716,-0.255419,-0.2734047,-0.6274969,-0.4690092,0.116785,0.956387,1.064437,0.1107927,-0.7244768,-0.5339919,-0.6379598,-0.3802474,-1.090096,0.779915,-0.1496021,-0.346204,0.7631467,0.7596318,0.3262804,-0.536764,0.2121429
74.223592,-0.3773142,-0.3004809,0.6533376,-1.653523,-0.2348316,-1.003203,-0.4521224,-0.2078961,-1.099367,0.863456,0.2054509,-0.1210063,-0.03423795,-0.7712325,-0.8619622,-0.2284763,-0.781175,-0.7763976,0.769947,-0.2048309,-0.6987715,0.9089562,-0.7591805,0.4764334,0.2688335,-0.2380735
74.29022,0.8713346,0.5740674,0.4088156,-0.5548813,-0.1839323,0.1250722,-1.167498,-0.3007522,-1.917548,0.8613939,1.308623,1.304131,-0.8041027,-0.5691668,-0.6548793,-1.276264,-0.2383368,-1.050164,0.6344969,-0.07535421,-0.9777042,0.2478619,-0.8293075,-0.2726727,0.4128759,-0.6632314
74.356848,0.4791048,-1.453778,-0.1770298,-0.2952135,-0.274997,0.03023758,-0.05668362,-0.6997877,-0.9260458,0.6900265,-0.3295008,-0.3848334,-0.1028477,-0.9907681,-0.7847024,0.2639235,-0.5559306,-1.132446,-0.445503,-0.03622129,-0.5555819,-0.1097858,0.4229767,-0.2067604,-0.6299322,0.01750116
74.423476,-0.5724304,1.026555,-0.4543726,-0.08965501,-0.5798213,-0.2644577,0.4932649,-0.5923654,-0.3835183,0.3421908,0.1283293,-0.4302947,-0.2014947,-0.2959537,-0.7524561,-0.3500408,-0.1124233,-1.336967,0.596633,-0.2969304,-0.4396288,0.6909038,-0.2760264,0.6017746,-0.548376,0.2478733
74.490104,0.5590639,-0.855585,-1.339059,0.7058366,-0.4048751,-0.4953131,-0.1694648,-0.06876428,-0.6673772,-0.02630799,1.320264,-1.871669,0.009143773,-0.3477463,-0.77277,-0.01418146,-0.8080413,-1.080859,0.1363246,-0.1365687,-0.1896292,1.063403,0.2681826,-1.247713,-0.6513883,-0.5322643
74.556732,-0.2419307,-1.58884,0.02231947,-0.4479704,-0.785966,-0.656199,0.2027385,-0.1218283,-0.2033665,0.5219756,-0.5938457,-0.3501462,-0.4291812,-0.371595,-0.8988152,-1.645843,-0.207379,-0.689127,0.159642,-0.2005294,-0.2445113,0.354951,-0.9202214,-0.8432475,-0.9583385,-0.9871195
74.62336,0.1086976,0.7052577,-0.5425363,-0.6499615,-0.7488028,-0.9407691,0.1631832,0.1438958,-0.5890823,-0.3934411,-0.7786829,-0.2604737,0.4957621,-0.4019934,-0.9159135,-0.8020511,-0.6589049,-0.4424781,0.02105922,-0.2243782,-1.460775,1.133365,-1.259738,-0.8983512,0.8026103,-0.1417164
74.689988,0.1719312,-1.130392,0.9418457,-1.104252,-1.259261,-0.7156578,0.4597982,0.00870365,-1.183295,0.3963244,-0.4351544,0.1685639,0.05283086,-1.025994,-1.067241,-0.6903966,-0.06432781,0.1115983,-0.486709,-0.1641345,-0.9454057,0.8010087,-1.725815,-0.01019886,-0.004088921,-0.5263317
74.756616,-0.6903203,-1.438869,0.7638405,-1.829536,-0.9035637,-0.7541733,-0.3051146,0.3433054,-0.9050463,0.07580259,-0.04144359,-0.7370966,-0.3316223,-0.832615,-0.8160443,-0.05184835,-0.4689061,1.002745,0.5269423,-0.2728484,-0.7382179,1.354665,0.6184694,-0.6042365,-0.03757216,-1.05439
74.823244,-0.735884,0.1204009,1.426452,-1.035885,-0.5310225,-0.9696099,-0.4457325,-0.5228477,-0.678851,0.8922572,0.3042758,-0.1727828,0.747606,-1.235132,-0.5861116,-0.9453249,-0.8120458,1.95789,0.243073,-0.09879092,-0.7430287,1.225682,-0.8096731,0.06132433,0.4571003,0.4090959
74.889872,-1.919806,-0.2566588,0.6793961,-1.373812,-0.7699791,-1.664668,-0.5960666,-0.1026125,-0.9471682,0.3760647,-0.7352864,0.3022817,0.2237205,-1.18612,-0.4478937,-0.7532303,-0.2585977,2.160706,-0.3725336,-0.2593483,-0.7864223,0.8910177,0.8949819,0.8393173,1.009936,1.948195
74.9565,-1.079489,0.3311276,1.423263,-0.9099879,-0.4840082,-1.901241,-0.3240955,0.03743857,-0.7734985,-0.6973922,-1.435264,-0.354639,0.6494292,-1.257268,-0.4740627,0.3493216,-0.7539665,2.451325,0.3792997,-0.2610422,-0.998044,0.9323145,-0.3741589,-0.7448177,0.9552463,2.650611
75.023128,-0.3165358,0.4610717,0.2556278,-0.8289243,-0.8047944,-1.148093,-0.08208439,-0.08469212,-0.98295,0.2755894,0.1351909,-0.277479,0.7107491,-1.264996,-0.2425455,-0.2391774,-0.2553561,2.103831,0.2764468,-0.3741711,-0.2148805,1.068855,-0.2200521,0.4638593,0.5956607,1.941533
75.089756,-0.7997386,0.4889557,1.520843,-1.651979,-0.5708972,-1.348979,-0.6961634,0.5820363,-0.5138637,0.6413811,0.04232271,-0.1581225,-0.03581746,-1.622242,-0.5072377,-0.1681954,1.173678,2.410558,-0.1295786,-0.2957102,-0.6550623,0.238286,0.2856849,0.1781902,0.6958097,1.533846
75.156384,-0.2453573,-0.9224485,1.06959,-1.217907,-0.4867385,-0.3721275,-0.3923314,0.03287525,-1.4368,1.313327,0.1470092,-0.3941829,-0.05265577,-0.7113702,-0.5016218,-0.4400399,1.503423,1.900824,0.4563652,-0.2231842,-0.241916,0.5092834,1.616127,0.3020703,0.06997512,1.731362
75.223012,-0.7624307,-1.502111,1.306822,-1.634687,-0.8622161,-1.647525,-0.5889048,-0.2837142,-1.480829,0.7392761,-0.7274144,-0.9863902,-0.9589808,0.06142915,-0.7191436,0.1028517,0.9439039,1.677414,-0.2875973,-0.4016992,-0.8910624,1.24038,2.620325,0.636064,0.1418702,2.204326
75.28964,-1.079439,-1.10485,0.6424028,-1.006674,-0.410767,-0.5489458,-0.278843,-0.2454558,-0.390661,2.389277,0.5228577,-0.7499707,-0.6225064,2.401089,-1.108817,-0.690485,1.014852,0.8541654,-0.6293669,0.02477293,-0.6458119,0.6765848,-0.2619237,4.855371,-0.2175681,0.9990582
75.356268,-0.6710976,1.744477,0.5714417,-2.299099,-0.7747086,-1.309086,-0.04165687,0.7274509,-0.9059033,3.372288,-0.8330606,-4.046628,-0.1410954,3.442807,-0.7730893,0.7013708,0.8736593,0.7631217,0.3753668,-0.1789527,-0.9308964,1.832452,-4.035018,7.925562,0.6521823,1.990739
