Frame,C009,C025,C013,C005,C004,C012,C024,C008,C015,C003,C019,C023,C035,C022,C018,C002,C014,C001,C017,C036,C041,C016,C000,C031,C027,C007,C011,C046,C010,C006,C026,C030
105.60538,-0.01891023,-0.6254454,-0.140729,1.205916,0.4657099,0.132948,-0.08744868,-0.9440215,-0.4384354,-0.334711,-1.216347,0.3975671,0.9015539,0.2240112,-0.6293668,0.4000284,-0.1961202,-0.5256922,0.04496561,0.6298569,-0.4304327,1.783107,0.2361507,1.113344,1.330632,-0.6842477,0.4905117,1.759637,6.014591,0.3754048,-0.4721766,0.9202479
105.672008,-0.03577264,-1.03714,-0.6164529,0.2179769,0.4427033,-0.1524471,-0.8638873,-0.2693768,-0.1561915,-0.3444657,-0.2825357,0.4289432,-0.3129919,-0.1127085,-0.1897689,-0.1751097,-0.3141067,-0.3907321,-0.6309392,0.313845,-1.259735,0.6564841,0.03722561,1.184268,0.1739233,-0.4056295,0.7931725,2.364902,4.863621,-0.001998913,-1.090862,0.5863924
105.738636,-0.4570616,-0.6495191,-0.7389314,-0.3415384,0.617929,0.1149175,-1.62182,-0.436473,-0.8278298,-0.09847897,-0.3240529,-0.4969845,-1.08619,0.5264909,0.008354678,0.3836823,-0.3813731,0.4042179,-0.4898942,0.8420498,-0.5634401,1.670944,-0.1725526,1.031908,-0.2553316,-0.526478,1.056162,2.118897,5.997844,0.1876756,-0.8619549,0.2197719
105.805264,-1.601563,-0.7179897,-0.4727409,0.1560891,-0.0006003239,-0.5890906,-0.4506985,-0.2388247,-0.5547395,-0.2213292,-0.5655401,-0.2346191,-0.1312931,-0.2382805,0.3821874,0.2429926,-0.8030022,-0.2992868,-0.5753173,0.029057,-0.5645264,0.8842853,-0.01428035,1.223691,0.2371607,-0.6159139,0.1044588,1.790568,4.440463,0.007771173,-0.7474926,0.2749411
105.871892,-1.397443,-0.6229427,0.808402,1.217876,0.04252135,-1.540627,-0.6436414,-0.1344922,-0.7017992,-0.2386437,0.0607203,0.3741163,0.02841413,0.1347567,0.7901268,0.6959037,-0.5088756,0.2325629,0.117338,-0.887165,-1.887963,1.790964,-0.2736637,0.7999476,1.20517,-0.9740033,0.01614995,1.673155,5.217534,0.6368688,-1.217514,0.516982
105.93852,-0.5310817,-0.5189682,-0.5289034,-0.33686,-0.1946247,-0.3862721,-0.2967691,0.1100466,-0.2944416,-0.4497031,-0.5833053,0.5717844,0.629163,-0.7221271,0.2910438,0.3823869,-0.5624169,-0.2118716,-0.5076639,-0.8785698,-0.7142789,-0.1195135,-0.1714896,1.759105,-0.001231444,-0.3745118,0.6936134,1.73232,3.907519,0.02835656,-1.00861,0.4752599
106.005148,-2.105064,-0.5594493,0.266835,-0.3737665,-0.6084918,-0.5112516,-0.172355,0.2526419,0.3171194,-0.3505933,-0.9463515,0.2927141,-0.1600854,-0.6845149,-0.05753246,-0.3567975,-0.3230243,-1.180578,-0.4859416,0.0144366,-1.398399,1.303187,-0.2414871,0.4644589,-0.334803,-0.1757332,0.3207775,1.742352,3.792292,-0.654671,-0.7965047,1.914023
106.071776,-1.156336,-1.167629,-0.5909187,1.328632,-0.3905673,-0.8310542,0.0152249,-0.1545928,-0.6841096,-0.02960116,0.5668136,-1.757715,-0.7248363,0.8168035,0.2271842,0.8956339,-1.190332,-0.7241035,0.5141018,0.4744678,-1.476056,2.853838,-0.3980385,-0.4165064,1.143627,0.112563,0.8183034,1.180123,4.631767,-0.2715914,-0.2510425,0.08453358
106.138404,-0.2548746,-0.3843664,0.1844489,0.3490651,-0.3182488,-0.3314874,2.082245,-0.372528,-0.8615963,-0.2547188,-0.659024,0.6011345,-1.171552,-0.8746291,0.5146161,0.8857136,-0.9420086,-0.04821811,-0.9393148,0.1895483,-0.3969131,1.633697,0.003979432,0.7465481,-0.2163894,-1.073281,-0.1199776,1.078639,3.884233,-0.1897453,-0.003938728,1.28601
106.205032,-0.7503532,-0.6996742,-0.6890621,-0.575006,-0.616079,-0.5622225,2.780085,0.1195731,1.061327,-0.5772837,-0.1682276,0.114467,-1.053718,0.03537115,0.2146386,0.8262015,-0.09802071,-0.51624,-0.1403208,-0.165168,-1.70725,0.7151142,-0.2661662,0.2473336,-0.09008043,-1.004786,0.3141423,1.007244,3.429617,0.2195989,-0.475609,0.5278803
106.27166,-1.029808,-0.8871292,-0.2546482,0.4277026,-0.5934758,-0.2056848,2.322835,-0.7978343,0.226312,-0.04942172,-0.9182638,-0.8183771,-1.678564,0.2177049,0.02425225,0.4272192,-0.1341635,0.6076089,-0.4436519,0.3485263,-0.8112224,1.736861,-0.4494288,-0.7204134,-0.06884989,-0.734566,0.2360534,0.7313561,3.669043,-0.07599873,-0.532392,0.05857222
106.338288,-0.4640117,-0.3725306,0.08308914,0.8649272,-0.6155141,0.2533884,2.051621,-1.033149,-0.3420489,-0.1657348,-0.468313,-0.09323166,-0.4426228,0.4153256,0.7339956,0.4989925,-0.3801482,0.5709164,-0.3998401,0.0008247103,-0.07126149,1.839165,-0.2356998,1.118225,-0.166462,-0.7363817,-0.02983173,1.134003,3.587991,-0.1133552,-0.8743151,0.08297895
106.404916,0.333618,-0.4676594,-0.6576414,0.2883165,0.2835191,1.215973,1.423033,-0.3353407,0.4294495,-0.8299729,1.112766,0.1832808,-0.5702657,-0.2674671,1.091227,0.2051008,-0.009208964,0.8676688,-0.2707625,0.524309,-1.382681,0.0356585,-0.5799085,1.453078,1.041072,-0.9666096,0.2010248,0.9761279,3.314356,0.4720395,-0.4522915,0.2413526
106.471544,-1.433892,-0.637553,-0.9511181,-0.6660598,-0.261494,0.4727881,1.541482,-0.7294062,-0.3277819,-0.2635101,0.6871052,0.4602631,-0.1424032,-0.3194367,0.009932004,0.1128796,-0.533264,0.3115256,-0.6207218,-0.1551617,-1.682584,3.203133,-0.3559347,0.2743197,0.6507559,-0.8096402,0.2514275,0.3977389,4.152501,-0.02375723,-0.5494272,0.2548963
106.538172,-0.5070077,-0.4580091,-0.9236016,-1.001581,0.486163,-0.1307072,1.410749,-0.4521477,-1.975832,-0.1159504,-0.7736664,1.247792,-1.45414,0.07389019,-0.5105081,0.3824361,0.2031591,1.215018,-0.310783,0.6365895,-0.1212782,0.4164491,-0.05315882,1.527509,0.008334361,-0.9094513,0.2649526,0.543053,4.026697,0.3172773,-0.9090159,-0.660208
106.6048,-0.9576553,-0.530323,-0.9241042,-0.1876402,-0.003743386,0.3790742,0.6634551,0.05219663,-0.5054708,-0.2653688,-0.06602515,-0.1117241,-0.3336525,0.128436,0.1367511,0.4265584,-0.2451347,1.20301,-1.479092,0.1181802,-0.8652942,-0.4470527,-0.5968518,1.476635,0.636129,-0.5647292,0.2888361,0.492656,2.443005,-0.09768724,-0.67233,0.6542768
106.671428,-0.8390589,-0.8908705,-0.8164263,-0.4999871,-0.4461714,-0.09224364,0.4739609,-0.1768326,-0.3623037,-0.0994256,-0.3873131,0.7495163,-0.380309,-0.1323074,-0.2400664,0.3737226,-0.3810669,0.6784226,-0.698829,0.4758842,-0.8223128,0.8110287,-0.2722623,1.64477,0.5822465,-0.4367196,0.556435,0.2368474,2.224171,0.4633477,-0.2585891,1.0089
106.738056,-0.09500963,-0.7879565,-0.8393556,-0.8348188,0.442725,-0.03313849,0.5168424,-0.8167069,-1.27583,-0.4771123,-0.1017989,-0.5922388,-1.170672,0.6551855,-0.2436589,0.1030423,-0.4836758,0.7420382,-0.2404489,-0.274669,-1.329612,0.2323292,-0.3802067,1.47129,0.1878756,-0.9722324,0.6323987,0.2465416,1.311983,-0.07999452,-0.7076603,0.7995253
106.804684,-0.737289,-0.4796081,-0.1005169,-0.3804411,-0.3277848,-0.7027031,0.2968273,-0.05418044,-1.589365,-0.4427122,-0.7357709,-0.192125,-0.3524534,-0.3791325,0.2619549,0.4735484,-0.9941792,0.8394949,-0.8816283,0.1448186,-1.203325,1.298492,0.1436168,2.150193,0.2575974,-0.01708712,0.08229768,0.2206615,1.125106,-0.1321402,-0.06566757,0.7904512
106.871312,-0.3913478,-0.914769,0.09258389,-0.8932925,-0.02294336,-0.7095766,0.4301396,-1.071834,0.2765235,-0.05518038,-0.0936684,0.05843967,-0.4735508,0.1193103,0.3849817,0.2074455,-0.6540654,-0.1071605,-0.5786883,-0.7719476,-0.8490223,1.3297,-0.2495865,2.448558,-0.09815747,-0.1736453,0.7881764,0.5530904,1.537875,0.145341,-0.7172219,0.4068619
106.93794,-0.6407813,-1.103017,-0.8763638,-0.813521,-0.6898029,-0.3865462,0.5478737,-0.9990445,1.51911,-0.3192091,-0.3164396,0.786616,0.1342363,-0.9495269,0.7970619,1.023462,-0.4722096,-0.3933392,-1.140008,-0.1595115,-0.7648871,-0.1481077,-0.2428365,2.658117,-0.09346972,-0.68833,0.9738098,0.4259277,2.028083,0.1014218,-0.2893079,1.726742
107.004568,0.4408482,-0.8727449,-0.4305281,-0.6520063,-0.3079318,-0.9578124,0.09028183,-0.3866364,-0.5769718,-0.142303,0.6100631,0.6561431,0.1345464,-0.1009912,1.305696,0.6539233,1.774051,0.2957965,-1.110626,-0.5413206,-1.76887,-0.4888511,0.09284251,2.808868,1.03299,-0.8426829,0.7667269,1.138213,1.988539,0.7108085,-0.5736431,-0.2763036
107.071196,0.3454365,-0.8521737,-0.2770078,-0.8689514,-0.2737601,-0.3275169,0.2690076,-1.357935,-0.6456727,0.2657305,-0.1336557,0.6409222,-0.4097663,-1.006117,0.6191738,0.4436258,-0.3973186,-0.7090443,-0.4129162,-0.06046691,-1.129939,1.504094,-0.06622732,3.017397,0.7538437,-0.3222,0.7281725,2.209539,1.236367,-0.394056,-0.8559322,1.372774
107.137824,0.170798,-0.5323517,-0.515817,-0.5947655,-0.1423507,0.06260895,0.2091922,-0.8853369,-0.544141,0.08554764,-0.581515,1.106472,-0.1589096,-1.004538,0.6575471,0.3965712,-1.086618,0.4279719,0.2392308,0.06087451,-0.2639596,0.6539833,-0.3241481,3.118116,0.439418,-0.8102489,0.2569482,2.694231,1.281923,-0.4100876,-1.14403,0.5041353
107.204452,-0.6020032,-0.9933121,-0.4758724,-0.4339782,-0.2341435,0.05440399,0.8611478,-1.30561,0.1143882,0.05423286,-0.8366725,0.09193037,-1.011319,-0.4218594,0.4218182,1.918032,-1.212735,0.3771398,-0.2087736,-0.7222062,-1.324891,1.331159,-0.265888,2.532811,0.9634644,-1.088276,0.6493146,2.849651,1.204584,0.05705493,-0.3743423,-0.3242411
107.27108,0.2537926,-0.629442,-0.887446,-1.776659,-0.2216839,-0.7824221,0.04994087,-2.48819,1.191408,-0.2349247,-1.55622,1.616415,-0.8099939,-1.991402,0.4937006,4.787404,-1.396619,-1.250776,-0.9034094,-0.3160559,-1.883177,1.266191,-0.1851811,5.934922,1.398326,-1.71624,0.5723567,3.313177,0.4609971,-1.311098,-0.8194892,0.8203639
107.337708,-0.3401964,-0.6416304,-0.1255001,-0.6382319,-0.2891642,-0.4143918,0.1905848,-0.9005257,-0.7294133,-0.4058763,-0.7117484,0.1822684,-0.4535455,-1.256446,0.4430129,2.114504,-0.6025946,0.9714966,0.09521108,-0.659623,-1.606378,0.01765051,-0.2806937,2.848197,1.124979,-0.9740385,0.1778005,2.756661,1.266744,-0.4156197,-0.8204042,0.03098675
107.404336,0.7722288,-0.8038398,1.531578,-0.658875,-0.3845115,-0.6043742,1.137619,-1.281426,-0.4240679,-0.2052175,-0.5714579,0.4063915,-1.361571,-0.7314027,0.4792868,2.191663,-0.09710319,0.3776143,0.3423718,0.3076835,-0.2891395,0.8594255,-0.1171308,2.690975,-0.1398807,-1.052741,0.8580261,2.146097,1.333347,-0.9245918,-0.4681143,-1.054542
107.470964,0.9732224,-0.4491278,-0.9046654,-0.7613829,-0.2807046,-0.2348642,0.5775432,-1.199224,-1.329847,-0.1515882,-0.70747,0.6376715,1.057163,-0.9985122,0.9882253,2.72632,-0.01508679,0.008930351,-0.2146517,-0.4532251,-1.056547,1.45558,-0.1490325,3.583826,0.4534638,-1.257987,0.6463201,2.539097,1.527074,-0.2629376,-1.027318,0.5129734
107.537592,0.5887347,-0.3047217,-0.6991521,-0.1965363,-0.007255747,-0.207951,1.190987,-1.011046,-0.2282371,-0.05320784,-0.6833996,0.7297783,0.868683,-1.1133,0.543422,2.529822,-0.7973341,0.1602471,-0.1400433,0.04042939,-1.064576,-0.2372677,0.1066567,2.911659,0.3511257,-0.4584221,0.05994311,1.751624,1.35224,0.1238912,-0.7022614,0.7847726
107.60422,1.622343,-0.4692087,0.0289193,-1.696016,0.4001927,0.1205151,1.474454,-2.410486,-0.753095,-0.1495912,-0.6278452,0.8698059,-2.071071,0.255992,0.5712851,1.61339,-0.9896183,1.693566,-0.3178991,0.3221802,-1.00566,2.083266,0.1450004,3.184093,0.2468451,-1.49062,0.3807103,1.712417,2.531111,-0.7733963,0.1256982,-3.434661
107.670848,1.315967,-0.3633106,-0.912993,-0.9741295,0.4213514,-0.367421,1.138831,-1.293837,-0.8910994,0.03867516,-1.530754,0.5772329,-1.882713,-0.7430197,0.3384935,1.877617,-0.2804118,0.7562319,0.1994916,-0.02652059,-0.5655018,1.265019,0.2432034,2.126133,0.5315882,-0.5173817,0.5505305,1.715798,1.311598,-0.6411977,-0.6561067,0.6344673
107.737476,1.551374,-0.3950882,0.02350815,-1.149601,-0.4771287,-0.8195086,1.065066,-1.468254,1.39803,-0.3118675,-0.03063977,0.6194883,-0.7191072,-0.916805,0.3225628,1.702396,-0.665459,-0.3413457,0.1703817,-0.3819924,-1.721017,-0.3961014,0.2256132,3.361813,-0.126245,-0.8885989,-0.03572014,1.516071,0.4204699,0.9988651,-0.4408487,1.398064
107.804104,0.6909925,-0.2532889,-0.7604035,-0.01714647,-0.4982829,0.9135239,1.213405,-0.9779574,-0.07616986,-0.1877977,-1.153918,-0.2162595,-1.272396,-0.258963,0.5498287,2.832003,-1.503092,-0.9125739,0.2675022,-0.5816391,-0.6672949,0.01608283,-0.1030782,0.6788998,-0.6127411,-0.6948079,0.920873,1.194739,1.127913,-0.2548625,-0.8079451,-0.9871953
107.870732,0.2528715,-0.4899659,-0.5726282,-0.7549342,-0.5117349,-1.08784,1.337329,-0.2523151,1.828723,-0.1856613,0.6921487,-0.3382666,-1.664307,0.05672767,1.077796,2.199363,-0.8446461,-0.7375348,-0.3811637,-0.7295257,-2.752002,-0.4534834,-0.3253842,3.79965,2.305535,-0.8749821,0.6962633,1.118424,-0.3210712,-0.3743306,-0.6894734,-2.180033
107.93736,0.8645579,-0.6687636,0.08916358,0.3524936,0.03462883,-0.3381532,0.5988238,-1.152831,-0.2502791,-0.1893165,-0.9723933,-0.04884639,0.1538598,-0.4480425,0.6734473,1.526428,-0.4189571,0.8768696,-0.9153418,0.4958845,-1.262591,0.008295433,-0.1944819,2.679264,0.100743,-0.8886647,0.2688671,0.7483317,0.6180897,-0.6191329,-0.09326749,0.5784061
108.003988,1.113321,-0.5768535,-0.1186534,-0.7202672,-0.3079258,0.1673489,-0.2284256,-0.8256764,-0.5348774,0.1180319,-0.6742501,0.4426923,-0.8376067,-0.650282,0.6584098,2.211649,-0.6993543,0.1842037,-0.5578538,-0.2424373,-0.6532966,0.5413535,-0.08408154,2.599044,0.02058494,-1.262539,0.5134118,0.9480055,0.6008732,-0.4256622,-0.3009095,0.5853103
108.070616,0.8839422,-0.5096823,0.2938298,-0.9615831,-0.4992508,-1.184936,0.5898293,-1.519563,-0.9871127,-0.1279753,-1.032949,-0.2435874,-1.503184,-0.1411042,0.4599982,1.761222,-0.9583146,1.030075,0.1471262,0.06869277,-0.9741132,0.2896338,-0.1243412,2.752,-0.2290628,-0.5834234,0.04593091,1.25696,0.717355,0.1949535,-0.3894706,-0.328184
108.137244,0.9580407,-0.7394024,-0.1299396,-1.167452,-0.8294069,0.1626168,0.2430353,-1.301873,-1.436751,-0.3475975,-1.397914,-0.06311806,-1.437669,-0.1574469,0.5947617,0.7849373,-0.827017,0.0909753,-0.3763408,0.02786666,-0.3564155,0.9535512,-0.2013853,2.452053,-0.0780488,-0.8035575,0.4952762,0.8849825,0.7652754,-0.6107479,-1.33683,0.6394789
108.203872,-0.6126639,-0.9099773,-0.6851831,-1.125922,-0.6067538,0.1175585,-0.02295108,-0.1040468,-0.3498233,-0.1883582,-0.8456119,0.4566382,1.59138,0.6535109,0.06567622,2.019086,-0.8452754,0.7158806,-0.1942016,0.1513196,-0.4206591,0.02367433,-0.1531452,2.949116,-0.004748103,-0.6399875,0.5952012,0.8055973,0.5777491,-0.9865822,-0.8489289,-0.216092
108.2705,1.126864,-0.4129986,-0.6341644,-1.169291,-0.8426173,-0.01639576,0.3313229,-1.710771,-0.6764604,-0.05858138,-0.5220002,0.3285483,-2.851025,0.9881784,0.2394225,2.071079,-1.222281,-0.2181556,-0.3860763,-1.079614,-0.7504411,2.91516,-0.06795684,3.988266,0.9870453,-1.695074,0.9670221,0.9816797,0.8309842,-0.2001333,0.01098646,-1.24003
108.337128,0.3032964,-0.7735004,-0.1851907,-0.4018795,-0.7073029,0.8854647,0.6618057,-1.248802,0.1278835,-0.2304081,-0.6903497,0.250459,-0.3560795,0.4804715,0.3868767,2.969746,-1.189588,-0.6009609,-1.040392,0.2142262,-1.496552,0.3119456,-0.3343191,2.190918,1.82977,-1.116789,0.9400458,0.6823185,0.1663406,-1.250659,-0.001654043,-0.0120184
108.403756,0.5356928,-0.2965083,-0.1581499,-0.9510812,0.06368534,1.164498,-0.1534934,-0.8769663,-1.269456,-0.1462093,-0.06756726,-0.1076934,0.4119712,1.924077,0.2398205,4.255909,-0.3279077,1.166487,-1.057246,-0.4520371,-1.501311,0.8438866,-0.04684197,1.717852,0.86441,-1.077393,0.6744282,0.4001988,-0.6002601,-0.5155149,-0.8214124,-0.4437241
108.470384,0.780081,-0.7513133,0.2954117,-1.255509,-0.6109594,0.6540816,-0.151518,-1.679951,0.401101,-0.2314353,-0.6992863,0.5597208,-1.010408,1.101167,0.4819088,3.071729,-0.05941512,-0.6687869,-0.7887408,0.4005183,-0.9153249,-0.4681471,-0.2138103,2.53992,1.746162,-1.667484,0.5605892,1.623307,-0.680215,-0.859756,-1.068872,0.06627074
108.537012,0.3762608,-0.8616294,0.02851346,-0.4445899,-1.260936,0.6151599,-0.1069248,-0.8526134,-1.211681,-0.0998771,-0.889747,0.3598596,0.641226,-0.2026231,0.3729019,3.117127,0.278689,-1.060195,-1.1254,-0.1782521,-1.132277,-0.04969381,-0.09275915,1.49576,1.364519,-1.389982,1.117269,2.429512,-0.861801,-1.513312,-1.241592,0.8740627
108.60364,0.9211542,-0.9518874,0.2854516,-0.2067158,-0.195935,0.125059,0.03812612,-0.8588223,1.600361,0.1762722,-0.3531346,1.282621,-0.9069581,1.795637,0.6011006,2.131116,0.366727,-0.05211888,-0.7370207,-0.5247335,-1.608995,0.09413216,-0.2571015,2.819888,1.444755,-0.7377015,1.606705,3.165048,-1.174469,-0.192076,-1.430467,-1.899693
108.670268,0.6887898,-1.039155,-0.537254,0.3069881,-0.13579,0.2533135,0.08624356,-0.7094653,-0.2646968,-0.2408757,-0.2979613,1.403818,-0.4747677,-0.1704281,-0.2421635,2.086125,-0.7354939,-0.3763745,0.03843572,-0.6929064,-0.5488681,1.063447,0.1777719,2.098303,0.7947051,-0.9059061,0.4624819,3.174753,-1.008276,0.1937175,-0.06408142,-0.3200713
108.736896,0.3089964,-1.447796,-0.1049031,-0.9486207,-0.07238946,-0.8299056,0.8301829,-0.05341623,0.1774681,-0.4041427,0.4893944,0.8192694,-0.01514078,0.4046547,0.6238289,1.536077,0.3093155,-0.2010968,-0.5863755,0.1129007,-1.465506,-0.02806085,-0.1334133,1.081157,0.7867001,-0.986574,0.946777,2.967598,-0.372288,-0.1547828,-0.3003109,-0.7799463
108.803524,0.8862655,-1.274164,0.06674314,-1.152476,-0.5031953,-0.64266,-0.08876512,-1.297289,1.20388,-0.2990026,-1.148442,1.174952,-0.2895356,-0.1171035,-0.01818384,1.178797,-0.3427189,-0.2168955,-0.5246317,-0.4143846,-0.7700702,0.2037331,0.03175551,2.220712,0.4034013,-0.9618897,0.3697794,2.786962,-1.037871,-0.5471426,-0.3674372,-0.6023956
108.870152,-0.292893,-0.6768523,-0.7484761,0.3352694,-0.4783385,-0.4053629,0.1194641,-0.1863399,0.1905416,-0.4408948,-1.152732,-0.2271631,-0.2630972,0.1270906,0.4541261,1.665894,-0.3068044,0.071178,-0.8485161,-0.5335801,-0.1913274,0.3261477,-0.1660166,1.245414,0.3140895,-0.3607472,0.7061282,2.573258,-0.431487,0.2582504,-0.2974023,-0.9635143
108.93678,0.5883569,-1.110385,-0.296884,0.310322,-0.3990448,-0.199874,-0.04278166,0.1046084,-0.1973906,-0.5229961,-0.4659582,0.8146101,-0.379423,0.3858358,0.2564459,1.480344,-0.5202893,0.7894652,-0.2060926,-0.1493692,-1.129474,0.3283091,-0.3364518,1.553888,0.406137,-0.4390282,1.174481,2.439831,-0.03737136,-0.2645384,-0.1092707,-0.90038
109.003408,-0.7986596,-1.280102,0.03858053,0.04117583,-0.2515451,-0.3557663,-0.4986304,0.149575,-0.8971664,-0.3407149,-0.8135217,0.4070044,-0.3997298,0.2032632,-0.02705516,1.963881,-0.4581085,-0.3191756,-0.7639319,-0.1571296,-0.3683568,0.2206462,-0.5819808,0.5777315,-0.1566871,-0.3722554,0.9713423,2.319574,0.9355785,0.4835155,-0.17972,-1.825733
109.070036,-0.2941443,-1.188349,-0.2799522,0.4874649,-0.6347489,-0.3506299,-0.153833,-0.4893771,-0.6636872,-0.2619297,-0.516377,-0.2116819,-0.5175168,-0.4021649,0.09227483,1.587217,-1.627248,0.09066605,-0.2041728,-0.4736917,-0.49988,0.7900982,-0.269027,1.489761,0.4420317,-0.5193196,0.06154969,1.963089,-0.08104771,-0.4632393,0.2208481,-0.389153
109.136664,-0.09051666,-0.9393996,0.8119667,0.7022505,-0.4045033,-0.5828025,0.1632243,-0.458315,-1.025202,-0.2160283,1.094152,0.2725425,-0.912696,-0.4067057,-0.04529928,1.101055,-0.573431,-0.06672127,-0.7447106,-0.2708441,-1.477809,1.066986,-0.2011457,1.153026,0.03958944,-0.4634507,0.5833184,1.781503,0.6397949,-1.247514,-0.5890718,-0.5698544
109.203292,-0.6002839,-0.5370342,-0.09916457,-0.1314338,-0.6964109,0.1373096,0.09659648,0.1436038,0.3096088,-0.2664267,0.6412781,0.6371751,-0.3199821,0.221162,0.4311018,0.5495962,-0.133395,-0.4899334,0.03944814,-0.2247491,0.1738963,0.1387699,-0.2712439,1.771411,0.2598262,-0.3167086,0.2275895,1.763442,0.1547186,-0.5966057,-0.6994589,-1.2153
109.26992,0.6910546,0.4367308,-0.4013085,0.9412334,-0.7222264,0.8649263,-0.05101279,-0.8868803,0.6672069,0.02551041,-0.4665393,-0.2472321,0.5207356,1.059851,0.544097,1.273382,-0.347878,0.292903,-0.4590056,-1.33888,3.217241,1.230099,-0.5929213,1.168144,0.2035807,-1.311263,0.5917009,1.51902,-0.1185759,-0.9208704,-0.9332272,-1.423311
109.336548,-0.2988002,2.264492,0.3395424,-0.2708915,-0.624396,-0.1380685,-0.6175459,0.6222262,1.327583,-0.04413144,-0.3745409,2.469163,-0.6107498,-0.750544,0.1850723,1.172674,0.9633723,-0.3372535,-0.4294136,-0.5017547,3.733621,-0.3260845,-0.6594244,0.123447,-0.4616257,-1.53532,0.8327115,1.965159,-0.6459299,-0.1458735,-1.83692,-1.050793
109.403176,0.1128597,3.248521,-0.2300905,-0.4938551,-0.1865318,-0.1911473,-0.6794644,0.5246629,0.8768731,-0.4665921,0.09238334,0.803498,-0.5094437,-0.16055,0.8165224,1.561869,-0.6590396,0.2566242,-0.8881769,0.5957767,3.724173,-0.3255711,-0.1730823,1.591607,-0.2168653,-0.7019972,0.2738439,1.858946,0.4877073,-0.8854846,-0.02230804,-0.5616616
109.469804,-1.060785,3.654422,-1.061792,1.072121,-0.3262314,-0.3819161,-0.6739132,-0.3679535,-0.414712,0.1319062,0.4007738,1.447426,-2.342703,-0.5011029,0.799724,0.9141089,0.09859458,0.2383334,-0.2415816,-0.308098,3.704349,0.6130277,-0.1458048,1.456392,-1.061184,-1.143218,0.1765265,1.763732,0.3465683,-0.7801623,0.2416435,-0.3882277
109.536432,0.6331888,3.247805,-0.8566891,0.3341165,-0.07692888,0.0303926,-0.1283247,0.288976,1.841681,-0.2921129,-0.208989,0.3379345,-0.1855362,0.1134624,1.220249,-0.2644869,0.0762901,1.316845,0.0108293,-0.4900357,4.235842,-0.405854,-0.1341137,1.699546,0.6539319,-1.189862,-0.1502741,1.629213,0.2311879,-0.6207861,0.5220798,-1.38315
109.60306,-0.6649011,2.896647,0.0576141,0.1040458,-0.500623,0.00394944,-0.1769654,0.08862427,1.005847,-0.1725532,0.707557,0.7305322,-0.538447,-0.4329371,0.8782175,1.311215,1.528906,-0.09265088,0.5478939,0.6704164,2.702401,0.3373984,-0.3861519,0.3698902,-0.7593958,-0.5520175,0.223768,1.341686,0.8117673,-0.2702591,-0.1886338,0.07100958
109.669688,0.1512948,2.647209,2.734516,-0.2019393,-0.2456802,-0.2156197,-0.9201245,-0.2366629,1.406819,0.01369337,1.29626,0.434384,-1.21347,-0.5878888,1.27446,0.1955178,0.5293099,0.4263322,-0.4399357,0.6319064,2.76183,-0.1364192,-0.4633144,1.040845,0.259586,-0.4983499,-0.3850554,1.068472,-0.299127,-0.7924293,-0.2012043,0.3039262
109.736316,-0.2851689,2.109584,4.55716,0.2857392,-0.6100619,0.7754256,-1.056571,0.0005845705,0.4052864,-0.08750912,2.571103,1.318073,0.8348511,-0.8554766,0.9331461,0.2350153,2.125748,0.7072708,-0.3071037,0.3177116,4.242314,-0.2920096,-0.447449,2.322829,-0.4143624,-1.037316,0.4537159,1.069759,-0.5669001,-1.257564,0.1287505,0.4041676
109.802944,0.6713067,2.138091,6.131954,0.102699,-0.4897464,-0.05911668,-0.6311727,-0.5389984,1.376518,-0.08953768,3.719053,-0.6545462,0.6550468,-0.9598761,1.025212,0.980051,-0.7279798,1.032064,0.1125451,0.1588621,3.985961,-0.5997621,-0.2348841,3.065682,0.1235341,-1.418267,-0.429619,0.9152701,0.3576702,-0.7068934,0.8305417,0.7119547
109.869572,0.385224,1.836574,7.928908,0.266758,-0.4201866,1.106441,-1.013743,-1.711678,0.8740963,0.326329,6.613267,0.2935481,-1.871069,-0.8436639,1.136868,1.224962,2.096067,0.346684,-0.2147041,0.1688276,4.783178,2.529345,-0.1360001,1.910275,-1.711628,-0.6983019,0.3560955,0.3300315,2.543558,-1.619941,0.7700407,2.067254
109.9362,-1.123106,1.449815,6.889206,0.2152904,-0.8939556,-0.02361774,-1.540013,-0.9194086,0.2436915,-0.07806227,3.97978,-0.4535944,-1.787462,0.54491,1.091241,0.9025072,1.42766,0.7576393,-0.02388187,0.1403183,4.790964,0.3277774,0.01083951,1.923378,-0.7094184,-1.157802,-0.3487461,0.7492372,1.2796,-0.7841822,1.321507,-0.2746234
110.002828,-0.7572423,2.287002,7.03084,0.1481587,-0.6269137,-0.1009436,-0.9381472,0.3547214,0.9578073,-0.2134812,4.310535,0.2432156,0.2540182,-0.1312546,1.534533,-0.1955364,0.4607456,1.219873,-0.8064656,-0.4450815,2.468116,1.146656,-0.44797,3.963219,-0.204883,-0.6123,-1.251728,0.4046535,0.1775231,-0.1959419,0.8563361,-0.971736
110.069456,-1.799253,1.440094,5.330786,-0.3074609,-1.408244,-0.7032607,-1.435561,2.200572,1.318809,-0.2699035,4.110208,1.528879,-1.592162,-0.03066622,0.9429567,-0.5819354,0.1839082,-0.3741307,-0.4629658,0.2579449,1.790825,-0.3922543,-0.3540632,3.366903,0.9140415,-0.654432,-0.2282933,0.5042615,1.380605,0.0671444,1.208032,0.2622421
