Frame,C009,C025,C013,C005,C004,C012,C024,C008,C015,C003,C019,C023,C035,C022,C018,C002,C014,C001,C017,C036,C041,C016,C000,C031,C027,C007,C011,C046,C010,C006,C026,C030,mouse1,mouse2,contact
79.42057600000001,-0.1169577,-0.4349346,-0.4849839,-0.4259472,0.02953573,0.5271738,-0.3043663,0.4077621,2.084002,-0.07071468,-0.03314623,-0.04178106,-0.0979841,-0.4228627,-0.4590316,0.1103772,-0.8471988,-0.2266892,-0.4261304,2.311588,1.074725,0.5485959,-0.08771348,0.397345,-0.4369013,-0.8522968,-0.3093851,2.496683,0.2920074,0.006561733,-0.1602513,-0.3808248,s,s,nc
79.48720399999999,-0.4413699,-0.4758173,-0.3368686,-0.7950681,-0.6711118,-0.1639789,-0.1262734,0.6831242,2.057856,-0.09199042,-0.3608927,0.1438784,0.01380793,-0.232946,-0.1264826,-0.4348143,0.08748512,0.03370664,-0.1296629,2.275885,-0.1671839,-1.007025,0.007305211,-1.053823,-1.000041,-0.3461778,0.5154271,2.348191,-0.4717517,-0.4156244,-0.1551898,0.05641183,s,s,nc
79.55383200000003,-0.7654998,-0.3660038,-0.2362398,-0.7001722,-0.6341265,0.3410539,-0.4289261,0.3106522,0.04238029,-0.1855903,-0.1776915,-0.2548386,0.07469816,-0.2184993,0.08730014,-0.2197434,0.8665397,-0.5865706,-0.5047442,1.63951,0.7234533,-0.5935938,-0.2419224,-1.134387,-0.6295329,-0.08447353,0.5737563,2.191159,-0.3155726,0.365238,-0.5593416,1.407155,s,s,nc
79.62046000000001,-0.1721483,-0.2357213,0.1873177,0.4860239,-0.4167648,1.005017,-0.2115846,0.0003376442,-1.652803,-0.3696037,0.05963368,-0.3844147,1.096664,-0.7634665,0.08191715,-0.1347956,1.438212,-0.4104957,-0.7667251,1.597597,0.7071769,0.1525247,-0.09858269,-1.141207,0.0659373,-0.6742662,0.2041735,2.072323,-0.948992,0.1157318,-0.5684692,-0.1421464,s,s,nc
79.68708799999999,-0.002478645,-0.2945853,-0.2375908,-0.5607521,-0.02603787,0.1621576,-0.3437865,1.187498,-0.6237644,-0.3078062,0.05089394,-0.7375726,0.5607685,-0.189486,-0.0377599,-0.2851163,0.7249111,-0.5745119,-0.05500309,1.534156,0.9256393,-0.2634797,-0.2671028,-0.8617303,0.3672795,-0.2524334,-0.07360097,1.666227,-0.2216704,-0.2332284,-0.1866227,0.7559317,s,s,nc
79.75371600000003,-0.4492615,-0.7143667,-0.6788333,-0.1112181,-0.1651827,0.05129456,-0.3643727,0.8214755,0.8528268,-0.2844834,-0.2603534,0.4183299,0.3220178,-1.364794,-0.09684431,0.1067537,-1.705041,-0.4505136,-0.6726552,1.712473,1.027154,-0.1943991,-0.3230324,-0.9064274,-0.6996228,0.03647186,0.6051599,1.458063,0.1708167,-0.5418634,-0.3734997,-0.2210075,s,s,nc
79.820344,-0.8091986,-0.4604719,-0.7912592,-0.8936028,-0.17865,1.306143,0.2267953,1.325191,0.709067,-0.007346118,0.6019986,-0.4784997,0.8169999,-0.6898897,0.05442059,-0.8641348,0.3177477,0.3811396,0.1414021,1.940004,0.2717783,-0.5109326,-0.3458488,-0.66579,0.1165118,-0.3679826,0.5839919,1.144971,1.110972,0.02887745,0.1767261,0.5809611,s,s,nc
79.88697199999999,-0.8005797,-0.5189472,-0.5969639,-0.5533615,0.3038263,0.386195,-0.31206,2.10919,2.069443,-0.366594,-0.09753237,-0.5785354,0.322488,-0.4552784,0.1492285,0.238678,1.046747,-0.6007857,0.3165361,1.289963,0.3120504,-0.9289302,-0.3440145,-1.536891,0.03314371,-0.04300622,0.4848698,0.7312444,-0.09272728,-0.1418131,-0.421304,-0.03770532,s,s,nc
79.95360000000002,-0.3463309,-0.1096314,-0.3532148,-0.2703221,0.07891113,0.4241702,-0.3799726,1.176316,-0.6557721,-0.2070674,-0.2179557,-0.2589222,-1.018975,-0.1374436,-0.1538891,0.01993523,0.7634332,-0.1288378,-0.3860235,1.550639,0.6126826,0.2660025,-0.1441709,-0.6244591,-0.2692098,-0.6864974,0.03534753,0.855018,0.1357251,-0.03782795,-0.1707913,-0.1221642,s,s,nc
80.020228,-0.1864233,-0.6319284,-0.5024095,-0.1015168,0.02752149,0.009662502,-0.4704758,0.506485,-0.4389354,-0.3736002,0.4923528,-0.311163,-0.2685197,-0.462139,-0.03692711,0.1351952,0.6462855,-0.4674475,-0.04170072,1.592365,0.4842567,1.101621,-0.13347,-0.5218301,-0.5976972,-0.3894246,0.3090024,1.039824,0.4258653,-0.2918344,-0.2671481,0.4691916,s,s,nc
80.08685599999998,-0.9738258,-0.5520405,-0.5372828,0.3660383,-0.2163504,-0.07688338,-0.08765937,0.9764835,-0.01634122,-0.1531638,-0.2381594,-0.05534906,0.3059101,-0.1728875,0.09855545,-0.409077,-0.7424591,0.02354245,-0.2720964,0.8941289,0.7934953,-0.2858375,-0.1697419,-0.4806985,0.03770209,-0.3994033,-0.3495008,0.3006335,-0.05863371,0.2391183,-0.05468972,-0.637281,s,s,nc
80.15348400000002,-0.7388426,-0.2527063,-0.4113195,0.4950615,-0.04921548,0.415157,-0.5440996,0.7345381,-0.4625533,-0.1667306,0.4204716,-0.7079039,0.454421,-0.4586507,0.180493,-0.6497999,0.4248203,0.5955937,0.02477843,0.9662823,0.2752866,0.08134461,-0.1810911,0.02583889,-0.6390696,-0.1492563,0.2881008,0.4904178,0.5523382,0.02363227,-0.00697034,1.028453,s,s,nc
80.220112,-1.167026,-0.3034764,-0.5140243,1.460007,0.6042542,0.3834655,-1.134824,1.434316,-0.4753081,-0.08587704,0.2355676,-1.019176,0.4104648,0.03713574,0.2258225,-0.04919178,0.3672266,0.6726336,2.123266,0.9894924,0.9142205,-0.3655739,0.03102058,-0.3327878,0.002116845,0.1809506,-0.1229615,0.5904613,-0.2609819,-0.4586596,-0.4404798,0.1991852,s,s,nc
80.28674000000004,-0.8279991,0.1007247,-1.160078,-0.5714062,-0.5638117,0.8056,-0.4948852,1.106905,1.096072,0.3481042,0.3219213,-0.4238294,0.5757025,-0.4361811,-0.1098819,-0.3289233,-0.3375416,0.002363179,3.173929,0.4745683,0.1758371,-0.6053919,-0.2379437,-0.405177,0.4626008,-0.4315647,-0.3183357,-0.1297126,0.7498804,-0.1764534,0.05680728,0.5941536,s,s,nc
80.35336800000002,-1.13118,-0.2511568,-0.5071905,0.2192653,0.02470028,0.5652307,0.1399205,1.549622,0.7193033,-0.07879395,0.1727374,0.4475467,0.8301765,-0.7294546,-0.1837634,0.03787159,0.2494501,-0.1926998,1.83543,1.228154,-0.1411289,0.04092337,-0.07446317,-0.7702433,0.3602598,-0.2723445,-0.04073812,0.2756338,-0.05572208,-0.008154511,0.06605317,0.3565752,s,s,nc
80.419996,0.01239392,-0.2910297,-0.3904588,-0.01162619,-0.0243845,0.7080218,-1.06209,0.994248,0.6334511,-0.0002744037,-1.075041,-0.07384014,0.2972453,-0.1652589,-0.2132425,-0.4488779,0.3254394,-0.678008,1.890963,0.9382886,0.9740226,-0.6060343,-0.1473162,-1.156029,-0.4195145,-0.09159181,-0.210115,-0.1120541,0.2500781,-0.8582652,-0.1777031,-0.01982101,s,s,nc
80.48662400000003,-0.3821802,-0.07907601,-0.694427,0.4804808,-0.008288225,0.1361809,-0.7883686,1.80534,0.1432,-0.2269362,-0.8581598,-0.4051194,1.066791,0.1629027,-0.2037693,-0.6160756,-0.674022,0.2248388,2.165232,0.7470158,0.8548378,-0.5741292,-0.1095827,-0.06769829,0.4700856,-0.7854218,-0.5940219,0.03316469,0.5606272,0.2312173,0.2796272,-0.6436051,s,s,nc
80.55325200000001,0.09854342,-0.3754002,0.9525757,1.025014,0.01259752,0.4060234,-0.5974994,1.45226,-0.6847705,-0.3131557,0.1776825,-0.9375027,0.4960609,-0.06355201,-0.08696713,-0.4630428,0.4260003,0.5380256,1.410797,1.001325,0.8611908,0.1766714,-0.04693534,0.0391002,-0.01901182,-0.2376759,-0.4599594,0.1077776,0.4583757,0.0916479,-0.1995039,0.342903,s,s,nc
80.61988,0.1716848,-0.09798599,1.672856,0.8150252,-0.279043,0.5041152,-0.4979326,0.8121856,0.6752663,-0.1382876,-0.3817135,0.461492,0.3421624,-0.05339887,-0.1950183,-0.6686413,-0.4247297,0.1961787,0.8544998,0.8131956,1.149191,0.1492875,-0.03581193,-0.1954242,-0.2750623,-0.319378,-1.170767,-0.03369227,0.5589938,0.1246072,-0.3233267,-0.07423753,s,s,nc
80.68650800000003,-0.1312317,-0.2445338,0.1682282,-0.1878452,-0.07410122,0.3132379,0.07947884,1.350004,0.9117431,-0.1493742,-0.02494745,-0.4965268,1.334669,0.1472815,-0.03159384,-0.04733932,-0.06675058,1.189611,0.9952065,1.363155,0.9426326,-1.173248,-0.1700307,-1.439688,-0.5740718,0.1240424,-0.4933309,-0.3574271,1.720287,-0.1647061,-0.02860201,-0.5143033,s,s,nc
80.75313600000001,0.01616359,-0.01212665,-2.05987,-0.05654255,-0.1629287,0.5250514,-0.4917921,1.018737,-0.1104161,-0.1228006,0.4151756,0.9952955,-0.4146752,-1.133429,-0.5229176,-0.03932456,-0.1486141,0.4530396,1.011814,1.922333,-0.03263916,-0.532876,0.1653182,-0.474641,-0.5564466,-0.3979048,0.08154979,-0.5229788,0.9226604,-0.2543838,0.2003157,1.112562,s,s,nc
80.81976399999999,-0.5105399,-0.1478339,-1.444943,-0.1032209,-0.2396198,1.047572,0.2200724,1.082143,-0.3000416,0.1499142,-0.4113342,-0.5713481,0.8935757,0.07480145,-0.6080017,-0.3722355,-0.5226009,0.7996958,0.3875282,2.202465,0.2792425,-0.7077187,-0.006951294,0.3393593,0.4910271,-0.1112165,-0.3831666,-0.4755577,0.4093764,-0.5297885,0.2634463,-2.030097,s,s,nc
80.88639200000003,-0.2777595,-0.4272794,-0.5921355,-0.7574769,-0.5326622,0.2346361,0.4863752,1.159232,0.08768854,0.0292989,-0.002555492,0.5342182,0.6337496,-0.6430286,-0.573642,-0.925404,-0.6226907,0.7074888,1.028546,2.718515,0.1396406,-0.7415439,0.05723983,-0.08291273,-0.1699889,-0.1407469,-0.3398061,-0.5973693,0.08700556,-0.1892238,0.7944667,0.1311191,s,s,nc
80.95302000000001,0.1241192,-0.2858983,0.0102372,-1.073167,-0.08197682,0.5589693,-0.1328492,1.00688,0.02919605,-0.04614211,0.6563528,0.5796882,-1.175759,-0.5495738,-0.0912604,0.1086526,-0.451753,1.774814,1.689036,2.434956,0.4944075,-0.6882428,0.1153627,-0.6321773,-1.162595,-0.3127573,-0.1280973,-0.6836302,0.8013815,-0.3940491,-0.1265762,0.06954659,s,s,nc
81.01964799999999,0.2503919,-0.1586826,-0.6659893,-0.6154966,-0.2631128,0.06372494,-0.584719,0.7219806,0.4895582,0.1473728,0.5114585,0.5932719,-0.4467428,0.0595696,-0.1249966,-0.6084521,0.8785255,-0.2959723,0.3356243,2.590233,-0.3318385,-0.4701497,0.02888271,-0.0850447,-0.2273117,0.08490422,0.1117758,-0.2368552,0.4927134,0.09280762,0.3834235,0.07349414,s,s,nc
81.08627600000003,-0.1390508,-0.3403833,0.1960783,-1.35986,-0.1414692,1.007391,0.1457825,0.737492,0.7747529,0.04145499,0.7030222,0.5894409,0.6479324,0.1679146,-0.01752058,-0.2399168,0.08935831,0.2096005,-0.05260604,2.778832,0.3082083,0.1692308,-0.1055416,0.6086322,-0.8306823,-0.5877059,0.1266733,-0.2208935,1.008201,0.02629616,0.7588152,-0.2201972,s,s,nc
81.152904,-0.3614448,-0.5191994,-0.405471,-0.5747262,0.4688293,0.1898572,0.04535538,0.9045039,0.2945266,0.1238383,-0.8288032,0.6869123,1.191917,-0.3465152,0.2648129,-0.2026726,-0.3054528,1.117734,-0.5317861,3.129898,0.9712049,0.2798364,0.1524285,0.222572,-0.7362306,0.1709159,0.2003743,-0.5015224,0.4121006,0.1596709,0.5610406,0.3555598,s,s,nc
81.21953199999999,-0.4240182,-0.3036954,-1.494254,-0.8818555,0.1588457,-0.0845585,0.8766263,0.6400355,0.4537735,-0.192422,0.1469538,-0.2035545,0.08280849,-0.4631822,0.08032623,0.5717186,-0.03662841,-0.006041662,-0.06263802,2.56206,0.7675526,-0.2124536,-0.02091455,-0.1612502,-1.115106,-0.0625258,0.2292107,-0.2435409,0.5127813,-0.7831315,0.04185906,0.3652964,s,s,nc
81.28616000000002,-0.04311284,-1.00752,-0.9544941,-1.293572,-0.05603803,0.1633647,-0.04544416,0.6049993,-0.6133314,0.07474042,-0.195943,0.3148263,-0.1331818,0.01476466,-0.2627771,-0.5865631,0.3063362,0.6561908,1.288171,2.38562,1.445361,-0.29445,0.03586353,-0.2326235,-0.1899622,0.01752908,0.8306052,-0.4989664,0.9662606,-0.03828544,-0.07946636,0.2711481,s,s,nc
81.352788,-0.4307573,-0.6169922,-0.510012,-1.254153,-0.2363256,0.09902631,-0.8791212,0.3747105,0.7608481,0.00346457,-0.2336239,0.05708542,-0.2602837,-0.2746618,-0.6201507,-0.01970878,-0.7983596,0.3473646,0.3890006,2.834898,1.256217,-0.2420536,0.117028,-0.3419661,-0.07276875,-0.2742931,-0.03972123,0.002652604,0.08851653,-0.2433657,-0.3245691,-0.4923418,s,s,nc
81.41941599999998,0.4673703,-0.2110293,-0.6272956,-0.5859273,-0.1901778,0.1961937,-0.6925498,0.6789259,0.2663209,0.002842175,-0.2172154,-0.1716395,-0.3041969,-0.2673637,-0.00649192,-0.4277322,-0.4088271,0.5969386,-0.06402204,1.900266,1.271845,0.2587526,0.1822916,-0.06056315,-0.4110068,-0.1617435,-0.2478092,-0.1424057,0.332907,0.6327462,-0.2412277,0.01660123,s,s,nc
81.48604400000002,-0.2855848,-0.4250901,-0.9608222,-0.9523225,0.2767333,0.5264727,0.01496224,0.04188067,0.2839059,-0.02607526,-0.008423801,0.4423071,0.5633509,-0.7177854,-0.6961471,-0.9281772,-0.5276582,-0.1624245,-0.4205422,1.987759,0.2148132,0.6174626,-0.1314838,0.2060909,-0.3082727,-0.2084641,0.09348073,-0.5932448,0.06733343,-0.2455382,0.02279317,0.4050183,s,s,nc
81.552672,-0.0044795,-0.4634581,-0.3321105,-1.104449,0.6622964,0.3526239,-0.3719637,0.4744679,-0.7227827,-0.02962091,-0.5180824,0.07387276,-0.3084746,-0.1017932,-0.6419725,0.4108087,0.195507,-0.1330175,-0.188068,2.501694,1.12869,-0.6707281,-0.2435133,-0.3648233,-0.5566766,0.09382364,0.6145471,-0.4278594,0.0949595,-0.06258746,-0.2657243,0.4016356,s,s,nc
81.61929999999998,-1.110613,-0.5643176,-0.3418015,-0.9518525,0.2515925,-0.2249364,0.3994125,0.9891352,-1.378934,-0.05431773,-0.7549127,0.3161173,-1.238788,-0.06623705,-0.5567296,-0.02532501,0.563046,0.2448949,-0.8532245,2.487326,0.8896191,-0.3323929,0.006977621,-0.2510407,0.02497385,-0.187497,0.8489957,-0.336465,-0.3426066,0.0361625,0.4976797,-0.3075904,s,s,nc
81.68592800000002,0.4485026,-0.3161016,-0.3068944,-0.6518084,-0.1080105,0.6300203,-0.07224559,0.3148462,1.027513,-0.005898729,-0.1583721,-0.8937053,-0.7496382,0.1326647,-0.4765006,-0.3420737,0.2054233,-0.2462231,-0.168655,1.708457,0.6930173,-0.04257205,-0.06119673,-0.08474274,-0.1322127,-0.04950355,-0.02839933,-0.4088464,0.5744764,-0.07139805,0.3352239,0.2491526,s,s,nc
81.752556,-0.542418,-0.6286857,-0.5864272,-1.550728,0.07940289,0.6337702,-0.05513913,0.7355474,0.7370458,0.4068312,0.2733137,-0.06736019,-1.894586,0.6063552,-0.8192869,-0.1477622,-0.08794929,0.6768299,0.1251121,2.175834,0.3720767,-0.8952797,-0.02239815,-0.1324226,-0.6768249,0.8172626,0.587293,-0.5262115,0.394425,-0.1406584,0.5147339,-1.475032,s,s,nc
81.81918400000004,-0.3830362,-0.4470938,0.03689657,-0.2878374,-0.1176182,1.049413,-0.3542417,0.4119315,-0.4469001,-0.08945344,-0.3868446,0.2115328,-0.4529772,-0.1564734,-0.4480617,0.9033275,-0.1728707,0.4861793,-0.4828413,2.29075,0.6107104,-1.163702,0.01770187,-0.3064877,0.07796041,-0.1775317,0.2696046,-0.008690899,-0.306429,-0.4247119,0.01805232,-0.07493247,s,s,nc
81.88581200000002,0.1292665,-0.332985,0.1413915,-0.08434667,-0.01747197,-0.843461,-0.1006609,0.9016505,0.3582428,-0.05245782,-0.2356967,-0.192123,0.7042611,0.5197164,-0.8584077,0.1476426,-0.01754318,-0.008600352,-0.5302212,1.758305,0.7294068,-0.7714559,0.01870655,-0.1724837,-0.4247122,0.07882391,0.04097845,-0.6336344,-0.05294797,-0.503761,-0.5722735,-1.067208,s,s,nc
81.95244,0.8303875,-0.4501336,-1.378708,-0.9707443,0.128744,0.4685646,0.2207905,0.7685365,0.1085144,0.1349253,-0.2705383,-0.05423619,0.1957725,0.1142112,-0.6125189,0.1800357,-0.005019551,-0.673003,-0.1979632,1.670159,0.5533254,-0.5911953,0.02159967,-0.01691358,0.1011303,-0.6371673,0.4601917,-0.1696485,0.1564936,0.04493605,-0.03910277,-0.8669522,s,s,nc
82.01906800000003,0.5335673,-0.4139228,-0.8915191,-1.727753,0.4107279,0.05581115,-0.5478219,1.122348,0.02005902,-0.2293462,0.2580975,0.2008342,1.661214,-0.3558928,-0.8339741,-0.15585,1.329877,1.005841,-0.2917996,1.871475,0.8124951,-1.464669,0.1061413,0.7097992,-1.119047,-0.2910511,0.3698634,-0.4406847,-0.4775699,0.09469251,-0.04320204,0.5527027,s,s,nc
82.08569600000001,0.3144978,-0.5249848,0.1456176,-1.553372,-0.08058241,0.1740461,-0.8365743,0.1771666,-0.4440438,0.1095071,-0.2657971,0.4229309,1.234865,-0.2613864,-0.5472652,-0.3094779,0.9634995,-0.1077364,-0.1967058,1.470413,0.01432497,0.1741932,0.1607194,0.3500617,0.1914671,0.3034736,0.415886,-0.6550218,0.002159112,-0.7284819,-0.4855269,0.3920354,s,s,nc
82.152324,-0.3905993,-0.6857461,-0.1105137,-1.470642,-0.3229547,0.06045482,-0.1443143,0.6564657,1.591786,-0.03344293,-0.1447612,-0.3464552,1.936197,0.4497623,-0.8009522,-1.274287,0.02590239,-0.8725829,0.4130629,1.711169,0.5558739,-0.9452564,0.06110522,-0.2910184,-0.4125313,0.3500328,0.4704218,-0.4515196,-0.3394118,-0.05846694,-1.07364,-1.087302,s,s,nc
82.21895200000003,1.146139,-0.4153331,0.08531728,-0.5580545,0.749248,0.07919569,0.4657125,0.5691274,0.8663684,-0.01995404,-0.4587158,0.5968109,2.528849,0.8354161,-0.3344748,0.4911339,0.08848866,0.7099515,0.3534477,2.014449,0.9516405,-0.873324,0.14473,-0.1821023,-0.2106769,-0.3848123,0.3989759,-0.5407147,0.2859908,-0.4015648,-0.8625783,-0.6235386,s,s,nc
82.28558000000001,0.4048882,-0.3533249,0.69237,-0.4913352,-0.3293464,0.6152508,-0.2727196,1.12772,0.27225,0.176237,0.08428757,1.432456,1.914972,0.6123148,-0.8305986,-0.3991692,1.006239,-0.5354753,-0.8085629,1.999705,-0.1772175,-1.795083,0.03593047,-0.0206318,0.4844097,-0.09200268,0.7271961,-0.06352782,-0.1197274,-0.1040083,-0.4277096,-0.4224751,s,s,nc
82.35220799999999,0.8213792,-0.5170956,0.2197275,-0.5047975,-0.3944184,0.2798467,0.6548553,0.08334748,0.001134559,-0.09689911,0.2404665,0.2979044,2.006805,-0.00735642,-0.4256776,-0.6263215,-0.3438163,0.1369987,-0.3906471,1.466462,-0.1478705,-0.6661567,0.2941056,0.3932523,-0.1777888,-0.2706369,0.1831791,-0.9626012,-0.07528475,-0.3812356,-0.6175863,-0.04441917,s,s,nc
82.41883600000003,0.6329045,-0.07012143,0.1497229,0.2150674,-0.2516635,0.3883267,-0.07473307,0.1707592,0.4779406,-0.06236031,-0.3794956,0.5156961,1.598789,0.2341055,-0.7025739,-0.09008892,0.256598,-0.4665602,-0.1305379,1.554545,0.2348584,-0.0631037,0.0304534,0.04739141,-0.3957717,0.06440807,0.222647,-0.2672155,-0.160264,-0.3284985,-0.8425977,-0.02452741,s,s,nc
82.48546400000001,0.4348556,-0.6359837,1.492364,-0.6747004,-0.7921793,0.2471093,0.1128646,-0.3101068,0.5441113,0.09195029,0.1488241,0.4744598,2.229464,0.07864708,-0.1599352,0.997514,0.312395,-0.7593502,-0.7293519,1.486663,-0.3339232,-0.9990785,0.3491397,0.1569516,-0.7443608,0.2405966,-0.3705036,-0.3970468,0.6266161,-0.4005581,-0.003540161,-0.6667278,s,s,nc
82.55209199999999,0.9295878,-0.6354243,1.597447,-1.149504,-0.4163628,0.2202325,-0.4308359,0.4818044,0.2684378,0.07508849,-0.5886897,0.4212447,0.9126779,-0.4316989,-0.2472842,0.1563904,0.2903471,0.2088954,-0.05607353,1.664215,0.2794216,-1.219666,0.1842884,0.8257031,0.08955004,0.0004234406,0.1722704,-0.5036521,0.2308456,-0.6869977,-0.2017864,0.6953693,s,s,nc
82.61872000000002,0.5831745,-0.677855,0.5630612,-0.9934773,-0.06686164,0.2813208,0.04173113,1.000546,0.006508219,0.02035919,0.002374866,0.7378592,0.4960964,-0.7921403,-0.9262103,-0.2335708,0.3268737,-0.8987715,-0.4745703,1.680015,-0.107529,-1.054116,-0.09975269,0.5507474,-0.1803499,-0.306075,0.4019125,-0.5946336,0.9092054,-0.4311711,-0.5433072,0.9017607,s,s,nc
82.685348,0.9776834,-0.4272143,0.8796144,-0.8351743,-0.1967567,0.5066104,-0.08578984,0.5280442,-0.1517854,0.01732304,-0.7224606,-0.01911837,1.894957,-0.6380025,-0.8339834,0.08923155,0.1567317,-0.01062538,-1.062608,1.138568,-0.3177221,-0.431156,0.2366355,-0.8812569,0.006505361,0.09525357,-0.523102,-0.2314275,0.4415648,-0.2295295,-0.2057348,0.7616931,s,s,nc
82.75197599999998,0.1197667,0.04307139,0.3602991,-0.3382237,-0.3399195,0.3093044,-0.1906172,1.235717,0.6840063,-0.2188979,0.03949893,0.5684401,1.600923,0.3377458,-0.9320051,-0.4734532,0.1056594,-0.4935694,-1.634466,1.3288,-0.7226221,-0.9587142,-0.004161962,0.120798,-0.5223454,0.06696904,-0.6662905,-0.5225621,0.6341721,0.4642583,-0.4044261,-0.104881,s,s,nc
82.81860400000002,0.9395442,-0.1349748,0.1861329,-0.824181,-0.6586887,0.6568965,-0.02767489,1.787124,0.2753902,-0.2668336,0.2853686,0.02567218,0.9875082,0.1932819,-0.9046157,-0.5338157,-0.02659751,-0.2355717,-1.103938,0.7945283,0.1745791,0.2226116,-0.02003299,0.1467716,-0.6852395,0.2025399,-0.3542741,-0.5730335,-0.2200303,-0.01390398,-0.2532073,-0.300909,s,s,nc
82.885232,0.3252922,-0.4410318,-0.5834056,-1.124461,-0.4350589,0.2946447,-0.4560089,1.88169,0.4124098,0.04980329,0.05401606,0.2480202,2.133285,-0.9258254,-0.6702257,0.005536851,0.09577066,-0.2286499,-1.500663,0.891254,-1.447084,-0.05917198,0.1096767,0.01509028,0.981459,0.04765147,-0.2396572,-0.5695828,-0.06864083,0.3816678,-0.1479087,0.8606312,s,s,nc
82.95185999999998,1.308577,-0.2349547,0.2403444,-0.4304236,-0.06930523,0.2491309,0.5363452,1.907593,-0.5701329,0.00783593,-0.244782,0.4104772,2.056694,1.039165,-0.3506065,-0.4354123,0.4389382,-0.5526676,-1.15806,0.8404052,-0.5017399,-0.2085644,0.2805445,-0.2705189,0.33874,0.7167401,0.3486626,-0.5919145,-0.7928188,0.4639236,-0.2414664,-0.9849136,s,s,nc
83.01848800000002,-0.5390432,-0.2346145,0.1468066,0.3120998,-0.5692068,0.07282747,-0.0352256,1.570495,-0.6290853,-0.06340424,-0.04448973,0.359196,3.093484,-1.092658,-0.6092661,-0.08257595,0.2408597,-0.3598547,-1.36576,1.228914,-0.6744176,0.7488679,0.3750698,-0.7761337,-0.04029071,-0.2309498,0.02861163,-0.4065799,-0.2802797,-1.075221,0.6676345,0.1205781,s,s,nc
83.085116,0.8804849,-0.4714602,0.1591766,-1.212084,-0.326019,-0.2684589,-0.5055764,2.077334,-0.9352328,-0.02467596,-0.8699641,0.205773,0.2490816,-0.2291569,-0.3630176,-0.1277893,-0.08290026,-0.09768764,-0.9971091,1.165466,0.5882592,0.3401755,0.1727791,-0.3682112,-0.8613513,0.4642531,0.527289,-0.7419029,-0.2113495,-0.5046199,0.2727908,-0.1944712,s,s,nc
83.15174400000004,0.6492972,0.1379032,0.3222648,-1.397226,-0.1968398,0.05293778,-0.6776071,0.6781734,0.1542168,-0.04323417,-0.2976469,0.8673243,1.507057,0.09873642,-0.5281773,-0.581569,-0.306405,-0.2495316,-1.441743,1.312514,-0.00720668,-0.3292887,-0.0210418,0.3319349,0.3560796,0.3692354,-0.04034679,-0.2576663,-0.5216879,-0.1680973,0.03187242,-0.5723967,s,s,nc
83.21837200000002,0.5910811,-0.4267775,-0.6306384,-1.090251,-0.2419847,0.3509036,-0.426057,1.208857,0.1431234,0.05512207,-0.2146311,1.193434,0.7908136,-0.5292199,-0.6557751,-0.2305177,-0.1994426,-0.448702,-1.191006,0.7690429,0.3626064,-0.3764919,-0.01508994,0.5786452,0.0973086,0.3310502,0.4027797,-0.6816711,-0.5903927,-0.4059499,-0.3337666,-0.4794337,s,s,nc
83.285,0.07924267,-0.4121833,0.2059937,-0.2675717,-0.6741611,0.2083818,-0.4694131,1.104565,-0.2898519,0.05635476,0.09662405,0.9994011,0.6872565,-0.5929004,-0.6175749,-0.1784173,0.3207695,-0.2307108,-0.693515,1.241226,0.40158,-0.4051142,-0.02140296,0.4032936,0.414752,0.1370566,0.6452304,-0.6339653,-0.1711218,-0.761147,0.9126992,-0.2304196,s,s,nc
83.35162800000003,-0.4602454,-0.4154708,-0.3624192,-1.046835,-0.3075883,0.6274163,-0.4664769,0.7552013,0.5936937,0.01079899,-0.1875383,0.4450012,0.7175869,0.02949284,-0.7237127,-0.07648029,-0.7337614,0.1687545,-1.705954,0.8496216,0.8711978,-0.5714078,-0.03668424,-0.08648408,-0.5857496,0.5965188,-0.03469517,-0.6462428,-0.5205367,-0.7141763,-0.1408791,-0.5635844,s,s,nc
83.41825600000001,0.6172519,-0.2908058,0.6022318,-1.523911,-0.2914385,-0.004456348,-0.3893927,0.8853846,0.1419575,-0.289823,-0.6524795,0.234324,1.914719,-0.3217287,0.2313568,-0.5369636,0.06759945,-0.9526532,-0.9691988,0.8563845,0.7307416,0.09445195,0.07976368,0.002888972,-1.079573,-0.2666334,0.1216666,0.6030338,-0.133816,-1.093264,-0.4114279,-0.8351779,s,s,nc
83.484884,-0.13428,-0.336517,0.08976041,-1.384462,-0.4157986,-0.3138951,-0.5475401,1.339778,0.2310854,-0.3748252,0.04090481,0.3982667,1.902787,-0.6646498,-0.3019013,-1.066661,-0.3976134,-0.3117445,-0.4122314,0.4422174,0.4349544,-0.9793885,-0.06453969,-0.4311606,-0.1255521,-0.1783488,-0.2652316,1.63081,-0.915434,-0.2354432,-0.4178055,0.2966464,s,s,nc
83.55151200000003,0.07346319,-0.7553266,0.4944088,-1.480255,-0.3966253,0.4766487,-0.5278691,0.2422482,0.1034304,-0.1179841,-0.06056054,0.4087292,0.8690162,-0.582977,-0.1527366,-0.0007471897,-0.1073566,0.09680974,-0.3078721,0.6134941,-0.08963608,0.6234457,-0.01180484,-0.6109381,-0.05369101,-0.8973515,0.0719519,2.464242,-0.4025269,-0.2052069,0.1633023,-0.3403864,s,s,nc
