Frame,C009,C005,C004,C008,C003,C002,C001,C000,C007,C011,C010,C006,mouse1,mouse2,contact
99.80724599999999,-0.2108315,0.74501,-0.9538131,0.4467764,-0.2458721,0.1134499,-0.8832392,-0.3882805,0.4908517,0.7682939,-0.4150637,0.002115316,s,s,nc
99.87387300000003,-0.03035057,0.1487035,0.3357169,0.1012207,-0.2179437,-0.193099,-0.8521215,0.06522856,0.9242629,-1.72013,0.09472787,-0.02839351,s,s,nc
99.94050000000001,0.03384218,0.05398474,-0.8896257,-0.3546894,-0.2326737,-0.2293038,-1.097631,0.02662308,0.5777194,-0.318762,0.1724625,0.1812951,s,s,nc
100.007127,0.4224018,-0.09524205,-0.892864,-0.06315643,-0.5519269,-0.6106663,-1.003458,-1.009164,0.7243273,-0.7323388,0.06876744,0.01642884,s,s,nc
100.07375400000004,0.003813775,0.2747681,-0.00153041,0.1247294,0.2593062,0.1395679,-1.092864,-0.06077009,-0.09032997,0.1420674,0.234473,0.2467837,s,s,nc
100.14038100000002,0.3774596,0.02805217,-0.6946033,-0.1906039,-0.1987726,-0.7338065,-0.8468842,-0.3892875,0.9373479,1.489404,0.8682348,-0.3692779,s,s,nc
100.207008,0.0398751,0.5978535,-0.6249812,-0.3166179,-0.3881271,-0.5062214,-0.9133916,-0.2517605,0.5298223,0.3088156,0.6684966,0.139632,s,s,nc
100.27363499999998,-0.6649866,-0.04778854,-0.4457067,-0.1179704,0.02157018,-0.5049663,-0.6156644,-0.1817041,-0.6167488,-0.7686772,-0.3928112,-0.257562,s,s,nc
100.34026200000002,-0.08826245,0.1176862,-0.4318353,-1.013049,-0.3819678,-0.334403,-1.190996,-0.5226489,0.6798902,-0.4118834,0.2506436,-0.1131937,s,s,nc
100.406889,-0.1400907,0.117405,-0.1569854,-0.3442432,-0.1397028,0.2595086,-0.648109,0.2520747,0.4572712,-1.083879,1.389906,-0.2967778,s,s,nc
100.47351599999999,-0.522238,0.5196695,-0.8717501,-0.2812492,-0.567975,-0.9609557,-0.4964328,-0.05940571,0.424595,-0.2230716,1.485836,0.1821381,s,s,nc
100.54014300000003,-0.2404707,0.2259486,-0.4505202,0.211921,0.004281427,-0.5944701,-0.755717,-0.2548144,0.0416899,1.362064,0.746326,-0.1181449,s,s,nc
100.60677000000001,-0.2352987,0.08562845,-0.3855077,0.08760178,-0.4359193,0.1775586,0.07135879,-0.1372533,0.4927908,-0.01138336,0.7554734,0.2967767,s,s,nc
100.673397,-0.8581066,-0.2263055,-0.5238565,1.035549,-0.2458066,-0.1810597,-0.6110035,0.9377393,-0.9636844,-0.06097711,0.6594169,-0.1587162,s,s,nc
100.74002400000003,-0.40139,-0.5606598,-0.1522553,-0.3361697,-0.07347947,0.1552629,-0.789164,-0.2450062,-0.1169482,-0.4652754,1.431168,0.2270006,s,s,nc
100.80665100000002,-0.1640552,-1.068413,0.2493481,-0.5908115,0.04186856,0.7396662,-0.7543055,-0.1797608,0.1913836,-0.5309911,-0.1953318,0.01181894,s,s,nc
100.873278,-0.4384398,-0.3698481,-0.1416051,0.8550544,-0.3850799,-0.3230693,-0.2985154,-0.6066853,-0.03012107,0.2611172,0.7608968,0.1010676,s,s,nc
100.93990499999998,-1.199265,-0.3785169,0.1937821,-1.318354,-0.2661841,0.05799863,-0.6475753,1.288201,-1.653139,-1.003236,0.4805205,0.2918935,s,s,nc
101.00653200000002,-1.699011,0.05186662,-0.227259,-0.8190379,-0.1195081,0.0536561,-1.496921,0.3144081,-1.153904,-0.9410666,0.5859941,0.03502074,s,s,nc
101.073159,-1.374972,-0.605907,-0.1497768,-0.1349652,0.08738695,0.1561344,-1.319293,-0.3297707,-0.5046281,0.0841731,0.09187025,0.3582755,s,s,nc
101.13978599999999,-0.1915975,-1.228551,-0.3347875,0.2004555,0.3290544,-0.08608124,-0.7742301,-0.4654661,0.585913,-0.9685185,-0.53225,-0.2033585,s,s,nc
101.20641300000003,-0.4944965,-0.4465785,-0.7349624,-1.527333,-0.3089866,-0.03254494,-0.9668563,0.3800344,-0.1040433,-1.020603,-0.5798487,0.02507498,s,s,nc
101.27304000000001,-0.4382943,-1.029005,0.03071266,-0.9303256,0.3423853,0.3107293,-1.05746,-0.07279249,-0.2296667,0.05456769,0.2805739,-0.3471894,s,s,nc
101.33966699999999,-0.9568456,-0.5704286,-0.06580503,-1.218049,0.06277893,-0.0460256,-0.7750657,0.08534089,-0.8448618,0.3125911,-0.0158977,-0.1660322,s,s,nc
101.40629400000003,-1.11324,0.2363539,-1.506087,-0.3041428,0.279656,-0.5670235,-0.9567178,0.1835077,-0.6186503,-0.4851598,0.6058989,0.2273515,s,s,nc
101.47292100000001,-0.4802951,-0.205616,-0.6788766,0.411124,0.007542208,-0.3661337,-0.5833941,0.3321984,-0.8452015,-0.1203164,0.7539269,0.4382135,s,s,nc
101.539548,-0.4344042,0.07926214,-0.2927725,-0.472652,-0.003072354,0.3381321,-1.31877,0.287972,0.1282595,-0.8517421,-0.6028279,0.05393162,s,s,nc
101.60617500000004,-0.4094967,-0.1006488,0.3505615,-0.8103139,-0.09676298,0.1191022,-0.9397922,-0.09024334,0.4554884,-1.509971,-0.0817483,0.2901557,s,s,nc
101.67280200000002,-0.5880267,-0.03281534,-1.011973,0.1011022,-0.6315929,0.3275327,-0.8159727,-0.5755339,0.2127932,-0.2043135,-0.1187855,0.05414571,s,s,nc
101.739429,-0.8791704,0.1543945,-1.024112,1.343915,0.02948261,-0.2613847,-1.111994,-0.4463373,-0.005775976,0.3039088,-0.300548,-0.3155027,s,s,nc
101.80605599999998,0.4133367,-0.6273984,0.4019579,-0.7843648,-0.4016229,-0.8869057,-1.071714,0.3114309,0.3518802,-0.8045539,-1.040542,-0.3352866,s,s,nc
101.87268300000002,-0.9260935,0.07191528,-0.3204706,1.142307,-0.2062892,0.4930274,-0.7741043,0.08790327,1.003577,-0.2787056,-0.9591169,0.01078301,s,s,nc
101.93931,-0.2449037,-0.2386127,-1.286566,-1.193852,-0.4562033,-0.7792194,-0.9231033,0.3573085,0.4067942,-0.47155,-0.0655136,0.3031184,s,s,nc
102.00593699999999,-0.4790236,-0.1726224,-0.6928133,-0.3069507,-0.07186867,-0.8782738,-0.8609923,-0.170535,0.726737,-0.8773662,0.1502407,0.1665359,s,s,nc
102.07256400000003,-0.09560598,-0.06505205,0.6106098,-0.4805045,0.1420906,0.1887366,-1.053268,-0.6430066,1.504205,-0.1639827,-1.028808,0.04939759,s,s,nc
102.13919100000001,0.1394722,-0.06571234,0.3300712,0.5526946,-0.08022168,-0.1216627,-1.010738,-0.2019946,-0.2064538,-1.113623,-0.2636918,0.243509,s,s,nc
102.205818,0.1722199,0.2316955,-0.6041287,0.5814678,-0.4715114,-1.036959,-1.429191,-0.6117102,0.4512746,-1.05279,-0.3972362,0.1188144,s,s,nc
102.27244500000003,-0.6114024,-0.08080393,-0.3429631,0.5417796,-0.4813256,-0.5491134,-1.008503,-0.3387047,0.02513361,-0.1143546,-0.4929488,0.5057343,s,s,nc
102.33907200000002,-0.1219607,-0.6308824,0.1479134,0.2743488,0.09632234,-0.1520504,-1.013649,-0.04664762,0.228015,-1.104002,-0.8591354,0.2944367,s,s,nc
102.405699,-0.6263023,-0.5204569,0.02692236,0.3603558,-0.2490544,-0.170514,-1.06841,0.1809215,0.4925205,0.7452512,-0.4796,0.2897195,s,s,nc
102.47232599999998,-0.2320151,-0.1537664,-0.1019373,-0.6302125,-0.1871152,0.5543002,-0.7735234,-0.09523068,0.640553,-0.3778348,-0.9792418,0.1948549,s,s,nc
102.53895300000002,0.5514534,-0.2028404,-0.258116,-0.08242399,0.2889017,-0.8928263,-1.327697,-0.2293369,0.822478,-0.09792077,-0.6755633,0.3864074,s,s,nc
102.60558,0.6145339,0.06847098,-0.3401298,0.4803627,-0.187815,-0.1209219,-1.269934,-0.06152916,0.2619523,-0.1744105,0.6969594,0.9889461,s,s,nc
102.67220699999999,0.669776,-4.118131e-05,-0.839229,0.374328,-0.2113025,0.1596165,-1.076989,-0.5727752,-0.5869089,1.040213,-0.4957307,0.84102,s,s,nc
102.73883400000003,0.1423723,-0.1966672,-0.1354539,0.6216518,-0.507297,0.1320632,-0.9941978,-0.2031052,0.9486688,-1.070166,0.2008027,0.8132321,s,s,nc
102.80546100000001,0.1516029,0.2735966,0.1178682,1.239797,-0.2256596,0.5984881,-0.879218,-0.05817329,-0.7688812,-0.2080126,-0.5101427,0.8270512,s,s,nc
102.87208799999999,-0.02217595,0.004369074,0.2599415,-1.480294,-0.3693993,0.09971255,-1.110719,-0.251703,1.428849,-0.8731081,-0.9673069,0.5361014,s,s,nc
102.93871500000003,-0.3805116,-0.4868041,-0.2710591,-1.099215,-0.2082448,0.1293732,-0.9554416,-0.6416125,-0.05626711,0.000976511,-0.6604231,0.6650376,s,s,nc
103.00534200000001,-0.06990109,0.1024689,-0.6132433,-0.1252428,0.02270368,0.03353479,-0.6316701,-0.5358148,0.108975,-0.2836918,-0.01986601,0.301542,s,s,nc
103.071969,-0.6427725,-0.4398594,-0.3412608,-0.7249009,0.08676361,0.2000526,-0.6741913,0.6866671,-0.4887204,-0.8871076,0.3203502,0.3302423,s,s,nc
103.13859600000004,0.1970368,-0.2591744,0.005643736,0.221346,0.05099934,0.1090774,-0.7706828,-0.3202511,-0.1056683,0.123243,-0.1859503,0.4135955,s,s,nc
103.20522300000002,-0.672067,-0.1321633,-0.4956331,-0.1127152,-0.2291312,0.01876196,-0.8676096,0.2960836,-1.213274,-0.3854538,-0.1224422,0.02452994,s,s,nc
103.27185,0.8429746,-0.8278384,0.4066276,0.3194326,-0.2018088,-0.05673784,-0.7878152,0.2513657,0.3746924,-0.2664874,-0.4761942,0.3553755,s,s,nc
103.33847699999998,-0.2429117,-0.6513783,-0.7501161,-1.159618,-0.4590123,0.1674,-1.222735,-0.7005578,0.2767035,0.0818279,-0.4320732,0.4130788,s,s,nc
103.40510400000002,0.003939657,-0.6090145,-0.07141902,0.06844156,-0.3075242,1.02277,-0.7479308,-0.1503197,0.2226502,-0.2143393,-0.6475268,0.4949804,s,s,nc
103.471731,0.9183995,-0.3907762,-0.08304822,-0.4453058,0.1580803,-0.5186645,-0.6538543,-0.5801887,-0.2368896,-0.04712906,0.2000362,0.04437402,s,s,nc
103.53835799999999,-0.8671653,-0.2806563,0.957872,0.1404297,-0.1106058,0.8847026,-1.121131,-0.02866263,0.234033,-0.7501742,-0.9751679,-0.2335935,s,s,nc
103.60498500000003,0.1208418,0.056294,-0.1177544,-0.1537204,-0.1416965,-0.871915,-1.08041,-0.2376945,-0.4652992,-0.512307,-0.4414355,-0.04416959,s,s,nc
103.67161200000001,0.09131158,0.2647199,-0.4287454,-0.9050882,-0.3237262,0.6817253,-1.014921,0.05350191,-0.09338845,1.431028,-0.7325905,0.5922017,s,s,nc
103.738239,-0.1187642,0.1746967,-0.3380448,-0.8147062,-0.2602162,0.5964263,-0.8683621,-0.05536778,-1.000248,0.2288747,-0.4435038,0.6028466,s,s,nc
103.80486600000003,0.2996091,0.4954622,-0.4606112,-0.07211473,-0.1053987,-0.7624561,-0.8211741,0.8318424,-0.1798362,-1.562856,0.6532109,-0.3893865,s,s,nc
103.87149300000002,-0.6309609,-0.3328138,0.05174243,0.335545,-0.1515582,0.06261344,-1.054741,-0.3041247,-0.7696244,0.2186947,0.7615378,0.1520135,s,s,nc
103.93812,0.7090415,-0.2584063,-0.3132076,-0.5092835,-0.1126766,0.2745553,-0.5496243,0.4007365,0.115607,-0.3945472,0.9970738,-0.3643037,s,s,nc
104.00474699999998,-0.2637216,0.2018812,0.04565228,-0.196876,-0.02417595,-0.5380332,-0.8204445,-0.8194737,0.01635953,-0.1587749,1.224767,-0.03539306,s,s,nc
104.07137400000002,-0.09334012,-0.7114911,-0.1388383,-0.6039918,-0.02587769,0.3256867,-1.097904,-0.06117692,0.1079896,-0.6768451,-0.7410755,0.1465239,s,s,nc
104.138001,0.3149595,-0.3715681,-0.2824357,-0.149694,-0.5221239,-0.2237972,-0.887132,0.5397167,-0.5028053,-0.4322743,0.5604367,0.08677258,s,s,nc
104.20462799999999,-0.06103135,-0.5067251,-0.4890442,-0.518254,0.04619902,0.3205183,-0.7101474,-0.01223977,-0.29144,-1.003103,-0.6738654,-0.1628332,s,s,nc
104.27125500000002,-0.311047,-0.2198935,-0.1396033,-0.965947,-0.1350989,0.6678285,-0.4098142,-0.9702374,0.09159739,0.533357,0.6609286,0.04432051,s,s,nc
104.33788200000001,-0.08102544,-0.8437139,0.4919553,0.04065039,-0.09500425,-0.2393132,-1.28045,1.129021,-0.1620898,-1.843488,0.6183814,-0.04040262,s,s,nc
104.40450899999999,0.1151862,-0.3456466,-0.2705607,-0.7019058,0.0976349,0.326242,-0.7386204,0.4264748,0.07932024,-0.8609564,0.3350616,-0.2284474,s,s,nc
104.47113600000003,-0.350709,0.1438215,-0.5539789,0.8874443,-0.1222888,-0.9679196,-0.9904261,-0.02363246,-0.7539746,0.0703536,0.888562,-0.2005347,s,s,nc
104.53776300000001,-0.1772113,-0.1625744,-0.3789653,0.7299491,-0.3990457,0.4027714,-1.062431,0.02782214,0.119699,-1.20868,-0.1942854,0.1200989,s,s,nc
104.60439,0.5799608,-0.2565525,-0.2548609,-1.170328,-0.2018085,-0.4881917,-1.079719,0.03516502,0.2340986,-0.2478536,0.5577044,-0.2021844,s,s,nc
104.67101700000003,-0.09731362,-0.2373257,0.02497542,-0.07430377,0.149976,0.2335282,-1.495239,-0.3340083,-0.8888891,-0.3000583,-0.8868929,-0.3362701,s,s,nc
104.73764400000002,-0.3040427,-0.01054233,-0.2961141,-0.8711928,-0.3028567,-0.4094732,-1.40782,-0.2425438,-0.3480461,0.1666759,-0.1008426,0.2854163,s,s,nc
104.804271,-0.2496632,-0.07025804,-0.2395088,0.1380105,-0.2419858,0.6631434,-1.030976,-0.3620186,-0.7847217,0.6229991,-0.3159535,0.1784218,s,s,nc
104.87089799999998,0.03757432,-0.5845351,0.04634546,0.7045938,0.3441043,-0.1509284,-1.055986,1.135583,0.3104879,-1.107641,0.3222244,-0.03650117,s,s,nc
104.93752500000002,-0.5215293,-0.662622,-0.0001264874,0.5043706,0.2020173,-0.8197379,-0.8579539,-0.1602921,-0.8424176,0.9162968,-0.01913397,-0.08115306,s,s,nc
105.004152,-0.3165877,-0.6824527,-0.4800448,-0.8190977,0.2345471,-0.3817154,-0.8644962,-0.1783079,-0.4044416,-0.8719366,-0.5754201,-0.23532,s,s,nc
105.07077899999999,0.4055451,0.008590872,-0.7324166,-1.170445,0.2007572,-0.6144608,-0.9380538,0.0133856,-0.345068,-0.3710761,-0.158704,-0.3163896,s,s,nc
105.13740600000003,-0.1858134,0.1301756,-0.2041009,-0.6388092,0.01959461,-0.5108415,-1.264204,0.8190703,-0.7756745,-1.00893,-0.007122191,-0.2275417,s,s,nc
105.20403300000001,-1.038871,0.3383956,-0.4714956,-0.8807456,-0.03152588,0.6166447,-1.007119,0.4165748,-0.3567837,-0.2899276,-0.6161168,-0.6674134,s,s,nc
105.27065999999999,0.1764729,-0.5250958,-0.2872815,0.9093053,-0.1781107,0.7047229,-0.2998433,-0.6271815,0.1334659,-0.4035886,-0.4909476,-0.2550943,s,s,nc
105.33728700000003,0.09630354,-0.3852741,0.5199493,-2.36269,0.1311724,-0.1794233,-1.249123,0.2810411,-0.141267,-0.4816673,0.3968253,-0.2663874,s,s,nc
105.40391400000001,-0.4361559,-0.3207824,0.8746825,0.005698489,0.302614,-0.4322933,-1.168426,-0.07578228,0.07525337,-0.9479526,0.1136532,-0.2911981,s,s,nc
105.470541,-0.6218663,0.05048824,-0.7845551,-0.2250356,0.3615753,-0.4829556,-1.183767,-0.7027372,-0.4833691,-0.1930293,-0.03494145,-0.06174534,s,s,nc
105.53716800000004,-0.4127787,-0.3920487,-0.7412919,-0.5341157,-0.1547709,0.3689601,-1.057727,-1.469001,0.8194569,0.2174388,-0.03627399,-0.1892758,s,s,nc
105.60379500000002,-0.3166327,-0.5088564,-0.676578,-0.8616027,-0.1643427,-1.04612,-0.8283915,-0.2248801,-0.6562418,0.1883239,0.6102656,0.1297881,s,s,nc
105.670422,-0.3691438,-0.5399621,-0.2560085,0.8970456,-0.1347442,0.4915166,-1.038357,-0.004483787,0.263293,-1.177561,0.4184277,0.1753318,s,s,nc
105.73704899999998,-0.9689083,-0.5778293,-0.4092565,0.08547734,-0.3565563,-0.6287227,-1.158004,0.08890862,-0.2299523,-0.7169207,-1.395839,0.02930419,s,s,nc
105.80367600000002,-0.848052,-0.5847266,-0.07382762,0.7534895,0.1761988,-0.6482609,-0.7813346,0.01957818,-0.05845095,-0.4007507,-1.403106,-0.4789586,s,s,nc
105.870303,0.08616804,-0.1316279,0.04528381,-1.559715,0.3028531,-1.044855,-0.4978279,0.7719189,-1.295557,-0.6803865,0.6629525,-0.5495328,s,s,nc
105.93692999999999,-0.5421182,0.2285916,-0.1426277,1.015801,0.0544424,-0.4736158,-0.1192813,0.516066,-0.5108162,0.5104524,-0.7470621,-0.1530151,s,s,nc
106.00355700000003,-1.153463,-0.04023597,-0.2786054,0.7685857,0.3245379,-0.5257944,0.2104181,-0.4870095,-0.319333,0.1527069,0.01280719,-0.2843095,s,s,nc
106.07018400000001,-1.246398,-0.04596766,-0.4348363,-0.5157487,0.2049486,-0.6470211,-0.05232092,0.08645476,-0.4896728,0.5346425,-0.5968425,-0.1472529,s,s,nc
106.136811,-0.516198,-0.3415618,0.6348833,0.4218948,-0.2394556,0.7903191,0.3195143,0.1586525,-0.2895112,-0.2013389,-0.4727326,-0.01603455,s,s,nc
106.20343800000003,0.189684,-0.5640613,-0.6668182,-1.160717,-0.09390218,0.6383796,0.08534477,0.001526607,-0.1657625,-0.961624,-0.5406765,-0.03781927,s,s,nc
106.27006500000002,0.08019622,-0.6856949,-0.4494278,0.4097971,-0.2709033,0.01896879,0.02650139,-0.01558363,0.2757462,-0.8297322,-0.3768411,-0.3844657,s,s,nc
106.336692,-0.684979,-0.358866,0.07890446,0.6078076,0.09666044,0.3519187,0.1763738,0.1888763,-0.3714268,-0.8030618,0.2145171,0.3716507,s,s,nc
106.40331899999998,-0.351022,-0.4881018,-0.1231295,0.2862046,-0.1784188,-0.0508946,-0.06369599,-0.3790624,0.44934,-0.6973061,-0.1834012,0.3562671,s,s,nc
106.46994600000002,-0.7060658,-0.1152363,0.5041482,0.4470544,0.1384265,-0.2856759,-0.1452851,0.04586021,-0.6241138,0.2012907,-1.110442,-0.2083268,s,s,nc
106.536573,-0.5156206,0.06478642,-0.4252446,0.5954683,0.06139481,0.4655753,-0.5761283,-0.4687332,-0.6070843,0.5499026,-0.3213516,-0.1885295,s,s,nc
106.60319999999999,-0.6496214,0.0517805,0.0444351,0.2275873,0.09410159,-0.1042549,-0.6702858,-0.3188916,-0.1807448,0.5731403,-1.471238,0.04379335,s,s,nc
106.66982700000003,-0.6469084,-0.2601703,-0.06905067,0.804022,0.09951714,-0.516386,-0.3090266,1.069503,-0.6100435,-0.595395,-0.4444035,-0.2266214,s,s,nc
106.73645400000001,0.3865885,-0.4609274,-0.02507291,-1.293591,0.3616072,0.354497,-0.5186759,-0.6077687,-0.1212583,0.7675361,-1.562582,-0.5263176,s,s,nc
106.80308099999999,0.07590068,-0.09457541,0.3553546,0.07644834,0.2312065,0.07037655,-0.2127759,-0.7597743,0.5156806,-0.7155336,-1.031019,-0.3090455,s,s,nc
106.86970800000003,-0.9007084,-0.4638835,-0.3210686,0.6069511,0.03781021,0.6040698,-0.3829133,-0.3852867,0.4380507,-0.7576714,-0.2595604,-0.3073155,s,s,nc
106.93633500000001,-0.8474115,-0.9102216,0.4093955,0.05831626,0.03705503,-0.1683257,-0.3682338,-0.8424901,-0.6925477,-0.04287747,-1.101328,-0.1626031,s,s,nc
107.002962,0.09104225,-0.7957207,-0.5883189,-0.433514,-0.2946263,-0.1301223,-0.301254,-0.1502651,-0.4132218,-0.08231603,0.4446683,0.2301118,s,s,nc
107.06958900000004,-0.5074531,-0.4126609,-0.6630617,0.4531716,-0.008516866,-0.4582283,-0.2250941,0.1678555,-0.3885422,0.4680271,-0.2795003,0.1488755,s,s,nc
107.13621600000002,-1.113902,-0.1119674,0.04449503,-0.3260301,0.006174888,-0.5290324,-0.3388981,-0.2362829,-0.4495493,-0.3736988,-0.7630466,-0.2400562,s,s,nc
107.202843,-0.7520152,0.08267696,-0.3773456,-0.5391362,0.0876426,-0.1516853,-0.4072369,-0.4402818,0.08701381,-0.6609347,-0.1228859,-0.4968784,s,s,nc
107.26946999999998,0.1843932,-0.05892712,-0.5523161,0.3621263,0.2454155,-0.1866266,-0.05245796,0.05098764,-0.6893427,-0.2469344,-1.115422,-0.5815119,s,s,nc
107.33609700000002,-0.8014569,-0.4060532,-0.3274925,-2.551343,0.03703963,-1.077571,-0.2793871,-0.5837511,-0.6286195,1.251034,-0.5322382,-0.3472269,s,s,nc
107.402724,-1.453603,-0.3239702,-0.4091236,-1.302,0.02365212,0.5308753,-0.5681738,0.5738841,-1.476298,-0.8690753,0.02761398,-0.2394965,s,s,nc
107.46935099999999,0.6118153,-0.1212907,-0.6698744,-0.9199177,0.4299154,-0.9851824,-0.1881882,0.1583418,-1.301007,0.9861304,-0.5476339,-0.03302835,s,s,nc
107.53597800000003,0.2517039,-0.2924561,0.05732545,-0.8591998,0.01260294,0.4727355,-0.4601102,-0.3806002,-0.2324286,-0.4667048,-0.7767841,-0.228107,s,s,nc
107.60260500000001,-1.6261,0.2332492,0.1012019,0.1377746,0.4399506,-0.1095636,-0.5800142,-0.3554256,-0.2240147,-0.6114407,-0.9399072,-0.1392799,s,s,nc
107.669232,-1.0769,0.3668886,-0.2126637,-0.2359249,-0.09721535,0.04575345,-0.5608652,0.6278919,-1.091608,-1.135235,-0.7686825,0.1752781,s,s,nc
107.73585900000003,0.08904211,0.2467927,-0.8207853,-0.319157,-0.657939,0.4205506,-0.7995254,-0.1578178,-0.2777611,-1.145883,-0.3855658,0.2924173,s,s,nc
107.80248600000002,0.09047315,-0.07245351,-0.2565747,-0.4151244,0.2178617,-0.5617886,-0.3273652,-0.668614,-0.4688816,0.07742584,-0.951812,-0.06573793,s,s,nc
107.869113,-0.3960096,0.03140498,-0.6724256,-0.4910469,-0.4382439,0.09864808,-0.7321962,-0.2415596,-0.5423602,-0.2985683,-0.8027129,-0.3525499,s,s,nc
107.93573999999998,-1.093033,0.2738152,-0.4507195,0.5854141,-0.2136909,-0.2279325,0.02321348,-0.3872452,-0.8799728,0.7453544,-0.8038245,-0.01090122,s,s,nc
108.00236700000002,-0.09509165,0.1233985,-0.5902154,-0.3686815,-0.03824138,0.5782011,0.005391177,-0.5160498,0.5472428,0.7747989,-0.5141269,-0.3484195,s,s,nc
108.068994,-0.8052316,0.1382385,-0.5185176,-0.0015141,-0.1501424,-0.7907856,0.1481384,0.02041917,-0.0695199,0.133006,0.2275786,-0.3331161,s,s,nc
108.13562099999999,-1.036081,0.6391641,-0.6098117,-0.7226536,-0.4501469,0.4103041,-0.2124209,-0.2700755,0.6260954,0.2369249,0.6059616,-0.1811471,s,s,nc
108.20224800000003,-0.4407321,0.5420414,-0.3648998,0.8070236,-0.2729013,-0.2849388,0.5053371,-0.6406409,-0.4682494,1.011102,0.5327234,-0.06067719,s,s,nc
108.26887500000001,-0.9598615,0.6132674,-0.3089168,-0.2024621,-0.4814067,0.1839177,0.490691,-0.5601093,0.08544346,1.361769,-0.9330022,-0.2318232,s,s,nc
108.33550199999999,-1.36932,0.330903,-0.1718921,1.94464,-0.1456305,-0.5635398,0.2861646,0.4051467,-1.103235,1.368623,0.2678909,-0.2394017,s,s,nc
108.40212900000003,0.8096477,-0.4455146,1.237332,0.8745605,0.4706494,-0.8291329,0.4587809,0.3344393,0.7113811,0.4180067,0.2185136,-0.5009382,s,s,nc
108.46875600000001,-0.1226813,0.003375411,0.3554306,0.9646847,-0.4435435,-1.082451,0.4498504,0.01810856,-0.9846966,0.3945207,-0.1503121,-0.2652341,s,s,nc
108.535383,-1.282063,0.2007234,-0.307157,1.003004,0.005069081,0.03687751,0.137647,0.0137531,-0.8361866,-0.006040391,-0.3609428,-0.7845954,s,s,nc
108.60201000000004,-0.8341191,0.336045,-0.537453,1.785686,0.01393728,-0.3694625,0.04464662,0.1070305,-0.2852421,2.362875,-0.424407,-0.3248911,s,s,nc
108.66863700000002,-0.8013233,0.7847869,-0.3956638,0.4909715,-0.0445575,-0.09147526,0.5013714,-0.3362646,0.3786501,2.643437,-1.200015,-0.09092,s,s,nc
108.735264,-0.4389635,0.5801585,-0.8043518,0.492613,-0.3329789,0.05178872,0.4658295,0.7859208,-0.8677434,1.856688,0.5186727,0.1028587,s,s,nc
108.80189099999998,-0.05910678,0.3351797,0.2625099,0.4309306,0.02387705,-0.4568489,0.345115,0.7064811,-0.3543174,0.7875284,0.741458,-0.3543853,s,s,nc
108.86851800000002,-0.8489106,0.6034875,-0.3935564,-0.8315102,-0.006391505,-0.1242977,-0.2428534,-0.0873908,0.5143585,1.751722,-0.09704539,-0.1671218,s,s,nc
108.935145,-0.7963476,0.08903781,-0.1352673,1.020594,0.4288229,0.1577472,-0.01909384,-0.8181312,0.6923406,1.014016,-0.5057305,-0.4544035,s,s,nc
109.00177199999999,-0.0381829,0.304691,-0.4514206,0.6192431,-0.05944108,-0.3660964,-0.3700761,-0.1679442,0.2904295,2.414136,-0.2236209,-0.5734054,s,s,nc
109.06839900000003,-0.9066538,0.3959989,0.03022589,-0.1932403,-0.005813944,-0.9204997,-0.3433078,0.2868677,0.02704585,0.962317,0.1911759,-0.1290119,s,s,nc
109.13502600000001,-0.9064206,0.5486548,-0.2689724,0.6220016,0.1277191,-0.3173519,-0.3212816,-0.3557188,-0.095769,1.867467,-0.4750071,-0.2946208,s,s,nc
109.201653,-0.5304914,-0.1911435,-0.346264,0.524514,0.0130223,0.00316832,-0.07465763,0.1747251,-0.1324615,1.978291,-0.04894585,0.2381486,s,s,nc
109.26828000000003,-1.069591,-0.1498481,0.02209779,-0.08814473,0.04252433,0.1308605,-0.3042001,-0.3862098,0.1710054,1.589229,0.05088291,0.0736906,s,s,nc
109.33490700000002,-1.305683,0.2610897,0.5619185,-0.1719253,0.5432783,-0.4885844,-0.5557889,-0.4682339,1.073565,-0.06014794,-0.1133466,-0.3199825,s,s,nc
109.401534,-0.5523165,-0.1234358,-0.680553,-0.620006,0.01197452,-0.2589981,-0.2952187,0.1385091,-0.8200719,1.237696,0.3888758,-0.01826856,s,s,nc
109.46816099999998,-0.8050499,-0.08753072,-1.188522,0.5860224,0.1407787,-0.587568,-0.5134354,0.8908229,-0.3103689,1.150169,0.2379189,-0.1081462,s,s,nc
109.53478800000002,-0.7931174,0.5832874,-1.009536,-0.2007101,-0.02171674,-0.3699824,-0.5752871,-0.543584,0.2883838,1.234815,0.3423431,-0.2188581,s,s,nc
109.601415,-0.5528888,0.07300442,-0.3334639,0.08506724,0.1050091,-0.5943969,-0.6831205,-0.5488809,0.2186254,0.7788845,-0.1042214,-0.652313,s,s,nc
109.66804199999999,-0.1331129,-0.007945966,0.1728012,1.168855,0.09621572,-0.9233664,-0.6087557,-0.3048294,-0.02609742,2.306634,-0.4020385,-0.09612036,s,s,nc
109.73466900000003,-1.64181,0.09503665,-0.1610474,0.1277369,-0.01866969,0.2538999,-0.6878805,0.03218057,-0.8871484,3.176172,-0.8961015,-0.003799392,s,s,nc
109.80129600000001,-0.164626,0.08586576,0.2188412,-0.1038777,-0.2417654,-0.1139248,-0.398914,-0.602657,0.324647,5.269857,0.5077116,-0.214468,s,s,nc
109.86792299999999,-0.3967144,0.2979277,0.097155,0.4392517,-0.06804409,-1.08586,-0.491878,-0.1154146,0.1241393,3.422711,0.1584836,-0.3073267,s,s,nc
