Frame,C009,C005,C004,C008,C003,C002,C001,C000,C007,C011,C010,C006
105.070779,0.8154722,-1.143021,0.8169703,0.922887,-0.007993879,-0.2583143,-0.4306212,-0.6567789,1.560647,0.4813464,-0.2114674,0.1446231
105.137406,0.1491425,-0.5802423,0.1975545,-1.03402,-0.09176196,-0.03464301,-0.1597856,0.37736,-0.2874433,0.1662021,0.2267569,-0.4572675
105.204033,1.143615,-0.5003424,-0.1121788,-0.1117307,0.01451179,0.3897347,0.07493863,0.1348088,0.31123,0.6550469,1.642463,-0.1101406
105.27066,-0.1684529,-0.2554161,-0.3222784,0.5929526,-0.4253595,-0.4880505,-0.2709548,-0.002062527,0.3027213,0.6939761,1.287753,-0.430746
105.337287,0.9307198,-0.3197777,1.24239,-0.2801939,-0.3659553,0.2644088,-0.2390384,-0.6805553,1.783792,0.420942,0.966029,-0.1963493
105.403914,2.072572,-0.7654598,-0.09528916,0.4470776,0.04645436,0.4449874,-0.2381609,0.306686,0.4652457,-0.1272084,1.480604,0.4611966
105.470541,1.045882,-0.1743277,-0.05196158,-0.7874442,-0.413353,-0.6836227,-0.2249456,-0.2823271,-0.03070366,1.000519,1.562291,-0.3374621
105.537168,1.655441,-1.152107,-0.2848895,0.2194588,-0.1127584,-0.428552,-0.09863527,0.215731,0.164513,-0.1358969,2.092515,-0.2003135
105.603795,0.9651669,-0.1670056,0.160626,-0.1526025,-0.2907173,-0.8971214,-0.200641,0.464328,0.6187192,0.4322292,2.674141,-0.5032951
105.670422,0.499557,-1.008204,-0.4904147,0.008666457,-0.138242,-0.6021208,-0.5557587,0.5140005,1.559965,-0.3309703,3.103161,-0.2592995
105.737049,0.2576697,-0.1764503,-0.03125762,-0.3045494,0.2338515,-0.2055794,-0.4541937,0.4501571,-0.2018912,-0.08765124,1.045129,-0.007551962
105.803676,0.4406239,-0.5699385,-0.2886358,1.386015,-0.6316482,0.2755401,-0.04813711,0.2894854,0.1654304,0.7462822,1.699034,-0.2759065
105.870303,-0.3836675,0.03872193,-0.07003711,0.6800786,-0.2705951,0.1583218,-0.5161459,0.6492751,-1.10004,-0.4176107,-0.9003736,-0.03819833
105.93693,0.3281687,-0.1943458,0.3113893,-0.525414,-0.05708382,0.6081519,-0.4826105,0.0938841,1.149789,0.5049034,0.434859,-0.06161474
106.003557,0.7773285,-0.1970906,-0.2449554,-0.1805779,-0.2775435,0.2479896,-0.2836848,0.3283858,0.1089674,0.1090448,0.2696446,0.1929976
106.070184,0.09248807,0.2869187,0.02583611,0.08412193,-0.2953715,0.03387133,-0.3564755,1.193236,-0.05225162,-1.017239,-0.4947059,-0.2298627
106.136811,0.854883,-0.04749145,0.1760016,0.711912,-0.07325361,-0.03262988,-0.3154276,0.3543746,-0.1538271,0.6141934,-0.5955532,0.1934862
106.203438,0.3775142,-0.6131946,0.1418843,0.179678,-0.2517942,0.1866184,-0.5095512,-0.1133154,0.877096,-0.2236197,0.12937,0.09004848
106.270065,0.3832165,-0.3411377,-0.3909067,-0.03280727,-0.4384943,-0.7153516,-0.5165626,0.4780234,-1.172424,-0.01084618,0.9468638,-0.3652145
106.336692,0.1231473,-0.04732372,-0.4481235,2.065285,-0.2306221,-0.6042147,-0.565335,0.187869,-0.4409824,0.409798,-0.1244635,-0.3076365
106.403319,-0.07398746,-0.5914885,0.5021841,0.6587353,0.164216,-0.05520522,-0.5320554,-0.0546177,0.5030103,0.09968843,-0.5387597,-0.07300186
106.469946,-0.7694991,-0.2756313,0.829855,0.385353,0.27365,0.05962983,-0.2895141,0.9881433,-0.1128937,-0.3979939,-0.1652652,-0.4109681
106.536573,-0.3204972,0.1683099,-0.1237678,0.05309417,-0.1620486,-0.3392056,-0.5080252,0.259547,-0.865037,-0.4293897,-0.6109195,0.2611192
106.6032,1.012304,-0.03128474,-0.1536228,0.2063362,-0.3827083,0.8455573,-0.04713743,0.1196366,0.03859812,0.405536,-0.1299875,0.02408375
106.669827,1.04788,-0.07192096,0.04386682,1.359771,-0.002061829,0.6624564,-0.2664366,0.04903472,1.06508,0.5480704,-1.25753,0.009539011
106.736454,-0.1036221,-0.362939,-0.5106199,-0.09636744,-0.4536794,0.1601229,-0.3041485,0.3444663,-0.8488743,0.5608495,0.1383902,0.03681985
106.803081,1.191905,0.1659999,-0.3721077,-0.5569688,-0.119769,-0.584078,-0.261525,-0.04937329,0.6468935,-0.3525619,-1.050422,-0.3038408
106.869708,0.9099703,-0.1778626,0.148058,1.021711,-0.3072265,-0.595567,-0.2944476,-0.4523116,0.45619,0.3789835,0.2372881,0.05316676
106.936335,0.2864115,0.365805,-0.2880897,-1.447201,-0.07508245,0.7368206,-0.1545143,0.007073073,1.372728,-0.4612027,-0.4219332,-0.07118801
107.002962,-1.328281,0.1793955,0.3719748,-1.214196,0.2719721,-0.6823407,-0.2762373,-0.5933274,-0.1891712,-0.2575396,0.2797219,0.006939297
107.069589,1.102358,-0.1878057,0.1782574,-0.7956063,-0.2404283,0.253059,-0.4164401,0.03530683,0.1536104,1.021179,-0.1930378,-0.1872638
107.136216,-0.1788542,0.06895084,0.08835987,-0.3447182,-0.292742,0.201217,-0.1010907,0.3832096,0.03066335,-0.2776139,-0.351602,-0.4808362
107.202843,-0.1039617,0.7317049,-0.2346502,0.6616397,-0.07866912,-0.5705895,-0.3402295,0.2017205,0.04274913,0.03367708,-0.3237153,-0.1584436
107.26947,-0.04385547,0.1203758,0.2305264,-0.3666314,-0.6844767,-0.295627,-0.4885096,0.4797039,-0.313989,-0.5134698,-0.02563102,-0.1500731
107.336097,0.5470682,0.5883868,0.2016051,-0.05521248,0.3234316,0.2209989,0.05364084,0.2481522,0.0477886,0.4707018,0.6263631,-0.8606301
107.402724,-0.4212452,-0.1311875,-0.02662739,0.05192577,0.04404525,-0.8172939,-0.2632425,0.2887075,-0.2137414,0.07739709,-0.009146546,0.2821688
107.469351,0.1456745,-0.4526877,0.8736328,0.09606214,-0.1966237,-0.7430162,-0.5127885,0.5018792,-0.06803302,-0.2064241,-0.1871241,-0.4800959
107.535978,0.6239376,-0.3376944,0.9957058,0.1346296,0.1010481,-0.1441941,-0.4756678,-0.2179165,0.3803995,0.2037159,0.1125854,0.03156831
107.602605,0.2212011,0.06263284,0.03995899,0.1354011,0.437827,-0.7189993,-0.342962,-0.1691889,0.7632909,-0.1668169,0.3516609,0.1763126
107.669232,-0.6347949,0.5585213,-0.1090502,0.5856677,-0.1452317,0.3180866,-0.4827726,0.1463097,-0.5126473,0.1486643,1.083769,-0.1696128
107.735859,0.1504067,0.2310685,-0.3865047,0.6885234,-0.116927,-0.3058527,-0.4304873,0.229515,-0.1041472,-0.6253321,-0.7149783,-0.10211
107.802486,-0.2703717,0.04986847,-0.3461262,-0.2262135,-0.3986415,-0.07424246,-0.1827917,0.1160493,0.03034785,0.48036,0.01705199,0.1169563
107.869113,0.6147217,-0.09433828,0.2112236,-0.9036573,-0.4576246,0.1270877,-0.3026248,-0.4594637,2.358933,0.2021588,-0.1723445,0.3271801
107.93574,0.8402585,0.6023003,-0.05282396,-0.2751811,-0.139426,-0.9442201,-0.3104272,-0.3805571,0.9621217,0.9628305,0.1626965,-0.4131213
108.002367,1.450776,0.3047616,0.2480305,-1.140684,-0.22949,0.4817755,0.2004932,0.05492759,0.026057,0.1242797,1.011716,-0.04705169
108.068994,-0.1089803,0.7060696,0.004931241,-0.07832164,-0.2646241,-0.2536173,-0.09169754,0.2368505,-0.03099265,0.8661942,0.2278385,-0.1862098
108.135621,-0.4237294,0.8037401,0.009086867,-0.751682,-0.1407157,-0.9382145,-0.09235885,0.1827408,0.6960649,1.900358,0.3724826,-0.03328855
108.202248,-0.5782056,1.062417,-0.2021731,-1.450888,-0.092326,0.2140347,0.04724802,0.4383057,-0.1185737,1.655051,0.3216397,0.2262535
108.268875,1.245745,0.1511439,-0.123935,0.668383,0.3108302,0.3415232,-0.1853427,-0.2345367,0.1084868,-0.8838248,-0.6873435,-0.1295989
108.335502,-0.1619582,0.9167638,0.1563249,-0.1605495,0.06410082,-0.1539773,-0.2745275,-0.2838962,0.01570353,1.768169,0.3072567,-0.4195342
108.402129,-0.2804629,0.3146281,-0.3757795,0.7415088,0.2489853,-0.4048854,-0.3651965,0.1092615,-1.008375,1.1263,0.6362007,0.03271798
108.468756,0.9805986,0.2862777,-0.3197501,-0.2635534,-0.2135258,0.01711213,-0.1148904,0.5523625,-0.08939873,-0.2997334,0.6144504,0.1551319
108.535383,-0.3751606,-0.26389,-0.5254465,-0.117879,-0.07974534,0.02258648,-0.3172144,-0.4738208,0.3304802,2.314579,-0.5140799,0.05042783
108.60201,0.06549441,0.5275822,-0.0457498,0.4119308,-0.3494297,-0.4918057,-0.1736714,0.2810432,0.5204924,-0.2734291,-0.5027503,-0.01330978
108.668637,0.6360353,0.198366,0.04856841,-0.8844318,-0.06956338,-0.561461,-0.4268174,-0.008508307,0.6136705,-0.2550488,-0.8315173,-0.1756957
108.735264,0.2965476,0.3682105,-0.4602858,-0.5663506,-0.1932327,-0.1265271,-0.1197727,-0.6501324,0.3874602,1.796617,0.1742239,-0.505949
108.801891,-0.3324935,0.1077083,-0.1762718,0.6642772,-0.1701968,-0.2036913,-0.4869939,-0.7449566,1.15781,-0.6869737,0.1399997,0.04178153
108.868518,0.4812971,0.3050986,-0.2714396,-0.7535618,-0.1424041,-0.08546951,-0.1344153,0.3926098,0.09972492,-0.9689355,0.5443462,0.2975075
108.935145,1.262962,0.2383537,-0.130916,0.2698452,0.1233105,0.1894767,-0.2272805,0.06753528,1.215745,0.02907475,0.5159336,0.14512
109.001772,-0.6550151,0.2681451,0.1403638,0.2376565,-0.435873,-0.2777342,0.1693777,0.7748007,-1.333438,0.4208749,0.706264,0.4469177
109.068399,0.98905,0.1703264,-0.1942425,0.06148951,-0.08494797,-0.06906892,0.1491531,0.009121364,-0.4954329,-0.004280927,-0.1150479,-0.5033855
109.135026,0.7310984,0.5078452,-0.09718098,0.7531167,0.04089489,-0.5346311,-0.2649536,-0.2229917,-0.1594069,0.2373517,-0.4886183,-0.2223537
109.201653,0.3653958,0.2278526,-0.1492495,0.1810453,0.01089261,-0.01394661,-0.1552414,0.0598238,0.4427053,0.2953306,-0.08675062,-0.04960551
109.26828,1.469003,0.295095,0.1659429,-0.948617,-0.0990416,0.3359729,-0.2251805,0.1045911,0.8343766,-0.6663102,1.322653,-0.1829874
109.334907,-0.4176301,0.1024723,-0.4333648,-0.2684405,0.2034212,-0.06341579,-0.3493796,0.142914,0.2556097,-1.130432,0.8256785,-0.4063441
109.401534,-0.6740472,-0.2395084,0.198745,-0.4615625,-0.5637935,-0.1366396,-0.2053558,0.3050072,0.1919278,-0.8184698,0.4666574,0.2626998
109.468161,0.5300249,-0.4518874,0.4502195,0.2694769,-0.6149924,-0.1977117,-0.2490907,0.02546565,0.4448483,0.7794032,0.08407312,-0.02017192
109.534788,1.089669,-0.2277669,0.6121369,-0.2324814,0.03984917,0.03454616,-0.5041385,0.245761,0.1721795,-0.7292787,-0.6899608,0.01857886
109.601415,0.8492805,-0.1777963,0.1146067,-0.3914576,0.01650372,0.2848754,-0.2674094,0.09892454,0.1618735,1.065466,-0.5492895,-0.4442832
109.668042,0.7388704,-0.1587065,-0.1410864,-0.4193826,-0.006997321,-0.3135332,-0.5128545,-0.09006577,0.8887218,-0.4490733,-0.6816639,-0.02935084
109.734669,0.6512859,-0.4146906,-0.3954675,-0.4440113,0.1703311,0.6057761,-0.2627407,-0.1316317,0.8141547,0.441551,0.3211649,0.1525933
109.801296,1.730453,-0.3623568,0.3789444,0.5185668,0.2214789,0.1499631,-0.5309631,-0.09083266,1.724687,0.9533916,0.1880682,-0.3817982
109.867923,-0.187673,-0.007697869,-0.1781131,0.801357,-0.05774862,-0.8864367,-0.3835471,0.5794783,-0.09189854,-0.6541513,0.582153,0.04444105
109.93455,0.2497817,-0.1441801,0.08457923,0.1286895,0.02080943,0.3930423,-0.4494627,-0.126845,0.3918339,-0.4977169,0.1180689,0.1263009
110.001177,0.9500306,-0.4898012,0.3955832,0.06749523,0.0842278,0.09539096,-0.2225972,0.3769096,-0.1586205,0.346819,-0.1542492,-0.4208389
110.067804,-0.01330215,-0.5759087,0.1431019,-0.04600863,-0.1149047,-0.1421987,-0.4436395,0.1524255,-0.01387648,0.8145832,-0.2195609,-0.3439665
110.134431,1.081844,0.3834196,0.6243041,1.066464,-0.2283224,-1.190811,-0.3165745,0.316826,0.5058433,-0.2057834,1.668321,0.4483072
110.201058,0.5434009,-0.2048017,0.1995863,0.3576837,-0.2509767,0.4030207,-0.5132895,0.07345421,0.6148129,0.1311152,-0.362028,0.2863522
110.267685,0.7433368,-1.303517,1.470156,-0.09420902,0.3167443,0.5491062,-0.4382353,0.04797434,-0.08103842,0.004169267,-0.208311,-0.2662074
110.334312,0.08989678,-0.5361057,-0.02476214,-0.8459751,0.2400804,-0.08558203,-0.5508397,-0.2769483,0.8664079,0.8965213,-1.020908,0.05509241
110.400939,1.005173,-0.2133099,-0.556354,0.6084604,-0.06428885,-0.7320927,-0.3780622,-0.3404802,-0.1706955,0.3804961,0.2454554,0.289219
110.467566,-0.5884067,0.08234741,-0.7677094,1.073754,-0.175822,0.1995964,-0.2848791,1.631962,-1.228149,0.02602011,0.6210271,-0.310975
110.534193,0.2403809,-0.2342905,0.03812694,0.4676429,-0.1505285,0.3460551,-0.5436569,0.575466,-0.2214315,-0.1404864,0.2566946,0.4663035
110.60082,0.106699,-0.7191071,-0.04946649,0.7246417,0.07771859,-0.5102125,-0.7401289,-0.508532,1.005291,-0.5648365,-0.08634873,0.4763654
110.667447,1.072686,-0.2849759,0.8028882,-0.185498,-0.2327287,0.09461724,-0.3770871,-0.4794852,1.016504,1.714506,-0.7437162,0.1866439
110.734074,1.203753,-0.2341135,0.7754177,0.3769944,-0.180314,1.232099,-0.594473,-0.3097909,1.358481,2.183195,0.06730842,0.03390385
110.800701,0.25049,0.3200833,0.3988419,0.2913755,-0.5212588,0.1468426,-0.5388049,0.2312742,0.8792652,0.7327085,0.1130801,-0.3041621
110.867328,0.1319567,-0.07360151,0.5192115,1.056122,-0.3126731,0.1773448,-0.5909907,0.04642519,0.4264971,1.759861,0.06497337,0.04216416
110.933955,0.6062987,-0.2397873,-0.008245572,1.206843,-0.4109805,-0.1580842,-0.1492223,-0.2129914,0.6305207,1.092495,0.07431863,-0.1643191
111.000582,-0.1348186,-0.9000786,0.486153,-0.2979167,0.1305154,0.2534494,-0.578117,-0.03462067,-0.8126349,1.612555,-0.7818259,0.2043695
111.067209,0.7760386,-0.2944144,1.061379,-1.065325,0.04116322,0.4766555,-0.165685,0.4009907,0.313719,0.5310256,0.2229623,-0.4502145
111.133836,0.1693745,-0.09882828,0.1092389,-0.0190563,-0.007152146,-0.2819234,-0.4608037,-0.1540293,0.156064,1.261662,-0.3571953,-0.04436589
111.200463,-0.1585718,-0.4811541,-0.4461694,1.564226,0.1848895,0.2776864,-0.6076471,-0.8511279,0.2225366,1.253942,0.855123,0.1690544
111.26709,-0.391214,0.2453299,-0.3124325,0.5736859,-0.2167838,0.5303744,-0.4800192,-0.1014967,-0.08020788,0.8945881,0.3344378,-0.03752575
111.333717,0.8036594,0.3446989,0.04088877,-0.04770518,-0.2664977,1.168464,-0.5472312,0.3806027,0.5224546,-0.4995164,-0.1405292,-0.21332
111.400344,-0.112894,-0.1263902,-0.1972859,0.7554402,-0.4205737,0.3900765,-0.3078613,0.1896331,0.6765701,-0.7112917,0.6623907,-0.2725261
111.466971,0.2346752,-0.06978211,-0.1865524,-0.3104335,0.108758,0.1427756,-0.5430592,0.3051091,-0.2355688,-0.05575052,-0.3672526,0.1240171
111.533598,0.2830791,-0.01830902,-0.6194161,-0.6873569,-0.1726335,0.3402936,-0.3512983,0.3553202,-0.7164477,1.05791,0.835595,0.05665584
111.600225,0.09997654,-0.3413806,0.1751112,0.05495507,-0.008808049,-0.4299156,-0.4762476,0.227751,-0.7300982,0.2444181,0.4320074,-0.2979284
111.666852,1.400085,-0.6235861,-0.3384245,-0.5452541,-0.09755889,-0.2987126,-0.2506147,0.1300879,0.6956632,-1.305121,1.071222,0.1779625
111.733479,-0.2298927,-0.1531458,-0.241177,-0.1646505,-0.6119332,-0.3801935,-0.5165585,0.2995409,-0.7181295,-0.582934,-0.1398142,0.02876319
111.800106,0.9670377,-0.7287639,0.340952,-0.2077309,-0.3399909,0.04853204,-0.347772,-0.2428956,0.392546,-0.2517183,0.03470632,0.3111467
111.866733,-0.1062576,-0.8752431,-0.3429428,-0.5085543,-0.01479671,-0.1021248,-0.08255131,0.0752471,0.1116816,-0.05310407,-0.00522886,-0.02433429
111.93336,0.4777724,-0.5537001,0.03434107,1.079709,-0.1306109,0.1133936,-0.05121496,-0.5607421,-0.3999768,0.7099288,-0.2536184,-0.1301876
111.999987,0.03075804,-0.5030249,0.438425,2.013814,-0.3831189,1.362154,-0.08630587,-0.1243524,-0.2554969,-0.97021,-0.2148664,0.4354275
112.066614,-0.1943064,-0.593591,0.8656091,4.23901,-0.1168159,0.4386815,-0.4235116,0.005370412,-0.39055,0.3702629,-0.6117622,-0.2730461
112.133241,0.4573958,-0.4338857,0.2117574,5.098555,-0.07402705,-0.2236031,-0.1857342,-0.1732554,0.1650928,0.6339719,-0.6716113,0.1951374
112.199868,-0.1086886,-0.6711425,-0.1517101,5.058694,-0.3567958,-0.2565942,-0.07473826,0.5618293,-0.1535907,0.09062971,-1.444342,0.1049455
112.266495,0.2334275,-0.132016,0.05353396,3.514599,-0.2172117,-0.4923443,-0.04656573,-0.8299796,0.2265449,1.233766,-0.1721318,-0.01857931
112.333122,0.2574067,-0.6627324,0.05881806,2.015319,0.1702108,0.5350535,0.1307168,-0.6203276,1.040381,0.4073674,-0.5099395,-0.1797264
112.399749,-0.2188646,-0.3911471,0.5053519,2.625985,0.1809917,0.2489763,0.05145897,0.08834127,0.8707723,0.09898439,-0.3192097,0.05353147
112.466376,-0.4054062,-1.002846,0.09406138,1.949711,0.01110218,0.5404569,-0.3819029,0.9668289,-0.8849239,0.6141661,0.2965595,0.7076725
112.533003,-0.1458298,-0.8907489,0.06391364,1.20461,-0.1657819,0.5890362,-0.4960362,-1.186056,0.4032622,0.6425431,0.3392296,0.1409562
112.59963,0.04753922,-0.8061762,0.6138781,1.244343,-0.02604007,-0.3281738,-0.4131943,-0.2515917,0.01283451,-0.872214,0.06169572,-0.219641
112.666257,-0.3111817,-0.4436178,-0.4793378,1.104607,-0.1913845,0.2564277,-0.2401119,0.6868697,-0.6505166,-1.231877,-0.4274572,0.1014605
112.732884,-0.7215174,-0.5347905,-0.2420052,1.030838,-0.1140969,0.68827,-0.004453333,-0.4566087,-0.5701556,0.5160298,-0.9070361,-0.4025049
112.799511,0.5775103,-0.7731952,0.6217524,0.3470635,0.3918992,0.3874412,-0.1001907,0.6566311,-1.238388,-0.006763802,0.1635817,0.2013174
112.866138,-0.4930534,-0.7004352,0.07944096,1.477221,0.3261331,-0.7305066,-0.6178142,0.7404897,-0.8686897,-0.9314378,-0.4080935,0.05411877
112.932765,-1.321375,-0.2906599,-0.1511309,0.145382,-0.4605056,0.7252854,-0.1681524,-0.4338876,-0.9693376,-0.02499165,-0.5971247,0.529432
112.999392,-0.1916408,-0.369439,-0.5034463,0.8290106,0.3001572,0.1969857,-0.4340735,-0.342728,0.9890451,-0.2265003,0.4669435,-0.3482475
113.066019,0.1759195,-0.6282197,-0.1567618,0.6776356,-0.4968504,0.1421026,-0.3149544,-0.2344477,-1.362797,1.390607,-0.5149103,0.06989743
113.132646,-0.5888205,-0.500613,-0.1085852,0.4268047,-0.05029572,0.249032,-0.3363237,0.09663407,0.3902664,0.1713066,-0.9795193,0.08042432
113.199273,-0.2647842,-0.4953901,-0.01538592,1.23576,-0.315715,1.22758,-0.3106588,-0.1411057,-0.05003145,-0.1565466,0.1731794,0.1947845
113.2659,-0.05677938,-0.3943167,0.2500178,0.9366376,-0.1568407,1.831404,-0.5757468,-0.4513242,0.6374879,-0.4487704,-0.3457292,-0.07391983
113.332527,-0.2931449,-0.7187712,1.359606,0.2760295,0.1896646,1.146388,-0.3725601,0.3009066,-0.3780258,-0.3959377,-0.7898967,-0.3886854
113.399154,-0.08890999,-0.3470237,0.6194549,0.43603,0.07397775,0.4344174,-0.2441088,-0.1281844,-0.0667831,0.1154454,-0.5527042,-0.2681618
113.465781,0.4909496,-0.1869035,-0.1063594,-1.263328,0.4389431,0.3311894,-0.1123681,0.7350459,-0.8815742,-0.9819816,-0.4237221,-0.1918686
113.532408,0.5969476,-0.5296655,0.1363357,-0.5487036,-0.2532361,-0.4394539,-0.3023919,-0.4733134,-0.2214427,0.1083329,-0.4287478,-0.5982681
113.599035,1.118287,-0.8428445,-0.4265616,-0.919531,0.07371252,0.1644395,-0.3621987,-0.6908528,0.1077399,0.2203107,-0.5325089,-0.154021
113.665662,0.2950306,-0.407624,-0.06349601,0.9867912,-0.167635,0.2459045,-0.2288295,0.04083881,-0.4092394,-0.2003081,-0.2948708,-0.09167467
113.732289,0.6745309,-0.2202524,0.0817934,1.064632,-0.6970891,0.07047407,-0.4189748,-0.6143969,0.6335668,0.7191075,-0.151856,0.01949339
113.798916,0.9828104,-0.1809727,1.248905,-0.03897825,-0.1720511,-0.2076054,0.147016,0.01807511,-0.3319811,0.3188652,-0.5916175,-0.4312033
113.865543,-0.9079213,-0.2254413,0.1218148,0.7944639,0.2088599,0.8439778,-0.7309517,-0.4299475,-0.7138224,-0.314462,0.6513108,-0.529583
113.93217,0.3602652,-0.2066461,-0.1046561,0.7560257,-0.3892672,-0.3314597,-0.4730686,-0.08413588,-0.03416004,0.9833258,0.1805794,0.2364827
113.998797,-0.7063491,-0.2390252,0.862941,0.9997694,0.3704521,-0.08705275,-0.2972657,-0.4669004,-0.7792516,-0.1730249,0.6946456,-0.127464
114.065424,-0.2538425,-0.704735,-0.5439323,1.685473,-0.253942,-0.2682153,-0.3886163,0.5055711,-0.9045412,-0.5227028,-0.3992819,0.03051126
114.132051,0.5022091,0.01080004,-0.1888965,0.9283121,-0.8034568,-0.4677712,-0.3868261,0.2365679,-0.6582789,-1.036565,0.2889888,0.2549306
114.198678,0.5164959,0.5054893,-0.4003754,0.1105102,-0.2437327,0.3499807,-0.3232178,-0.3852765,0.9629009,-0.2849306,-0.6152202,-0.003884095
114.265305,0.03752035,0.2410606,-0.4673654,0.8070571,-0.2636035,-0.2562762,-0.161208,-0.1681793,0.03381943,-0.1323156,-0.2142073,-0.1158769
114.331932,0.2745794,-0.2076106,0.4261898,1.206024,0.06944919,-0.4205606,-0.4583973,0.1372395,0.09075104,-0.7159337,1.020796,0.009005236
114.398559,-0.3608387,-0.004710311,1.206664,0.7274122,0.08166535,0.1292791,-0.09727258,0.8901854,-0.1035426,-0.8387438,0.02165456,-0.04885248
114.465186,0.6381795,-0.6826382,0.3089857,0.1488536,-0.454985,-0.1216045,-0.185426,-1.014579,0.548548,0.740004,0.08740809,0.1061262
114.531813,-0.4982789,-0.0009539725,1.2782,0.05077041,-0.01173694,-0.4147198,-0.1203123,-0.2702949,0.1407581,-0.6714709,0.2463601,0.3089577
114.59844,0.1625805,-0.1367989,-1.088342,0.2587367,-0.2990736,0.2552903,-0.2130347,0.08041299,-0.846847,-0.266825,0.8643112,0.3221985
114.665067,-0.6294672,0.4193112,-0.9718981,0.8747336,-0.09179098,0.3039901,0.3050823,0.2254081,-0.7823881,0.8598359,1.071024,-0.1036663
114.731694,-0.5225099,-0.2864037,-0.0009143692,0.6438076,0.2207498,-0.5120834,-0.4763739,-0.721829,0.2475147,-0.04655748,-0.4034007,-0.4599286
114.798321,-0.535816,0.03839055,0.1413661,-0.002391388,-0.3173031,-0.4203859,-0.3153136,-0.2640581,-0.02435404,-0.3871017,0.388022,0.2674066
114.864948,0.4479732,0.004919214,-0.06933778,-0.02869507,-0.2305225,0.5924556,-0.1720824,0.8089193,-0.3849721,0.813331,-0.7084669,0.0393036
114.931575,-0.6650633,-0.7817428,-0.1961479,-0.128347,0.155989,-0.0928622,-0.5385014,0.01376445,0.2169367,-1.092968,-0.2254536,0.0329731
114.998202,-0.32592,-0.0411507,-0.1121242,-0.5759059,-0.3254046,0.3184653,-0.4091527,-0.3124053,0.8093066,-0.7845859,0.4763746,0.01251908
115.064829,0.9454991,-0.4407139,-0.32348,0.7806607,-0.5826105,0.5334105,-0.433635,-0.1501292,-0.4667631,-0.6874537,-0.9258652,-0.1045665
115.131456,0.3473589,-0.7888969,0.2591403,-0.2472615,-0.1441543,0.3442095,-0.2985747,-0.03944208,0.491466,-0.5992994,-1.335325,0.2103968
115.198083,0.07654626,-1.002695,0.02966417,-1.515514,-0.04070735,0.5885844,-0.1790041,-0.7859352,0.1947935,1.163905,-0.5520846,-0.4036717
115.26471,0.497022,-0.8999881,0.02122364,0.4382752,-0.1769353,0.1196549,0.05857971,-0.878992,0.406734,0.7944142,-0.2494381,-0.2278877
115.331337,0.7462668,-0.9179881,0.4023263,0.9241236,-0.3131014,0.5780251,-0.5663141,0.1610685,0.006399908,-0.1035022,-1.231447,0.005050384
115.397964,0.5396727,-0.6459277,0.4882201,0.1255744,-0.1966047,0.3510621,0.1946723,-0.279721,0.6781085,-0.8387942,-0.2282726,0.203055
115.464591,-0.399397,-0.9249898,0.2407748,1.068865,0.04566444,-0.5974725,-0.3162516,0.04100791,0.3335449,-0.6383727,0.3925759,-0.04042717
115.531218,0.5509344,-0.6626728,-0.03121333,-0.4863204,0.05458346,-0.05433384,0.0984479,-0.2870178,-1.217019,1.058359,0.2260776,0.3413572
115.597845,0.5198818,-0.677535,-0.03738539,1.07966,-0.3392831,0.5070984,0.03155859,0.2338837,-0.7373196,-0.126356,0.9919016,0.1097349
115.664472,-0.3359103,-0.3132387,0.3163458,-0.9189035,-0.1534408,0.2072647,-0.3831422,0.2120809,0.2337518,0.5234475,0.7201807,-0.3037775
115.731099,-0.01906411,-0.7667721,-0.3274461,-0.9026984,-0.4023046,-0.3298487,-0.3264655,0.3757967,-0.1622562,-0.8264145,1.541649,0.6484992
115.797726,0.08570702,-0.7079148,0.09787634,0.8815885,-0.1157164,0.4240238,-0.1256581,0.5139082,0.2417774,-0.3526859,0.209638,0.07649424
115.864353,0.7300759,-0.6790399,0.1785387,-1.03273,0.1843171,-0.2726215,-0.255371,0.09653158,0.3106296,0.5919911,0.1037905,-0.244085
115.93098,0.1359445,-0.4361424,0.7305032,0.4850504,-0.2118291,0.5894924,-0.62967,0.1976646,-0.6019518,0.5074572,-0.437065,0.2580488
115.997607,-0.28153,-0.2372626,0.9732438,0.7010769,0.1539897,-0.1670117,0.26373,0.2795954,-0.3142366,0.4441334,-0.6479801,-0.3100528
116.064234,0.7589661,0.04086041,-0.5811894,-0.8391629,-0.2422936,0.4056184,0.1123265,0.3292329,-0.3109497,-0.5029448,-1.446493,0.1751611
116.130861,0.906711,-0.8883739,-0.03436401,-0.001810025,-0.35914,-0.1847099,0.1024996,-0.4861226,-0.1564324,0.2457558,0.7076181,0.2301925
116.197488,0.4734767,-0.891384,0.01312507,0.04923129,-0.04656989,0.5188608,-0.2223594,0.5034162,-0.3096763,-0.06817377,1.065102,-0.1857781
116.264115,-0.006712497,-0.7549576,-0.1093722,-0.4796153,-0.09117254,-0.2605354,-0.07188819,-0.03517475,0.4835485,-0.9841133,0.7074894,-0.08473061
116.330742,0.6730313,-0.5513561,0.09977594,1.228238,-0.2173261,1.010576,-0.2284854,0.1912093,-0.1060003,-0.689617,0.9031038,-0.2838354
116.397369,0.4239922,-0.4298137,-0.3187062,0.3334132,0.185259,0.2170694,-0.0314346,0.3775946,-0.1699513,0.3233709,1.133138,-0.1889268
