Frame,C009,C013,C005,C004,C012,C024,C008,C015,C003,C019,C035,C034,C022,C018,C002,C014,C001,C017,C040,C021,C020,C041,C016,C000,C027,C007,C011,C010,C006,C026
35.379468,0.06312239,-0.3846707,-1.116688,-0.7340109,-0.1516328,-0.9381953,-0.06132131,-0.1889058,0.3504516,-0.956507,-0.5602202,-0.1963057,-0.532236,-0.3720847,0.1628695,-0.5181147,0.4577424,-0.9333567,1.368457,0.1921901,4.65816,0.3277256,-0.5146956,-0.3298146,-1.3387,-0.6311901,-0.1878146,-0.8799531,1.273708,-1.466597
35.446096,-0.5073968,-0.7432364,-1.430135,-1.071186,-0.2709399,-0.4707924,-0.4150019,-0.3422272,0.8017254,-0.7961142,-0.9025843,-0.0969198,-0.9299138,-0.5394771,-0.2389808,0.2923005,-0.9557437,0.2569689,1.520794,-0.1302886,5.830453,0.7874005,-0.2544188,-0.2093571,-1.272258,-0.1815491,-0.3568428,-1.14195,1.290672,-1.133018
35.512724,-0.1285484,0.0702797,-0.7780404,0.06106538,-0.1404607,-0.2967681,0.01561303,0.2408851,1.757296,-0.367761,-0.479436,-0.2590907,-0.6313683,-0.4944148,-0.4443438,1.047024,-0.9197947,-0.152425,1.524982,-0.3836131,6.13566,0.4329884,-0.6911224,0.05122275,-2.391499,-0.9967551,0.2512413,-1.034269,1.860832,-0.4314796
35.579352,-0.3629554,0.5789737,0.1197954,-0.8603514,-0.102061,-0.7157326,-0.5540274,0.07901374,0.9636356,-0.9764436,-0.6722017,-0.1646217,-1.023969,0.2398766,-0.03662806,0.01078042,-1.247739,-0.7547812,1.051695,-0.007617317,5.960972,0.1913268,-0.2782135,-0.06991847,-1.46734,-0.5243911,0.2761392,-0.9231749,1.155656,-0.5295904
35.64598,-0.8778664,-0.6215575,-0.7699833,-0.9574701,-0.1793385,-0.7191854,0.8273473,-0.137627,0.9200537,-0.1749645,-0.2131575,-0.3150706,-0.7031857,-0.6690623,0.01611477,0.1527506,-1.209627,-0.4679212,0.8081133,0.1672364,6.596251,-0.2113686,-0.5755708,-0.3668037,-2.244035,-1.040801,-0.8611177,-0.8017291,0.9490156,-0.4369209
35.712608,-0.1106122,-0.2285798,-0.2111628,-0.2250487,-0.1007444,-0.3994209,-0.4303243,-0.065207,2.672841,-0.09174202,-0.1630305,0.1826166,-0.8280529,-0.9182231,0.1637158,0.6555787,-0.2842881,-0.889596,0.6075034,0.1386393,5.633945,0.1536556,-0.515369,-0.2096957,-2.036165,-0.663411,0.2773605,-0.5212727,0.5137609,-0.418285
35.779236,0.1943511,0.01535971,-1.094285,-1.106923,-0.109863,-0.5609371,-0.8185853,-0.2617167,2.280783,-0.9633867,-1.040331,-0.2762895,-1.226463,-1.005593,0.2251804,0.1134154,-0.1884988,0.1107057,0.6394374,-0.606016,5.596376,0.2033051,-0.01800156,-0.218554,-1.938352,-1.028455,0.08833117,-0.7852554,1.568955,-0.603031
35.845864,-0.4146158,0.156862,0.1640308,-0.8815731,0.02581218,-0.6300042,-0.06550811,-0.08661973,1.003836,-0.480609,0.01303245,-0.2465875,-1.370832,-0.5379031,0.1877397,1.132729,-2.193316,-0.2280611,0.6199785,0.1394775,5.48064,0.5252169,-0.5686911,-0.337011,-2.083252,-1.331379,0.3825385,-0.8507182,2.476744,-0.3857723
35.912492,-0.8289599,-1.361591,1.054678,-1.742566,-0.3411291,-0.4471249,-0.29676,0.3476256,0.3817783,-1.314618,0.5773799,-0.2673935,-0.4873914,-0.9173299,-0.7437975,1.664372,-3.192239,-0.02832116,0.06340508,-0.1832349,4.92686,0.05164994,-0.9752775,0.2143725,-2.091477,-0.4519686,0.4244243,-0.6050963,3.516761,0.2720535
35.97912,0.6767554,-0.7483563,0.06040541,0.1920068,-0.1080739,-0.291351,0.4372718,-0.432243,1.31399,-0.3903568,-0.8208913,-0.8294976,-0.7229389,-0.7475951,-0.02605133,0.5241206,-0.883755,0.1049256,0.1289385,-1.110522,3.826865,0.04784085,0.5446326,-0.3041277,-1.703366,-0.871912,-0.04240213,-0.7922084,2.047673,-0.4277048
36.045748,0.7177199,0.5171537,0.2675799,0.2360638,0.005396733,-0.1882583,-0.5323547,0.5926961,0.02372565,-0.96338,-0.159882,-0.9902388,-0.6304466,-0.851895,-0.1742106,0.8182188,-0.9358956,0.206241,-0.09163217,-1.177626,4.700502,-0.0591344,0.7628533,-0.3347078,-2.09692,-0.8378889,-0.412319,-0.7055715,1.832786,-0.1750738
36.112376,-0.2854448,-0.7435815,-0.1628372,-0.05167993,0.1442488,-0.7487015,-0.3762517,0.5524608,0.4366606,-0.7271867,-0.1492354,-0.4100462,-1.116909,-1.063549,-0.04029627,-0.1587876,-1.087703,0.297539,0.5761906,-0.5361219,4.205719,0.5458487,0.6637914,-0.1623035,-1.758451,-0.3289726,0.2566598,-0.0871475,1.259584,-0.3832079
36.179004,0.3273236,0.06595936,0.1186629,-1.189029,0.1924122,-0.07842195,-0.08908882,0.4856414,0.6084332,-0.4753323,-0.3960381,0.9594764,-1.023918,-0.2119103,0.1852804,0.3414589,-1.639638,0.697861,-0.03149426,0.09576899,3.591825,0.7984677,0.5033639,-0.3531179,-1.665698,-0.2422706,0.3230962,-0.8100622,1.449986,-0.3075193
36.245632,1.153915,-0.0001067746,0.07705591,-0.1137605,-0.07711706,-0.5274516,0.7797186,0.5992892,0.0248671,-0.695272,-0.1351826,1.692616,-1.137837,-0.3667096,0.3191205,0.2380403,-1.352832,-0.1592336,-0.220979,-1.90851,3.105963,0.1628211,0.07196187,-0.3609242,-1.538568,-0.2861107,0.1864944,-0.5213571,0.9572231,-0.3832343
36.31226,-0.1829714,-0.22022,-0.8984436,-0.2789266,0.1525775,-0.1215503,0.06265866,0.5378466,0.4931271,-0.3309166,-0.56562,2.538397,-1.402356,-0.5853743,0.1703845,0.6920558,-0.8702987,-0.4450225,0.4138123,-0.3021727,3.918607,0.8410204,0.3234248,-0.5330476,-1.747885,-0.9883892,1.061869,-0.6349958,1.210146,-0.4920159
36.378888,0.7401554,0.4924495,0.00166849,0.6708445,-0.01158104,0.4265863,0.6791248,0.09196039,-0.3704024,-0.3990574,-0.3879781,2.454816,-0.8265318,-0.8961858,-0.1656281,1.563921,-1.017221,0.9245161,0.03339402,-0.6578434,3.032874,0.1596032,0.07708893,-0.5846567,-0.5387729,-0.7213749,1.652949,0.3550014,1.070615,-0.7179253
36.445516,0.3759135,0.1835561,0.9279925,-0.8431711,0.1941597,0.2191378,-1.252178,0.2057035,0.09438104,-0.7057468,0.4707102,2.817898,-0.2837123,-0.3026346,-0.2361836,0.3676993,-0.9052544,-0.01381112,0.5078594,-0.1560706,3.61946,1.229383,1.497036,-0.2655573,-2.277171,0.1249978,1.044741,-0.3596592,0.4639045,0.510776
36.512144,0.5486094,0.1571185,-0.04432939,-0.8198951,-0.07760686,-0.2121258,-0.006826927,-0.3799737,0.001090512,0.5188764,-0.9177356,1.706594,-0.7912885,-0.5403085,-0.4362309,-0.4771285,-0.804624,0.5541859,-0.5689211,-0.6810989,2.380769,0.7893754,0.09663575,-0.8497471,-1.619696,0.298555,1.425409,-0.1798855,0.8304875,0.6990386
36.578772,-0.4372093,-0.1376474,0.1094494,-0.2543342,-0.02209339,-0.07873607,0.7182174,-0.03381727,-1.735594,-0.4434346,-0.5774531,2.546331,-0.7851184,-0.06675638,-0.4632756,-0.1546709,-0.3951303,0.01256325,0.01006213,-0.1483409,2.812337,1.058662,-0.1300042,-0.4736592,-2.666419,-0.1231463,0.08746272,-0.9400818,0.975318,0.5178632
36.6454,0.5017743,0.7380947,-1.007001,-0.7723499,-0.1074947,0.2629813,0.3627966,0.2181808,-0.1507003,-0.935972,-0.5453403,1.841375,-1.736564,-0.5946967,0.05435175,0.5450653,-1.527239,-0.08746175,0.2080823,-1.192366,2.648439,0.1182781,-0.4736605,-0.6487111,-3.800752,0.1503004,1.505983,-1.15383,-0.2045215,1.591826
36.712028,0.170913,-0.3925359,-0.3258796,-1.331805,-0.2069687,0.3416293,0.2528631,-0.1351837,-0.5650474,-0.5879242,-0.1631642,1.668534,-1.183875,-0.2392123,-0.06394082,-0.2487844,2.898716,-0.204591,0.03359336,-1.255736,1.641484,0.8575217,-0.5071662,-0.5665444,-2.077978,0.2380004,0.1438546,-0.6523435,0.7242691,1.183172
36.778656,0.05471574,0.3821588,-0.438506,0.06671721,-0.2791106,0.08151571,0.165836,-0.2141732,-1.312546,-0.2734245,-0.5583963,1.70953,-1.381964,-0.7829677,-0.4315245,-0.6382822,4.790156,-0.398357,-0.2986349,-0.2061836,1.944215,0.7998073,-0.2238763,-0.4350855,-2.833682,-0.1203547,0.5652386,-0.6492453,0.6124973,1.474511
36.845284,0.2953697,0.8667484,-0.9690269,-0.517205,-0.2403645,0.06056122,0.09805814,-0.1243791,-0.3751164,-0.01600259,-0.4243522,1.180266,-1.800348,-1.1813,-0.3808528,1.141993,7.930222,-0.3082884,0.4156874,-0.8116565,2.33826,0.8859366,-0.169131,-0.5766541,-2.193586,0.8550295,0.9990209,-0.8227362,0.06562749,2.778776
36.911912,1.645789,1.42768,0.4159351,-0.2122831,-0.08472463,0.3290172,0.04427325,0.4076371,-0.01047463,-0.180236,-0.2820216,0.7829039,-1.057876,0.3340341,-0.2970112,-0.03386515,5.39962,-0.2023471,0.6042739,-1.276654,2.155496,1.135064,0.09254579,-0.4503704,-2.844115,-0.1001021,1.547471,-0.7113682,0.5944594,1.576504
36.97854,4.820148,0.9939162,-0.5100996,-0.7132452,0.1238143,-0.1567842,0.7589455,-0.2647495,0.1531454,-0.01869361,0.1681327,0.6445046,-1.421885,-0.7181931,-0.3368411,0.9725358,4.362348,-0.4463052,0.4670456,-0.3154608,1.382998,0.9600806,0.02115343,-0.5503684,-2.277443,-0.2076218,1.256969,-0.9276648,-0.03819573,1.187801
37.045168,7.905563,1.380982,-1.281887,-0.6690432,-0.03893454,1.137874,0.4938203,0.260969,-2.067126,-1.519291,-0.05701075,0.8742603,-1.115321,0.3189435,-0.513969,-0.3466461,5.358345,0.6108413,0.7885242,-0.1508979,1.383234,0.9045377,-0.6229365,-0.4414057,-1.665905,2.645881,1.060074,-0.373572,0.145841,1.447375
37.111796,5.132822,0.09911385,-0.9883321,0.04189185,-0.1686154,-0.7977072,1.10614,-0.1342885,-0.7055422,-0.7847061,-0.5070308,0.533564,-0.2839052,-1.601272,0.02327125,-0.3853401,3.567876,0.00684387,0.1952923,-0.8452923,0.3868226,-0.2242465,-0.4762721,-0.5497746,-1.438845,1.38208,0.5105492,-0.1713453,0.7515395,0.6710281
37.178424,5.043447,0.5678029,0.4420634,0.3752881,0.1188115,-1.200287,0.6195422,0.03962554,-0.9526762,-1.567379,-0.1627699,0.2682857,-0.7565631,-0.4038773,0.00626573,0.3252429,2.219916,0.1685021,-0.2271505,-1.183734,0.9051259,0.453391,0.1768104,-0.3171418,-1.883262,0.9593686,0.4348343,-0.2432145,0.5281067,1.114074
37.245052,5.909561,0.4851933,-0.2653851,-0.2121059,-0.1003759,-0.610195,0.3691952,-0.07802682,-0.8751444,-1.052938,-0.1150583,0.4758803,-0.5042362,0.1024695,-0.29665,-0.7894143,4.472843,-0.3365421,-0.06434668,0.1859599,1.26342,0.08480904,0.5917493,-0.2993983,-2.429535,1.040212,0.3039585,-0.9843999,0.2351852,0.3561692
37.31168,6.251292,0.1616228,-0.5884419,-0.6842746,-0.2974052,-0.9588084,1.052719,0.3271869,-0.4830717,-0.4766003,-0.3679939,0.2272264,-1.220889,-0.1063152,-0.3934537,-0.411798,4.681949,0.01665225,0.2859255,0.04147084,1.0566,0.3993057,-0.01006802,-0.07690489,-2.605852,0.6184382,0.3793513,-1.160146,0.5085785,1.426446
37.378308,4.009196,1.320622,-0.1145386,0.2616378,-0.0585731,-0.4178499,0.24761,-0.2897413,-0.5780219,-0.6573277,-0.1590559,-0.3291484,-0.726697,0.0223254,-0.07657459,0.6136773,1.46958,-0.3268211,-0.07122163,-0.5512485,0.9195483,0.1365142,-0.007457773,-0.4583177,-1.612036,0.9093031,0.03113756,-0.7141513,0.3447781,0.4273574
37.444936,3.676497,-0.05203506,-0.01892849,0.04115252,-0.1041987,-0.7330679,0.1951628,0.03878887,-0.9080271,-1.806735,-0.3389343,-0.2387628,-0.4789864,-0.4630633,-0.32726,-0.1875785,1.105764,0.2778619,-0.643171,-1.208837,0.6367493,0.1645094,-0.4253168,-0.5470557,-1.308027,0.8137113,0.3478267,-0.3078472,0.2571938,-0.08952508
37.511564,2.798374,-0.1961341,-0.5676407,-0.2759655,0.004279907,-1.067056,1.096244,0.004096103,-0.3642528,-0.7266026,-0.7870808,-0.1857,-1.076929,-0.3058536,0.007286625,0.541912,0.3384815,-0.182263,-0.4312947,-0.6354983,0.7800719,0.01654787,-0.3150379,-0.3745244,-1.406125,3.819727,0.5331048,-0.5308004,-0.01554379,0.5835025
37.578192,3.020942,-0.3314754,-0.8584444,-0.3632062,0.3037059,0.1829446,0.1663706,0.2779174,-0.6054466,-0.2929178,-0.6022497,-0.2421517,-0.7444984,-0.8151138,0.1514942,-1.026671,0.6223802,-0.02114766,-0.4280808,-0.8035383,0.8782195,0.04485623,0.9101418,-0.6869612,-1.250782,5.258616,0.394544,-0.6613591,0.0675686,-0.0006234185
37.64482,2.859039,0.6857231,0.5845447,0.1373333,0.2547178,-0.832375,0.03385054,0.4749477,-2.264894,-0.4527635,-0.2901482,-0.4410466,-1.096404,-0.4542343,0.1123028,-1.723078,0.5779046,-0.00151379,-0.3798805,-0.4023933,0.2896301,-0.4442469,0.2600481,-0.7732372,-1.371381,5.248983,0.692547,-0.9750059,0.2384255,1.287512
37.711448,2.442396,0.4158906,-1.088266,-0.547375,0.7214395,-0.3495779,0.862133,0.5551875,-1.171379,-0.04054685,-0.05657573,-0.2525467,-0.8469313,-0.1757252,0.4570946,-0.3454167,0.02739928,-0.4428605,-0.1142987,-0.9292212,0.3704399,-0.4787996,0.7183912,-0.7714665,-1.433746,3.53549,0.4998251,-0.3901318,-0.701466,0.8160937
37.778076,1.265101,0.4226399,-0.894943,0.2403355,0.7395293,-1.352192,0.1986756,0.2135789,-0.8515075,-0.4097671,-0.7971855,-0.736357,-0.8782156,-0.7789071,0.5747095,-1.659211,0.03618459,-0.988689,-0.263221,-0.7040661,0.6067407,-0.5299893,0.3045885,-0.3014082,-0.925687,3.019876,-0.1008776,-0.2960872,-0.6343727,0.8936663
37.844704,2.525812,1.26353,-0.1832542,-0.0870293,0.6268189,-1.483538,0.1757063,0.9088717,-1.962348,-0.05440228,-0.5561244,-0.2101527,-0.3488973,0.3221785,-0.117466,-0.2105362,0.5826609,-0.2997521,-0.5949259,-0.2382305,0.304852,0.2440444,-0.3669892,-0.5662756,-1.035822,2.468652,-0.6738767,-1.152578,0.007043128,0.247418
37.911332,1.68785,0.7391772,0.7408296,-0.441911,0.5771549,-1.147994,0.2651231,-0.004212965,-0.9162036,0.0815405,-0.673282,0.01280717,-0.8340453,-0.03819493,-0.4294167,-0.7622207,-0.1064068,-0.9975362,-0.5719252,-1.273458,0.5889007,-0.370631,-0.3472897,-0.6142877,-1.335602,2.385597,0.3199278,-1.304257,0.5574605,0.6070176
37.97796,2.267558,1.329351,-0.7377921,-0.6105393,0.5499135,-1.0365,-1.057655,0.2721829,-1.144693,-0.7626323,-0.6993604,-0.4118137,-1.337509,-0.3927373,-0.1542228,-0.578795,0.5494259,-0.74388,-0.5335882,-1.353557,0.362186,0.05974519,0.3062456,-0.5204562,-1.106231,1.773106,0.2988836,-1.079276,0.6716291,0.6436663
38.044588,2.287002,0.6430616,-0.1341616,-0.6563677,0.5449373,-0.09026676,0.09141644,-0.01932352,-0.6664587,-0.1997328,-0.4205859,-0.05805786,-0.6677529,-0.5385794,-0.1823031,1.034311,0.1151861,-0.2074408,-0.2900619,-1.129613,0.6533493,0.1909763,-0.1144536,-0.5470132,-0.8954663,1.313977,0.7390684,-1.086633,1.21943,0.4380952
38.111216,3.577889,1.003627,0.1768723,0.04854671,0.7274327,-0.7719825,0.02952239,0.3169633,-1.167943,-1.16607,-0.2680864,0.522188,-0.6771069,-0.652369,-0.476959,-0.9756398,-0.3050914,-0.4256645,-0.3790783,-2.342733,0.6881768,-0.2341777,0.7785685,-0.6867541,-0.5733024,1.824275,0.7500609,-1.442986,0.4903321,-0.1687931
38.177844,2.794453,0.9192423,-0.7744406,-0.6858064,0.5357836,-0.7059478,0.5280753,0.1212197,-1.639447,-0.4803245,-0.2999883,0.09778674,-1.664619,0.3533409,-0.3532773,0.2538103,-0.195091,-0.9637634,-0.4599937,-0.4974503,0.0705771,0.04258252,-0.592886,-0.7164657,-0.8731539,1.068525,-0.1560174,-0.9247813,1.063303,0.3912057
38.244472,1.766158,1.372601,-0.06723753,-1.042512,0.5057138,-0.2996916,-0.08594168,0.3597201,-1.583044,-0.7455807,-0.5387253,-0.07704319,-0.6629928,-0.3113974,-0.05586336,-1.332757,0.5449405,-0.7384248,-0.4949709,-0.8287504,0.5183217,0.112097,-0.239513,-0.4379062,-1.129391,1.169835,1.326802,-0.6701716,0.6287702,0.7849938
38.3111,2.042927,0.4903217,0.05360595,-1.215974,0.3100248,-1.79793,-0.2323654,0.9633113,0.1323077,-0.6422821,-0.7426919,-0.04730083,-0.4964865,0.1691053,-0.2072929,1.089339,-0.004819044,-0.8373734,-0.4408083,-0.4982663,0.5614751,-0.06767736,0.2222738,-0.4196813,-1.554133,1.019225,1.240925,0.1062171,0.717735,1.005047
38.377728,2.516477,0.2605363,-0.6931058,-0.4087142,0.3888731,-0.4286718,0.3204575,0.1658423,-1.210467,0.2687669,-1.156155,-0.2182357,-0.6052029,-0.06283428,-0.1188553,-0.5233468,-0.9754214,-0.7593822,-0.3579025,-0.1704797,0.5143682,0.2435321,-1.372309,-0.469732,-0.855097,0.9620159,0.4495246,-0.8603907,1.009658,0.0135712
38.444356,2.63211,0.2055538,-0.1278331,-0.6518998,0.1726842,-0.8557605,-0.6065147,0.4763887,-0.3561308,-0.4723935,-1.275767,-0.4435408,-0.7857155,-0.7262136,-0.04294541,-3.002318,0.2243178,-0.1183168,-0.3493187,-1.698194,-0.2083006,0.141123,0.4481853,-0.3596727,0.1074717,0.8095813,0.1098525,0.1705735,-0.04967226,0.9162595
38.510984,2.401847,1.085671,-0.04222093,0.4657475,0.4627035,0.2205433,0.5734425,0.5054393,-0.3360405,-0.967514,-0.1815445,-0.5458109,-0.7601084,-0.498652,-0.233062,-0.1808265,-0.8742243,-0.2677552,-1.08813,-1.427066,0.9374506,-0.1120007,-1.176629,-0.5176164,0.2138934,0.8281472,1.245998,-0.5389764,0.1250005,0.4740217
38.577612,2.010465,0.02257166,-0.1756151,-0.4482193,0.1846431,-0.2548195,-0.08547664,0.688643,-0.8394087,-0.3755922,-0.1806498,-0.7567338,-1.384153,0.6708679,0.338253,-0.2345847,-0.4600651,-0.4465616,-0.4732448,-0.6503803,1.15292,0.01706166,-0.113312,-0.5998683,-1.35156,-0.2135752,-0.09668825,0.240196,0.02037315,-0.9180224
38.64424,1.348193,0.556398,-0.3292108,-0.2937072,0.2314115,-0.9789332,-0.6481044,0.528864,-1.2791,0.1803834,-0.725262,-0.3656476,-0.6113781,0.3812749,0.01940392,-0.4534238,-0.6744927,-0.2138349,-0.6201321,-1.152008,0.4092011,-0.03280133,-0.2626533,-0.4791163,0.1339417,0.5731283,-0.4204107,-0.03919209,-0.04666948,-0.4130397
38.710868,1.573066,0.6477627,-0.9155435,-0.489925,0.3841278,-0.5557235,-0.09656451,0.7960052,-0.4350228,-0.4136992,-0.9387567,0.03338144,-0.4428859,0.5457538,0.1496541,-0.2117677,-1.384055,-0.3039701,-0.8275365,-0.1618815,0.7012151,0.1175493,-0.3775875,-0.471787,0.6702185,-0.6492672,0.532307,-0.328399,-0.5941092,-0.129495
38.777496,0.6300795,0.5019513,-0.276892,-0.3127871,0.2952881,-1.296349,-0.1463779,0.6963623,-0.7484897,0.4178408,-0.9573861,0.5137814,-0.7748935,0.4693732,-0.2073441,0.8672268,-0.5164412,-0.2224249,-0.9078971,-0.2890103,-0.05857059,0.01077331,-0.6906735,-0.3642966,-0.03580392,-0.2390219,-0.182773,-0.6127198,0.3590575,-0.1694345
38.844124,0.1575685,0.4949181,0.9447315,-0.1703417,0.03030579,-0.2769841,-0.3718781,0.1861249,-0.6812524,-0.1307563,-0.9524962,0.667617,-0.8122191,0.8575339,-0.06963605,-0.09721824,-0.3467412,-0.3545236,-0.9638857,-0.7198411,0.4088883,-0.2920796,-0.2380694,-0.6278948,-0.0007174817,-0.230512,0.5880609,-0.8452263,0.7330889,-0.3228556
38.910752,1.704123,0.2945549,-0.2288452,0.2015329,0.1008869,-0.7285399,0.1669008,0.5435624,-0.6914592,-1.074094,-0.5070406,0.3435977,-1.254501,0.5068163,0.05604786,0.2611261,-0.9739578,-0.05499639,-0.4994141,-0.8544865,0.4598239,-0.01602614,-1.317273,-0.4715274,0.1403563,0.6724346,1.014615,-0.5149644,0.719146,-0.1143412
38.97738,2.489668,1.234469,-1.005779,-0.520665,0.3366317,-0.5297646,0.1713076,0.4579341,0.3814339,-1.523188,-0.2220696,0.3370047,-1.230393,-0.1891349,0.1004192,-0.2936482,-0.09504904,-0.3976349,-0.5873891,-0.5837433,0.02294058,-0.06098467,-0.7622693,-0.3509527,-0.5972557,0.325975,0.4253942,-1.061575,-0.2862067,0.1623417
39.044008,2.655777,0.2577872,0.1444176,-0.7623774,0.2563384,-0.6188689,-0.3595812,0.6767664,-0.2278894,-0.1424166,-0.1750446,0.4168171,-0.93999,0.4938215,-0.4682278,-0.8426623,-0.6783057,-0.08159453,-0.4822159,-0.4264438,-0.603025,-0.05763745,0.07645686,-0.1868569,-0.1116325,0.5141617,0.4887844,-1.158286,-0.416072,-0.05009553
39.110636,0.6469077,0.6120093,-1.133356,-0.6938874,0.06613643,-1.087871,0.02808366,0.1865827,-0.4376052,-0.6366287,-0.9519591,0.3119116,-0.3931677,0.2135915,0.1315036,0.02334572,0.1610641,-0.4476461,-0.8107585,-1.261923,0.07592712,-0.5316168,-0.7414018,-0.396324,-0.3667575,0.4511913,0.02574863,-0.297522,0.107475,-0.3439153
39.177264,1.299171,0.5870157,-0.2628742,0.6430994,0.1031941,-0.1491242,-0.3388351,0.558426,-0.6471633,-0.2865364,-0.949351,0.6648316,-0.9639996,-0.04632472,0.143206,-0.8115236,-0.4211599,-0.6940235,-0.5582293,-1.044717,0.067063,-0.3850567,-0.4861343,-0.2317327,0.4409811,0.1590187,0.4278681,-1.515348,-0.1745558,-0.204147
39.243892,1.35983,0.4996562,-1.186591,0.2600442,-0.1197525,-0.09952137,0.317376,0.83228,2.112376,-0.8180655,-0.9970136,0.1556464,-0.8872214,-0.9493331,0.09985998,-0.6112133,-1.096792,-0.5484042,-0.5371886,-0.3905315,-0.9930736,-0.2487543,-1.237912,0.1227114,-0.2788035,-0.4214988,0.3844983,-0.8106973,0.3512991,0.4611074
39.31052,0.7820219,0.6949241,0.3170973,0.8922462,0.01210245,-0.5411302,-0.6633872,0.690851,-0.26435,-0.5792792,-1.113919,0.4612123,-0.3604705,0.3585594,-0.05391641,-0.3810943,-0.8160992,0.4117285,-0.6264101,-1.173056,0.01037607,-0.7535407,-0.3966838,0.1344766,0.5430257,0.07397875,-0.05893151,-1.070056,-0.6898646,-0.6314592
39.377148,0.5316233,-0.1761181,-0.4505872,-0.7661458,-0.2477625,-1.134721,0.637606,0.1802501,0.8605258,-0.7205082,-0.6789908,0.3306019,-0.6198844,-0.03604472,-0.0738778,0.5991315,-0.6243914,-0.112417,-0.506588,-1.450592,0.03824434,-0.3085563,-0.2417356,-0.4184303,-0.2530002,-0.2845747,0.3237213,-1.100054,-0.5268424,-0.1475138
39.443776,1.734471,0.008187007,-1.419514,-0.1749875,-0.2374681,-0.1285994,-0.9417183,0.07508604,-0.1030546,-0.5689194,-0.6314663,-0.04811345,-0.7838965,-0.8813475,-0.564328,0.5120309,0.5746274,0.04742342,-0.9142383,-0.8097623,-0.2665536,0.1965372,-0.1755679,-0.07256392,-0.2330498,-0.3764529,1.248356,-1.195139,-0.8378125,0.5363109
39.510404,1.304876,-0.9418246,-0.6189939,-0.7588365,-0.03415301,-1.295748,1.54651,0.2048186,0.3319223,-0.8408126,-0.3639736,0.1749491,-0.9395945,-0.472211,0.1741092,0.373506,-0.8524466,-0.5256735,-0.7275922,-0.3410284,0.6065589,-0.5573556,-1.662583,-0.1314033,0.2106508,0.1385341,-0.08719393,-0.3818976,0.1709262,0.1839863
39.577032,-0.09298087,1.800534,-0.9347087,0.05731469,-0.07240734,-1.103979,1.500269,-0.2280069,-0.2827674,-0.4672185,-0.3017426,-0.2095793,-0.658201,-0.3907683,-0.556757,0.7751528,0.08184812,-0.988843,-1.257078,-0.376717,0.0121257,-0.4015258,-2.111382,-0.2055133,-0.1177858,-0.1771524,-0.04214884,-0.7079755,-0.01157433,0.03707179
39.64366,1.963678,1.876318,-0.5205675,-0.04011461,0.0139158,-2.275831,0.187908,0.1184203,-0.3028234,-0.5091473,-0.2084787,-0.5900151,-0.9542307,-0.1572798,-0.3797496,0.533116,-0.8312627,-0.5462236,-1.227665,-0.08513285,-1.016307,-0.1849497,-2.850164,-0.09407149,-1.015065,-0.06123933,-0.01054789,-0.9206491,-0.3132528,0.3461125
39.710288,1.512623,0.222211,0.03504392,-0.3051286,-0.1608499,-0.9724949,-0.1169256,0.1651777,0.7166441,-0.5567917,-0.3352728,-0.3171299,0.01875596,-0.1523505,-0.4538074,1.437869,0.1958242,-0.789681,-1.177941,-1.231533,-0.4407049,-0.3002312,-1.089194,-0.4105029,0.1085518,0.346896,0.7032294,-1.29636,-0.2174769,-0.07273702
39.776916,1.399974,0.07097366,0.01280607,-0.01513402,0.1504078,-0.4906108,-0.1445856,-0.2535284,0.154629,-1.525611,-0.4802851,-0.3993007,1.5583,-0.3399273,-0.3371516,1.009266,-0.5581757,-0.6548854,-1.031749,-0.800235,-0.0285984,0.08044238,-0.3393845,-0.2793188,-1.032256,-0.3535079,1.974595,-1.094512,-1.079575,0.3212138
39.843544,1.745824,0.08921297,-0.06951862,0.01901771,-0.003833,-2.024777,0.9663774,0.1852089,0.7371806,-0.834696,-0.4343595,-0.4241801,2.858715,0.7427111,-0.4734789,0.9898642,-0.7778932,0.003431738,-1.301613,-1.017469,0.2665025,0.1799871,-1.46197,0.1158951,-0.2662241,0.2309323,1.26293,-0.2477249,-0.8320881,-0.006792114
39.910172,0.04864616,0.6828709,-1.253029,0.5282086,0.01783614,-2.086357,0.1958116,-0.3510769,0.796671,-0.7753967,-0.6981747,-0.4696336,2.541432,0.7890975,-0.2985372,0.2746164,-1.386359,-0.564385,-0.9591051,-0.6164625,-0.1274949,-0.09734018,-1.197032,-0.1301768,-0.9261198,-0.2898802,0.6943568,-1.187736,-0.730845,0.1147536
39.9768,0.4645589,-0.5708407,0.5347613,-0.03982457,0.1713495,-0.9018167,-0.0509849,0.6562449,0.116795,-0.2345861,-0.6662989,-0.7781377,1.683979,0.8633562,-0.1284729,0.2725665,0.4332368,0.1074206,-0.7499729,-0.4311928,-0.1983099,-0.2829846,-0.5432469,-0.1858429,-1.232322,0.2207969,0.5114739,-0.5899028,-0.4142208,-0.420606
40.043428,1.128883,-0.3023027,-0.2453219,-0.852523,-0.07886441,-0.8794563,0.6171579,0.7338837,0.2694589,-1.25518,-0.2381485,-0.2060961,1.82941,1.560452,-0.2079705,1.35905,-1.44352,0.5159628,-0.8836839,-0.9372646,0.01903307,-0.1136336,-1.066083,0.08091818,-0.4751922,-0.2277922,0.5235074,-0.4459215,-0.1144048,0.9015139
