Frame,C009,C013,C005,C028,C004,C012,C024,C008,C042,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C016,C000,C031,C007,C011,C010,C006,C030,mouse1,mouse2,contact
15.99048000000002,0.5590624,-0.009411238,-0.1037168,-0.05918501,-0.08665043,-0.05056956,-1.244664,-1.459706,-0.8630971,-1.035094,-0.6558326,-0.2828333,-1.572246,2.204863,-0.5326771,1.674821,-1.394735,-0.3957011,0.1130243,-1.361302,1.314784,-0.1125095,-0.5125354,-1.40668,0.4228917,-0.6396494,-0.1901117,s,s,c
16.057107000000002,0.710736,-0.9701649,0.286994,-0.03491677,-0.2647641,-0.4060739,0.4152436,-0.3879236,-0.9227133,-0.1257163,-0.8078625,0.122267,-0.2283831,0.4634094,-1.286675,1.039326,-0.3281393,0.07274304,0.543032,-0.4024488,0.1103784,-0.2749963,-0.1221034,-0.70921,0.5055566,-0.310613,-0.1494016,s,s,c
16.123734000000013,-0.3460232,0.09819153,-0.1583772,-0.2430294,-0.5564482,-0.2793402,-0.6836478,0.2749406,-1.053571,-0.5035688,-0.3712607,0.2879428,-0.355268,0.1587438,-0.1073307,1.089714,-0.5070643,-0.1658631,-0.4569271,-0.2338106,-0.2620473,0.009066491,-0.1708633,-0.6368159,0.4289967,-0.5596803,0.2954218,s,s,c
16.190360999999996,-0.3831481,-0.4003315,0.1915222,0.07712335,-0.8875261,0.03764557,-0.5557659,-0.1863912,-1.028135,-0.2754335,-0.3397746,-0.1924975,-0.8553215,0.6140186,-1.012897,0.6700678,-0.07589056,-0.2778714,-0.6951177,-0.452514,0.3329882,-0.4201409,0.2996633,-0.9903391,0.7888142,-0.4804401,-0.458225,s,s,c
16.256988000000007,0.3137712,0.2951294,-0.2943467,-0.1435623,-0.6175227,-0.2884031,-0.2827627,-0.4975903,-0.9252725,-0.8094054,-0.7231587,0.01547402,0.3653604,0.02709768,-0.8362156,1.008336,-0.5806561,0.5422196,-0.5696786,-0.2041218,0.2315501,1.311401,-0.2477176,-1.061916,1.369492,-0.93247,0.1070041,s,s,c
16.323615000000018,0.1659117,0.3931201,0.2368096,-0.219178,-0.6820338,0.07494327,-1.587126,-0.1536558,-1.055722,-0.4498023,-1.066643,0.1876391,0.3005027,-0.08346028,-1.08821,-0.02088088,0.411876,0.3304476,0.2406687,0.0156067,-0.1223045,0.5584374,-0.6135128,-0.5146584,0.7774674,-0.7948669,0.9386058,s,s,c
16.390242,0.1844523,-0.4238668,0.03768314,-0.3387706,-0.1138076,-0.4009859,-0.8619069,-0.9887342,-1.026428,-0.6819921,-1.117564,-0.4560959,-0.197657,0.9174811,-0.9706876,0.7916682,-0.3816198,-0.08248661,-0.5551168,0.03834397,-0.3035249,0.0937405,0.03936542,0.351087,0.4436485,-0.6092671,-0.4639776,s,s,c
16.45686900000001,-0.9650031,-0.4661341,0.3323587,-0.3727795,-0.5702525,-0.5115603,0.1472339,-0.06100032,-1.227884,-1.374175,-0.7747676,0.3201947,-0.1830459,-0.03726818,-1.147016,-0.2140829,-0.5104926,-0.4644735,0.1813254,-0.3411999,-0.05204322,-0.6773372,-0.8725077,-0.3730554,0.9079201,-0.5016047,-0.5061883,s,s,c
16.523496000000023,-0.5856192,-0.6270429,-0.3205987,-0.5420338,-0.1818173,0.1324759,-0.9764051,-0.04497046,-0.8884172,-0.02436777,-0.3824393,0.1924911,-0.3188519,0.3840442,-0.832403,0.4477395,-0.4980144,0.05578312,0.2684141,-0.2905719,-0.7058762,0.05122024,-0.8482388,-0.5322621,1.106094,-0.6683698,-0.6162844,s,s,c
16.590123000000006,-0.8367079,-0.3984216,0.2333215,-0.07886742,-0.6707033,-0.1136258,-0.6544439,-0.4144438,-0.7704479,-0.4041342,-0.5044677,0.2840319,-0.2972137,0.3235252,0.1800688,0.02469249,-0.4060813,0.236524,-0.1012404,-0.4301247,-0.3353947,0.3491904,-0.2381778,-0.4502289,0.8475409,-0.3754388,0.1364936,s,s,c
16.656750000000017,-0.6039804,-0.9084911,-0.06267887,-0.1564345,-0.6968806,-0.4224901,0.04437077,-1.162644,-0.6780439,-0.3327252,-1.643306,0.5559828,-0.321317,1.220809,-1.194611,0.3101268,-0.4712827,0.02935108,0.8050755,-1.095374,0.410268,-0.07673604,0.1066543,-0.5812017,0.2139895,-0.030542,-0.7364768,s,s,c
16.723377,0.3906813,-0.01581798,-0.2345388,-0.2276175,-0.5528284,-0.1915757,-0.1596462,-0.8626222,-0.9180776,0.03186278,-0.6969299,0.009978032,-0.7979361,0.653083,-1.098107,0.4289128,-0.5326142,-0.6209286,-0.3289703,-1.020263,-0.8916918,-0.4644412,-0.4490563,-0.9255634,1.072743,-0.07435838,-0.1452796,s,s,c
16.79000400000001,-0.8572626,-0.1112853,0.1486208,-0.09270319,-0.1930098,-0.5667522,-1.57847,-1.228916,-0.7633487,-0.460752,-0.789448,0.08286741,-0.0950097,0.3312469,-0.41177,0.3921739,-0.614624,-0.04680242,0.0133159,-0.1887198,-0.4562574,0.1336206,0.2391477,-0.7390841,1.048106,-0.765071,-0.2704156,s,s,c
16.85663100000002,-0.881358,-0.8677376,-0.1524562,-0.2890999,-0.0477302,0.4322628,-0.8509507,-0.6411973,-0.738885,-0.3551745,-0.9990143,0.118894,0.2950041,0.05486073,-0.4610736,-0.08527965,-0.1435114,-0.1067977,-0.02629028,-0.4971717,-0.4684421,0.7535718,-0.4550034,-0.7334101,0.4035208,-0.01048775,-0.2650304,s,s,c
16.923258000000004,0.8056305,0.2526345,0.01560206,-0.3927277,0.009668567,-0.6521935,-1.71067,-0.765761,-0.7300575,0.6732961,-1.322483,-0.6642101,-0.1641494,2.072144,-0.681061,0.1637972,-0.8592479,-0.08564048,-0.3821155,0.1732383,-0.1233675,-0.2869443,-0.798548,-0.7880031,-0.1107964,-0.2521212,-0.2878194,s,s,c
16.989885000000015,-0.146833,-0.4446249,-0.1767571,-0.5602529,0.1060034,-0.2047404,-0.556338,-1.086943,-0.7233848,-0.1248611,-0.5731952,-0.6353549,-0.481913,0.2164115,-0.8069481,0.2980852,0.06970361,-0.09431545,-0.2612655,-0.6307729,0.07696819,0.09462222,-0.1640725,-0.8344647,0.05905981,0.001231896,-0.2232658,s,s,c
17.056511999999998,-0.06959746,-0.9984122,0.1339798,-0.5423794,-0.3362435,-0.1081564,-0.109261,-1.01971,-0.5340996,-0.09131341,-0.3488258,-0.3382093,-0.6761733,0.6174414,-0.7219891,-0.0687086,-0.165862,-0.1027051,-0.5151517,-0.5276917,-0.424171,-0.3048587,-0.4608377,-1.163576,0.5816505,0.07016899,-0.9430577,s,s,c
17.12313900000001,-0.1555317,-0.3866565,0.1075041,-0.4921693,-0.2407289,-0.2055431,-0.5954444,-0.9513872,-0.8203462,-0.0614309,-0.3190157,-0.6752084,0.03862865,0.3445248,-0.5029815,0.4025849,-0.2691645,0.2236243,-0.2605506,-0.4514246,-0.4819281,0.4630192,-0.1407957,-0.897652,1.929265,-0.02601991,-1.477291,s,s,c
17.18976600000002,0.3637379,-0.08600482,-0.1742415,-0.2731977,-0.07220426,-0.1874038,0.108422,-0.3206564,-0.6864098,0.7354438,-0.8204064,-1.262916,-0.1343409,0.6627772,-0.1403886,0.6576465,-0.1412375,-0.2840468,-0.1528709,-0.5536531,-0.6502096,-1.126141,0.04656761,-0.7957107,1.297632,0.09084664,-0.5654588,s,s,c
17.256393000000003,-0.7700911,0.196364,-0.4144147,-0.03724585,-0.258644,0.3373193,-0.5147162,-0.2503057,-0.7412943,0.4715001,-0.4112292,-0.531393,-0.7736344,1.163564,-0.5480288,-0.203112,-0.2512681,-0.2688242,0.8813823,-0.674534,-0.238514,-0.9536213,-0.6416567,-0.96631,1.382558,0.1103521,-0.4855898,s,s,c
17.323020000000014,-0.401421,-1.059585,0.1576841,-0.1655541,-0.2456608,0.6386612,-0.7271331,-1.707677,-0.5632144,0.2657659,-0.3037052,-0.3620396,-0.5730655,1.209635,-0.5376912,-0.4066138,0.6142572,0.1171888,0.5610288,-0.7278206,-0.2189974,0.09169354,-0.1344298,-0.4556414,1.12695,0.1231128,-0.464574,s,s,c
17.389646999999997,-1.282748,-0.6192572,0.04793168,-0.3794385,-0.1127565,-0.4129902,0.0079644,-1.085314,-0.4841768,0.6650555,-0.667735,-0.4578181,0.2251806,0.7668336,0.9327309,0.3540964,-0.3585415,-0.3444722,-0.3422828,-0.5631245,-0.3796433,0.1816819,-0.1340592,-1.311109,1.254584,0.311276,-0.4610396,s,s,c
17.456274000000008,-0.6282948,-0.6098213,0.231667,-0.1585582,-0.3591899,0.1834362,-0.3962142,-0.6898625,-0.6314008,0.2988037,-0.6172532,-0.02959403,-0.473846,0.6035237,0.08586966,0.03617113,0.0008258822,-0.4177149,-0.5144027,-0.2789248,-0.03673967,-0.4489951,-0.9816209,-0.8511392,1.751188,0.2413268,-0.3150024,s,s,c
17.52290100000002,0.2926736,-0.7035234,0.07855408,0.1698462,-0.7674847,0.1045867,-0.3492822,-1.682966,-0.8876197,-0.4096549,-0.9122224,-0.7771484,-0.6506246,0.9003584,-1.079984,-1.031767,-0.429878,-0.3931923,0.4417836,-0.4216921,0.3498553,-0.324156,-0.8433793,-0.9297673,1.543992,-0.07868332,-1.623975,s,s,c
17.589528,-0.05892515,-0.2755769,0.0473565,-0.3140172,-0.5243926,-0.1268759,-1.182372,-0.7210978,-0.6111965,0.4670652,-0.8835892,-0.8589792,-0.8464761,1.043654,-1.018182,-0.05613092,0.03166165,-0.747843,0.845283,-0.6655136,0.005012501,0.181115,-0.2197422,-0.9748759,1.554886,-0.2161594,0.05607796,s,s,c
17.656155000000012,-0.7067897,-0.8516921,-0.1529966,-0.4085188,-0.3171633,0.5942831,-0.2908959,-1.1222,-0.5734681,0.3612358,-0.6438186,-0.4433891,-0.5354239,0.7667797,-0.5598139,-0.2782156,0.1619939,-0.5978146,-0.6422695,-2.107437,-0.2282573,-0.7319624,-0.01014419,-0.4218214,2.378163,0.3462615,-0.7751441,s,s,c
17.722781999999995,-0.1060443,0.6173007,0.04645811,-0.07196853,-0.09784554,-1.010387,-0.7654186,-0.6212598,-0.6309331,0.01003165,0.6988144,-0.7893778,-0.2250786,0.4958647,-0.2742786,0.7680549,-0.3346898,-0.4411838,0.01894769,-2.249312,-0.5768899,-0.3902019,-0.283786,-0.3225962,4.911826,-0.4033042,-1.814306,s,s,c
17.789409000000006,-0.7783521,0.01979895,0.005373327,-0.1472934,-0.3571631,0.9626715,-1.250991,-0.2085114,-0.6832547,0.6390656,0.7333902,-0.9667255,-0.5812877,0.9166706,-0.3088172,1.245479,0.1598062,-0.4041891,0.4332966,-0.9308668,-0.8550715,0.223553,-0.9500396,-0.5073321,5.588432,-0.3100433,-1.478126,s,s,c
17.856036000000017,-0.2880382,-0.5419614,0.4127194,-0.1345271,-0.5673327,0.2405054,-0.116243,-0.3216327,-0.575182,0.4361843,-0.03307781,-0.6812119,-0.3778718,1.277922,-0.5040878,0.6866701,-0.00489881,-0.06147461,0.6109448,-0.9038968,0.1091366,-0.356041,-0.6667151,-0.7693917,5.522308,0.2087499,-1.505696,s,s,c
17.922663,-0.06743851,-0.08233694,-0.213627,-0.1557244,-0.1996723,0.09709106,-0.5536615,-0.2571601,-0.5222589,0.540745,0.352392,-0.4934296,0.1808392,1.422407,0.1042994,0.9978035,0.6175038,0.3581578,1.306616,-0.7449633,0.101801,-0.3077115,-0.8786297,0.2241769,5.729702,-0.1781633,-0.990124,s,s,c
17.98929000000001,-0.4354139,-0.3550339,-0.124039,-0.3494712,-0.03787918,-0.06174634,-0.2592776,-0.3860626,-0.5415487,0.1284811,0.2227732,-0.5691639,-0.5113276,0.4113638,-0.471339,0.5033513,-0.1114755,-0.2161014,0.2304738,-0.9246632,-0.3583877,0.02524995,-0.5108839,-0.8005359,4.44743,0.07390451,-2.39088,s,s,c
18.055917000000022,-0.4502016,-0.1868553,-0.06611902,-0.2906183,-0.8021105,0.133977,-1.002353,0.5363438,-0.4605164,-0.5537007,-0.2833299,-1.1337,-0.7043744,-0.01319452,-0.774416,-0.3050503,-0.1512039,0.1665972,0.1837912,-0.8387695,-0.2278056,0.2925407,-0.388388,-0.8195971,4.062132,0.2212493,-0.9434031,s,s,c
18.122544000000005,-0.4180699,-0.1325006,-0.1856713,0.04706708,-0.3742236,0.5141524,-0.2375736,-0.1582034,-0.3869244,-0.1133013,-0.5185748,-0.2324461,-0.4179621,0.8831078,-0.7344785,-0.2405141,0.01652971,0.2411179,-0.1259822,-0.2643723,-0.2224182,0.1185407,-0.8809276,-0.5397595,3.867666,-0.310018,-1.502515,s,s,c
18.189171000000016,-0.1672891,-0.1624103,-0.1151469,-0.1846745,-0.08714767,-0.03135925,0.1971448,0.042751,-0.2091913,0.3390608,-0.5679646,-0.7579253,-0.07992933,0.5676831,-0.8645296,0.06958786,0.01212447,-0.1042067,-0.04663398,-0.268771,-0.3273063,-0.09706594,-0.7753912,-0.1093291,3.410426,-0.3200149,-0.6877207,s,s,c
18.255798,-0.6370695,-0.1249807,-0.3891192,-0.4950258,0.03047569,-0.2027309,-0.1057094,-0.1240176,-0.3159083,-0.2376898,-0.164085,-0.4425513,-0.4058294,0.02733279,-0.4373958,0.3684414,-0.07815774,-0.5065449,-0.5218881,-0.2805919,-0.5893614,-0.3066946,-0.7965993,-0.4988761,3.289029,-0.4389664,-0.8530472,s,s,c
18.32242500000001,-0.1560619,-0.1285479,-0.1874888,-0.1805386,-0.1437086,-0.3678094,-0.005584398,0.01835878,-0.5495406,-0.5418366,-0.4213096,-1.094149,-0.2708199,1.366572,-0.4043955,0.05534992,-0.7783127,-0.3122316,0.7860686,-0.09819939,-0.1923209,-0.6635593,-0.5541992,-0.7221282,3.03705,-0.3927715,0.1213733,s,s,c
18.38905200000002,-0.3067683,-0.5643435,-0.255294,-0.3579678,-0.4908516,-0.2428209,-1.340068,-0.3422893,-0.3985317,-0.2048327,-0.424168,-0.6302093,-0.2216214,0.2092126,-0.3825761,-0.2432967,-0.3154978,-0.3784301,-0.05194537,0.173785,-0.5694188,-0.566661,-0.5621947,-0.3768829,2.346816,-0.509196,-0.9011663,s,s,c
18.455679000000003,-1.557598,-0.7584212,-0.2383057,-0.1452217,-0.2946956,0.1715452,-1.481312,-0.02079131,-0.4474591,0.1843081,-0.2495898,-0.9885236,-0.5213615,0.76691,-0.2810225,0.1231644,0.2167761,-0.5729043,0.6301499,0.2036441,-0.33842,-0.4765888,-0.4934485,0.007079388,2.179249,-0.08332863,-0.6728285,s,s,c
18.522306000000015,-0.3084616,-0.0831269,-0.2430757,-0.4135014,-0.2435396,-0.1509598,-0.6044543,0.01943956,-0.3744845,-0.2885826,-0.326412,-0.813632,-0.1252684,0.1608907,-0.5454416,-0.08721636,-0.09831881,-0.8646284,0.7553909,-0.05482692,-0.5846956,-1.302772,-0.7644008,-0.6445118,2.896765,-0.2859468,-1.423903,s,s,c
18.588932999999997,-0.09655003,-0.240876,-0.2835339,-0.1730857,-0.2372355,-0.5620004,-0.2537013,-0.7161514,-0.2687133,0.5532293,-0.482089,-1.076989,0.3009506,0.6902213,-0.04444234,0.3561032,-0.7108023,-0.4925159,0.3480708,-0.9047974,-0.7921675,0.08911223,-1.127556,-0.1151519,3.887512,-0.6560798,-0.6432748,s,s,c
18.65556000000001,0.5566789,0.5005128,-0.543321,-0.02292643,-0.0771328,0.02132878,-0.04171183,0.04433371,-0.2933167,0.1594384,-0.3160432,-0.4464392,0.34363,-0.09077182,-0.4486273,0.3374772,-0.1176605,-0.586603,0.2385077,-0.8093405,-0.4749105,-0.3344143,-1.223542,-0.2878337,4.553706,-0.6150663,-1.115624,s,s,c
18.72218700000002,-1.770393,-0.1159474,-0.2723479,0.05341068,-1.14806,-1.601361,0.3230492,-0.1850549,-0.3113066,1.013002,-1.054619,-0.8291146,0.4253424,2.188582,0.1333849,1.713861,-0.4787103,-0.5435797,0.7700558,-0.9865606,-2.030316,-1.135293,-0.8870436,-0.180511,5.184122,-0.2513815,-0.04873227,s,s,c
18.788814000000002,-0.3525412,-0.1483946,-0.334669,-0.1554298,-0.5641869,-0.417399,-0.4453686,0.29467,-0.4730729,0.4139308,-0.6132608,-0.7588163,0.163215,0.9282719,-0.1504479,0.7980931,-0.5564213,-0.2567834,-0.03905158,-0.626404,0.02580313,-0.4479782,-0.6626412,-0.6461196,4.273263,-0.1617701,-1.13953,s,s,c
18.855441000000013,0.4426883,0.04235795,0.0338404,0.09802324,-0.1481913,0.1339955,-0.5051965,-0.9691376,-0.6771451,-0.3925118,0.3264796,-0.29229,0.2029396,0.6716501,-0.6965194,0.4385681,-0.0589061,-0.2858233,0.3200499,-0.592474,0.2167796,0.2988233,-0.9720275,-0.9187092,4.741768,-0.9579829,-0.8006023,s,s,c
18.922067999999996,0.5307521,-0.5802546,-0.1774243,-0.297198,-0.6748771,0.07610448,-0.04365578,-0.2943496,-0.3642884,-0.31457,-0.3900262,-0.8256619,0.2600819,0.3447329,-0.5016872,0.2248581,-0.3572322,-0.5076092,0.7758079,-0.7849314,0.1399415,-0.7276237,-0.3107472,-0.6145818,4.612004,-0.2509993,-0.4502106,s,s,c
18.988695000000007,0.09419931,0.04750121,-0.1374266,-0.3182926,-0.02449835,-0.4034556,-0.8936071,0.148748,-0.4219391,-0.6055958,-0.2977389,-0.3114799,0.006621833,0.2672176,0.3190322,-0.1392849,0.08970741,-0.6577286,1.028721,-1.346624,-0.2529717,-0.8084351,-0.7841496,-1.065275,5.255348,-0.3865601,-0.6183999,s,s,c
19.055322000000018,-0.1123058,-0.1718601,-0.362013,-0.2718888,-0.5009947,0.7303653,-0.1295859,0.7136336,-0.5499834,-0.2086779,0.4322247,-0.5572901,-0.6426054,0.265053,-0.3356245,0.1114298,-0.00187718,-0.3112524,-0.0179873,-0.7776329,-0.4074152,-0.7925341,-0.6691849,-0.5147435,4.456411,-0.2067764,-0.836532,s,s,c
19.121949,-0.2855983,-0.3565297,-0.3266294,-0.5206112,-0.5019383,-0.6256353,-0.9969189,-0.172207,-0.5560431,-0.3005982,-0.3151003,-0.5970783,-0.5373262,-0.2536246,-0.4494673,0.2884801,-0.6802751,-0.9751069,0.7200317,-0.1950742,-0.2806051,-1.291018,-0.9246854,-1.481403,4.043183,-0.62805,-1.334913,s,s,c
19.188576000000012,0.6613811,0.3367269,-0.04872786,-0.5665883,0.06928277,-0.7129937,0.004457808,-1.009915,-0.3548198,0.03190964,-0.3601882,-0.349312,0.1815199,0.4937447,-0.8064463,0.6636996,-0.1146329,-0.8131797,0.2602129,-0.5827494,0.05996099,-1.193992,-0.125817,-0.6433803,3.421191,-0.6673927,-1.346553,s,s,c
19.255203000000023,-0.050447,-0.1112006,-0.1044959,-0.6136836,-0.4512984,-0.1574841,0.321572,-0.1789587,-0.2725763,-0.5270082,0.001896039,-0.6686487,-0.4363374,0.9152281,-0.5154742,0.05962727,-0.5038456,-0.7006185,-0.2972148,-1.093868,-0.1632499,-0.8502824,0.4131763,-0.5593575,3.405974,-0.7952991,-0.1822768,s,s,c
19.321830000000006,-1.153551,0.0242433,-0.4108229,-0.1522997,-0.7903265,0.3994115,-1.034885,-0.481952,-0.559209,-0.6723413,-0.01844814,-0.4866056,-1.122694,0.5665208,0.2322208,0.3472983,-0.2788064,-0.668423,0.1986706,-0.4394574,-0.1233867,-0.7257829,-0.4440327,-0.6322834,3.191952,0.05288889,-0.6850065,s,s,c
19.388457000000017,-0.9309266,-0.8698495,-0.193975,-0.6880958,-0.4874108,-0.2605578,-0.2689825,-0.3211568,-0.3462797,-0.3094161,0.104635,-0.6973135,0.07475843,0.2407496,-0.940194,0.1698589,-0.4168278,-0.5686006,0.4186069,-0.7591229,0.2637795,-0.3665024,-0.7908309,-0.8119256,3.001872,-0.2731114,-0.4053631,s,s,c
19.455084,-0.5665804,-0.4301141,0.04374779,-0.7251849,-0.6321413,-0.390467,-1.070968,-0.5677174,-0.2956855,-0.3944702,-0.1955148,-0.3657159,0.1090442,0.4003698,-0.7861618,0.0328162,-0.2161158,-0.4192468,-0.4171337,0.02972835,-0.5558057,-0.2011437,0.04756499,-1.311806,2.405113,-0.006593032,-0.5747879,s,s,c
19.52171100000001,-0.008906564,-0.6283426,0.182002,-0.5997507,-0.1246271,0.3156222,-0.5121583,-1.219876,-0.1658,-0.7229043,0.1239548,-0.1629756,0.08862744,0.8475066,-0.6627271,0.05938844,-0.3653819,-0.5931103,0.2125635,-0.4117979,-0.5040665,0.08800907,-0.2947062,-0.7903888,2.118366,-0.2660723,-0.6945128,s,s,c
19.58833800000002,-1.073128,-0.4553092,-0.3526267,-0.6661872,-1.016845,-0.2778565,-1.21524,-0.3308993,-0.1622326,0.03814586,-0.1963049,-0.2160416,-0.6353573,0.7259673,0.1214252,-0.1955501,-0.1847868,-0.7320989,-0.332847,0.188539,-0.438062,-0.703824,-0.2638254,-0.9111718,2.104068,0.03265013,-0.3058546,s,s,c
19.654965000000004,-0.209552,-0.9557574,-0.1544301,-0.384193,-0.7510398,-0.678795,-0.2517536,-0.7629457,-0.3073175,-1.045729,-0.2336816,-1.028363,0.303317,0.9633446,-0.1490535,-0.8735164,-0.06571703,-0.6074598,-1.461304,0.4300138,-0.4256454,-1.129325,-1.492509,0.6474894,2.737907,-0.4389108,-1.320644,s,s,c
19.721592000000015,-0.6669407,-0.5218199,-0.20847,-0.3457976,0.1794692,-0.03193679,-0.1809724,-0.4278564,-0.2203033,-0.2342696,-0.2988175,-0.4316924,0.3041277,-0.1975119,0.2866056,-0.5286271,0.01826257,-0.713555,0.2911604,-0.6260058,-0.6669793,-0.7442594,-0.4854672,-0.7518552,2.539534,-0.4523967,-0.2932996,s,s,c
19.788218999999998,-0.2690556,-0.5557259,-0.2677412,-0.4339223,-0.004386454,0.5154516,-0.8863031,-0.7692516,-0.4043285,-0.1486713,0.04801175,-0.3225173,-0.6155739,0.7205188,-0.5207249,-0.4325583,-0.4787894,-0.4029486,0.2228882,-0.1982231,-0.587858,0.1278128,-0.417234,0.07316931,1.838433,-0.1394892,-0.9897202,s,s,c
19.85484600000001,-0.4525903,-0.6165798,-0.2015068,-0.6227934,0.1211656,-0.07397801,0.08769373,-1.327745,-0.1186081,-0.00608985,0.0467757,-0.5279244,-0.2513303,0.8409981,0.3733274,-0.1930176,-0.2422094,-0.2236006,0.2148425,-0.2948954,-0.7042639,-0.3915626,-0.006293959,-0.4976758,1.998736,0.5764017,-1.019371,s,s,c
19.92147300000002,-1.288573,-0.6069048,0.2422666,-0.4983225,0.03848559,0.2067522,-0.7022796,-0.3640501,-0.2534609,-0.2237967,-0.7297759,-0.4389073,-0.7781202,0.6947694,0.4397944,-0.4937549,-0.2765627,-0.3066463,-0.8096215,-0.7454944,-0.1178536,-1.16208,-0.4468151,-0.6861296,2.020115,0.1598701,-0.5286087,s,s,c
19.988100000000003,0.1162016,-0.807957,0.1860906,-0.3539699,-0.3265909,-0.1728057,-0.2506264,-0.7230813,-0.2716487,0.04587439,-0.5274656,-0.8911133,0.0663633,0.8588778,-0.4483971,-0.4162785,-0.2745071,-0.4936585,-0.04069912,-0.09635364,-0.3635672,-1.433147,-1.007915,-0.638225,1.722874,0.06727848,-0.6591506,s,s,c
20.054727000000014,-0.5390987,-0.2884293,-0.120194,-0.6219475,-0.1603722,0.2364712,-0.7308809,-0.5594254,-0.3237201,0.1524826,-0.1015938,-0.3539425,-0.08475435,0.7867255,-0.48877,-0.4840545,-0.3524264,-0.03772511,0.2211806,-0.5696719,-0.4906565,-0.5656158,-0.1015516,-1.216224,2.167397,0.1114765,-0.4582011,s,s,c
20.121353999999997,0.0332294,-0.3776431,0.01707116,-0.4986477,-0.4662116,-0.1875789,-1.067849,-0.7178831,-0.324286,-0.6468868,-0.5023358,-0.4155445,0.0009278877,0.8092272,0.02427716,-0.7480571,0.1554308,-0.302503,0.1156097,-0.2725636,-0.7615522,-0.7991785,-0.7111593,-0.520183,2.746339,0.02265009,-0.2966851,s,s,c
20.187981000000008,-0.743947,-0.6395628,0.1225885,-0.4840708,-0.7537211,-0.2000276,-0.7005038,0.02389501,-0.2199492,-0.2289013,-0.1701695,-0.4988518,-0.4331205,1.160441,-0.3155578,-1.003276,-0.8232383,-0.09842921,-0.2740068,-0.6473162,-0.911464,-1.316074,0.02292033,-1.293452,2.515643,-0.1058978,-0.401344,s,s,c
20.25460800000002,-0.02590259,-0.635779,0.04696741,-0.3901583,-0.683365,-0.1289482,-0.5275842,0.02362472,-0.3356492,-0.4691308,-0.2430462,-1.027048,-0.6988437,0.5527992,-0.2112346,-0.8926015,-0.3235523,-0.1865223,-0.3410184,-0.405492,-1.126246,-0.2702705,-0.6294898,-0.5657249,2.086519,-0.003226178,-0.6203628,s,s,c
20.321235,-0.605915,-0.7300813,-0.04507636,-0.4902912,-0.628345,0.1167625,-0.7754573,-0.6417366,-0.3680177,0.0897973,-0.27475,-0.2587475,-0.5516536,0.8659106,-0.05449432,-0.3328775,-0.05774865,-0.118227,0.1104493,-0.5612538,-0.7033838,-0.1660115,-0.3910113,-0.8124834,1.869087,-0.225883,-0.3136362,s,s,c
20.387862000000013,-0.05266999,-0.653899,0.1067374,-0.7079654,-0.555814,-0.08588415,-0.6579894,-0.2830347,-0.3199376,-0.7288866,-1.055272,-0.76104,-0.6844842,0.3820363,-0.09744959,-1.34902,0.08111878,-0.3717399,0.1609722,-0.1513076,-0.647909,-0.1930547,-0.7525526,-1.185829,1.414939,-0.08389185,-0.6027092,s,s,c
20.454488999999995,-0.5079654,-1.06876,0.04955184,-0.5016801,-0.08564506,-0.02286409,-1.219094,-1.22941,-0.1994251,-0.2851135,-0.4610852,-0.9033026,-0.4325598,1.253232,-0.2343588,-0.278129,-0.2330553,-0.3126815,0.0310537,-0.7239601,-0.1554062,0.5573868,0.2251905,-0.7823468,1.07929,0.1140288,-1.13781,s,s,c
20.521116000000006,0.428918,-0.6604593,-0.08412696,-0.4903578,-0.9744111,0.2201405,-0.4066898,-0.1343221,-0.3245372,0.120829,-0.1742442,-0.6220781,-0.559716,0.7925758,-0.5179801,-0.4908145,-0.02928055,-0.4160092,-0.277596,-0.3834509,-0.7731922,-0.3399131,0.268461,-0.4935152,1.093527,-0.4549575,-0.8802112,s,s,c
20.587743000000017,-0.6226106,-1.258339,-0.03173798,-0.5908787,-0.4020009,0.2865974,-0.218598,-0.9653124,-0.1237328,-0.2966295,-0.17504,-0.1209797,-0.5938547,0.351539,-0.5899966,-0.8788524,0.2967632,-1.086889,-0.4123781,-0.6048721,-0.6075812,0.1753465,-0.3323861,-0.2594608,1.130329,-0.2475137,-0.3091432,s,s,c
20.65437,-0.2682996,-0.4460151,-0.3815807,-0.6602333,-0.431355,0.71237,-0.7863331,-0.2630617,-0.3969988,0.07169265,-0.9711428,0.003913301,-0.9774113,0.3850305,-0.4987705,-1.277377,-0.1578768,-0.7471096,-0.4802138,-0.5435119,0.0685905,0.5751123,-0.1011218,-1.274628,0.5411907,-0.05408936,-0.8867069,s,s,c
20.72099700000001,-0.4935622,-0.6363869,-0.1272519,-0.9449328,-0.7493116,-0.6017078,0.109749,-0.5071908,-0.3866582,0.3110155,-0.3667136,-0.5321144,-0.8764849,0.7292193,-0.5028733,-0.6392102,-0.1090167,-0.5429488,-0.5146882,-0.4817817,-0.1597176,-1.004906,0.2136402,-1.072479,0.3618501,0.3069869,-0.724757,s,s,c
20.787624000000022,-0.4124889,-0.9366185,-0.03314112,-0.9798415,-0.4764889,-0.5786747,-1.072837,-0.4590454,-0.2885336,-0.4807909,-0.4413177,-0.4895802,-0.366857,0.5749903,-0.418125,-1.835644,-0.1968164,-0.427438,-0.0177786,-0.6744429,0.3003167,-0.586839,-0.8972302,-0.4853414,0.09276915,-0.07419838,-0.5201041,s,s,c
