Frame,C009,C013,C005,C028,C004,C012,C024,C008,C042,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C016,C000,C031,C007,C011,C010,C006,C030
84.816171,1.000172,1.373776,-0.3576816,-0.5810785,0.06541108,0.4402401,0.4515169,-0.2140201,1.469973,-1.321864,-0.7135425,-0.1450994,0.5502623,-1.416482,0.06571041,-0.04990099,0.2185605,-0.7291017,0.4627578,0.4498417,-0.0324654,0.7717979,-0.1309308,0.2299756,-0.2409294,-0.1492019,-0.9335353
84.882798,0.1771801,1.089456,-0.5499213,-0.2219835,-0.21461,0.06751816,0.6497951,-0.6766199,1.454754,0.3072766,0.5065502,-0.3071387,-0.7473223,-0.6519621,0.8292534,0.6305747,-0.3267716,-0.3015379,1.683405,0.003009884,0.6347672,-0.3853382,0.1567121,0.8073307,-0.1812524,0.5322108,-1.273933
84.949425,0.7935778,0.2197617,-0.11405,0.3988236,-0.03266906,0.9411854,-1.570633,-0.5831217,1.200188,-0.3272049,-0.2916506,-1.015438,0.01927254,-0.1731872,-0.2419339,0.5843819,0.1212823,-0.4489373,1.493328,0.2046667,0.4238859,0.5071574,-0.1451956,1.153445,-0.5756038,0.4886969,-1.349995
85.016052,0.7271934,0.3575841,-0.7195753,0.2062272,0.1594544,1.358757,-0.5724735,-0.7236112,1.592976,-0.8352711,0.6556652,-1.103798,-0.1268925,-0.5434144,-0.360118,0.3144175,0.1743187,-0.1895768,1.083283,-0.4039464,-0.8280581,0.4890607,0.1077243,0.5639932,-0.2340938,0.6555052,-0.2868345
85.082679,-0.05302075,-0.1179154,0.02535727,-0.08996891,0.05396525,-1.069588,-0.4754458,-0.326151,1.521664,-0.3959321,-1.078817,-0.07797066,0.5492262,-0.6379179,0.3761069,-0.01331102,-0.003088302,-0.4615061,-0.4294002,-1.110166,-0.2735041,0.07609539,-0.5400853,0.3462479,-0.2658,0.8328388,0.7426094
85.149306,0.8673943,0.5322603,-0.4491559,-0.1510681,-0.2975493,0.08118999,-0.05025548,-0.0380281,1.180241,0.6831025,0.1451729,-0.2691565,-0.6397175,-0.08487656,-0.006843617,-0.4350291,0.0908118,-0.6823818,0.3450627,-0.02948626,0.4471346,-0.3778971,-0.2940648,-0.2385013,-0.265508,0.2379881,0.3408245
85.215933,-0.3688162,0.4367172,-0.4752529,-0.09495779,0.2614137,-0.08371485,0.9308456,-1.108793,0.9706073,0.3182578,0.2239259,-0.280086,0.5639288,0.5981301,0.2631426,0.6736616,0.4687079,0.1224467,1.253171,0.04126318,0.9455328,-1.104138,-0.57616,-0.1875384,-0.2624879,0.8615097,1.03987
85.28256,0.5813367,2.529182,-0.9948654,-0.2555335,-0.3711546,-1.614386,-1.800912,0.1685006,0.6364342,1.138676,0.2416598,-1.184246,-0.06968779,-0.4761443,-0.01645461,0.7112399,-0.9338827,-0.2755104,-0.3030393,0.8886102,-0.1304963,-0.8861227,-0.8428622,-0.3626161,-0.0925065,0.2239953,-1.781119
85.349187,0.07092431,0.1280791,-0.4938799,-0.6563521,-0.6228822,-1.112541,0.6774467,0.0886924,0.9999022,0.4580925,-0.01071162,-0.6685395,0.5655166,-1.151113,0.2651931,0.174692,0.1715342,-1.007776,0.7849426,0.07761402,-0.3030969,-0.5027881,-0.5281685,0.1068465,-0.1767014,0.5382021,-0.1925341
85.415814,0.4377538,-0.1781802,-0.330893,-0.3332581,-0.01559487,-1.001661,-0.4142634,0.03959915,0.7832458,-0.194983,0.5335892,0.01333231,0.5707797,-0.3357676,-0.09583858,-0.08156397,-0.02447428,-0.6130682,-0.05699432,-1.188094,-0.1989424,0.5834075,-0.3796887,0.1558128,-0.280466,0.2588668,0.2359038
85.482441,-0.5776296,0.6125299,-0.7746034,-0.3511474,-0.3146689,0.2182902,-0.5210912,-0.6890678,0.957918,-0.2170975,0.5788069,-0.2462149,-0.2912821,0.7155113,0.3087768,0.5925554,-0.5968252,-0.3441726,0.6158141,0.2189752,1.031037,0.2064228,-0.1812846,0.3891796,-0.3354788,0.4397844,-0.2837211
85.549068,-0.2001977,0.4511766,0.1082316,-0.6713195,0.1903062,-0.8508841,-1.677959,0.6034517,0.5119382,0.3458185,0.4243274,-0.8905121,1.450896,-0.8524518,0.001917305,0.5578032,0.8861895,-1.204045,2.343688,-0.411204,0.6217952,0.5110023,-0.9332061,1.492725,0.2757789,0.4709114,-0.3648067
85.615695,0.07710512,1.092191,-0.2688448,-0.9353581,-0.1233671,-0.9529679,0.1852797,0.5680986,0.5138999,-0.5720409,-0.04195393,-0.8137679,0.2983254,-0.7158858,0.2359889,-0.6545973,0.0009052974,-0.7416509,0.1665126,-0.5807326,0.4662466,-1.565752,0.5992417,-0.04298761,-0.3994415,0.4934546,1.239671
85.682322,-0.2227208,0.5474417,-0.5879737,-0.8193582,-0.2938308,-0.7123846,-0.2526808,-0.01585456,0.4415154,0.4994019,0.3910828,-0.5124704,0.3897443,-0.6994244,-0.03719353,-1.005382,-0.4745105,-0.005512867,-0.141822,-0.4460121,0.7309464,-0.0509228,-0.3212732,-0.320024,-0.5146595,0.3789654,-0.6999745
85.748949,0.3471029,1.113646,-0.4777288,-0.6737314,-0.8748558,-0.6154881,-0.5806986,0.007697432,0.4507453,0.9804901,0.5090135,-0.9991335,-0.05066133,-0.6858301,-0.07738405,0.6048458,0.6165468,-0.1553151,0.2366901,0.7055576,0.4339944,0.1542585,0.3567914,-0.3634202,-0.2193503,0.07300344,-0.4438571
85.815576,-0.3996567,-0.1132617,-1.02548,-0.9491205,-1.602385,0.3686172,-0.560802,0.9127414,0.4265212,1.381031,1.302766,-2.228014,0.1105452,0.2492113,-0.1822084,0.005891956,-0.276872,0.02621854,0.3513192,0.06024084,-0.09719921,0.03922795,0.5363016,1.152095,-0.6434711,0.7625086,-0.766219
85.882203,0.4321141,0.5658085,-0.9589725,-1.0777,-0.488479,0.7489415,-0.01592577,-0.7728193,1.202691,0.6111539,1.383793,-0.6724735,-0.1071432,-1.202418,0.1922772,0.2559576,-0.01739802,-0.4482532,0.8536428,0.6698732,1.46702,0.5184764,0.3591158,-0.257199,-0.6190382,-0.3171769,-0.5142468
85.94883,1.67535,1.473961,-1.018631,-0.504821,-0.1519136,0.6328472,-0.1608287,0.2512238,1.499583,1.118131,1.021746,-1.284849,0.5231676,-1.371031,0.008877537,0.1452843,0.2434236,0.4964213,-0.557257,0.6046061,1.208573,1.323492,0.3499224,0.8826973,-0.3240557,-0.4261304,0.4550659
86.015457,1.14918,0.4982496,-1.007275,0.08158065,0.05155603,0.6417429,-0.01058511,0.4910215,2.007443,-0.07245816,0.3455271,-0.5771587,-0.05481184,-0.02738076,-0.2162731,-0.1249527,-0.388583,-0.3199289,-0.5117731,-0.3027337,0.6076455,0.04917801,0.3107879,0.1316583,-0.3086168,0.4361959,0.3114426
86.082084,1.108164,0.4886772,-0.1767543,0.33455,0.2681707,0.4084494,0.1054905,0.4552189,1.861758,0.06760479,0.4705889,-0.7989567,0.1511797,-0.3718756,-0.1506008,-0.1226968,0.09437768,-0.3422644,0.1294065,-0.3197812,0.4786631,0.3627476,0.3697952,0.4986213,-0.1386621,0.2180586,-0.3195852
86.148711,2.212645,1.404565,-0.6563139,0.1353667,-0.3623674,0.3111166,-1.484501,0.5620257,1.689867,1.163067,0.3311819,-1.218783,-0.41451,-0.820545,-0.4903544,0.04637195,0.03207409,-0.5037706,-1.486659,1.428,-0.1403163,1.086658,0.495238,-0.276795,-0.3583385,0.4072638,-0.6579951
86.215338,0.1726907,1.472855,-0.3421622,-0.07264227,-0.5921679,1.096145,0.266465,-0.06615793,1.861653,2.269882,0.8769956,-0.4319091,-0.1571193,0.1475288,-0.2648825,0.3187334,0.9891616,-0.6065184,-4.042167,1.597607,0.4107919,-1.414257,0.4707392,-0.8860713,-0.2261776,0.9083185,-1.552308
86.281965,-0.01269672,0.7195725,-0.06041914,-0.1143329,-0.9124191,0.01401214,0.5396667,0.18662,1.348498,0.1355873,0.315232,-0.6289819,-0.09680231,-0.4240762,-0.1562802,-0.1597893,0.2519386,-0.2401935,-0.1602887,-0.04906386,0.6414082,-0.3515091,0.6525237,-0.1708883,-0.3026512,0.3372964,-0.6974492
86.348592,0.9126221,-0.4424076,-0.3307101,-0.7546894,0.1091297,0.2252947,-0.08014538,-0.3763716,1.45952,0.1941772,0.1531494,-0.3645056,0.5305945,-0.1799037,-0.1319413,0.2697163,0.3582316,-0.3116264,-0.766968,-0.7566267,0.7867312,0.466583,0.2491357,-0.1868535,-0.2162027,0.6425564,-0.8430812
86.415219,0.583057,0.6118879,0.265694,-0.6086802,-0.2530565,-0.8272933,-0.7358617,-0.2758177,1.129058,-0.08933982,0.586007,-0.3268935,0.05424096,-0.5442008,0.3136432,0.3887434,0.5134843,-0.03146685,1.16959,0.03129894,0.7316381,-0.190317,0.9373516,0.2245763,-0.1993538,-0.2767883,-0.3642343
86.481846,0.1908942,1.414887,-0.7728943,-0.6752102,-0.3181307,0.04737768,0.226518,0.7733847,1.043903,0.9176577,0.4535048,-0.2144523,-0.6192132,-0.5258816,-0.2855366,-0.8034133,0.1226864,-0.1968489,-0.4746714,0.4609193,0.3328157,-0.5210713,0.03453464,-0.4054093,-0.06290056,-0.334555,-1.265413
86.548473,0.02279376,0.3768837,-0.5861164,-0.3663408,-0.1534239,-0.3945633,0.2616729,-0.2194211,0.8825899,-0.3156958,0.375777,-1.128759,0.3138883,-0.1619699,-0.5255495,-0.3098,-0.4015239,-0.4706033,1.179905,-0.570257,0.1784442,-0.707668,0.459399,-0.01032541,-0.337178,0.1484177,-1.070798
86.6151,0.7808151,0.730076,0.02367502,0.3479483,-0.2860889,0.1526832,-0.6328239,-0.6645139,0.8806409,-0.2980289,0.8776693,-0.4862169,-0.2322225,0.6898289,0.6409472,0.3494578,-0.02921308,-0.5969725,-0.7341459,-0.4703737,0.1168016,0.07671311,0.1748963,0.1016733,-0.2755231,-0.2083988,-0.3207379
86.681727,0.9531408,0.6209067,0.1994118,0.2661929,0.6050035,-0.5211425,-0.1210722,0.08224814,0.5765995,-1.223935,0.2901197,0.009096637,0.7391956,0.1868786,-0.06835548,0.02248778,-0.1454268,-0.4142981,0.8157566,0.04539734,0.390584,0.4983501,0.2745919,0.2081549,-0.4207402,-0.01423464,0.02935538
86.748354,-1.658732,0.4381923,0.6686321,0.42747,2.326649,-1.18561,-1.043601,-0.5440682,0.6155674,0.4031267,-0.1460585,-2.052315,2.015687,1.616075,-0.103702,1.388277,1.14278,-0.5936663,-1.175237,-0.1857922,1.587383,0.123325,0.3296428,0.7000376,-0.1196521,-0.03878794,-2.442321
86.814981,-0.1902408,1.091261,-0.4112767,-0.1753326,0.0955801,1.118561,-1.343072,-0.6875627,0.4686553,-0.7589474,1.193188,-1.158438,0.0413562,-0.3974352,-0.07949732,-0.6053234,0.2011392,-0.4393501,0.5019085,-0.1123925,0.9371407,0.6220039,-0.07348049,0.5357168,-0.2919269,-0.5879927,-0.09906825
86.881608,0.1209613,0.4011965,-0.2305252,-0.04153287,-0.2879256,0.1823781,0.1178194,-0.9113227,0.5769516,-0.48558,0.2409493,-0.4933349,-0.3272473,0.5596371,0.06486058,0.03706618,-0.1160671,-0.4329591,0.6142554,0.07642486,0.1095203,-0.6016431,-0.7243506,-0.2702189,-0.5561941,0.06211309,0.3359941
86.948235,0.05437898,0.2925451,0.007437164,-0.3066181,0.2121145,-0.008675863,-0.7258112,0.2815939,0.8108281,0.01958083,0.3262708,-0.5012715,-0.09478594,-0.06494433,-0.4942349,0.1636845,0.1594885,-0.8512994,-0.3608853,0.4323752,0.2791187,0.483744,-0.2482843,-0.0512798,-0.3019567,-0.2858863,0.4139352
87.014862,-0.1511153,1.317088,-0.02108768,-0.3491349,0.05218479,-0.3909065,-0.6600689,-0.08271093,0.3846315,-0.01088752,-0.538115,-0.7626366,-0.001657651,-0.4605473,0.0919934,-0.009864802,0.2367505,-0.4284543,0.3954999,0.2597619,0.2963551,-0.03472083,-0.3067474,-0.2036841,-0.4704414,-0.3579573,0.586001
87.081489,-0.8186466,0.8404135,0.3357705,-0.4565378,0.1057176,-0.2633299,1.540908,-0.9729869,0.4956553,-1.180021,0.03271788,-0.855812,0.4095844,0.3311314,0.5328867,0.1812493,-0.1538089,-0.5402267,0.5376198,1.241902,0.8253534,-2.266513,-1.234604,-1.011544,-0.7248589,1.020725,-1.500982
87.148116,0.8500214,0.6281072,-0.1943987,0.210241,0.4176269,2.023013,-0.5110433,-0.01696187,0.2425213,-0.4684988,0.06281692,-0.8345127,-0.3313148,-0.3549581,0.07354823,-0.5317261,0.6543158,-0.05212118,2.252306,-1.110941,1.40847,-0.7467436,-0.1974809,0.2710791,-0.09030056,0.9746394,-0.03219449
87.214743,0.1630795,-0.0004851087,0.2216107,0.08806396,-0.1051257,1.097267,0.5050934,-0.67105,0.5534355,0.01705841,-0.1604178,-0.5302229,-0.4038217,-0.4094933,-0.2490833,-0.1565923,0.2793732,-0.006391693,1.01281,0.2402056,0.2126448,0.4839969,-0.2797762,-0.09929217,-0.1243816,0.5189267,0.2279347
87.28137,0.5944077,1.013115,-0.2040306,-0.04448943,-0.3287187,-0.4589384,0.03256272,0.01716627,0.3366346,0.2082227,-0.1597088,-1.495876,0.03974927,0.3553395,-0.647719,0.6586999,-0.6762087,-0.109946,0.2865339,0.4098085,0.788411,-0.8714796,0.01186172,0.7582958,-0.6850376,0.4732566,-0.6216298
87.347997,1.37201,0.7339966,-0.330237,-0.1530639,0.1389039,0.6317739,-1.270837,-0.586653,0.3957968,-1.09988,0.9648528,-1.809925,0.3332896,-0.4505524,-0.03423179,-0.02706725,0.4323726,-0.3196182,1.587518,0.1607035,0.7671166,0.4636246,-1.223364,0.1039469,-0.234848,0.1617524,-0.6298422
87.414624,-0.237113,1.207958,-0.1651856,-0.4727015,-0.3440396,-0.1435782,-1.674819,-0.2625895,0.2528131,0.2345015,0.8146389,-0.8434185,-0.4289602,0.7741899,-0.1633753,-0.05369893,-0.2844772,-0.4997506,0.9066697,-0.8037688,0.3416978,0.6958129,0.1592033,0.1937774,-0.1969589,-0.617162,-0.4488609
87.481251,0.5321569,0.3611083,0.3458823,-0.2668583,-0.2019251,0.06743158,-1.353115,-0.1176307,0.07282308,0.363303,-0.6457264,-0.4286093,-0.208401,0.8829194,-0.258081,0.370678,0.1923121,-0.4209188,0.582082,0.2741933,-0.2800533,-0.03413133,-0.6006751,-0.463154,-0.1477498,0.5223635,-0.927644
87.547878,0.2680737,-0.3755901,0.6061733,-0.4746619,0.1281343,-0.3835698,-0.3228585,0.0851137,-0.0541576,0.2028515,-0.3637501,-1.359155,0.3213507,-0.9813702,-0.3193165,-0.0981466,0.1324368,-0.534066,0.1711364,-0.05653566,-0.4730854,0.6271039,-0.4504102,0.09132915,-0.7341931,-0.04231353,1.135071
87.614505,-0.8366445,0.009677902,0.3911871,-0.1365514,-0.6622246,-0.6282719,-0.3844911,-1.091673,-0.08893184,0.1002746,0.1423633,-0.958504,-0.2765456,0.4682428,0.1335838,0.0957469,0.01396033,-0.4835747,1.628772,-0.7900633,0.4375363,-0.1036033,-0.3102497,-0.1769543,-0.7191732,-0.1214372,0.3023274
87.681132,-0.2445225,0.2800011,0.2392139,-0.4812793,-0.5581902,0.588145,0.6856697,-1.027352,-0.3399171,-0.2270775,0.4534641,-0.7250349,-0.5293234,0.3796844,0.1142047,-0.08434191,-0.1576272,-0.630733,1.346287,-0.06594668,0.7111478,-0.7079655,0.2605929,-0.3703904,0.1580836,-0.02173486,0.3632256
87.747759,-0.4169308,0.1210602,0.4322316,-0.02384442,0.1828167,-0.9551992,0.8575901,-0.4870763,-0.1786612,0.01726841,-0.6220785,-1.375089,0.6957176,0.09237577,0.03126273,-0.5265739,0.581878,-0.2466516,2.181466,-0.5339386,-0.5266427,-1.355696,-0.2869838,-0.2088148,0.08215114,0.5603128,0.8323113
87.814386,-0.005722236,0.6617674,-0.06594441,0.0181397,-0.6571793,0.0549993,0.2596106,-0.3632781,-0.1201177,-0.66423,0.3668354,-1.432383,-0.358866,-1.007482,-0.4809294,-0.5603101,0.4781327,-0.03523865,1.411762,0.6200526,-0.3925683,-0.9712565,-0.842481,-0.1278548,-0.3811447,0.5889117,0.1303411
87.881013,0.02208509,-0.09513398,0.4092911,0.006431847,-0.3933118,0.09745692,-0.026296,-0.1269101,0.05014167,-0.3374391,0.1617276,-0.7813956,-0.05130125,-0.3572952,-0.506478,-0.3115682,0.2432853,-1.010427,0.8979842,-0.08123735,0.303377,-0.4771386,-0.5760163,-0.02859605,-0.09220451,0.3184499,0.4887387
87.94764,0.04411935,-0.3945071,0.2957486,0.03889026,0.09084904,0.4268463,-0.8920408,-0.160493,-0.1967532,0.2551841,-0.1384614,-0.7116464,-0.05095878,0.02568385,-0.354085,-0.3109929,0.3689505,-0.5484614,0.7191871,-0.1062046,-0.5906804,1.136853,-1.050435,-0.210021,-0.3164081,0.2115473,-0.1556233
88.014267,0.8782986,0.4163566,0.09235316,-0.09750532,-1.036232,0.03604222,1.386189,-0.02818104,-0.5972633,-0.5894036,0.869803,-0.6744424,-0.1684932,-0.5583519,0.001954869,-0.3561899,0.1920818,-0.1749915,0.8150778,-0.6774651,-0.07889081,-1.971099,-0.5721951,0.4804422,-0.0567003,-0.1184886,-0.7052954
88.080894,0.5125028,-0.001721788,-0.215924,-0.4830025,-0.4461082,0.409127,-0.9956595,-0.4455321,-0.3121675,-0.1257515,0.8059542,-0.2329966,-0.1966071,-0.02090668,-0.09588196,-0.4486322,-0.5063295,-0.3685859,1.655927,0.06150164,0.7846749,0.2188329,0.3955849,0.07858589,-0.2497894,-0.4001755,-1.04146
88.147521,0.08065654,2.480279,-0.1976744,-0.8557258,-0.7891299,-1.514362,-0.4942695,-0.6556172,-0.04449484,0.5360177,0.987103,-0.6103951,-0.1989657,0.09363539,0.3467179,0.1864715,-0.2204307,-0.5621407,1.501888,1.09807,0.9501294,-1.11328,-0.5378963,-0.3780378,-0.1704963,-1.463204,-2.351225
88.214148,0.197946,0.3566874,-0.06086524,-0.5466818,-0.379303,0.2259176,0.3661363,-1.854523,-0.4124503,0.07322087,1.022478,-0.4929303,-0.4615712,-0.6549591,0.1444719,-1.298832,1.088529,-0.5437559,1.387879,0.5368938,2.099908,-0.9350166,-0.4705051,0.2871686,-0.4898409,-0.2114511,0.1576457
88.280775,0.2523879,-0.4259418,0.1120696,-0.9770241,0.01580983,0.6054646,-0.6304075,-1.197508,-0.4848166,-0.5266671,0.6214048,-0.8950452,0.6723863,-1.437187,-0.4670821,-0.7533396,0.6830469,-0.5277426,0.750221,0.03662397,1.083211,1.761849,-0.1514855,0.3519827,-0.4351819,-0.1070115,-0.1938772
88.347402,0.8185934,-0.2593645,0.3765126,-0.7152243,0.6676939,0.1322501,-0.9535528,-0.7159237,-0.5212802,-0.7837326,0.4004308,-0.8028772,-0.263818,-1.196696,0.02152691,-0.707813,0.1237621,-0.4649463,2.185004,0.2604964,-0.02515978,0.3788027,-0.532054,0.09918322,-0.8708091,-0.2262985,-0.2677178
88.414029,-0.0359184,-0.03869964,-0.1795056,-0.8526531,-0.550638,0.2783509,-0.9944892,0.3562519,-0.4237758,-0.4876995,0.6348087,-0.4417344,0.2115018,-0.3142902,0.08447603,-0.581443,0.1695602,-0.4448047,1.211479,0.3875668,-0.9121923,0.4421102,-0.6331707,0.7274291,-0.2461819,-0.1951711,-0.9036368
88.480656,0.4819711,0.8493657,-0.004178964,-0.6977263,0.8591022,0.6097168,-1.330367,-0.4287452,-0.4292024,-0.2280403,1.310475,-0.04453583,0.4314456,0.8653272,0.2388702,0.5731834,0.3321771,0.06173996,0.3589554,0.3632253,1.425849,0.5181796,-0.6456386,0.2640781,-0.1803546,-0.7784877,-2.455973
88.547283,0.2801854,1.786909,-0.2139971,-0.0950424,-0.8192898,-0.1029571,-1.1349,-0.7012687,-0.4046466,-0.5680761,1.155783,-0.4175274,-0.170517,-0.1768262,0.1632225,-0.04408873,-0.1100571,-0.8517783,0.3406062,-0.05851147,0.4203262,0.1966122,0.1839442,0.1330868,-0.2520495,-0.9897856,-0.2348155
88.61391,0.05909793,0.5924709,0.1729609,0.1908525,-0.01610857,0.1312741,-0.1000529,-0.2944378,-0.2834467,-0.8747278,-0.1352693,0.06608193,-0.5253903,0.3611452,-0.0763846,-0.288095,0.3608656,-0.148912,0.3953203,-0.1549401,0.83076,0.116749,-0.9975917,-2.098763,-0.2668363,0.4939426,-1.003156
88.680537,0.1070566,0.9459136,-0.4108722,0.2936045,-0.1547537,0.08076299,0.1434242,0.0528587,-0.5434898,0.06010094,-0.2580124,0.1448784,-0.8799488,0.4689876,0.3691136,0.1710891,0.2544609,-0.3592495,-0.3254398,-0.4329551,0.1463868,-0.2785199,-0.9480662,0.05832515,-0.3014727,0.01117648,-1.372835
88.747164,0.07795096,-0.4376658,-0.003511519,-0.1613232,0.6235542,0.0503496,-1.212577,0.9283957,-0.2660196,0.3530046,-0.9858736,-0.7604271,-0.03336301,1.368097,0.7907031,0.5855634,0.07761261,0.04516782,0.4420658,-0.05883138,-0.2468815,0.4689424,-0.258175,0.09392631,-0.1021287,0.004218007,0.1283824
88.813791,0.863203,1.153201,0.8065855,0.1343077,0.4230703,-2.931337,-0.6671107,1.207285,-0.6645405,0.7938177,-1.536665,-1.262906,1.17968,-1.090976,0.1667834,-0.04337429,1.315721,-0.6214885,0.1924134,0.1984876,-1.999634,-1.447244,-0.337474,-0.5591386,0.5963868,-0.2232909,-1.980471
88.880418,0.9775909,1.235446,-0.4563551,0.1633518,-0.2226545,-0.3648484,-0.01697649,0.123585,-0.1266333,0.4927866,0.354463,0.05511998,-0.438979,0.5686495,-0.774074,-0.6104392,0.1755005,-0.6549226,-0.3987907,0.07589786,-0.1019931,-0.1180459,0.008880619,-0.7866965,0.1235303,0.003474756,-1.211723
88.947045,1.370212,0.6043432,-0.2411509,-0.113472,0.1664124,-0.1137312,-1.631321,0.2878735,-0.2773134,-0.3539295,0.2182002,-0.8667591,-0.1560977,0.0783376,-0.491648,0.0041154,0.1438711,-0.6831654,-0.404558,-0.4732546,0.7463107,0.02244321,0.2935329,-0.648675,0.2028571,0.2015988,-0.3975535
89.013672,-0.6848434,-0.2295723,0.2311454,-0.3952775,-0.05542295,0.07971006,-0.1929754,0.1308849,-0.312956,0.9446676,-0.1038979,-0.8150143,-0.4333108,0.1852575,0.001024838,0.2154439,0.121661,-1.23313,0.4027285,0.5532728,-0.7547966,-0.1281744,0.8220271,-0.6373845,-0.2376696,0.3084776,0.1018482
89.080299,0.6391095,0.5061046,0.1963687,-0.1034194,0.2021003,-0.5689315,-0.1617111,-0.4560022,-0.2807781,0.3978204,-0.2303576,0.6268284,0.02991957,0.295329,0.06321198,-0.1364894,-0.04201902,-1.041694,0.3870936,0.7811476,-0.02017449,-0.7414245,-0.03396047,-0.9268417,-0.097215,-0.284528,-0.6996799
89.146926,0.448774,-0.5406756,0.09291079,-0.5122711,0.2334912,0.5753945,-0.6272172,0.7978114,-0.1164688,-0.3141882,0.0368965,-0.4518246,-0.01147435,-1.035935,-0.5435563,-0.7909069,0.5330917,-1.302337,0.7079806,-0.5808353,-0.3250948,-0.006166772,0.8269645,0.3529108,0.2539882,-0.0323868,0.3867379
89.213553,1.413483,-0.7255555,0.05000946,-0.4820583,-0.1267986,-0.245589,0.1126836,0.9439824,0.1634154,0.553426,-0.4896775,-0.9200388,-0.1481943,0.1279905,0.2333553,-0.7762527,0.1983213,-1.327701,-1.057672,-0.02319741,-0.3578066,-0.6791406,0.01935902,-0.4409966,0.3686801,-0.8203424,0.4332632
89.28018,2.232793,-0.02470529,-0.06238313,-0.7826803,-0.1971834,-1.17016,-0.4545248,0.6492168,-0.1467277,0.3511633,0.4828085,0.206721,0.4264723,-0.2625282,-0.2586166,-0.6308736,-0.7132623,-1.263989,-2.388966,-0.4115288,0.2585473,0.7222549,0.8059078,-0.03072446,0.07514945,-1.198968,-0.7467605
89.346807,1.491228,-0.1892135,-0.4873434,-0.8827065,-0.5409588,0.4983836,-0.4485478,-1.274481,-0.2720545,-1.444265,0.4847074,0.1997004,-0.2349745,-0.4510116,-0.5458782,-1.007027,-0.1332846,-1.116916,0.9410025,-0.8477468,0.7182794,-0.4883107,-0.2308301,-0.03669942,-0.1579813,0.6616465,0.3125181
89.413434,1.337162,-0.3998767,0.5642755,-0.6546022,-0.4697173,-1.559742,-1.538997,-1.651763,-0.1783813,-2.236305,0.6211137,-0.4498653,0.4946052,-0.8478173,-0.4020741,-1.028409,-0.378301,-0.8924069,-0.2494903,-0.3610069,1.867588,-1.747139,-0.007944544,-0.4449001,0.06583583,-0.05719406,-2.361332
89.480061,-0.09193878,0.4666989,0.1819131,-0.6634852,-0.06257799,-1.198376,0.3975872,-0.2751887,0.3149043,0.04516318,0.5261559,-0.1596293,0.4985623,-0.0237791,0.0606815,-0.9966638,-0.3101449,-0.7901613,-1.325322,-0.7363041,0.4197385,-0.2012782,1.662125,0.6457286,-0.2181277,-0.6550316,0.6488195
89.546688,0.5234959,0.6954576,-0.315013,-0.3233393,0.3473669,0.5149923,0.4628735,0.1956535,-0.07310064,0.1862578,0.09506366,0.6782937,-0.2789797,0.2635195,0.3704817,0.04979879,0.1378969,-0.2798127,0.4201118,-0.2226633,-0.06617835,0.4310082,0.6619734,-0.5583961,0.1130162,-0.8808101,2.337042
89.613315,0.4898593,0.6040157,0.2043545,-0.5611576,0.8651224,-0.09647924,0.55567,0.2269388,0.409708,-0.6600119,-0.3058301,0.4003964,0.8165022,-0.08499322,0.6220408,-0.8172097,0.0848494,-0.3752101,0.7013723,-0.7372485,-0.7506295,-1.00101,-0.1009013,0.1507697,-0.09552068,-0.03556122,0.8612565
89.679942,0.7386468,-0.07598761,0.4710689,-0.03040585,0.7956222,0.3746822,-0.1429274,-0.0896464,0.3367359,-0.3655082,-0.6380327,-0.5186878,0.4799912,0.6281718,-0.2319413,-0.8964791,0.7039657,-0.04668324,0.00635295,-0.867189,0.4893579,-0.7398111,0.9441433,0.4398963,0.02268391,0.4377332,-0.2935148
89.746569,0.7327213,-0.3983678,0.6279631,-0.14262,0.3887971,-0.8558576,1.549221,0.0503585,0.1391057,-0.9018953,-1.122181,0.1986248,0.5337167,0.4856704,0.1286661,0.1082962,-0.1816827,-0.6512428,-0.6545764,-0.5533279,-0.4412339,-0.7693253,1.236943,-0.7356172,-0.04065559,0.3296534,-0.4849301
89.813196,-0.0005874806,-0.09825786,0.3209111,-0.4446788,0.1811369,-0.1808952,-0.1011944,-0.2087701,0.2008845,-1.365782,-0.4301151,0.09683734,0.5908008,-0.7872908,0.1252727,-0.4141159,-0.208711,-0.3597833,-1.075287,-0.9247844,-0.3980403,0.09251356,0.8099592,-0.5398691,-0.2349011,-0.4802294,0.2039527
89.879823,0.7968081,0.3564725,0.4035889,-0.1310705,-0.437034,-0.4618855,0.04884547,0.3976842,0.1527881,-0.4751777,0.5092353,1.21242,-0.6837829,0.2774124,-0.542236,-0.2274106,-0.2377359,-0.4176178,-1.270254,0.5508267,0.9788617,0.7513142,0.2304022,-0.2770967,0.2311973,-0.8567588,0.3106778
89.94645,0.836911,-0.3243937,0.3788432,0.3789691,0.2971581,1.77187,0.3863001,0.3919039,-0.3687412,0.001902946,0.5052594,0.4262141,-0.2812315,-0.6034764,-0.7265249,-0.4216103,2.012861,-0.1080104,0.01730481,-0.0277397,-0.5054992,1.901919,-0.1879327,1.00514,-0.214012,-0.668256,4.874303
