Frame,C009,C005,C004,C008,C003,C019,C002,C001,C000,C007,C011,C010,C006
77.353947,-0.2010427,-0.1387593,-0.4879827,-0.07060202,0.1826874,1.116831,0.1811519,0.2513218,0.03981373,0.6058285,-0.5320769,-0.585528,-0.09457431
77.420574,-0.623332,-0.1250847,-0.4564746,-0.3545654,-0.1447807,0.7737536,-0.2556039,0.2215791,0.1239202,-1.454412,0.1676092,0.9931958,-0.484322
77.487201,-0.9228592,0.6551539,0.1194727,-0.2643747,0.4458442,0.2794392,1.357947,-0.9981317,-0.3683006,-0.9400334,2.238224,0.3891502,-1.06211
77.553828,-0.9278941,0.6830725,-0.3333412,-0.6454254,-0.2774322,1.169898,-0.8678627,-0.5330976,0.1486804,0.3844187,1.119051,1.058881,-0.6776831
77.620455,-0.6491759,-0.2251261,-0.4403074,0.1034936,0.01151415,0.6947342,0.4570804,-0.1455556,0.06641228,0.8247644,0.405442,-0.7960262,-0.3654015
77.687082,-0.7214555,0.08611171,-0.4426129,-0.1026871,-0.06129096,0.7751891,-0.9756084,0.08660697,-0.06524614,0.008440451,0.2524018,0.5061136,-0.1290069
77.753709,-0.1168833,0.3370086,-0.1028215,-0.3881755,-0.1817463,0.8889859,0.7614939,-0.03904352,-0.2706872,1.458539,0.5948371,-0.6244707,-0.2958203
77.820336,-1.007907,-0.1325793,-0.4168307,0.2012066,0.3758517,0.08738665,-0.5401555,-0.6217145,-0.376946,0.4976672,1.125648,0.01175281,-0.5504853
77.886963,-0.1733937,-0.1236118,-0.3508643,-0.07069506,0.6456753,0.02123364,0.8757477,-0.3073135,-0.05244589,-0.4623792,0.2577917,0.02031367,-0.5669221
77.95359,-0.3015323,-0.2400172,-0.2632721,-0.7397574,0.3760186,-0.06608972,-0.4839993,0.3477733,-0.07097842,-0.1109298,-0.30583,0.5120671,-0.4186648
78.020217,-0.5420664,0.1017109,-0.359825,-0.04413134,0.4388637,0.1863965,0.07602401,0.1044283,0.211047,0.5848749,-0.4551136,0.01582224,-0.01170935
78.086844,-0.482226,-0.09303283,-0.4021598,-0.06751808,0.224391,0.1178552,0.04418497,-0.1328947,0.05424828,1.012731,-0.09492991,0.2128834,-0.6024247
78.153471,-0.5434008,-0.179859,-0.6588629,-0.04525787,0.1159098,0.3286697,-0.6303172,0.07600319,-0.2498973,0.119499,0.2855222,-0.1937272,-0.3888862
78.220098,-0.4687527,-0.2087467,-0.0540224,-0.5136055,0.9594087,0.3842368,0.2609829,-0.15861,-0.09764212,-0.4685908,-1.054072,-0.271352,-0.07608972
78.286725,-0.5798206,-0.2330446,-0.2074685,0.05031443,0.9593011,0.2720941,-0.9270242,0.07054471,-0.2977907,0.4054745,0.2470554,0.2053501,0.07828799
78.353352,-0.08958846,-0.1701834,-0.3200817,0.3137652,0.0933545,0.4448351,0.6641561,0.2224291,-0.03036636,-0.6762757,0.7149817,-0.2533515,-0.3392178
78.419979,-1.06771,-0.0908201,-0.309448,-0.5034631,-0.2975389,-0.1812562,0.2789123,-0.2175513,-0.3759668,1.298365,0.2317298,-0.9674926,-0.5429857
78.486606,-0.5011878,-0.268258,-0.2017031,0.09142197,0.3550151,0.3625473,0.584814,-0.1356285,-0.5914707,0.9126319,-0.8708997,-1.387231,-0.3191478
78.553233,-1.026758,-0.1735078,0.1556825,0.257335,0.2674517,-0.9454221,-0.06621794,-0.3168022,-0.8238804,1.166513,-0.6935826,-1.304775,-0.002010644
78.61986,-0.9299846,-0.4633013,-0.3039638,0.3993805,0.5719248,-0.2213763,0.4753077,0.5716256,-0.06391574,-0.5350261,-1.503147,0.119534,0.1933482
78.686487,-0.3705417,0.2788029,-0.237736,0.08196031,-0.02951132,0.2578477,0.4758109,0.382487,-0.5856429,-0.4793456,0.7589381,-0.3159239,-0.05118842
78.753114,-0.497248,-0.1487556,-0.09237474,-0.2512138,0.1799801,-0.2130136,1.164805,0.1005603,-0.115374,-0.7034502,-0.7825176,0.2782902,0.2669668
78.819741,-0.5912368,0.01158549,-0.3078066,-1.008309,0.3862703,-0.09101065,0.3789941,-0.2656074,0.1195233,-0.7755717,0.2008033,0.234012,-1.472138
78.886368,-0.6370856,0.3524545,-0.04548053,-0.4285735,-0.4180778,0.1055876,-0.2242996,-0.4907801,-0.4736035,0.5171194,0.2205567,-0.5126163,0.003960069
78.952995,-0.6481492,0.6916382,-0.06121417,0.1133998,0.06267184,-0.1771691,-1.692833,-0.3739882,-0.3046718,1.170989,0.5679502,0.1324031,-0.2959294
79.019622,-0.4516581,0.2549981,-0.08668908,-0.05408003,-0.5128715,0.2202589,-0.7461456,0.2213796,-0.1801193,-1.358089,-0.09121774,0.3823003,-0.3441328
79.086249,-0.121248,-0.02899296,-0.01550893,-0.07511306,0.9140626,1.108456,0.2750342,-0.2339341,0.2883937,0.7410216,0.9204907,0.5195154,0.02468183
79.152876,-0.1961821,0.2424291,0.02337866,-0.3146271,0.474375,-0.7014326,0.7161679,-0.5825034,0.09527931,-0.3998747,0.3668533,0.3072061,-0.3728024
79.219503,0.4054729,0.7591283,-0.05917878,0.2517476,-0.7942574,-0.05595776,0.6962587,0.1751558,-0.2386296,-1.513548,0.3296525,0.7660525,0.1898782
79.28613,-0.4977238,0.1146999,0.06296136,-0.423416,-0.6901785,-0.7506788,0.07925658,-0.4972779,-0.101406,-0.3618804,1.561085,-0.03441191,0.1111887
79.352757,0.0874847,0.6279198,-0.004889386,-0.1578286,0.5508792,-0.4651351,-0.9509802,0.1570011,0.4186165,-0.3008418,0.06335183,0.2486115,0.2168973
79.419384,0.2055884,0.4389144,0.0849145,-0.3237817,-0.4915714,0.3718318,0.3555748,-0.07568952,0.4835192,0.4818977,1.43175,-0.2452291,0.5727897
79.486011,0.4470186,-0.2294647,0.2009528,-0.3738689,-0.8735253,0.02926436,-0.2100699,0.08196324,-0.3587753,0.3459838,1.091148,-0.2038431,0.3518655
79.552638,-0.3350041,0.2008756,0.1798933,-0.5010415,-0.3251218,-0.8238831,-0.6925938,-0.7282062,-0.1004084,-0.3419736,1.184407,-0.5387901,-0.1172596
79.619265,0.1798077,0.5731121,-0.1428817,-0.6710101,-0.1910354,0.001256181,0.08425307,-0.1782926,-0.2160109,0.2986936,0.04832691,-0.06900373,-0.5343227
79.685892,-0.2650073,0.5275514,-0.09014634,-0.2250862,-0.3856204,-0.1690948,0.3874021,-0.7956591,0.4424734,-1.510761,1.692386,0.2435722,-0.02333928
79.752519,-0.4658532,0.1105441,0.01599267,-0.3620504,-0.349178,-0.3026539,0.02257265,0.01859911,-0.5597847,0.497263,1.968282,0.5201703,-0.1945186
79.819146,-0.2549356,0.2910416,-0.121991,-0.5527987,-0.05851492,-0.5033206,0.1606692,0.2874566,-0.524809,-0.9633678,0.2689999,0.4856063,-0.5252964
79.885773,-0.188594,-0.03547885,-0.04433153,-0.4798835,0.4533975,-0.3550404,-0.8022109,-0.6664126,-0.0060288,0.3635701,-0.6376563,0.2099153,-0.5264404
79.9524,-0.2456926,0.1494734,-0.1712134,0.01701207,-0.4491519,-0.1682583,-0.1878546,-0.2061733,0.1403487,-1.055504,0.8690998,0.5008985,-0.534233
80.019027,-0.4655731,-0.3288926,0.03598156,-0.03681199,-0.7932395,-1.027267,0.2588075,-0.1044778,0.1071389,-0.4467749,0.6057538,1.143411,0.1761837
80.085654,-0.2246139,0.02794626,0.1629938,-0.08759838,-0.4373727,-0.984417,-0.6689721,0.1315401,-0.02607398,-0.2122811,0.6474641,1.015128,-0.4699214
80.152281,-0.08096208,0.1181174,-0.143791,0.6315649,0.811915,-0.4264473,0.4918723,0.03393231,-0.9457994,-0.815728,0.8135077,0.3821592,-0.3004845
80.218908,-0.1599901,-1.136167,-0.1178652,-0.09033363,-0.0911218,-0.7857888,-0.2449537,-0.4048187,-0.07903225,0.2398583,1.525603,-0.9017206,-0.7206733
80.285535,0.05582498,-0.473541,-0.3573832,-0.06279781,-0.08384979,-0.1086102,-0.4209798,0.08896988,0.1507749,1.051333,0.2109935,-0.4810558,-0.04626829
80.352162,-0.214915,-0.3228253,-0.05621628,-0.3412698,-0.2714691,-0.4991512,-1.2114,0.5813782,0.106428,-1.273442,0.3921527,1.105028,-0.288598
80.418789,-0.4933286,0.02054495,0.06469023,-0.9313313,-0.5722834,-0.6241285,-9.529249e-05,-0.5282754,-0.142488,-0.3843756,0.4682363,0.01322231,-0.6015087
80.485416,0.2428587,-0.3838933,-0.2660325,-0.00554868,-0.637352,-0.4042455,-0.7803983,-0.1891828,0.4432392,0.05718676,0.119909,-0.8178082,0.1093485
80.552043,0.1629895,-0.2644093,-0.5494789,-0.74042,0.7072343,-0.8871067,0.2951027,0.5489952,0.004620874,0.3270438,-0.1426536,-0.1490282,-0.2066312
80.61867,-0.2506781,-0.7133002,-0.4458069,-0.4696175,-0.4233162,-0.9976441,0.2175092,0.1155787,0.6549017,0.7907478,0.1288956,-0.4830264,0.2573252
80.685297,-0.5432615,-0.8947721,-0.2692551,-0.5306994,-0.2654986,-0.4494871,-0.6849411,0.1436168,-0.2297394,0.3301448,1.870482,-0.8114259,-0.467421
80.751924,0.02992774,-0.2920839,-0.1774087,-0.06293342,-0.8429096,-0.6034892,-0.08570412,-0.39986,-0.03568288,0.3903843,0.9022531,-0.3995666,-0.3731578
80.818551,-0.4469284,-0.1564509,0.05719024,-1.437854,-0.2125993,-0.8375069,-0.5710344,-0.5317208,-0.2451165,0.3960273,0.8802433,0.003286916,-0.671798
80.885178,-1.040421,-0.188213,0.08158372,-0.5093426,-0.2440733,-0.9582165,-0.6335952,-0.2758917,-0.3708642,0.2034856,1.713205,-0.2551171,-0.7436834
80.951805,0.05692942,-0.4962499,0.07021148,-0.1362064,-0.5026883,-2.056385,0.3292147,-0.5545572,0.006169199,1.083551,1.237973,-0.9731191,-0.1402311
81.018432,-0.1556669,-0.1409612,0.004184316,-0.4007193,-0.6237906,-0.3847477,0.8671578,0.5728735,0.2079164,-1.246659,-0.4105805,-0.1418663,0.08910768
81.085059,-0.4722722,-1.210018,0.1898645,-0.5783637,-0.08816747,-1.332303,-1.558547,-0.6563413,-0.2689824,0.9241582,0.2968185,-0.6619668,-0.4989456
81.151686,-1.055848,-0.3595738,0.08115324,-0.6041782,-0.1464194,-1.353614,-0.05624913,-0.527478,0.05728732,-0.2151777,1.277987,-0.1807937,-0.4434558
81.218313,-0.9989361,-0.8022402,0.09912349,-0.9974375,-0.8061917,-0.9810947,-0.08115127,-0.6539626,-0.8660746,-0.9278709,-0.6972614,0.3425307,-1.202787
81.28494,-1.308438,-1.041223,0.2162454,-0.6948577,-0.4965591,-0.4654331,-0.8382408,-0.3188093,-0.3990569,-0.2506346,2.822287,-0.4422306,-0.09374166
81.351567,-0.2887543,0.06741229,-0.1847866,-0.4989023,-0.7297539,-0.1128145,0.6472849,-0.0008635113,-0.3565111,-0.1713438,2.098365,-0.4734881,-0.3365251
81.418194,-0.4822769,-0.3547156,0.2315653,-0.2750709,-0.273042,-0.2815065,0.02650788,0.3216507,-0.4536097,-0.1827578,0.7067825,0.2488163,-0.5086918
81.484821,-0.8310496,-1.299866,0.07431032,0.06031695,-0.3578445,-2.009312,0.8176357,-1.057189,-0.0672194,1.287044,1.539154,-1.621678,-0.9965165
81.551448,-0.7697299,-0.7807474,0.02687063,-0.3983183,0.001071404,-0.03700428,0.6058071,0.1781186,-0.3327696,-0.6602297,1.326659,0.9422403,-0.0008738446
81.618075,-0.5821695,-1.220141,-0.1043733,0.2422731,-0.3583631,-0.9347888,0.4339975,-0.2164515,0.0730007,-0.3366746,1.747214,0.09012783,-0.09273442
81.684702,-0.571728,-0.9827422,-0.1108385,0.1144657,-0.2314229,-0.4307497,1.965287,-0.3119158,0.09955202,0.4119789,0.634289,-0.02942443,-0.1425796
81.751329,-0.2188105,-0.4948776,0.2882542,-0.504622,0.07402942,-0.9603304,0.9207273,-0.686267,0.3422078,-1.911857,-0.06283537,0.8726053,-0.4966839
81.817956,0.45451,-0.1257535,-0.2348196,1.086189,-0.3156704,1.211465,2.975432,0.2944264,-0.2625915,1.346883,1.339893,-2.710708,0.1657377
81.884583,-0.2431724,-0.5486132,0.4119768,-0.1124745,-0.2009554,-2.35058,1.612798,-0.6995547,0.06063938,0.02414646,-0.934708,-0.3060072,-0.5024866
81.95121,-0.2717452,-0.5316274,0.09040147,0.343883,0.270943,-0.9456865,-1.496754,-0.2480423,-0.01699523,-0.7493259,-0.4541721,1.094226,-0.5999656
82.017837,-0.9146104,-0.945732,0.3800609,0.6204573,-1.718023,-0.1024671,-1.546252,-0.3334128,-0.1575744,0.3164297,2.191367,1.395551,-0.1127572
82.084464,-0.7317713,-0.3798898,-0.3011132,-0.3228093,0.1157257,-1.097042,-0.3622531,-0.562481,-0.2514756,0.03487877,-0.3226185,0.6960474,-0.09464175
82.151091,0.3605025,-0.168444,0.2454354,-0.1376687,-1.043449,0.1901777,0.1113105,-0.6051993,-0.2140287,0.0567366,1.214089,-0.06592093,-0.2040728
82.217718,-0.4911534,-1.064846,0.1131879,0.2158231,-1.135145,-0.3106917,0.5053815,-0.1513897,0.4821854,-0.6024824,0.7522411,0.7697045,-0.2160599
82.284345,-0.3279326,-0.4251067,0.05733293,0.08018675,-0.4777199,-1.086076,1.637854,-0.8627159,0.1617449,0.03900591,0.9104174,0.02922823,-0.8931475
82.350972,-0.6733245,-0.8244042,0.0991682,-0.0291979,0.3827314,-0.6972123,0.0246217,0.05571407,0.06194425,0.3500767,0.4014764,1.609849,-0.1852518
82.417599,-0.3141494,-0.865315,0.1146125,-0.8317047,0.1451198,-0.3799908,2.101084,-0.8211585,-0.3872469,-1.174767,1.0921,0.8934712,-0.5937918
82.484226,0.1048862,-0.9431929,-0.1997062,0.2990434,0.1950794,-1.062912,0.613892,0.04351809,-0.3216014,-0.1524234,-0.06187006,0.4561705,-0.2773938
82.550853,0.2620234,-1.164802,0.01207532,-0.277038,0.6405773,-1.904424,-0.1999706,-0.9162088,0.6602561,0.286224,3.408076,1.385847,-0.3732176
82.61748,-0.303327,-0.2505208,0.3221394,1.130092,0.6623805,0.2945047,0.6170612,-0.2700622,0.3027594,-0.8362364,1.616395,0.6891344,-0.5029494
82.684107,0.2836414,-0.09697346,-0.2102995,1.233002,-0.174032,-0.5368735,1.900163,0.1779623,0.02741781,0.05112287,-0.8888702,0.3364134,0.01055303
82.750734,0.1320537,-0.8023899,0.03545313,0.1881369,-0.4529099,0.8217546,1.436262,-0.1387932,-0.6531403,0.2574669,1.491169,0.6176471,-0.3562317
82.817361,-0.1395752,-0.3628511,-0.09167879,0.1942704,-0.1304172,-0.8529623,1.036998,0.1311217,-0.5341406,-0.8170556,1.645289,0.4010402,-0.4187903
82.883988,-0.292928,-0.1499926,0.2092665,0.2505215,-0.6634409,-1.20694,1.096144,-0.04410836,-0.2603163,-0.8306587,1.25478,0.8507628,0.3296977
82.950615,-0.6260487,-1.162162,0.1321837,-0.3988394,-0.5346349,-0.5148309,-0.307366,-0.7691064,0.005380797,-0.8113201,1.553008,1.541789,-0.1757944
83.017242,-0.09601857,-0.8209548,-0.1696811,-0.2723391,-0.04433145,-1.067883,-0.09388185,0.07224295,0.1890929,0.0890852,0.1737893,0.2377833,0.4967297
83.083869,0.1488887,0.005687247,-0.09860431,0.2410003,-0.2650683,-0.03223558,0.5771314,-0.09896559,0.04057127,-0.474185,-0.1566238,-0.03132574,0.6664841
83.150496,-0.541858,-1.084765,-0.1276655,0.1885624,-0.09026394,-0.3281147,0.2639343,0.1212814,0.09477952,-0.04263345,-0.1749692,-0.4944049,-0.2750038
83.217123,-0.1795122,-0.4223543,-0.1759734,-0.5760847,-0.09358814,0.6048426,0.150279,-0.0616174,-0.2111442,0.06424817,-0.1904637,0.8276653,0.09686241
83.28375,-0.2619652,-0.7613619,-0.1996108,0.08643225,-0.3053033,0.08043515,0.4113648,-0.1301548,-0.1635396,-0.4417431,0.9438239,-0.4800536,0.06002114
83.350377,-0.3901928,-0.8556156,-0.01562899,-0.2360318,-0.2531897,-0.2885941,0.3665088,-0.5012408,-0.3409254,0.6292742,0.3723965,0.07023006,-0.5036642
83.417004,-0.5821091,-0.5064344,-0.17428,-0.3418942,0.5061998,-0.8779118,-0.3918643,-0.1070825,0.1005123,0.3559867,-0.05455836,0.1600942,-0.2030908
83.483631,-0.2955861,-0.5917853,-0.2998226,-0.3244941,-0.442744,-0.146234,0.5642676,-0.03916983,-0.2600608,0.4717105,1.048591,-0.2119985,-0.04349212
83.550258,-0.7717904,-0.2283699,0.03436127,-0.7984627,-0.2985711,-1.255158,0.5314218,-0.7515975,-0.102857,0.7503684,1.56873,0.7548582,0.05070765
83.616885,-0.3519349,-0.3950744,-0.006436715,-1.019103,0.1600029,-0.148687,1.352455,-0.08714119,-0.6865959,-0.1946319,0.5187488,0.589629,-0.3368159
83.683512,-0.9726796,-0.1998542,-0.1079558,-0.1458631,-0.3300344,-1.052378,-0.2962891,-1.070738,-0.0803404,0.6861345,2.520907,-0.3022902,-0.6297078
83.750139,-0.302393,-0.9464395,-0.2939674,-0.5675567,-0.0394086,-0.5691391,0.7765718,-0.4977151,0.2695284,0.1147545,0.3078454,-0.1527323,-0.3038095
83.816766,-0.672439,-0.1234801,-0.1546683,-0.815083,-0.2483336,0.06994069,0.326453,-0.2555371,-0.1344006,1.407745,0.3609804,0.5311384,-0.7564875
83.883393,-0.6416497,-0.539816,-0.3328446,-1.153556,0.1157422,-1.093484,0.007786839,-0.4885333,-0.4653226,0.05705385,1.036738,0.1237074,-0.1427415
83.95002,-0.6076733,-0.2113271,-0.246093,-0.08263534,-0.4360387,-0.7455461,0.50692,-0.06725203,0.02806669,0.8672183,1.214594,1.073602,-0.01033774
84.016647,-0.8951535,-0.6691849,-0.03266985,-0.4150903,-0.0159988,-0.2648052,-0.01782586,0.8856285,-0.3870397,0.3489635,1.512044,1.325677,-0.03140193
84.083274,-0.2511886,-0.1842451,-0.1709614,0.01965538,0.06369866,-0.843146,0.4210233,-0.09786648,0.03939183,0.6366613,0.6027019,0.9454411,-0.3446943
84.149901,-0.125439,-0.546006,-0.2649437,-0.3620905,0.3473192,-0.6094524,0.8036231,0.2864144,0.3758896,-1.929646,3.388406,1.991396,-0.4443881
84.216528,-0.1572218,-0.1806698,-0.1639911,0.13586,-0.1588027,-0.7977963,0.6111977,0.2040993,0.4248062,-0.3101716,2.202839,0.7086933,-0.07543166
84.283155,-0.2372307,-0.2139498,-0.1410646,0.163146,-0.2044501,-0.8797632,0.06488702,-0.2133321,0.2204113,0.3714319,1.467654,1.360144,-0.04118854
84.349782,-0.2597488,-0.3189673,0.0890357,-0.4272386,0.01174681,-1.20623,1.553076,-0.2560036,-0.03233379,-0.4757399,2.530535,1.282314,0.0009772133
84.416409,-0.1731336,-0.08998244,0.03657555,0.08828322,-0.3540747,-1.18275,0.8524146,0.01911741,0.4169607,0.2453087,2.311678,0.6764048,0.298131
84.483036,-0.5112643,-0.7731744,0.1469554,-0.6766501,-0.7111485,-0.9505531,0.2247128,0.0253931,-0.04925365,-0.07406404,3.465441,1.175212,-0.06431874
84.549663,-0.9541027,-0.06474886,-0.03203805,-0.7939737,-1.170808,-1.910133,0.3884698,0.09218261,-0.2335308,0.4071499,3.450305,1.203853,-0.07286981
84.61629,-0.7128569,-0.151584,0.1251145,-0.2844137,-0.7184526,-1.283466,0.1133091,-0.7289466,0.1691999,0.6075311,4.744921,1.092033,0.03828844
84.682917,-0.7417517,-0.2569001,0.2984998,-0.6974023,0.4922324,-1.796846,-0.09982693,-0.6806358,-0.07123329,0.5064046,2.097111,0.657591,-0.4638899
84.749544,-0.4509856,-0.4396719,-0.08603206,-0.8290609,0.2109509,-0.4764048,0.3010842,0.2068703,-0.2866739,0.6975654,1.427357,0.5801359,0.450523
84.816171,-0.5229296,-0.1025441,0.02090018,-0.3884359,-1.071151,-0.5610729,-0.08877938,0.2506423,-0.1203919,-0.2743295,1.320718,1.024875,0.157927
84.882798,-0.5019495,-0.5352363,-0.02910285,-1.005304,-0.6939494,-1.375237,1.060064,-0.9448658,0.1255842,1.131793,2.115108,1.470501,-0.5261773
84.949425,-0.4777615,-0.227482,-0.02330252,-0.8144748,-0.1358223,-1.281421,0.710333,0.05837803,0.1008673,0.0157484,1.295169,0.6190357,-0.6097953
85.016052,-0.913709,-0.2502014,0.09710646,-0.3971421,-0.9705039,-0.9022282,0.05024323,-0.4992321,-0.3396331,-0.4087041,0.1489516,1.30235,-0.4115008
85.082679,-0.3740203,-0.5051502,-0.06134364,-0.5291345,0.1021372,-1.985554,1.656792,-0.5028766,0.249184,0.4774264,2.166443,0.6484203,0.5053983
85.149306,-0.129738,-0.4962135,0.07415045,-0.1178588,0.6119579,-1.661477,-0.007594691,-0.004266871,0.08216047,0.4802968,1.564124,1.357335,0.03629301
85.215933,-0.09228781,-0.2424353,-0.1384377,-0.06635264,0.2167104,-0.9001675,1.019926,-0.5206126,-0.01860471,1.974529,1.339416,-0.06426583,-0.3004755
85.28256,-0.1844826,-0.3092926,-0.263527,0.5546566,-0.8853645,-1.004734,-0.2884842,-0.4111744,-0.4130265,0.3971927,0.9188565,1.761576,0.02843546
85.349187,-0.4544668,-0.5760581,0.06686315,0.347996,0.2215099,-1.291134,-0.0516398,-0.4644483,0.2032354,1.169332,0.1000544,0.4166633,-0.2983494
85.415814,-0.6418048,-0.4181093,-0.1456348,0.2721929,-0.2769971,-0.397881,0.6779787,-0.3538729,-0.5159186,0.187596,0.09673304,0.6984816,-0.1609995
85.482441,-0.6556212,-0.629513,0.100603,-0.4985121,-0.4964194,-1.099275,0.4565088,-0.7807167,-0.2987177,0.1586114,1.884401,0.02070464,-0.232525
85.549068,-0.2893947,-0.3278306,0.001199601,0.2499466,0.08285838,-1.222421,-0.579111,0.006924169,-0.5113638,1.492305,0.3678575,0.6752912,-0.3719999
85.615695,-0.2176561,0.1451906,-0.1687399,0.1107789,-0.8332219,-0.580916,0.8023751,-0.7944287,-0.2147729,-0.08377357,1.398578,0.7966771,-0.6103524
85.682322,-0.05205992,-0.3759713,-0.323951,-0.388598,-0.8298274,-0.2492733,0.3115189,-0.009731375,-0.4942864,1.400682,1.438136,0.7212123,-0.4919687
85.748949,-0.1048155,-0.2706435,-0.1539981,-0.1388142,-0.2959566,-0.6955089,0.3521548,-0.1607502,-0.07718105,0.04139734,-0.06427742,0.7298641,-0.5469547
85.815576,0.0320308,-0.3072285,-0.01887527,-0.4476347,-0.7576741,0.2114446,0.2278847,-0.03304507,-0.3586157,-0.06528567,0.7713746,0.8421721,-0.1054264
85.882203,-0.2280546,-0.4793193,-0.07714334,-0.1883265,-0.4651114,-0.2334887,-0.2026432,-0.016138,-0.4268628,0.5543898,-0.2860954,0.05651981,-0.7563344
85.94883,0.1366003,-0.2620889,-0.1957816,-0.1276938,-0.5887853,0.2538046,0.5872225,0.1489896,-0.2953612,1.966596,-0.9867405,-1.014676,0.6371187
86.015457,-0.02119627,0.195976,0.1168794,-0.252249,1.072959,-1.490514,0.4943047,-0.2767062,-0.190379,0.08804639,0.2125192,-0.4631096,0.09809957
86.082084,-0.08436719,-0.6131996,-0.06853298,-0.3413785,-0.4295439,-0.5125481,-0.2982884,0.3801854,0.1194355,-0.3030031,-0.1597279,0.6317919,0.1147904
86.148711,-0.1103229,-0.4217207,0.09272508,-0.4610978,-0.3004707,-0.6761338,-0.2778611,-0.2367918,-0.1136197,0.3411202,0.3205716,0.8209873,-0.4718462
86.215338,-0.1651987,0.1359293,-0.05260158,-0.6790934,0.07172816,-0.8839009,-0.3316172,-0.1812443,-0.6460872,0.6063738,0.05296468,-0.003668193,-0.5135531
86.281965,-0.4599441,-0.2777126,0.1732607,-0.2730443,-0.1463591,0.1768969,0.08818416,0.01352405,-0.9756744,0.1911848,0.8791183,-0.1037528,-0.002619944
86.348592,0.004609166,-0.05242888,-0.01757521,-0.01744084,-0.2428537,-0.7112964,0.2719465,-0.4936556,0.1823777,0.828201,-0.1495019,-0.1808462,-0.1581
86.415219,0.2218521,-0.1576353,0.1228239,-0.2422097,0.5953672,-1.163681,1.049399,-0.1098279,0.1038547,0.2175395,0.5563086,0.8834985,-0.1914309
86.481846,-0.527887,-0.1684887,0.208534,-0.8816868,0.1285991,-0.9075068,1.577913,0.4436405,-0.4487866,0.2148339,0.7792978,0.5719671,-0.3075301
86.548473,0.3904167,-0.7139276,-0.1163277,-0.2310888,0.4123028,-1.079373,-0.4182308,0.08657085,-0.4291198,-0.3101967,0.9286916,0.07097241,-0.45609
86.6151,0.6077446,-0.7705652,0.1027292,0.4887048,0.7504335,-1.372518,-0.393097,-0.2099002,-0.2674666,1.768234,-0.9742096,-1.961827,0.8638482
86.681727,0.2573341,-0.1100419,-0.225641,-0.7842872,0.2225218,0.02411927,-0.228046,0.3727856,-0.3314982,0.9295499,0.799192,-0.5386797,0.132846
86.748354,0.2410617,-0.5893811,0.05804558,-0.6365308,-0.1454924,-0.5152845,0.0671547,-0.3577336,-0.2745202,0.5828041,-0.5826987,-0.9964399,0.6413552
86.814981,0.5340821,-0.3461419,-0.06335048,-0.7400389,0.4754391,0.6118991,0.2806383,0.3725327,0.4262334,2.0969,-0.8115801,-0.5499187,-0.1852996
86.881608,0.09925112,-0.2289219,-0.1423973,-0.04538713,0.3429176,-0.6849563,0.1397843,-0.3629342,0.1049396,0.1451207,-0.4036986,-0.482228,-0.02931605
86.948235,-0.4076743,-0.5905268,0.1241204,-0.1755515,-0.01846252,-0.6650571,0.6547275,-0.3413505,-0.08359924,-0.139422,0.001172035,-0.3689835,-0.4705107
87.014862,0.6154639,-1.047675,0.3115033,-0.3174321,-0.07780763,-0.8760492,1.817624,-0.1817085,-0.2532302,2.283424,-1.177607,-2.319479,-0.5780723
87.081489,-0.06716134,-0.004688554,0.2056682,-0.5512727,-0.3966701,-0.1829955,0.1831748,-0.8590856,0.1715423,0.6903179,0.2643411,-0.2381185,0.2312313
87.148116,-0.2467146,-0.6796572,-0.09541762,-0.5855776,0.24932,-0.5858626,0.5266025,0.5118685,-0.08454521,-0.01573548,-1.421848,1.111763,-0.4443427
87.214743,-0.4950439,-0.446402,0.3324383,0.06666368,-0.7663832,-0.2609352,0.3574983,-0.4866233,-0.4155828,0.5097708,0.4302407,-0.1332632,-0.04280068
87.28137,-0.6635367,-0.4025373,0.04926677,-0.2108687,-0.1722921,-0.6438509,1.619349,-0.8927801,-0.1629865,-0.4078888,1.4075,-0.3106219,-0.7214866
87.347997,-0.1924061,-0.6897625,-0.004934146,-0.6869109,0.3712139,-0.3792865,-0.2374029,0.3059915,-0.1830565,0.684434,0.6705709,-0.3019211,-0.1127621
87.414624,-0.764038,-0.8471636,-0.07056906,-0.8960261,-0.1735743,-0.5447963,0.1093179,-0.1266116,-0.2535194,-1.23326,0.3627775,0.1454845,-0.8284051
87.481251,-0.5404709,-0.715529,0.07119972,-0.4731791,-0.1228523,-0.9012726,0.9151429,-0.8010636,-0.327049,2.430515,2.431035,-1.338398,-0.3742262
87.547878,-0.3109673,-0.5004756,-0.2115652,-0.8713977,0.3154257,-0.2366463,1.204224,0.2540324,0.0691976,-0.0681403,0.003277159,1.082144,-0.7868147
87.614505,-0.1825832,-0.1514994,-0.04502178,-0.4861177,0.2335526,-0.2120962,1.008398,0.1772444,-0.12075,0.2061421,0.3253427,0.5785673,-0.2362387
87.681132,-0.4360406,-0.9084326,-0.09513528,-0.4615361,-0.08765949,0.3443129,0.9143535,-0.1932585,-0.3104888,0.3218115,0.6606463,-0.7612918,-0.2870311
87.747759,0.3951278,-0.753487,-0.111822,-0.5200853,0.6845046,-0.4653911,-0.1595559,0.005471632,0.06256869,1.029631,0.9853767,0.2021417,0.1561223
