Frame,C009,C005,C004,C008,C003,C019,C002,C001,C000,C007,C011,C010,C006,mouse1,mouse2,contact
46.105884,-0.4388891,2.415058,-0.3148633,-0.1996303,-0.425403,-0.1344263,-0.9482977,-0.3958789,-0.08308223,0.2308175,0.09188102,0.3208759,-1.059573,s,s,nc
46.172511000000014,0.05938688,2.388354,-0.2384726,-0.3075261,0.2272151,-0.2818553,-0.8839381,-0.2706266,0.2084469,0.2784878,-0.4831715,0.1603662,-0.466215,s,s,nc
46.239138,-0.326463,2.040264,-0.6238476,-0.006245242,-0.1137286,0.1286114,0.6529127,-0.2260312,0.1743296,-0.4502391,-0.3234565,-0.1429725,-0.5989897,s,s,nc
46.30576500000001,-0.04255887,2.748346,-0.5220014,0.3312835,-0.0185379,-0.029935,-0.5724229,-0.1996937,-0.3976417,-1.18524,-0.187972,-0.4220901,-0.4761291,s,s,nc
46.37239200000002,-0.1309513,2.823121,-0.5902864,-0.4405581,0.1086501,-0.1058831,0.7260882,0.01376492,0.1731859,-0.5410413,-0.2799152,-0.3547931,-0.7566114,s,s,nc
46.439019,-0.3987081,1.989347,-0.6540594,-0.8626353,-0.1188515,-0.4521423,-0.05513052,-0.2533395,0.1106537,-0.04051931,-0.02939493,-0.1378796,-0.6659309,s,s,nc
46.50564600000001,-0.2373506,2.945498,-0.08574343,-0.1671935,-0.04070959,-0.1118517,-0.3388408,-0.2722598,0.2184815,0.2472534,1.423038,-0.4518281,-0.3887226,s,s,nc
46.572272999999996,-0.6307973,2.03144,-0.4939847,-0.7690173,-0.3499697,0.6631327,0.06793284,0.1842419,-0.2468297,-0.06109384,1.365575,-0.9990833,-0.5260392,s,s,nc
46.63890000000001,-0.642177,3.203349,-0.3921597,-0.5864179,0.3119363,-0.3443069,0.2270942,-0.6152949,-0.1071815,-0.5476843,0.1356023,0.3294263,-0.7513771,s,s,nc
46.70552700000002,-0.4433994,3.833528,-0.4853436,-0.2818182,0.1835288,0.4241536,0.266108,0.3430102,0.2614709,0.5014231,-0.2712274,-0.4467896,-0.4011702,s,s,nc
46.772154,-0.5708339,3.309418,-0.2885287,-0.3129795,0.4053162,0.2502724,-0.4260723,0.0176593,0.245342,-0.489243,-1.145489,0.01992782,-0.7992958,s,s,nc
46.83878100000001,-0.1819132,3.321255,-0.4931318,-0.2230624,-0.01844004,0.5546972,0.07278453,0.3762828,-0.04313872,-0.617043,-1.345039,-0.2278899,-0.2143068,s,s,nc
46.90540800000002,-0.4047116,2.771686,-0.4318376,-0.03128384,-0.233536,-0.08627103,-0.2441844,-0.5961856,0.1545502,-0.5568741,0.8170893,0.4237869,-1.130867,s,s,nc
46.972035000000005,-0.5261009,2.228196,-0.3361073,-0.3154867,-0.2396542,0.1494445,-0.3447376,-0.004746133,-0.2164422,-0.8889592,0.3881336,-0.187849,-0.285947,s,s,nc
47.038662000000016,-0.1219529,2.261436,-0.4455294,0.1840361,-0.04585316,0.2319425,0.08065634,0.2058595,-0.02178762,-0.9321442,-0.2937498,0.07477149,-0.3807969,s,s,nc
47.105289,-0.6292394,2.850148,-0.2733076,-0.2155709,0.06596229,-0.3860709,-0.01826075,-0.1993379,-0.05539273,0.1815704,-0.4876092,-0.3701605,-0.7770257,s,s,nc
47.17191600000001,-0.4666629,3.02017,-0.5630748,0.09781214,-0.01126557,-0.05386219,-0.7910571,-0.1428853,0.1426239,-0.2459618,-0.313285,-0.2190145,-0.6382288,s,s,nc
47.23854300000002,-0.4267147,3.530346,-0.4024499,-0.2004612,0.1983867,0.1229197,0.5667647,-0.2452685,-0.1381728,-1.435397,0.5620126,-0.4848242,-0.1135501,s,s,nc
47.305170000000004,-0.487682,3.349653,-0.2797048,-0.7084852,-0.4118148,-0.3453748,0.08446342,-0.5114809,0.2145282,-0.18936,-0.4539838,0.266051,-0.8157728,s,s,nc
47.371797000000015,-0.8281977,3.700287,-0.554381,-0.4140694,-0.4638248,0.1216082,-0.7224261,-0.2999632,0.06024522,0.1859272,0.4235554,-0.4672984,-0.4487644,s,s,nc
47.438424,-0.7275485,3.758547,-0.4525827,0.5099564,-1.251686,-0.3152704,-0.3790887,-0.6166672,0.4427353,-0.07984699,-0.4190951,-0.8683829,-0.5818584,s,s,nc
47.50505100000001,-0.6199228,3.262856,-0.4660408,-0.06105828,-0.2295359,0.3988212,-0.7606037,-0.09172635,-0.1971879,-0.6937065,-0.03520766,-0.5477524,-0.4997238,s,s,nc
47.57167800000002,-0.4907735,4.09983,-0.4784481,-0.04024182,0.05450316,-0.5885829,0.1036929,-0.1003374,-0.1280453,-0.6703352,0.2161789,-0.2308649,-0.1256135,s,s,nc
47.638305,-0.3385226,5.392499,-0.339664,0.2180747,-0.06079062,-0.6839874,-0.565208,0.01111328,-0.06762634,-0.1718344,-0.6361046,0.7468665,-0.1149142,s,s,nc
47.704932000000014,-0.29112,5.556452,-0.2198111,-0.6312144,0.0435316,0.1909882,-0.85276,-0.3828268,-0.02468007,0.423209,0.3230259,-0.1195727,-0.5336638,s,s,nc
47.771558999999996,-0.331601,5.732992,-0.2807536,-0.09589082,-0.1738064,-0.425939,-0.1670233,-0.390874,-0.006713164,0.3262272,0.1779085,-0.3648169,-0.2074536,s,s,nc
47.83818600000001,-0.08367591,5.764087,-0.2587305,-0.02891299,-0.7312686,0.4951912,0.308985,-0.2244472,0.0699548,-0.02095206,-0.966444,-0.5977322,0.03307174,s,s,nc
47.90481300000002,-0.2475328,5.183509,-0.5860301,-0.05061372,0.06230645,-0.05103827,-1.023085,-0.01562359,0.1443973,0.290356,-0.2754968,-0.4868493,-0.02802749,s,s,nc
47.97144,-0.5710338,5.327917,-0.6019791,-0.3602372,-0.4265797,0.08626781,-0.170468,-0.1480069,-0.01166686,0.1923496,0.2302618,0.08213919,-0.2959116,s,s,nc
48.03806700000001,-0.5786801,5.312232,-0.3560388,-0.2446621,-0.2038882,-0.2227672,-0.5462834,-0.2548719,-0.5573564,-0.02704985,-1.047705,-0.185884,-0.6006004,s,s,nc
48.104693999999995,0.03921186,6.531162,-0.2478278,-0.01381871,-0.02774778,-0.7369112,-0.1482797,-0.009103619,-0.2253907,0.4180613,-0.674408,-0.1308426,-0.4717405,s,s,nc
48.171321000000006,0.5338003,7.117529,-0.1580613,0.3900115,-0.1882109,0.1833096,-0.1116965,0.007170898,-0.05583521,-0.421195,-1.214732,-0.5338323,0.2333306,s,s,nc
48.23794800000002,-0.4914744,6.823307,-0.08575698,0.1245083,-0.1518491,-0.49141,-0.9067759,-0.1686909,-0.1890155,0.6377376,-0.2349554,-0.8151245,-0.2640936,s,s,nc
48.304575,-0.6834564,7.614736,-0.2883623,-0.1368348,0.02382022,0.07675866,-0.7575212,-0.7906457,-0.01991343,-0.3809742,0.3049813,-0.4733091,-0.2527314,s,s,nc
48.37120200000001,0.1431274,7.804834,-0.3124107,0.2536032,-0.1475898,-0.2416924,-0.1379809,-0.3498772,0.1887215,-0.04255784,-0.1869373,-0.2435478,0.3075447,s,s,nc
48.43782900000002,-0.1210066,7.554076,-0.2664494,-0.1357376,0.0857751,-0.1808813,-0.1422538,-0.09423345,-0.1984738,-1.083141,0.01477265,0.2757764,0.1413461,s,s,nc
48.504456000000005,-0.2391379,7.639849,-0.3480065,-0.1000703,-0.0873624,0.2601011,-0.1765773,0.01305966,-0.5869481,0.7750643,-0.3436899,-0.6439868,0.1037759,s,s,nc
48.571083000000016,-0.5046557,7.564536,-0.1895118,-0.1180119,0.137658,-0.06484454,-1.012529,-0.2930542,0.02523158,0.3765641,-0.8323196,-0.5823585,-0.01059871,s,s,nc
48.63771,-0.3859158,7.354434,-0.1136956,0.5098053,-0.2206667,-0.5483273,-0.4201534,-0.243748,-0.1495782,-0.09759244,-0.3138064,-0.5273139,-0.118338,s,s,nc
48.70433700000001,-0.3093148,6.753758,-0.4470084,0.05107467,0.06919507,-0.5481022,-0.4814881,-0.2237349,0.1615294,-0.6652148,-0.3320966,0.3023054,-0.2877213,s,s,nc
48.77096400000002,-0.1410172,6.26054,-0.2819718,-0.3335823,-0.2112357,-0.2362226,-0.2316768,-0.4075448,-0.224089,-0.7610891,-0.3890129,-0.4262952,-0.489419,s,s,nc
48.837591,-0.5696491,5.862802,-0.3156534,0.1708195,0.2069732,-0.2873846,-0.3498187,-0.8812178,-0.3177293,0.08179376,0.4089619,-0.5233807,0.07087012,s,s,nc
48.904218000000014,-0.3473283,5.952286,-0.1077819,0.3604263,0.8113919,-0.01616774,-0.0742223,0.1845212,-0.03633239,-1.801018,-0.1377769,-0.1174355,-0.192798,s,s,nc
48.970845,-0.3473501,5.334486,-0.2505715,-0.05035684,0.01764171,-0.1743841,-0.4124427,-0.3296486,-0.02150694,0.03929406,-0.02735882,0.01762863,-0.2530822,s,s,nc
49.03747200000001,-0.05066868,4.240303,-0.5069463,-0.3273379,-0.2426639,-0.5174483,0.08310229,-0.06472853,-0.103973,0.3370762,-0.6787555,-0.5885233,0.1259715,s,s,nc
49.10409900000002,-0.2557744,4.404096,-0.4331561,-0.5550551,0.01671884,-0.5919985,-0.1045753,-0.6337207,-0.1594796,0.3712361,1.317203,-0.2755233,-0.3656723,s,s,nc
49.170726,-0.2769196,4.333571,-0.4660581,-0.5893299,-0.07752296,0.1315718,0.009066581,-0.3616745,-0.1517752,-0.1784177,0.1515447,-0.2103087,-0.03179792,s,s,nc
49.23735300000001,-0.3047015,4.028191,-0.4013481,-0.2269079,-0.07461166,0.8295341,0.4434564,0.05725503,-0.176611,-0.6030166,-0.3362974,0.07970285,0.2532465,s,s,nc
49.303979999999996,0.05551863,4.211922,-0.3589061,-0.301947,-0.008695389,-0.1016675,-0.2535337,0.09348352,-0.273687,-0.1453513,-0.09995864,-0.1896266,-0.2279347,s,s,nc
49.37060700000001,-0.3533452,4.318875,-0.4272844,-0.257425,0.284719,-0.7047073,-0.09602565,-0.5352318,-0.1951919,0.8345524,-0.200169,-0.3769769,-0.07875609,s,s,nc
49.43723400000002,-0.2743157,3.882551,-0.5560879,-0.4170555,0.09260679,-0.1864761,-0.4831541,0.006797283,-0.6440995,-0.1769517,-0.1320547,0.3348907,0.1697499,s,s,nc
49.503861,-0.4239995,3.773678,-0.4818473,-0.2917678,-0.5918577,-0.3319575,0.2826989,-0.5188978,-0.3125101,-0.1209257,-0.09419532,-0.5185285,-0.3100977,s,s,nc
49.57048800000001,-0.1766697,3.511114,-0.4950618,-0.03715642,0.1777335,-0.5262638,-0.3387773,0.03089539,-0.3886836,0.1990641,-0.8726132,-0.2655389,-0.1493786,s,s,nc
49.63711500000002,-0.3543326,2.557154,-0.721585,0.3401769,-0.3076624,-0.09552804,-0.3121534,-0.2781457,-0.2731203,-0.7378911,-0.4008336,0.09670369,-0.3634737,s,s,nc
49.703742000000005,-0.8106437,2.806545,-0.1857662,-0.1917091,-0.4822195,-0.2563647,-0.4452642,-0.194359,-0.1348498,-0.08811448,0.2360378,0.1321368,0.01835891,s,s,nc
49.77036900000002,-0.1433021,3.107328,-0.3627682,-0.05465166,0.04502115,-0.8933863,-0.5848005,0.04451737,-0.02969899,0.5343112,0.2378042,-0.2880773,0.1524754,s,s,nc
49.836996,-0.5634308,2.798129,-0.505842,-0.2746559,0.3060893,-0.3680472,-0.1901473,-0.4554344,-0.6216126,-0.2342657,-0.6274235,-0.5399114,-0.6259099,s,s,nc
49.90362300000001,-0.2547213,2.858356,-0.6276234,-0.4148504,0.9354514,-0.4924951,-0.194253,0.1575076,-0.2266188,-0.5663022,0.5695243,0.06670675,-0.3823171,s,s,nc
49.97025000000002,-0.2576618,2.359478,-0.4563323,-0.2473327,0.1074055,-0.1376278,-0.167076,-0.4749506,-0.1512806,0.1361828,-0.5199792,-0.5165908,-0.6486048,s,s,nc
50.036877000000004,-0.9369329,2.131717,-0.3702435,-0.1086963,-0.4820561,-0.6765123,-0.5634863,-0.3499154,-0.4109703,-0.03410975,-0.9772251,-0.7446098,-0.4905466,s,s,nc
50.103504000000015,-0.5441039,2.768209,-0.1496969,0.107073,-0.593123,-0.2397755,-0.1618708,0.01977876,-0.4673633,-0.6174642,-0.4107085,0.5235364,-0.3530371,s,s,nc
50.170131,-0.6032829,2.352517,-0.2704237,-0.1967594,-0.1724123,-0.9147541,-0.5168872,-0.1320531,-0.4091824,-1.089691,-0.1053069,0.206876,-0.6823537,s,s,nc
50.23675800000001,-0.6278669,2.652826,-0.4568412,-0.6774608,-0.05003401,-0.323569,-0.2638399,-0.1059777,-0.2376486,-0.4178347,0.284676,0.5169393,-0.288758,s,s,nc
50.30338500000002,-0.4436749,3.162943,-0.06943373,-0.1626142,0.8948649,-0.554687,1.034523,0.2670379,0.1370903,0.3584792,0.06267317,-0.6929138,-0.475164,s,s,nc
50.370012,-0.2559961,4.403128,-0.4049043,0.03536456,-0.5347049,-0.5606429,-0.6560558,-0.5269078,0.0818423,0.3478828,0.1105592,-0.8704899,-0.6793103,s,s,nc
50.436639000000014,-0.667111,5.540154,-0.1729892,-0.0002016845,-0.2883749,0.06642349,-1.25824,0.3452036,0.09796086,-0.368379,-1.786995,0.5135517,-0.09415034,s,s,nc
50.503265999999996,-0.4773109,5.549328,-0.1616711,-0.3272123,0.1178938,-1.315883,-1.060683,-0.4227294,0.04031158,-2.079703,-0.2442057,-0.06774279,-0.6431709,s,s,nc
50.56989300000001,0.07800906,4.41544,-0.515003,-0.1811995,-0.7468002,-0.3996967,-0.07072434,-0.4970565,-0.1130634,-0.6798525,-0.5571328,-0.1460679,-0.6285893,s,s,nc
50.63652000000002,-0.06044749,4.039703,-0.6093107,-0.03006818,0.2419265,-0.7069134,-0.09451871,0.06039254,0.1254609,0.06086708,-0.1068292,-0.3109659,-0.7651835,s,s,nc
50.703147,0.03064122,3.177477,-0.401262,0.1327254,-0.2313517,0.0002613033,-0.3164606,0.2338184,-0.3477112,-0.7176933,-0.3289189,-0.02307722,-0.07466999,s,s,nc
50.76977400000001,-0.01566033,3.627489,-0.4173173,0.2878549,-0.1650124,-0.4683798,-0.1638294,0.1943729,-0.08788583,-0.8638144,-0.3546766,-0.2918353,-0.0679351,s,s,nc
50.836400999999995,-0.06839389,2.858895,-0.5818472,-0.5351564,0.3643579,-0.3273852,-0.8268116,0.215393,-0.2072999,0.2871009,-0.9789591,0.2555255,0.126278,s,s,nc
50.903028000000006,-0.42803,2.541646,-0.5315318,-0.4349944,-0.04363259,-0.9783483,-0.1652763,-0.5399024,0.2439817,-0.8116484,0.17642,-0.393182,-0.4950455,s,s,nc
50.96965500000002,-0.6614543,2.171494,-0.4029005,-0.02828106,-0.5560882,-0.3576662,-0.3753711,-0.5079527,-0.4028238,0.2586749,0.4767477,-0.1148705,-0.5990472,s,s,nc
51.036282,-0.4632317,2.179032,-0.432788,0.2187642,-0.4662547,0.2789531,-0.1762046,0.1530464,-0.2575756,-0.1286471,-0.0292319,0.1156298,-0.4401939,s,s,nc
51.10290900000001,-0.5020695,1.283221,-0.5439361,-0.05387783,-0.06780439,-0.6804921,0.0444804,-0.1525641,-0.09128536,0.9374737,-0.6737568,-0.6180246,-0.5099358,s,s,nc
51.16953600000002,-0.3550025,1.273378,-0.5354871,-0.3321554,-0.3054514,-0.5503964,0.5089321,-0.3878794,-0.05311238,1.314292,-0.9595656,-0.7770604,-0.4942894,s,s,nc
51.236163000000005,-0.003725511,1.434289,-0.3404143,-0.4527458,-0.0943969,-0.01186571,0.4875183,-0.3681947,-0.5638779,-0.346303,0.3595169,-0.9530899,0.0432843,s,s,nc
51.302790000000016,-0.2778238,0.8278382,-0.567409,-0.5885245,-0.3005792,0.1246628,-0.3408057,-0.02574386,-0.3129649,0.08115916,-0.09440821,-0.2611485,-1.098179,s,s,nc
51.369417,-0.5436116,0.9130179,-0.3897816,-0.1815874,-0.4963799,-0.3910046,0.3732314,-0.4487993,-0.00201597,-0.005369992,0.136186,-0.1413501,-0.6574964,s,s,nc
51.43604400000001,-0.5467718,0.7414021,-0.444107,-0.5608171,0.341755,-0.6819257,-0.4389964,-0.3046128,-0.1033786,-1.028823,0.09715672,-0.3328079,-0.8934134,s,s,nc
51.50267100000002,-0.4756059,0.7820162,-0.4733623,-0.3506466,0.7949358,-0.4004309,0.06560806,-0.3805387,0.04601331,-0.0792003,-0.008471354,-0.8928156,-0.9565948,s,s,nc
51.569298,-0.6118306,0.6480035,-0.8809144,-0.3167989,-0.6183168,-0.4224164,-0.3512055,0.1215149,0.4785626,-0.370169,-0.6329234,0.1212524,-0.6704888,s,s,nc
51.635925000000015,-1.199319,0.5853748,-0.4204304,-0.1520664,0.3568427,-0.2062039,0.2409315,0.09203377,-0.0153354,-0.2022649,0.5155759,0.4962264,-0.3007696,s,s,nc
51.702552,-0.2591407,0.2265577,-0.5282372,-0.1452749,0.01523942,-0.5417195,-0.1699878,0.2378315,-0.02429408,-0.5400605,0.1432941,-0.2604395,-0.6730389,s,s,nc
51.76917900000001,-0.6200535,0.745677,-0.4721484,-0.05431761,0.3618926,-0.8831658,-0.9247463,-0.2503375,-0.2899243,0.3878295,-0.6562155,-0.03241841,-0.4976177,s,s,nc
51.83580600000002,-0.6660267,0.1118889,-0.4879882,-0.5372454,0.2856422,-0.677433,-0.429693,-0.4818645,-0.1827616,0.3089378,0.154662,-0.04582764,-1.034256,s,s,nc
51.902433,-0.5659774,0.3638935,-0.4674757,-0.3523315,0.03635074,-0.4550736,-1.049958,-0.2078947,-0.7166325,-0.3997294,-0.2426123,-0.7188691,-0.8958873,s,s,nc
51.96906000000001,-0.6246724,0.4872358,-0.560966,-0.948642,-0.2600739,0.05588875,-0.2132707,-0.07122963,0.01408701,-0.7146959,-0.2426682,-0.6356105,-1.143372,s,s,nc
52.035686999999996,-0.7732475,1.115912,-0.2348132,-0.4517501,0.540735,-0.7790672,-0.01874082,-0.4680344,-0.07218524,-0.08375322,0.7005288,-0.3860642,-0.8027686,s,s,nc
52.10231400000001,-0.339513,0.6259382,-0.3514534,-0.005342735,0.1513929,-0.9002351,-1.06197,-0.330741,-0.006710876,-0.5879291,-0.3968819,-0.2350848,-0.7467516,s,s,nc
52.16894100000002,-0.6651661,1.65068,-0.3293316,-0.2533132,1.138697,-0.8900614,-0.7418671,0.03309574,0.0223731,-0.5262994,-0.1133726,-0.05810839,-0.1085119,s,s,nc
52.235568,-0.7287562,1.124855,-0.3344215,-0.1723395,0.1457651,-0.8153636,-0.6752681,-0.3278202,-0.371302,-0.4157738,0.03480304,-0.5886743,-0.3833393,s,s,nc
52.30219500000001,-0.1188602,1.008498,-0.6584325,0.05638381,-0.2546422,-0.7148345,-0.009250507,-0.2598444,-0.1338689,-0.667406,-0.1515434,-0.3892236,-0.785511,s,s,nc
52.36882200000002,-0.610693,1.663332,-0.1562357,-0.002818604,0.7503486,-0.7573676,0.2055101,-0.4936677,-0.0718977,-0.8510374,0.2611326,-0.5250417,-0.8565052,s,s,nc
52.435449000000006,-0.4512995,1.179471,-0.5666702,-0.2177118,0.0584649,-0.9851907,-0.03682143,-0.3554511,0.2680702,-0.1514459,-0.223756,-0.3612991,-0.4825644,s,s,nc
52.50207600000002,-0.7136632,0.6508528,-0.1167763,-0.1215996,-0.4458985,-0.1904247,1.284754,-0.752829,-0.01666754,0.1711655,0.1873144,-0.4781302,-1.053041,s,s,nc
52.568703,-0.2615731,1.580639,-0.2557464,0.03487672,0.8536383,-0.6605314,-0.1131173,0.2242469,0.1818621,-0.2501894,0.3167282,-0.824438,-0.1075275,s,s,nc
52.63533000000001,-0.1695018,1.359246,-0.2637901,0.01956734,-0.5382362,-0.5296811,-0.07875059,-0.2161819,-0.3737433,0.7484472,0.1436339,0.1038724,-0.1219048,s,s,nc
52.70195700000002,0.005649614,0.6514165,-0.206848,0.08637203,-0.4151886,-0.4179675,-1.022223,-0.3572221,-0.1637547,0.0407022,-0.3317451,-0.5744759,-0.8002676,s,s,nc
52.768584000000004,-0.0431466,1.055225,-0.5795026,-0.2450309,0.1113384,-0.7183695,0.201082,-0.1977573,0.09507558,0.08436542,0.05566154,-0.8623039,-0.2684002,s,s,nc
52.835211000000015,-0.0386242,1.340179,-0.3193879,-0.03306341,0.1741944,-0.7223871,-0.03712611,0.0128506,0.323543,0.09106223,-0.4153983,0.1649267,-0.2780043,s,s,nc
52.901838,-0.09105728,0.5935012,-0.2960874,0.2004336,-0.5156491,-0.4303982,0.3937691,-0.08724158,-0.00783517,-0.5987722,0.09711164,-0.03548835,-0.7878768,s,s,nc
52.96846500000001,-0.1160147,1.395042,-0.6545035,-0.8036796,0.2479567,-0.2684328,-0.6325572,0.2295965,-0.5977449,-1.105305,-1.124981,0.06468877,-0.5241402,s,s,nc
53.03509200000002,-0.3268836,1.536827,-0.3418089,-0.6575786,0.1220964,-0.4862745,0.2294543,0.1767673,-0.04202878,-0.1539907,-0.1460927,0.1180017,-0.9181794,s,s,nc
53.101719,0.02267179,2.336497,-0.4018995,0.1808978,-0.1487705,-0.1478172,0.6528706,0.2507971,0.3664288,0.1296962,-0.2493964,0.3213805,-0.4424977,s,s,nc
53.168346000000014,-0.505591,2.633666,-0.2473238,0.06476982,-0.02240928,-0.003558629,-0.3009726,0.1166558,-0.1300665,-0.6225659,-0.6082683,0.05373336,-0.01781304,s,s,nc
53.234973,-0.191993,2.302813,-0.301113,0.2240682,-0.1045256,-0.6402387,0.1938611,-0.2095142,-0.3279568,-0.2550837,-0.2629758,0.4093955,-0.3203249,s,s,nc
53.30160000000001,-0.08025575,2.279008,-0.3815343,0.07801043,0.03656999,-0.6346036,0.3506563,0.2288041,-0.2415652,-1.15485,-0.8917519,0.9002973,-0.6059003,s,s,nc
53.36822700000002,-0.246461,1.915175,-0.4844631,0.2452034,0.2530773,-0.2919314,0.2422345,0.325346,-0.2503962,-0.1617741,-0.2711284,0.8305806,-0.684348,s,s,nc
53.434854,-0.1072984,1.608005,-0.4646398,-0.06790499,-0.443734,0.2102742,0.3869931,-0.1083926,-0.1361406,-0.3828134,0.1213757,0.3252466,-0.6208303,s,s,nc
53.50148100000001,0.0820947,0.8792866,-0.6425904,-0.09159575,-0.5940724,0.1138119,0.3345549,0.1274522,-0.1661965,-0.1768385,0.4875774,0.6428389,-0.8349848,s,s,nc
53.568107999999995,0.1259515,0.7068292,-0.5276349,-0.09176349,-0.6799382,-0.4169692,0.06743495,0.1901673,0.1062836,-0.5532638,0.06351946,0.02933128,-0.4696149,s,s,nc
53.634735000000006,0.1655528,0.5500075,-0.5135241,0.09150764,-0.02375458,-0.8041551,-0.708815,0.2472403,0.5381449,0.4650725,-0.3976787,0.8453241,-0.4328992,s,s,nc
53.70136200000002,-0.1139291,1.025156,-0.4321901,0.03846999,-0.4554187,-1.258198,-0.5460356,0.19838,0.08755701,0.5339965,0.09034017,0.526989,-0.9711853,s,s,nc
53.767989,-0.003462226,1.432164,-0.3688969,-0.0005213137,0.3973218,-0.7037885,-0.1984063,0.2881925,0.3296971,-0.01093218,0.1020363,-0.4931824,-0.3377407,s,s,nc
53.83461600000001,-0.4803125,1.422268,-0.7597822,-0.1966909,-0.2068435,-0.2888274,-0.01501736,0.3051034,-0.02863561,0.2821169,-0.1654578,-0.00271799,-0.7498546,s,s,nc
53.90124300000002,-0.7764752,0.9782467,-0.3447513,0.0588285,0.2731405,-0.1286233,0.4556363,0.09728432,0.1712683,-0.423649,-0.1976936,-0.33918,-0.4423739,s,s,nc
53.967870000000005,-0.09642114,0.7233935,-0.5538164,-0.05119596,-0.4115845,0.4849264,-0.2280847,0.2377301,-0.6265045,0.8736342,-0.6470123,-0.1089052,-0.6539559,s,s,nc
54.034497000000016,0.04325791,0.7747456,-0.730154,-0.05310784,-0.5303075,-0.3691745,0.8326659,-0.08366347,0.09256763,-0.2689043,-0.0471225,-0.2277667,-0.9297753,s,s,nc
54.101124,-0.1905443,0.9086323,-0.6351328,-0.3363256,0.4454069,-0.4602134,0.1357276,0.305976,-0.4937797,-1.02885,0.3723386,0.3576059,-0.737679,s,s,nc
54.16775100000001,-0.463952,0.7844285,-0.3697797,0.02507319,-0.7656135,-0.04251393,0.02300774,-0.1918776,-0.0443069,0.02085668,1.021119,-0.473933,-0.3110488,s,s,nc
54.23437800000002,-0.4633477,1.200044,-0.6375214,-0.1011247,-0.4166116,-0.2511228,-0.8243549,0.09908782,-0.02814865,-0.3089055,0.246309,0.01075409,-0.5484799,s,s,nc
54.301005,-0.3392,0.7207893,-0.4478617,-0.1922196,0.01795661,-0.7566456,-0.2023094,0.06226435,0.1870702,-0.312932,-0.3895534,-0.6652887,-0.7600191,s,s,nc
54.367632000000015,0.3386055,1.307579,-0.505547,-0.3361318,-0.1664258,-0.1998794,0.1529259,-0.2069557,-0.2749525,0.2678099,0.1172385,-0.1593565,-0.465069,s,s,nc
54.434259,-0.1735305,2.244381,-0.3728305,0.09078374,-0.5441504,-0.2169699,-0.1744053,0.07744557,-0.3392286,0.6221377,0.6768669,0.1188196,-0.2842972,s,s,nc
54.50088600000001,-0.2195829,2.434328,-0.2004074,0.06717651,-0.1828863,-1.005234,0.3975672,-0.3765338,-0.02636603,-0.7065597,-0.6849278,-0.4482092,-0.3966794,s,s,nc
54.56751300000002,-0.1748217,1.802706,-0.2291789,-0.1738981,-0.1980246,-0.9580172,-0.1926332,-0.7402223,0.04347764,-0.09628706,0.691754,-0.0307755,-0.2152108,s,s,nc
54.63414,-0.3286582,2.518272,-0.368686,-0.3561554,-0.02451418,-0.3936237,-0.6363152,-0.1762489,0.003778843,-0.5735862,-0.190323,-0.5579113,-0.492337,s,s,nc
54.70076700000001,-0.490076,2.289521,-0.4049253,-0.01424873,-0.2858569,-0.03182792,0.4994049,-0.06492784,-0.1695417,-0.3114245,-0.07310975,-0.1608561,-0.294697,s,s,nc
54.767393999999996,-0.5421943,2.779687,-0.2913338,0.4135646,-0.3825879,0.2641973,-0.4118353,0.06786405,0.2248114,-0.673673,0.3118214,-0.2632812,-0.6816775,s,s,nc
54.83402100000001,-0.6017293,1.871319,-0.1975079,-0.04741773,-0.01535779,-0.8030593,0.1124792,-0.1226144,0.00308775,0.177566,0.3373025,-0.08331743,-0.4044665,s,s,nc
54.90064800000002,-0.6103602,1.775907,-0.4511983,0.1450312,-0.4991305,0.3464098,-0.272427,0.2796513,-0.3221911,0.4231387,-0.603133,-0.4940525,-1.090864,s,s,nc
54.967275,-0.2191931,1.680637,-0.4128312,-0.1360259,-0.09275544,0.06468525,0.08370811,0.386066,0.01611879,-1.380965,0.02783743,-0.2789262,-0.06365073,s,s,nc
55.03390200000001,-0.3215351,2.385848,-0.3731891,-0.3530204,-0.3253662,-0.06760306,-0.1529582,-0.1499506,0.3107204,-0.1789066,0.1264793,0.2349172,-0.6265008,s,s,nc
55.10052900000002,-0.3364636,2.104577,-0.2292002,0.1822638,-0.08275764,-0.6598413,-0.3815597,0.1014167,-0.1913861,0.07191476,-0.5748248,-0.01109906,-0.7482901,s,s,nc
55.167156000000006,-0.4870589,2.105989,-0.1824025,-0.2325215,-0.3380604,0.2964063,0.6001558,-0.01383023,-0.1952703,-0.4649915,0.6529566,0.1729245,-0.09725603,s,s,nc
55.23378300000002,-0.3032221,1.640909,-0.527463,0.198808,-0.1636174,-0.3831372,-0.3993843,-0.07628711,-0.2251,0.1627141,-0.500659,-0.3775397,-0.3873547,s,s,nc
55.30041,-0.3675354,2.442151,-0.08169299,0.01015515,-0.1872534,-0.6447511,-0.2030476,-0.464877,-0.1407173,0.6123389,0.36022,-0.5493872,-0.05970066,s,s,nc
55.36703700000001,-0.5368742,2.857029,-0.4735196,0.2555755,0.08763127,-0.9697149,0.05214897,-0.2463219,-0.08210637,-1.403378,-0.5471157,-0.4125541,-1.137281,s,s,nc
