Frame,C009,C025,C013,C005,C029,C004,C045,C024,C008,C015,C003,C039,C019,C023,C035,C018,C038,C002,C014,C001,C017,C040,C037,C021,C036,C016,C000,C031,C027,C007,C011,C010,C006,C026,C030
86.882912,0.2461494,-0.4022438,0.4999076,-0.1858202,-0.5016696,-0.8501679,-0.5298867,-0.8195861,0.8429306,-0.1067935,-0.5842299,-0.5230696,1.603829,-1.082465,-0.8584441,-0.5119242,1.391887,1.036406,-0.3275847,-0.04543395,0.4378867,-0.8100383,-1.122617,0.9406033,0.3087905,0.1767873,-0.1540768,0.9868661,0.3856064,-0.09097849,-0.3370509,0.6188148,-0.3375595,-0.8853205,-0.1071384
86.94954,-0.1746109,-0.3264113,-0.2347132,-0.0521717,-0.2062702,-1.42553,-0.3086231,0.2912784,-0.01424998,-0.3205726,-0.775162,-0.6164154,-0.6926508,-0.5864475,-0.6051344,0.0396075,0.3662423,0.3612582,-0.1968519,-0.3626317,-1.010804,-0.4087797,-0.5049913,0.733579,0.2987494,-0.4690159,-0.009154728,-0.2781633,0.1069743,0.2077079,-0.06961783,0.009452149,0.3742357,-0.9949502,0.1916208
87.016168,0.2858606,-0.1732858,0.02725908,-0.2066467,-0.47166,-0.8009786,-0.3508298,-0.4689975,0.6271608,-0.4572617,-0.366456,-0.8631591,0.616599,-0.7241563,-0.7125164,-0.2889949,1.82411,0.04472094,-0.9369757,-0.1990249,-0.1159437,-0.6302068,-0.005051144,0.3588808,0.1036849,-0.4757875,-0.1844721,-0.6790336,0.3406358,-0.1400145,-0.1382902,-0.4023495,-0.219656,-1.118348,0.4295753
87.082796,-0.3730232,-0.06836656,0.2898187,-0.553804,-0.2197758,-0.4717298,-0.3354721,-0.02489581,0.345301,0.02424941,-0.7215722,-0.9900212,-1.799242,-0.8732002,-0.8338146,-1.347567,-0.8025094,0.1824453,0.01579145,-0.1644932,0.1789979,-0.6152459,-0.9758406,0.8702549,0.05573061,0.1517198,0.1403499,0.3394487,0.2934547,-0.01817938,-0.4119047,-0.4661808,0.4826578,-0.2751028,-0.154974
87.149424,-0.1489096,0.4164919,-0.0984937,-0.01488454,-0.2487127,-0.7852339,-0.1769161,-0.4432654,0.2020074,-0.2885844,0.02980141,-0.4484722,-0.1599046,0.05222464,-0.4855831,-0.1706097,1.487415,0.09275576,0.0777863,-0.2249856,-0.02016358,-0.3558871,-0.5537846,0.7409479,-0.2647481,-0.3103645,-0.1794824,-0.7672756,0.1784896,-0.201618,-1.063411,-0.3261622,-0.4384681,-0.7192585,0.4582649
87.216052,-0.08510513,-0.1647011,0.2490596,-0.05189478,-0.1610415,-1.164196,-0.3886711,-0.1493399,-0.4240263,-0.08120467,-0.8302241,-0.3339601,-0.07067042,-0.629052,-0.3850706,-0.5809312,1.492607,-0.1868922,0.1215029,0.05615951,-0.4101667,-0.8090364,-1.411381,0.9536921,0.7151328,-0.398327,0.4090156,-0.3147075,-0.02897927,0.3454261,0.09013961,-0.2587054,-0.03192302,-1.069994,0.5683349
87.28268,-0.8251812,-0.3058224,-0.1837597,0.1064072,-0.1705632,-0.3447679,-0.4357199,0.3162261,0.6424236,-0.2322953,-0.7691049,-0.2833454,-0.3875168,-0.4733431,-0.1744289,-0.3328506,0.4216106,0.9326673,-0.2899385,-0.2325236,-0.6736593,-0.3791524,0.2881318,1.041731,0.2418385,-0.4126518,-0.945444,-0.4362206,-0.3285709,-0.4411012,-0.4566693,0.04002083,0.1614912,-1.109976,0.516057
87.349308,-0.4216046,0.8870869,-0.477079,0.1573347,-0.1704108,-1.174767,-0.3996415,-0.7321779,-0.005297502,0.07189945,-0.1964071,-0.5667759,0.2305797,-0.9479436,0.6243045,-0.7076492,0.4152396,0.3386214,-0.2087643,-0.2543335,-0.2223728,-0.448298,-0.2487417,0.1679141,0.09477814,-0.02579657,0.3154548,-0.6186025,-0.5383695,0.1084247,-0.7331851,-0.06887771,0.1724662,-0.7394807,0.6323017
87.415936,-0.2969137,-0.2370044,0.2663709,-0.04009638,-0.4452865,-0.5887487,-0.2866211,0.06711151,-0.5836605,-0.3243107,-0.4364234,-1.27373,0.5205302,-1.099106,0.5382422,-1.497293,1.044056,-0.2957128,-1.285833,-0.4806499,-0.1258072,-0.8890744,0.1153506,0.03643107,1.119972,-0.154901,-0.06774414,-0.1859333,-0.3250116,0.08343549,-1.068666,-0.3432285,-0.4197195,-0.1297019,-0.0340563
87.482564,-0.6274713,0.7041881,-0.3762596,0.7566493,0.0164552,0.2165228,-0.4431588,-0.4247259,-0.6253018,-0.006175441,-0.4358281,-0.9787832,0.03425959,-0.5102412,0.1387689,-0.2131773,0.3505539,0.3814016,-0.4400142,-0.3014482,-0.0938274,-0.5362335,-1.071665,-1.149915,-0.3697885,-0.7834805,-0.2686559,0.4632554,-0.4116627,-0.02284849,-1.017621,-0.06151604,-1.018252,-0.8996236,0.7702107
87.549192,-0.3548118,-1.129041,0.1097723,0.08727445,0.07080532,-1.366712,-0.3697391,0.2257824,-0.7154968,0.05857308,-0.2129599,-0.7104483,-0.123839,-0.5085827,0.02591103,1.002865,0.4487488,0.2344579,-0.4956365,-0.5074577,-1.203077,-0.6926218,-1.18147,-1.452598,0.04724492,-0.4833182,0.8254886,-0.49959,-0.7001481,-0.6958356,-0.6868969,-0.2881601,-0.9603902,-0.636084,0.8797097
87.61582,-0.6421368,-0.3552997,-1.078498,-0.15789,-0.4592671,-0.3562268,-0.4955062,0.1082538,-1.363074,-0.03703414,0.03208707,-0.6064158,0.546558,-0.9141816,-0.1897378,0.02864353,1.018521,-0.03403611,-0.05732996,-0.3311607,-0.2073142,-0.4385452,-1.244755,-0.1336851,-0.9888329,0.03622019,0.141912,-0.3591887,-0.1505218,0.05958982,-0.1244048,-0.4725476,0.01460161,-0.3324914,0.1748687
87.682448,-0.5339108,0.7593455,-0.3226483,-0.0953831,-0.8636638,-0.6533398,-0.4665465,0.224453,0.6011083,-0.1174767,0.1293506,-0.4586435,0.1215331,-0.6072244,-0.04610723,-0.2915162,0.3027225,0.2294791,0.6270139,-0.3664274,0.5047235,-0.4592035,-1.13836,0.6610899,-0.2299075,0.6307194,0.05461418,-0.4972704,-0.2726051,0.9415075,-0.5985994,-0.03116924,-0.6457641,-0.5091581,0.5871107
87.749076,-1.528187,-0.6413408,-0.8721549,0.2648014,-0.009357845,-0.6793933,-0.3457536,0.9128702,-1.424837,-0.05737795,-0.1862312,-0.5495596,-1.017499,0.4856209,0.4756184,-1.28036,0.5075955,-0.008759487,-0.4313429,-0.2337684,-0.2312912,-0.1553385,-0.03810889,1.026937,-0.536031,-0.1251576,0.3928994,0.6163208,-0.3232828,-0.04135804,-0.4731124,-0.144849,-0.2018065,-1.193234,0.3806568
87.815704,-1.247369,-0.09630011,-0.5223411,0.2127715,-0.585448,-0.4626423,-0.3734265,-0.2461112,-0.6793825,-0.3096802,-0.2050097,-0.4455061,-0.7480297,-1.003271,-0.08753235,0.9250486,0.8870737,-0.1131941,-0.2152681,-0.5429873,0.1811881,-0.5271654,-1.980772,-0.1199575,-0.9074024,-0.22075,0.06903842,-0.3150981,-0.1346433,0.5986896,-0.6758046,0.2261977,-0.643235,-0.7603765,0.3183145
87.882332,-0.1521962,-1.222827,-0.4843943,-0.7380025,-0.2655219,-0.7164443,-0.4097233,0.2556465,0.1583661,-0.1798626,0.04754235,-0.7562871,-0.3401601,-0.7382405,-0.2934923,0.13928,-0.0782484,-0.04682717,0.1958708,-0.7323429,0.2882105,-0.5064516,0.1274905,0.3459153,-1.057129,0.6345206,0.346461,-0.1620732,-0.6416061,0.7574968,-0.9763963,-0.524914,-0.7218621,-0.9232506,0.4760415
87.94896,-0.3175215,-0.6776021,-0.5978497,-0.1185577,0.565889,-1.091449,-0.2714854,0.0943546,-0.3049222,0.2460328,-0.6555533,-0.5031503,-0.05869016,-0.5824466,-0.5784928,0.5759748,0.14287,-0.116382,-1.056294,-0.6377586,0.396268,-0.5709918,-0.4239125,-0.297989,-1.065285,0.5705937,0.8130755,0.4347093,-0.5106465,0.8327998,-0.8969723,-0.2775251,-2.270289,-1.995116,-0.3056981
88.015588,-0.6158131,-1.287207,-0.5321121,0.08142181,0.2709531,-1.301861,-0.1411174,1.007964,0.2308809,-0.1776156,-0.186935,-0.5112159,1.034881,-0.5708324,-1.28494,-0.5477123,0.01814435,0.172709,0.5457764,-0.667331,-0.9379401,-0.4296103,-0.4647982,0.5120916,-0.4154762,0.1066137,0.1921797,0.8230674,-0.3911836,-0.03564668,-0.5512589,0.04623081,-1.156851,-0.1406363,0.5252659
88.082216,-0.5762798,-0.2317324,-0.120555,-0.08269487,-0.3158784,-0.5769706,-0.454901,-1.374054,0.4200972,-0.5557204,-0.3811725,-0.364968,-0.4697367,-0.1406159,-1.301449,-0.2132732,0.129625,0.1079354,0.219023,-0.5417673,-0.8165613,-0.6131491,-0.06670255,0.732016,0.7045318,-0.02617096,1.002939,0.5364572,-0.6449814,0.0703053,-0.5510315,0.6129822,-0.5399249,-0.5269975,0.3878922
88.148844,-0.5833328,0.2982583,-0.5742719,-0.08604863,-0.4177188,-1.0451,-0.1184301,-0.9482237,-0.5039983,-0.4711163,-0.5246357,-1.051757,0.1960026,-1.019439,-1.630985,-0.2096156,0.5295035,-0.4938426,0.1666746,-0.5588642,-0.1386636,-0.4423782,0.1886571,0.4609939,0.5293893,0.3227229,-0.5264241,1.211382,-0.2751639,0.636109,-0.4589593,0.03792464,-0.3574175,-0.3365857,0.3382649
88.215472,-0.5739513,-0.7614112,-0.327666,-0.1319565,0.591859,-0.3142007,-0.3035215,-0.2675621,-0.8838915,-0.6651905,-0.0395908,-0.9523601,0.09292897,-0.9173146,-0.9469739,0.1885733,0.3141734,-0.2607258,0.1523427,-0.4941115,-0.1808586,-0.3325917,0.9524298,1.079304,-0.2098901,0.2741804,0.3828777,0.5479428,-0.2478616,-0.1533471,-0.662479,0.3356876,-0.1230995,-1.285895,0.6199658
88.2821,-0.4419971,-0.5090846,-0.08549588,0.1576025,1.84714,-0.7957058,-0.422544,0.3795673,-0.898609,-0.1488289,-0.3278551,-0.2670881,-0.446541,-0.7889007,-1.559793,-1.19418,-0.7944961,-0.585864,0.3176095,-0.5030634,-0.7041937,-0.6601144,-0.3779755,0.8490271,0.236809,0.2623224,0.5445578,0.643519,-0.4201009,0.4753555,-1.179387,0.1609057,-0.4102665,-0.760333,0.6948136
88.348728,-0.6414885,0.1556763,-0.2338816,-0.01005746,1.811596,-0.7162983,-0.1492264,-0.07302186,-0.5210411,-0.1369778,-0.01452317,-0.7979059,-1.147714,-0.6891198,-1.373082,0.05153797,-0.1584949,-0.1014383,-0.1394129,-0.4592178,-0.3327793,-0.5583178,0.7692711,0.4493079,-0.2474495,0.118556,-0.02667179,0.256431,-0.1321442,-0.2253436,-0.8685002,0.5558271,-0.5458223,-0.04547413,0.4686852
88.415356,-0.6917782,0.5532822,-0.2425057,-0.0857107,1.515778,0.0429003,-0.1938219,-0.7940439,-0.4136102,-0.4908405,0.5111321,-0.5907627,0.7619161,-0.597954,-1.938069,-0.3515254,-0.92323,0.05435171,-0.4617383,-0.4249687,-0.4586554,-0.6217293,-0.45831,0.2731507,-0.6523522,-0.5414112,0.2985843,-0.3189221,-0.3706988,0.1124442,-0.6045709,0.3040547,-0.8166841,-0.9254884,-0.3239762
88.481984,-0.7320591,0.4534307,0.2697951,-0.1125786,1.512485,-0.6934946,-0.3133938,-0.453938,-1.223123,-0.7986005,-0.2207216,0.00553208,0.8233393,-0.7253168,-1.584496,-0.6049094,0.1769021,-0.3455351,-0.535531,-0.3798527,-1.201836,-0.6361898,-0.2081674,0.3686117,-0.8055232,-0.6133618,0.3175096,0.7609352,-0.08047839,-0.3336614,-0.1463972,0.1294839,-0.5038924,-0.4758211,-0.05133406
88.548612,-0.5329017,-0.3346946,0.1795869,0.3332452,1.134046,-0.4454029,-0.2386256,0.06806051,-0.5435508,-0.4376268,-0.2047768,-0.7911511,-0.3545947,-0.8169665,-1.859337,0.04780776,-0.7253737,-0.3109145,0.3162806,-0.3362668,-1.070174,-0.8308874,0.2646764,1.121412,0.03377702,-0.6140891,0.1582443,-0.5938965,-0.03390464,-0.2556757,-0.8134578,0.02363638,-0.4472574,-0.6159871,0.2893557
88.61524,-0.3295455,0.399853,-0.2923877,-0.05494108,0.6303903,0.1133529,-0.3355287,0.09928758,-0.7322506,-0.7467426,0.1205217,-0.4616429,-0.5462646,-0.8758466,-1.399024,0.09086116,-0.009779551,-0.1024229,-0.3227362,-0.3370341,-0.8964841,-0.5951312,0.33082,0.5631473,-0.4743649,-0.8584733,-0.1005789,-0.7259698,-0.1249398,0.07789753,-1.101467,-0.06659459,-0.6215732,-0.7771758,0.07737784
88.681868,0.18178,-0.2753875,-0.07128413,-0.0467951,1.446207,-0.4324592,-0.2520556,-0.8188835,0.4710647,-0.1222388,-0.3367096,-0.9412133,-0.6443037,-0.8545154,-1.093849,-0.4547469,-0.1954508,0.7974932,-0.6783848,-0.07314245,-0.5470617,-0.6499391,-0.3378539,-0.1034393,0.7860039,-0.6233692,-0.08988217,-0.467637,-0.5082443,0.298871,-0.9286363,-0.274317,-1.015272,0.1796724,0.4228923
88.748496,-0.05112121,0.2700526,-0.7799157,-0.2688302,0.3010503,-0.2564459,-0.2778583,-0.368373,-0.9346256,-0.8280726,-0.03347129,-0.668019,0.3081465,-1.188197,-1.126606,-0.07659305,0.7584358,-0.3542035,-0.1792186,-0.1539346,-1.36936,-0.5174782,-0.03492477,0.05332083,0.2120939,-0.1015058,-0.2070941,0.1911124,-0.6891448,0.03688808,-0.7288845,-0.1257983,-0.7041903,-0.4838833,0.2200413
88.815124,-0.6972167,-0.2245945,-0.6860478,-0.3644185,0.1673169,-0.5889949,-0.4237504,0.2023231,0.1375236,-0.3718491,-0.1314021,-0.9846868,0.05777551,-0.8736715,-1.291144,-0.3351719,0.3216518,-0.4496589,-0.4719836,-0.2961028,-0.6737756,-0.4641153,0.2650383,0.8841342,-0.702044,-0.4744072,0.1481408,-0.2894956,-0.4863127,-0.02061699,-0.1307608,-0.4412531,0.4963727,-1.201181,0.2466397
88.881752,-0.3975264,-0.3815904,-0.4651286,0.07923773,1.626898,-0.3548857,-0.398223,0.06413998,0.3614332,-0.3192349,-0.1380876,-0.3981023,-0.6801038,-0.3968216,-1.266697,-0.07125997,-0.3821255,0.1938456,-0.02012202,-0.2322958,-1.384702,-0.7091051,0.04347444,0.9672639,0.1098082,0.1135443,-0.2446296,0.8211846,-0.2541076,0.3119115,-0.8401038,0.009514453,-0.1611435,-0.8756347,1.13664
88.94838,-0.2124107,-0.5333858,-0.1542657,-0.07403993,2.981612,-1.437047,-0.3036297,-0.3928215,-0.182899,-0.4001618,-0.7894141,-1.40321,-0.6967177,-0.1121004,-0.4899678,-0.1370508,0.7426829,-0.3851253,-0.1688412,-0.2735219,-0.883507,-0.4599911,0.7060072,1.150537,0.3224952,0.02939999,0.02234383,-0.3224232,-0.5455897,0.9907144,-0.5259495,-0.04434628,-0.5686436,-0.7530611,0.7088238
89.015008,0.1430483,0.1839715,-0.8063945,-0.08341496,2.982024,-0.3497353,-0.3776458,-0.09305879,0.902239,-0.1527582,-0.08559331,-0.6251292,-0.782625,-1.092615,-1.672679,-0.2288309,-0.2720327,0.3842462,-0.1873566,-0.2264347,-0.5029052,-0.8923104,-0.1294481,0.9252872,-0.03382817,-0.2274555,-0.2159576,-0.2569545,-0.05921295,0.3354192,-0.7384497,0.05672122,0.186219,-0.3127134,-0.03428232
89.081636,-0.1857343,-0.006695847,-0.8713585,-0.1279959,3.365953,0.008293913,-0.4240781,0.599429,0.2291003,-2.004822e-05,-0.2648965,-0.4466537,-0.4757267,-1.271094,-1.670505,-0.3154835,0.3622395,0.5770131,-0.08637153,-0.3413017,-0.8111934,-0.8868183,-0.2678869,0.6403112,-0.3693233,0.03939083,0.1541922,-0.3336597,-0.4409324,0.7508598,-0.7139028,0.3389271,0.7742049,-0.9044038,0.4500017
89.148264,-0.3184956,-0.7879915,-0.6846941,-0.2746256,3.366453,-0.1446232,-0.3800418,-0.1256949,0.6652592,0.1072447,-0.3449802,-1.317737,0.7347617,-0.775499,-1.911408,0.009795453,0.3096857,-0.7271699,-0.5845762,-0.2473536,-1.253519,-0.756017,-0.4017924,-0.4757406,0.1152389,0.1364985,-0.172535,-1.369877,-0.6199915,0.1629463,-0.7780873,0.09422374,0.6061625,-1.169722,0.04405497
89.214892,-0.805395,-1.195835,-0.4458266,-0.07199806,4.908371,-0.2607641,-0.4516214,-0.122919,-0.1615468,-0.2508081,-0.5299333,-0.449111,0.7052758,-0.2874394,-1.930976,0.4317991,0.7916851,-0.3859993,-0.4155444,-0.4636736,-1.818001,-0.9774253,-0.4509768,0.1787161,-0.6285703,-0.2196684,-0.3235155,-0.4165776,-0.1592196,0.6041848,-0.5537189,-0.3752892,0.2325035,1.04999,0.5075929
89.28152,-0.3673512,-0.7752504,-1.068787,-0.4802215,6.385906,0.2723357,-0.4658349,0.03939179,-0.0881011,-0.5326206,-0.6907092,0.6860806,0.5862134,-0.3929151,-1.923605,0.08636495,0.03506903,0.1481495,-1.092627,-0.3341162,-1.782825,-0.7508342,-0.5966908,-0.5489919,-0.3164819,-0.8416686,-0.3136111,-0.07560151,-0.4277311,0.9912113,-0.5849792,-0.1272341,0.5202652,-0.4969269,-0.02463981
89.348148,-0.5027074,-1.153659,-1.272656,-0.934952,6.751161,-0.08543559,-0.2781086,0.2148686,-0.7006876,0.06787749,-0.5935554,0.7445266,0.08747149,-0.533049,-1.119772,-1.045207,-0.6441568,-0.6676859,-1.504445,-0.3608482,-1.183359,-0.6411086,-0.3319645,-0.18611,-0.344547,-1.55861,0.3712114,-0.5398057,-0.2736315,0.3878495,-0.5227848,-0.8509069,-0.04216832,-1.124694,-0.2731458
89.414776,-0.4607102,-0.7998046,0.07564104,-0.6651425,5.390549,-0.4275705,-0.3608545,0.289644,-0.8010357,-0.01505589,0.03131483,1.783396,-1.915222,0.4259768,1.128486,-0.3268925,-0.6950648,-0.3141551,-0.6915888,-0.1691183,-1.569,-0.6145204,-0.3250547,1.032275,-1.372661,-0.7442946,0.1175954,-0.3430939,-0.2123917,1.073089,-0.9014876,-0.713235,0.5165813,0.864311,0.04045246
89.481404,-0.09592781,-0.1167784,-0.8619497,-0.8314927,6.582306,0.07739101,-0.6307212,-0.8470149,0.3079592,-0.09635019,-0.5457404,1.215966,-0.6191275,-1.158645,1.984515,0.1470289,-0.3094044,0.00406872,-0.6477675,-0.115198,-1.602454,-0.504599,-0.4080689,0.6568261,0.3320381,-0.8108981,-0.6636704,-1.165409,-0.4587414,1.111666,-0.3819053,0.1306123,0.1989714,0.8498664,-0.8255046
89.548032,-0.2233486,-0.4101321,-0.4048234,-1.197147,6.187841,-0.02978965,-0.456799,0.3863007,-1.40011,0.1879719,-0.1078595,0.9913453,-0.3018056,-0.6460119,3.314727,-0.1532625,-0.2252517,-0.3524602,-0.9420255,0.02083713,-1.427865,-0.5823903,-0.7989779,-0.02785017,-0.4684919,-0.5664372,0.07731656,-2.411631,-0.6992914,0.8826649,-0.3312754,-0.385505,1.00369,0.6056348,-0.09571925
89.61466,-0.8880702,-0.5137953,-0.6595014,-0.9264455,5.479948,-0.3892305,-0.4308035,-0.141735,-0.6190757,0.3500225,-0.1524935,0.8387024,-0.3948838,-0.7594342,3.893323,-1.361804,-1.415026,-0.5681633,-1.069293,-0.002055662,-0.8335305,-0.5492877,-0.9555923,0.9496062,0.4660772,-0.1173029,-0.3654813,-0.3571285,-0.7783169,0.871676,-0.3939366,-0.9542115,0.4406438,-0.45384,-0.2973998
89.681288,-0.7315186,0.2505389,-0.4349733,-1.150819,4.120491,-0.1856555,-0.3755875,0.9259295,-0.4477468,0.1460204,-0.1322129,1.059013,0.05727511,-0.386209,4.050261,-1.323131,-1.860561,-0.1861226,-0.4065408,0.1060766,-0.4367642,-0.6665175,-0.1721283,0.592622,0.7686912,-0.4895745,-0.2052741,-0.9196838,-0.5485571,0.1245229,-0.8123619,-0.3185049,0.2451517,1.568406,0.432163
89.747916,-0.9868827,0.6218475,-1.095233,-0.7658067,3.737208,0.521883,-0.3162707,0.351068,-1.093405,0.3535293,-0.3989481,0.5442114,0.09803521,-0.336018,3.406979,-1.408955,-0.5938137,0.0628318,-0.7716588,0.005877926,-0.03307151,-0.4533655,-0.4624067,0.5247274,-0.1390518,-0.442969,-0.3131184,-0.6317706,-0.5689853,0.6637945,-0.4210508,-0.4304486,0.6195937,1.786364,-0.2111755
89.814544,-0.6515626,-1.030239,0.1545932,-0.5836852,4.060565,-0.5913879,-0.2487871,0.551419,-1.467588,0.1984474,-0.5568404,0.9938533,0.2479655,-0.7726518,3.172085,-1.489944,-0.9007608,-0.5464603,-0.8623874,-0.1616786,-0.5108964,-0.5296064,-0.7356846,0.2054033,0.1791684,-0.2698454,0.3019214,-1.937473,-0.4347945,0.2217147,-0.4892029,-0.713294,0.08363327,3.944819,-0.1606086
89.881172,-0.353413,-1.087876,-1.440546,-0.9206054,3.687422,-0.6823514,-0.2240352,-0.5152263,-0.7997225,0.5212031,-0.5150409,0.6482282,0.4208134,-0.4443377,2.309554,-1.956958,-0.5010707,-0.7271904,-0.6500304,-0.2263252,-0.6630567,-0.6187732,-1.108661,1.574414,0.1685351,0.1693756,0.061384,-1.277521,-0.4450394,0.4320606,0.05865048,-0.2008088,-0.2402245,4.768408,0.2026444
89.9478,-0.5051692,-0.1986851,-0.7838406,-0.5144871,3.429688,0.5010622,-0.3619638,-0.07663313,-0.6025019,0.4509056,-0.5679,0.08316389,-0.00539041,-0.1032901,2.174582,-1.051149,-1.022585,-0.2785131,-0.5266435,-0.1939437,-0.6653957,-0.7342482,-0.9407126,0.6770185,-0.5002317,-0.555844,-0.05745808,-1.446613,-0.4840224,1.120836,-0.253024,-0.5322742,-0.02144436,3.308089,0.2581067
90.014428,0.1874046,0.3346962,-0.8929088,0.03454326,2.862011,-0.8383703,-0.2673016,-0.09296995,-1.517602,0.2656201,-0.5215527,-0.1376171,-0.6465698,0.3791577,1.396443,-1.482443,-0.4041822,0.0001859466,0.4122798,-0.2218678,-0.5472746,-0.9384109,0.2468738,0.4484208,-1.011604,-0.2202529,0.3811894,-1.134232,-0.3108643,-0.4214223,0.1986004,-0.1891734,-0.3698764,2.776245,-0.04789712
90.081056,-0.1011707,-1.002113,-0.6703448,-0.4219014,1.43476,-0.2430942,-0.419111,-0.506704,-0.9077346,0.3888547,0.2697734,-0.272043,0.1954068,-1.345006,1.054829,-0.9501019,-0.08293735,-0.5474428,-0.711365,-0.5124618,-0.446164,-1.048277,-1.014307,0.4806874,-0.7842616,-0.02677163,-0.2510872,-1.326776,-0.3759856,0.2022206,0.5621936,-0.8363922,0.03550439,2.83061,-0.4451271
90.147684,0.01834828,-0.8252142,-1.253791,-0.3396962,2.925516,0.2805193,-0.3962485,-0.6275713,-0.2139098,0.8176942,-0.08083414,0.06931331,-0.3203477,-0.8863008,1.000016,-1.491078,-0.7763916,0.1057347,-0.7730966,-0.3686291,-0.2810962,-0.8237134,-0.6783649,0.497818,-0.06643891,-0.5203342,-0.3820021,-0.1438265,-0.2132045,-0.2406408,0.1229008,-0.4478146,-0.4061632,2.386167,0.01543728
90.214312,0.1993878,-0.9115739,-1.05558,-1.323709,1.145182,-0.1606095,-0.3781621,-0.133684,-0.2690681,0.1793903,-0.5499604,-0.5611371,0.8314124,-0.5060803,0.5378624,-0.9015651,-0.7990189,0.5710778,-0.8363698,-0.4376102,0.006457966,-1.146832,-0.1283708,1.178365,-0.9601432,-0.7573238,0.1467032,0.2277465,-0.2496502,-0.3559174,0.0004906131,-0.5962777,0.03641156,2.530437,0.2655948
90.28094,0.4406744,-1.505469,-1.192421,-0.8684046,1.145045,-0.1403539,-0.4136566,-0.7460354,-0.6561179,0.264158,-0.2291855,-0.4840951,-0.9518618,-0.9766968,1.027309,-1.390369,-0.7231379,-0.08633544,-1.307283,-0.2514059,-0.2387151,-1.277588,-1.554011,0.8210907,-1.003653,-0.01178613,-0.122194,-1.127976,-0.1600861,0.1082385,-0.03794401,-0.8879232,-0.1253487,2.511904,0.4787405
90.347568,0.3100104,0.0234523,-0.8976189,-1.03034,1.643959,0.4981327,-0.4088441,-0.7233861,-0.9717987,-0.1327747,-0.6327816,-0.1252501,-0.4935382,-0.8483818,0.4409454,-0.9552515,0.02875368,0.2018311,-0.5958827,-0.2290769,-0.3589833,-1.552768,-0.0154145,0.7799447,-0.3797703,-0.1638207,-0.1473155,-0.110043,-0.004944055,-0.3451838,0.6443503,-0.3951557,0.1949531,1.870844,0.276865
90.414196,0.07139189,-1.263179,-0.7311994,-0.7276285,0.8830664,-0.2637068,-0.2506582,-0.2251011,-1.087899,-0.1605221,-0.008331748,-0.5569353,0.2325785,-0.8611383,0.3531242,-0.9269568,-0.4263002,-0.07802892,-0.757072,-0.3701374,-1.040762,-0.9764758,-1.132898,1.401582,-0.791906,0.08513642,0.4597356,-0.3178077,0.1402111,-0.2949201,1.023614,-0.3720114,0.7929677,1.547735,0.4091882
90.480824,0.05182124,-1.021792,0.1215857,-0.5718918,0.1718243,0.3598087,-0.3435307,0.3606097,-0.8475804,-0.1062814,0.1405836,-0.512895,-0.6119499,-0.1503025,0.8276566,-0.7289931,-0.05924688,-0.07662685,-0.6511288,-0.06142734,-0.03310649,-1.081767,-1.825429,1.250072,0.06447338,-0.01309858,0.4003287,-0.2966953,-0.2289477,-0.5885279,0.711683,-0.0592301,0.5832799,1.70084,0.4831042
90.547452,-0.1407542,-0.2728166,-1.106671,-0.9352441,0.6994171,0.9303846,-0.3184205,0.2040185,-1.324182,-0.1580485,-0.1405209,-0.3811472,0.04745483,-0.7841596,0.3933402,-0.5876102,0.2543747,-0.6002259,-0.8382128,-0.4291902,-1.174769,-1.006518,-0.5388054,1.02397,-0.9279779,-0.3234186,0.3255983,0.5285448,0.2121225,-0.3410855,-0.3172892,-0.4065817,0.2382942,0.5860688,0.01893123
90.61408,0.4286588,-0.131339,-0.9603847,-0.2383019,1.289926,1.157245,-0.3427208,-0.8266557,-0.6299964,0.07333288,-0.1399879,-0.2655444,-0.7703151,-1.063141,-0.0226418,-0.5083306,-0.7735424,-0.2682701,-0.7395817,-0.2517568,-0.9084702,-1.003388,0.05050618,0.5920156,-0.1938358,-0.5154076,0.4803958,0.6200258,-0.3313389,-0.06288131,-0.1554573,-1.219352,0.4947804,1.141539,0.6378213
90.680708,-0.2590993,-0.469266,-1.025207,-0.6566023,0.4195706,1.210302,-0.3802129,0.09668081,-0.5297098,-0.3611339,-0.3883867,-0.7817507,0.8575786,-0.8447892,0.02288942,0.3004956,-0.5272817,0.1434956,-0.2963787,-0.3914352,-1.061669,-1.148968,-0.5370381,-0.07857361,-0.0855806,-0.9104955,0.1708895,0.04415876,0.05648493,0.01710234,-0.1049149,-0.3413491,0.4914434,0.6897943,0.4537568
90.747336,-0.2256312,-0.2828068,-0.206546,-0.1462118,-0.7235049,0.4446754,-0.3055902,-0.03221536,-1.385182,-0.09526644,-0.1943055,0.04241567,-0.312948,-0.7560976,0.4364769,-1.384483,0.5208089,0.3703445,-0.6873905,-0.345515,-0.08960582,-0.7440472,-0.4560738,0.05727713,-0.6497262,0.08608139,-0.1776542,0.5680892,-0.1934504,0.4886633,-0.4288971,-0.4084898,0.3155282,0.2922938,0.09526966
