Frame,C009,C025,C013,C005,C029,C028,C004,C012,C008,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C020,C016,C000,C027,C050,C007,C011,C010,C006,C026,C030
85.350468,0.3152483,-0.8231763,-0.5311619,0.1548719,-0.5148399,-0.7360902,-0.6662443,-0.8935921,3.886682,-0.2894059,-0.07981689,-0.009785926,-1.015357,-0.1808919,-0.179721,1.706401,0.5066112,0.2869453,0.7323466,-0.7168887,1.388027,-0.08661915,-0.8399503,0.2196247,0.1895893,0.7669941,0.2454556,-0.6304024,1.200722,-0.4538299
85.417096,0.3395529,-0.7470824,-0.6082538,-0.06894239,-0.6815284,-0.6735022,-0.4376497,-0.8594394,2.797831,-0.5048366,0.4642004,-0.654838,-1.111506,0.5099636,-0.06859404,2.045773,0.007173026,0.2667809,0.326602,-0.5526816,0.7109078,-0.1008136,-0.6121246,0.156029,0.1125379,0.06822225,0.06005519,-0.4975493,1.570934,0.004140818
85.483724,-0.06117269,-0.8002017,-0.05286142,-0.1406434,-0.002496399,-0.4523209,-0.3392261,-0.07029757,2.60716,-0.05218475,0.05935522,-0.3802252,-0.9242795,0.1903253,-0.01142794,0.6211554,-0.6908637,0.5373021,0.06845091,-0.3988265,-0.1623505,0.05099881,-1.026858,0.1576487,-0.201975,0.874604,0.5071585,-0.231654,1.554527,-0.1605807
85.550352,0.352386,-0.5222779,0.4130745,0.01394175,-0.1315837,-0.512207,1.361813,0.1411099,1.829412,-0.4311675,-0.7963248,0.1030838,-0.9316499,0.1595261,-0.2377689,0.2827912,-0.1141763,-0.2851861,0.4043014,-0.4884946,0.1237155,-0.2160631,-0.491476,0.3555744,0.02196155,-0.270889,-0.1830464,-0.1502682,-0.1830855,0.7994307
85.61698,1.062872,-0.2852729,-0.2277704,-0.2034415,0.3487677,0.1677406,2.520585,-0.09770911,1.792442,-0.4096252,-0.6173719,-0.002636679,-1.499093,-0.3656647,-0.1920896,0.01158478,-0.571312,-0.312446,-0.423804,-0.302427,-0.8284979,-0.179571,-0.6826385,0.6562825,0.08014467,0.3609731,-0.8450701,-0.3998443,-0.04381042,2.648224
85.683608,0.7906778,-0.4042507,-0.3760653,-0.7453555,0.4482888,-0.1798729,2.472528,-0.4596972,2.358977,-0.190351,0.008713784,0.2433916,-1.19031,-0.1308268,-0.2023086,1.152706,0.04918025,0.06754975,0.3412772,-0.02734237,-0.1636076,0.03536107,-0.1826529,0.3022561,0.5376734,-0.1650646,-0.6585197,-0.5124602,0.7126564,2.558134
85.750236,0.5764837,-0.7910464,0.3749084,0.03383458,-0.09003787,0.1676701,1.422083,-0.2794513,1.94081,-0.1032215,-0.1557283,0.3226295,-1.266388,-0.03665537,-0.1304808,-0.100476,-0.169603,0.05726676,0.3165414,-0.4450682,-0.4092793,-0.5001959,-0.4101591,0.6140606,0.3504606,-0.0202237,0.4235736,-0.2062555,1.697546,2.930579
85.816864,-0.007861864,-0.4940318,-0.1249982,0.01427201,0.5096655,-0.8350883,1.422954,-0.09147763,2.628452,-0.8382965,0.1343825,-0.2473701,-1.217583,-0.3305453,0.01803027,0.5874378,0.3471832,-0.5862898,0.4199975,-0.05542719,-0.233091,-0.03740643,-0.5617391,0.2151223,0.2583538,-0.3146364,0.0334542,-0.2325563,-0.2532451,2.162781
85.883492,0.4763004,-0.5453846,-0.5380098,-0.3764069,0.3977886,0.1348445,1.08858,0.09156697,1.741244,-0.7710548,-0.1900168,-0.2752579,-1.566229,-0.4172703,0.1296735,0.1391101,0.1051435,0.07576576,0.01046794,-0.1119122,-0.5389262,-0.3069268,-0.3434769,-0.1922467,0.1770031,0.1708156,0.6232151,0.574681,-0.07214539,1.492639
85.95012,0.8835685,-0.5332963,-0.2068908,0.06198937,-0.2559004,-0.4098547,5.05229,-0.2231164,1.482511,-0.1014245,-0.3397772,-0.9104251,-1.159384,-0.2910807,-0.2660833,0.3753174,-0.5497891,0.2870136,-0.1282501,0.2284402,-0.4519581,0.05655028,-0.2163477,0.08530976,0.9398937,0.04319043,-0.6207781,-0.007356537,0.3536922,0.8732744
86.016748,0.1455432,-1.035266,-0.4900235,0.07000347,0.166277,-0.1635642,4.448973,-0.09035115,1.870534,-0.3844739,-0.3337117,-0.4909746,-0.03053967,-0.07031967,0.212268,0.6605119,-0.3144115,-0.4662531,-0.3753005,0.5054646,-0.7399772,-0.1937944,-0.1342774,-0.1912738,-0.1552764,0.914621,0.3471147,-0.1907932,1.299802,1.001335
86.083376,0.1595172,-0.5067406,0.102973,-0.107627,-0.5468709,-0.157089,3.356151,-0.3383582,0.6126629,-0.0923614,0.2552741,0.4711226,-0.3807056,0.204394,-0.2311371,0.0851213,-0.3792837,0.03295922,0.2682241,0.09509224,-0.6752225,-0.08440951,-0.2930439,-0.5187542,0.4262384,0.6040393,0.3236946,-0.2639717,1.200214,1.238137
86.150004,-0.06290307,1.637918,-0.3777962,0.09640392,-0.1113334,-0.644468,2.669546,-0.2553885,0.07805922,-0.318757,0.3384553,-0.2545465,-0.7702507,-0.3717611,-0.3208822,-0.3665937,-0.3765237,0.3712045,0.04940648,-0.2356523,-0.8860946,0.2534574,-0.3693786,-0.3721041,0.282016,0.6651026,1.843507,-0.0606604,1.195397,1.254599
86.216632,-0.02958508,3.921352,0.05446437,0.2270331,-0.7073839,0.1137824,3.087014,-0.9080513,0.4060027,-0.02020827,-1.333853,-0.931493,0.08906916,-0.4982061,-0.2860096,0.76068,-0.8501117,-0.2291081,-0.5592109,0.6059251,0.04052376,-0.2989951,-0.258154,-0.6994017,0.6868937,0.7109053,0.4733395,-0.3024958,0.6067135,0.5361311
86.28326,-0.8261621,4.117486,-0.1227181,-0.2121353,-0.1040657,0.02748531,2.830782,-0.645653,1.534158,-0.3053,-0.1735851,-0.4592346,-0.4452852,-0.4579884,-0.02118779,0.2269209,-0.5731813,-0.414452,0.100179,1.868561,0.01031026,-0.2985916,0.7520788,-0.2396474,0.2182048,0.4225644,-0.6562372,0.2384727,0.02465938,0.4244297
86.349888,-0.4512147,4.41656,0.3367919,0.01324238,0.1958517,0.8343411,1.876415,-0.398113,1.028939,0.06658877,-0.6018466,-1.120819,0.2049308,-0.3857894,-0.1084547,-0.6986365,-0.8547839,-1.198866,0.3565475,3.526501,-0.9792933,-0.6843057,-0.5586473,-0.2454782,0.04850466,0.2987749,-0.2512467,0.2448304,1.322666,0.2251968
86.416516,-0.77884,3.56669,0.3885989,-0.1106837,0.1423501,-0.4953203,1.48025,0.3701464,0.2682567,-0.3343247,-0.8220798,-0.8794324,-0.6103106,-0.5711761,0.2750076,-0.05291169,-0.3549804,-0.1642236,-0.2292231,3.854431,-0.3257883,-0.2956597,-0.4902682,-0.3867368,0.7382503,0.0343101,-0.2738187,0.0928991,0.730363,-0.3484286
86.483144,-0.2988308,3.651722,-0.2231669,-0.1854523,0.3207443,-0.7012386,1.910858,0.4546115,0.7498838,-0.237849,0.7863572,0.1446047,-0.4140203,-0.3703271,-0.1061011,0.3292027,-0.7023456,0.5888006,-0.1118066,4.199394,-1.038626,-0.1572497,-0.8384392,-0.5092957,0.2171034,0.9669683,0.6209751,-0.1282701,1.462597,0.02801426
86.549772,0.3201512,2.422716,-0.05602335,0.6203718,-0.5503773,-0.8340726,2.907617,-0.3841449,1.261538,-0.02342787,-0.6493131,-0.3268068,-0.4606646,-0.4957011,-0.3339443,-0.1680139,-0.2949582,-0.8759146,-0.07929281,3.548509,-1.062777,-0.03847304,0.07602134,-0.3503562,-0.09463569,-0.007623461,-0.7766269,-0.4833215,1.66956,-0.4022493
86.6164,0.5952569,3.081069,-0.7531567,-0.07784081,0.3297213,-0.2540689,1.4402,-0.05360125,0.3697065,-0.1995943,-0.8364545,-0.6693073,-0.5716086,-0.04162275,-0.001201817,1.149691,-1.037248,0.1707241,0.4457744,3.125637,-0.683389,-0.02402725,-0.01434005,-0.3179695,0.2085036,0.5040483,0.0586318,-0.009650935,1.615651,-0.525863
86.683028,-0.07761561,2.378837,0.6906009,-0.1329274,-0.6686388,-0.2008657,1.928336,-1.145232,0.5265051,-0.3619241,-0.07152636,-0.91431,-0.5385087,-0.3897154,-0.2841534,1.227564,-0.5050097,0.08901396,0.2217732,3.886832,-0.1022977,-0.1383771,-0.5209365,-0.3454901,0.1190811,0.05392043,-1.043546,-0.9820933,0.7323012,-0.6311266
86.749656,0.7365287,2.537676,0.8082759,0.2482067,0.2333636,-1.418501,1.708098,-1.311388,0.3773835,-0.3462264,0.2966816,-1.225724,-0.5677736,-0.1128379,-0.1291658,-0.1954607,-0.5069699,0.2340624,-0.06910305,2.186268,-0.5661637,-0.2837012,-0.7536666,-0.8153164,0.1088728,0.7450114,-0.914014,0.1605643,0.4542586,-1.077676
86.816284,0.151534,1.47799,0.9789466,9.845589e-05,-0.8680817,-0.8827223,1.53709,-0.8725701,0.5821599,0.1782144,0.1627676,0.01341948,-0.3369696,-0.3567273,-0.4929487,-0.01767798,-1.005583,0.4628957,-0.4624704,2.73842,0.735719,-0.6346139,-0.8755878,-0.2742987,0.2521373,1.263093,-0.9637467,-0.6958262,0.6728113,-0.4335016
86.882912,0.2165097,1.049801,0.02447353,-0.3909293,0.2879622,-0.2750431,0.7085339,0.2796808,0.6984906,-0.3002607,-0.8334681,-0.009588167,-1.497108,-0.2356594,-0.0686451,0.2227938,-0.4386623,0.04075723,0.1838724,2.153276,-0.3240731,-0.3693924,-0.2217982,-0.5361188,0.3860006,1.036538,-0.2789745,-0.1484758,0.989535,0.6020604
86.94954,-0.603391,1.279357,-0.6195524,-0.2331366,-0.2796747,-0.5232719,1.110163,-0.9371154,0.8735857,0.0612946,-0.2415564,-0.8282459,-0.14923,0.4429334,0.01954189,0.3587213,0.009210576,-0.4037812,-0.161237,1.924276,-0.04933028,-0.2745883,-0.3157522,-0.5970342,-0.348259,1.135858,-0.2696504,0.02014193,0.8473361,-0.2044089
87.016168,-0.117178,0.8285341,0.1321603,-0.1752843,-0.265966,-0.583188,-0.1416821,-0.02532396,0.6672688,-0.3369644,-0.03282449,-0.02282732,-0.7484965,0.005998426,-0.2601927,0.4532053,-0.3331829,-0.1121782,0.2668067,1.923444,0.4058687,-0.3135789,-0.381385,-0.3676315,0.0237237,0.1676679,-0.3310402,-1.028685,1.812016,0.01539262
87.082796,0.7431442,1.284922,-0.8667147,-0.107992,-0.7051402,0.02029253,1.202618,-0.0627434,0.6500168,0.1765091,-0.6031682,-0.3749516,-0.8048193,0.3024223,-0.07995977,0.602388,0.402997,0.04299381,0.3803703,1.62752,-0.5887133,0.02719492,-0.1639182,-0.7174956,-0.3736362,-0.9605027,-0.5411068,-0.6816315,1.501233,0.3268091
87.149424,0.9894572,0.7111232,-0.5817874,0.2412623,-0.415715,0.1394433,0.9471713,-0.4269212,0.8439212,0.006647059,-0.2081898,-0.4834848,-0.1062092,0.5052748,-0.5159585,0.4641825,0.09970022,0.3805246,0.04337702,1.366668,-0.204511,-0.291154,0.3296547,-1.021075,0.1853588,-0.2167182,0.3473297,-0.1347132,1.253986,-0.6851679
87.216052,0.3333218,0.5654756,-0.448752,-0.6209701,0.08917318,0.4272916,0.5698375,-0.8291378,0.8201004,-0.1220919,-0.1114606,-0.4578525,-0.4072952,0.2439342,-0.13416,0.472953,-0.1500719,0.07437674,-0.5288187,0.7525315,-0.532948,-0.2383847,-0.008901081,-0.5686424,-0.3572101,-0.4481523,-0.5564555,0.07686671,2.573344,0.2662218
87.28268,0.2044669,0.2791393,-0.9289336,-0.008080433,-0.08690982,-0.3111808,1.265983,-0.8451927,0.3417985,-0.08497082,-0.491913,-0.5467895,-0.5884181,-0.09855299,0.1573357,1.035908,0.2069549,0.9815339,0.5616441,1.386351,-0.09601109,-0.2786506,0.2132285,-0.4613179,0.0935109,0.3087086,-0.5119123,-0.4625592,0.9004514,0.08291195
87.349308,0.2784778,0.3133821,-0.6919687,-0.05799486,0.04833383,-0.1584725,0.4031699,-1.521695,-0.1514387,0.795683,-0.2845814,0.09380983,0.6229247,0.09199671,-0.2477096,1.421893,1.659781,-0.2452609,0.4946431,1.117875,0.3840442,-0.4026572,-0.002868981,0.1585585,-0.1098006,-0.8154539,-0.8689671,-0.5425795,0.7096888,-0.0513188
87.415936,0.07731942,-0.1153523,-0.2878732,-0.3007752,0.03095064,-0.1999049,0.915217,-0.6990442,-0.03526754,0.3119276,0.3071544,-0.4609048,-0.4812118,-0.05818842,-0.004838686,-0.5306079,1.320638,1.69359,0.5481555,2.779266,-0.3215348,-0.45746,-0.3087984,0.3226751,0.7205,-1.284472,-0.7482123,0.2724641,0.3295825,-0.1126422
87.482564,-0.324941,-0.2934345,-0.7832759,-0.1986116,0.01247281,0.1217572,-0.03093959,-0.1035166,0.3403771,0.5636698,0.08321626,-0.3094829,-0.5080378,-0.01887025,-0.2432142,-0.6420852,-0.326007,1.564092,0.3035341,3.330083,-0.4761741,-0.5715234,-0.2281768,0.5779793,0.3279252,-0.8025456,-0.9729664,-0.387746,0.7364165,0.1733471
87.549192,-0.1650912,0.209551,-0.7805932,0.1200203,-0.5117481,-0.2671351,0.6038826,0.2015902,-0.3921718,0.501331,-0.03234941,0.1139607,-0.8374544,0.1821836,-0.3222904,0.7146401,0.2515646,1.2258,0.3398555,4.328225,0.4852755,-0.5758168,-0.1545237,-0.1997403,-0.5651054,0.4357142,-0.8976803,-0.3449448,1.583631,0.2227848
87.61582,-0.2193443,-0.3351268,-0.3180267,0.0899073,-0.4995094,0.05639859,0.2730222,-0.2266013,0.2743337,0.6207849,-0.1469617,-0.3943962,-0.4827931,-0.6554086,-0.1029479,0.3818969,0.4419409,0.8372473,0.1221929,3.76427,-0.2051876,-0.3955009,-0.6816294,0.5994356,-0.1431922,-1.109693,-0.5628759,-0.3808495,1.206397,-0.1658166
87.682448,-0.5216293,-0.3403072,-0.08430167,-0.1971634,0.4522611,-0.3622717,0.08380099,-0.1771616,0.6219997,0.004777804,-0.03125336,-0.3223633,-0.3666695,0.446543,-0.2168716,-0.9337457,0.469427,0.2951293,0.215647,2.549062,-0.8544421,-0.170377,-0.6979815,0.1295865,-0.1346453,-0.1163732,-0.4347888,-0.1131444,3.824166,-0.03200938
87.749076,-0.1274141,-0.07647076,-0.218035,0.3029364,-0.927204,-0.5251774,0.4990953,-0.6544289,0.7445958,0.7185137,0.1885624,-0.3975444,0.2752428,-0.2660007,-0.6338328,0.3985808,0.722011,1.01208,-0.0484639,2.293418,0.3654026,-0.252361,-0.4948995,0.437996,0.1211055,-0.1149394,-0.6585652,-0.01325893,5.249045,0.006960061
87.815704,-0.4613749,-0.443043,-0.5034766,-0.1235955,-0.2221835,-0.6749619,0.8723323,0.1019137,-0.2370346,0.2203049,0.7006289,-0.3115103,0.02924596,-0.3378038,-0.5303987,0.3520359,0.02822294,0.6333457,-0.3891979,2.75091,0.4285519,-0.6129811,-0.439367,0.3694353,-0.05600388,0.140302,-0.3429883,0.04270209,6.644844,0.2305908
87.882332,0.6086326,-0.410996,-0.7358196,-0.2353765,0.1389757,0.3754644,1.290113,-0.3302275,0.4581631,0.6279292,0.7478667,-1.080135,0.2024959,-0.4231035,-0.5436722,0.8699078,-0.531486,0.3647051,-0.5486201,2.346836,0.008499204,-0.2065366,-0.08845236,0.3188555,-0.4620252,-0.6441674,-0.2708744,0.1922054,6.863071,-0.07349659
87.94896,0.5704188,0.004022596,-0.08767084,0.1008422,-0.135854,-0.318903,0.8191,-0.5810332,-0.01829571,0.2678078,0.07607315,-0.3490716,-0.5499125,0.220368,-0.3402258,0.8685733,-0.5198979,0.08753563,-0.0455072,2.178872,-0.08177293,-0.1048086,-0.8042099,0.496153,-0.004973563,0.518902,-0.3743267,0.3416485,5.54426,-0.07058823
88.015588,0.228754,0.188897,0.1117429,-0.3108807,0.01393914,-0.2178762,0.9526696,-0.2974234,-0.2362435,0.4245021,-0.136465,-0.4014341,-0.2188027,0.1604264,-0.3489979,1.161219,0.04556995,0.2583545,0.3734168,1.930687,0.6682112,0.02234687,-0.6970334,0.3537777,0.04189911,-0.3273554,-0.4954744,0.2180249,4.490988,0.05138012
88.082216,0.1450524,-0.08097164,0.6575357,0.05798003,-0.2376422,0.4124018,1.08281,-0.6063985,-0.002756404,-0.141307,-0.2012663,-0.2154417,0.2661957,-0.5466556,-0.2677502,-0.05065871,-0.3744231,0.3156638,-0.4190881,1.39473,0.3767137,-0.3115329,-0.8481352,0.5370601,-0.3303581,-0.5883897,-0.6608122,-0.2686614,4.46409,-0.09890661
88.148844,0.267398,0.1595037,-0.3297561,-0.0764701,0.1913718,-0.5292822,1.126295,-0.6860625,-0.001789612,0.02024988,-0.02305606,-0.5695307,-0.08650341,0.284382,0.01371076,0.8638283,0.3556584,0.3493188,-0.256524,1.662758,0.4331171,-0.2124881,-0.6142005,0.01769983,0.1859842,0.9853961,-0.3351244,0.5456741,2.939239,-0.2012404
88.215472,0.2927694,-0.5594857,0.2018299,-0.4178609,0.6128399,-0.1912095,1.056892,-0.4594096,-0.9061995,-0.3434689,0.4035941,-0.5875919,0.06014653,-0.4121483,-0.5658906,1.199742,-0.08164295,0.569737,-0.5234132,0.9468983,0.1426426,-0.2663094,-0.5455747,-0.02676332,-6.76515e-05,0.01635333,-0.454517,-0.6007318,3.427166,-0.1173177
88.2821,1.040901,-0.1316815,-0.6995056,-0.2063977,0.3643643,-1.391186,1.590778,-0.7607268,0.01971566,0.008012596,0.6337731,-1.214493,-0.411383,0.02971261,-0.2376196,1.046464,-0.09132087,1.398748,-1.043107,1.221617,0.9025587,-0.2229184,-0.5007531,-0.307597,-0.7956418,-0.1302807,-0.7554384,0.6632708,2.763131,0.378329
88.348728,0.3301343,0.2136111,-0.09167518,0.1197672,0.4231969,-0.8284019,1.671311,-0.652557,0.3783262,0.2775799,0.6760932,-0.9355031,0.1742269,-0.08917635,-0.2697052,0.3353406,0.04498336,0.8240154,-0.4464376,0.4509563,-0.5848529,0.1338212,-0.6646299,0.4079387,-0.2224645,-0.1690869,-0.5222892,0.6197863,1.990396,0.04495789
88.415356,0.2321116,-0.03777372,-0.1797675,0.08531252,0.8827339,-0.4801463,0.6493891,-0.5388961,0.007173917,0.324761,0.345473,-0.8419809,-0.1108621,-0.3205685,-0.4139453,-0.1942189,-0.2703428,1.79017,-0.7943272,0.8190613,0.08119145,-0.1643873,-0.9919615,0.1929024,-0.05723099,0.07087024,-0.8552635,0.3883383,2.34365,0.09518401
88.481984,-0.7888783,-0.1918342,-0.904892,-0.3324194,0.5348558,-0.9216968,1.057912,-0.2409862,0.08513933,-0.4929397,0.2061518,-0.8007254,-0.2386573,-0.1282643,-0.22666,0.8747274,0.3564184,1.457308,0.1851881,1.084847,-0.9451956,-0.1144121,-0.1914979,0.01877398,-0.008156762,-0.5601342,-0.1554593,-0.04434083,2.255642,-0.09237602
88.548612,-0.06743195,0.08654432,0.4981886,0.317122,-0.1523257,-1.50459,2.500589,-0.6616127,-0.3153878,-0.2168199,-0.419084,-0.8548274,-0.6213061,-0.1944291,-0.1986507,1.542645,0.6091854,0.2733717,-0.4608916,0.5546042,-0.2138045,-0.02431925,-0.2600532,0.2158041,-0.2175876,-0.6724572,-0.4942325,0.1516479,1.268363,0.5854686
88.61524,-1.132997,-0.1969412,0.1737307,0.515242,0.02238355,-0.4602989,0.8779567,-0.5547145,0.002235634,-0.07984115,-0.1955106,-0.6742057,0.1867875,0.02645679,-0.07024695,1.920401,0.2321203,0.3646132,-0.2725161,0.7082751,-0.3126146,-0.3381299,0.4803141,0.2722431,0.01102997,-0.6845555,-0.6259639,-0.2675729,1.995529,0.6286521
88.681868,-0.1133005,1.188659,-1.224715,0.1572557,0.8629625,-0.4125514,1.811568,-0.1297004,0.1356788,-0.2020259,0.4307442,-0.7457576,0.5648256,0.08681199,-0.3537775,1.560093,0.2311299,0.8333655,-0.709034,0.8058084,-0.1894196,-0.3852473,2.703345,0.1371956,-0.199914,-0.5224977,-1.029304,0.5147656,1.951661,0.8237156
88.748496,-0.7008433,2.44135,-1.533742,0.4381784,-0.188983,-0.6184028,0.6933344,-0.3515325,0.4083295,0.539405,-0.1652757,-0.6555694,0.6054768,0.0248367,-0.4302061,1.244931,0.2739172,0.4452203,-0.4524497,0.2681411,-0.1709829,0.05293147,3.191185,0.06593817,0.1490931,-0.1233157,0.01451487,0.4708051,1.114896,0.9887418
88.815124,-0.5756029,4.001794,-0.48985,-0.283262,-0.3510788,-0.7150961,0.7537036,-0.6713013,0.2060016,-0.02403629,0.1168826,-0.5445131,-0.01950791,0.5452259,-0.3295214,0.9562753,0.02367788,-0.2991541,-0.5746811,0.1260397,-0.9287983,-0.173759,3.075212,-0.1208205,0.5100861,-0.09571349,-0.1947478,0.3689058,1.033758,0.5557339
88.881752,-0.7821783,4.998837,-0.8597375,0.1219613,0.2487118,-0.9421617,1.442357,-0.01302315,0.4585776,-0.4266097,-0.1140666,-0.7317972,0.1563674,0.3226947,-0.1745949,0.6915838,-0.569977,0.7882926,-0.4440265,0.1614684,-1.120415,-0.09212886,3.277255,0.1580639,0.06754024,-0.1184012,-0.1666902,0.6608559,0.6933147,0.5765754
88.94838,-1.288654,4.861862,-0.204008,-0.1955611,-0.3192277,-0.8795016,0.6538386,-1.054565,0.01555951,0.2136273,-0.1709843,-0.6906566,0.3043049,0.6626647,-0.5345775,1.818093,-0.01869378,0.2735556,-0.1923458,0.1522554,0.04432871,-0.3864545,2.1841,-0.185885,-0.05302266,0.3676232,-0.446035,-0.07878724,1.497353,0.5328462
89.015008,-0.7375181,4.893599,0.2531018,0.1082623,0.2328849,-0.4181375,0.8226879,-0.2753275,0.03958512,0.1837578,0.1381436,-0.6538019,0.2762271,0.2947638,-0.4197112,0.8826506,-0.3306739,-0.6899006,-0.5356446,0.08078755,-0.9540309,-0.03597353,1.792728,-0.3517682,0.2749299,0.3060524,-0.7576874,0.3775708,1.433917,0.1257408
89.081636,-0.1354064,4.226613,-0.1147255,0.003540837,-0.3216038,-0.8936279,0.5514351,-1.235053,0.7733845,0.4071367,0.3411831,-0.8506518,0.4790777,0.6450139,-0.6045161,2.118504,0.03633023,0.3280438,0.2769804,0.0827048,-0.7498602,-0.2913847,1.480293,-0.2096986,0.4764715,0.09306112,-0.6746716,-0.100958,2.107672,-0.05048013
89.148264,-0.6117679,3.770302,-0.8809859,0.1482259,-0.332206,-0.3798946,0.4765681,-0.1839294,-0.03699942,0.7150344,-1.143566,-0.06987578,0.0774764,0.4277794,-0.2853624,1.40826,-0.2067148,-1.65246,0.1174539,-0.1394598,-1.269389,-0.3336032,0.9735013,-0.00227308,0.2502322,0.1050024,-0.1822614,-0.3750201,2.134317,0.3586566
89.214892,-0.5821985,3.559193,0.4597295,-0.2082719,0.09768035,-0.4131104,0.5963531,-0.5730652,0.7876384,0.282743,-0.6482037,-0.5660544,-0.0826887,0.1329552,-0.3870044,-0.218385,0.5962442,-0.7619995,-0.2164622,0.3097717,-0.2985891,-0.2528266,0.2419743,0.1308053,-0.1151794,-0.6836243,-0.06356517,-0.2883967,4.079757,0.1200651
89.28152,-0.2755432,2.870933,0.1376968,-0.2929834,0.1767206,-0.1586099,0.3931647,-0.08956923,0.07698055,-0.02148125,-0.06661943,0.03179083,-0.3289303,0.3200052,-0.2160527,0.5850688,0.02993499,-1.231102,-0.01632844,-0.1685035,0.03565644,0.02198014,1.06443,-0.4771943,-0.5106431,0.7899895,0.2072971,-0.1799436,6.402387,0.1985427
89.348148,-0.1333887,2.359216,0.3663778,0.0389939,0.8679268,-0.2966302,0.6757857,0.371491,0.6139945,0.06108719,0.04250736,0.2060983,-0.4859335,0.2478883,-0.3311533,0.3651404,0.509546,-0.4163643,-0.3786346,-0.00824326,-0.04143264,-0.2367003,0.4422512,-0.1619252,-0.2651684,0.170966,-0.4346135,-0.2782881,5.918079,-0.1119915
89.414776,-0.3363751,2.195919,-0.3505319,-0.1346245,0.09069332,-1.310671,0.2733143,0.1486779,0.7222261,0.2886307,-0.6192172,0.8542905,-0.3708155,0.6176733,-0.4588477,-0.3973379,-0.05806974,0.6391088,0.4167367,0.05080919,-0.3231786,-0.1942662,0.6104924,-0.2387327,0.6917124,1.218106,0.131654,-0.4816184,4.025895,0.06396923
89.481404,0.01931081,1.737138,0.2396615,-0.01390031,-0.6257004,0.2154913,0.7099644,-0.4770683,0.269206,0.3053731,-0.5272862,0.2595606,-0.9786288,0.3611086,-0.6326768,0.3532481,-0.2878751,-0.5813553,-0.5939421,-0.09520826,0.6949502,-0.5432189,0.7154171,-0.1433383,0.6364948,0.9872643,-0.07294847,-0.2799755,3.838284,-0.2651916
89.548032,-0.1902797,2.239483,0.4247784,0.129496,-0.3247382,-0.1776615,0.0739099,-0.5085399,1.391772,-0.09395284,0.2148834,0.07376646,0.1332664,0.1729769,-0.6793163,0.8203344,0.08032219,-0.1372151,-0.117387,0.369536,0.3339683,-0.2246484,0.1065503,0.4877158,0.543091,0.8303203,0.03799145,0.02192877,3.592388,-0.7284275
89.61466,-0.4012164,1.470696,0.05280009,-0.2576787,0.4859317,-0.1486532,-0.07451986,0.4141038,0.8077039,-0.2764424,-0.08267639,-0.008578373,-0.6081823,0.3343995,-0.2201813,-0.07576347,0.202991,0.2834211,-0.1034195,0.09077535,0.06462082,-0.4467475,0.279135,0.1306638,0.5506111,-0.1293194,-1.043009,-0.5112213,3.758848,-0.3767725
89.681288,0.1065434,1.418404,0.8006036,0.3708051,0.08079279,-0.207676,0.8722285,-0.8673704,0.5715784,-0.2130801,-0.574009,0.1126908,-0.2670088,0.282665,-0.3806797,1.481733,-0.512083,-0.4093549,-0.3258074,-0.053752,0.4568499,-0.2944032,0.1861992,0.561977,0.3138816,0.2398002,-1.22437,-0.3955716,3.084072,-0.8410181
89.747916,-0.4441385,1.194756,1.172758,-0.3338308,0.06188948,-0.9533369,0.07330488,-0.5236482,0.1973598,-0.1922174,0.6918459,0.3132139,-0.7587086,0.2219648,-0.2441922,0.9831316,0.01598369,0.7743285,-0.006218729,-0.2042207,-0.6185963,-0.1505441,0.4078442,0.9022381,0.07435822,0.1518618,-0.1360778,-0.2399717,1.920396,-0.199711
89.814544,-0.03562392,0.8495104,0.05987622,-0.4150497,0.7583603,0.3880359,0.7495629,-0.08778787,0.4292438,0.2613987,0.4532193,0.3453388,-0.4732232,-0.242323,-0.3770029,-0.7309197,-0.3522362,-0.4972568,-0.4672316,0.1793886,-0.5104454,0.3108688,-0.04899504,0.3520147,-0.5490927,0.01534428,-0.7037813,0.03238197,2.171316,0.4034117
89.881172,-0.05528108,1.249197,-0.503166,-0.1692896,0.2299969,-1.114178,0.172555,-0.02859237,0.4244735,-0.3980721,0.6961458,0.3319592,-1.024307,0.1250987,-0.4262891,0.2206428,-0.1057434,-0.007227158,-0.6637745,1.386061,0.6989662,0.08916923,0.2459138,0.4084502,0.04713023,0.4935908,-0.2943964,0.2862285,1.949531,0.02838052
89.9478,-0.1929424,0.1741183,-0.8016473,0.1065434,0.4860801,0.2390989,-0.2291947,-0.382681,0.9191341,0.5795924,0.3331448,1.23277,-0.1290143,0.01749915,-0.3747899,-0.5507521,0.2240157,0.001240287,0.2643858,2.223572,-0.999267,-0.3218551,0.1008947,0.4109079,0.489244,1.101437,-0.7624041,-0.3182661,2.012199,0.5201719
90.014428,0.3630582,0.4469245,-0.100618,-0.1899245,-0.1456723,-0.4558589,0.4831485,-0.4413836,-0.1622942,0.4694311,0.7706845,0.4553706,-0.08583799,-0.5675932,-0.1038827,-0.5568436,-0.5328082,-0.6174743,-0.6321769,3.7297,0.2990987,-0.02296679,0.1631856,0.1445228,-0.2003424,1.563899,0.1676877,-0.1490011,1.835388,0.5292528
