Frame,C009,C013,C005,C004,C012,C008,C015,C003,C018,C002,C014,C001,C000,C007,C011,C010,C006,mouse1,mouse2,contact
41.641875,-0.511271,0.1040308,-0.1525836,-0.6772746,0.5526446,-0.5698379,0.1159609,-0.1304375,0.6901669,0.189846,0.2491448,0.6457196,0.2409507,0.8388594,-0.1650073,-0.4324116,-1.158663,s,s,nc
41.70850200000001,-1.54546,0.2852301,-0.2762719,-0.02601157,0.4410956,-0.7098315,-0.999104,-0.06887683,-0.2850668,0.3565184,-0.07047813,0.6783984,0.09856293,0.9468167,0.06270202,-0.238189,-0.4148903,s,s,nc
41.77512900000002,-1.202702,0.2618696,-0.1567217,-0.2993368,0.64036,-0.5806539,0.7202257,0.1333523,0.09586265,0.2874261,-0.2920927,1.095351,0.07657593,0.6873105,-0.7617388,-0.3853629,0.5230867,s,s,nc
41.841756000000004,0.09037764,0.1265074,-0.3310873,0.4019248,0.5931914,-0.7969114,1.084598,0.2128534,0.8418651,0.04398499,-0.2374799,0.9936938,0.6677443,-0.08744889,0.1271887,-0.8014125,-0.7113125,s,s,nc
41.908383000000015,-0.6121269,0.7153639,0.07813236,-0.4979687,0.7837186,-0.3045484,-0.3440746,-0.01006443,0.06131908,0.1701668,0.1045561,0.3959738,-0.4171735,1.692801,-0.762161,-0.5522201,-0.02368896,s,s,nc
41.97501,0.09888956,0.7926717,-0.3211665,0.53221,0.5363593,-1.263579,1.730461,-0.1099759,0.2758265,0.3429807,0.1777719,1.566948,0.03675838,1.307733,-0.7249426,-0.8643753,0.3974262,s,s,nc
42.04163700000001,-0.237042,0.6234961,-0.6259683,2.568387,0.5809786,-0.9239916,0.4449703,-0.2566788,0.9489914,-0.01531142,-1.604838,-0.06498709,-0.01938871,0.4633719,0.01243959,-1.013459,0.4934417,s,s,nc
42.10826400000002,-0.2862143,0.7326275,-0.1668843,-0.2193053,0.1856176,-0.3119321,0.08480767,0.441799,0.2453255,-0.0620226,-0.8848708,-0.5391503,-0.07227258,0.1395642,-0.1772395,-0.3353846,0.9210597,s,s,nc
42.174891,-1.218965,0.4956779,-0.252973,-1.365782,0.05463969,-0.8308644,-0.3582298,0.2227913,-0.9126074,0.03224058,-0.678948,0.5316666,0.07282623,0.688486,0.03946841,-0.9525788,0.170218,s,s,nc
42.24151800000001,-1.498119,-0.01258898,-0.4404279,-0.4319252,-0.1344072,-0.3168189,-0.07435317,0.3988226,-0.06135119,0.229142,-1.382056,0.1538806,0.265633,-0.6199998,0.7946612,-0.5393679,-0.3477759,s,s,nc
42.308144999999996,-1.038822,-0.05735667,-0.4639824,-0.5897113,-0.4835032,-0.7208477,-1.404302,-0.00566424,0.9469806,-0.06361992,0.3685247,-1.752937,0.6303517,-0.1704211,0.007257734,0.2081854,0.0152614,s,s,nc
42.37477200000001,-0.8625414,-0.08435903,-0.1297945,-0.381188,-0.1486392,-0.2422584,-0.120758,0.6769817,1.315795,0.1211257,-0.7038502,0.7313806,0.5328019,-0.2256987,-0.1637983,0.1868934,-0.6277398,s,s,nc
42.44139900000002,-0.84506,-0.3944574,-0.5201814,-0.8498083,0.106594,-0.4979494,-0.1133685,0.1846351,-0.05583037,0.4227762,-0.9453766,-0.2308582,0.4696676,-0.06879774,0.04425784,-0.2844216,0.4994425,s,s,nc
42.508026,-2.300775,-0.305574,-0.5925329,0.7764394,0.3461014,-0.5762617,-1.204049,0.2458599,1.229103,0.01465982,-0.3720413,0.4036707,-0.1616153,-0.6700467,-0.2819449,-0.1950617,0.932995,s,s,nc
42.57465300000001,-1.089023,-0.08282956,-0.1687454,-0.6561594,-0.05289906,-0.9423943,-0.5059501,0.2453935,1.879359,-0.03393677,-1.432088,-0.09809444,0.2406505,0.1637112,0.1914082,0.3210779,0.1177856,s,s,nc
42.641279999999995,-1.109032,-0.06942026,-0.2787271,-0.7602627,0.1033785,-0.09244314,-0.4644746,0.5361463,0.2524227,-0.3436362,-0.4005089,1.207563,0.4197526,0.6242068,0.3053514,-0.383514,0.8931361,s,s,nc
42.707907000000006,-1.052144,0.567544,-0.03604236,-0.5822542,0.142446,-0.4144355,-0.2389911,0.4401931,0.4199759,0.2981143,-0.8840662,0.4862254,0.2141192,0.2866959,0.09699225,-0.3220672,0.2799604,s,s,nc
42.77453400000002,-1.670742,0.525221,-0.4024511,-0.4371409,0.2625502,-0.3768087,-0.2065705,0.6025373,1.608712,0.4083087,-0.6143169,0.8396408,-0.1059873,0.3218646,0.5991951,-0.8359343,-0.2629516,s,s,nc
42.841161,-1.045738,0.2831051,-0.1368036,0.05663559,0.1141442,-0.2817313,0.04819264,0.4098976,0.7414342,0.02657493,0.4062246,0.1661315,0.286018,-0.3506663,-0.618864,-0.646539,0.2414312,s,s,nc
42.90778800000001,-1.99652,0.2194961,-0.2857091,0.07371993,0.1867979,-0.377012,1.051629,0.1342174,0.6601974,-0.06161467,-0.6780198,0.03389867,0.06472515,0.1417775,-0.05409086,-0.4570314,0.1353027,s,s,nc
42.97441500000002,-1.161133,0.1266674,-0.5920739,0.2903546,0.2973861,-1.004238,-0.1179903,0.2802713,0.008934923,-0.09110168,0.1446594,0.7362627,0.6721566,-0.8772669,0.5961869,-0.1353313,-0.38737,s,s,nc
43.041042000000004,-1.678059,-0.07659382,-0.4255065,0.3080616,0.7347032,-0.7761176,0.2550104,0.2993558,0.1101766,-0.09506748,-0.2984522,0.7132279,0.1612198,0.6196722,-0.2456868,-0.2926989,-0.151941,s,s,nc
43.107669000000016,-1.538776,-0.1883554,-0.665377,-0.3259278,0.2243685,-0.7669685,-1.897061,0.3015483,1.005418,0.6298318,-0.7245305,-0.3177134,0.6847318,-0.2189597,1.226746,-0.6323459,-0.9061224,s,s,nc
43.174296,-0.2161611,-0.03104703,-0.565857,-0.02775568,0.1028072,-0.7570348,0.471508,0.1171499,0.4489869,0.2115677,-1.057034,0.2486733,0.1198903,0.9682006,-0.2541457,-0.2304692,0.07081749,s,s,nc
43.24092300000001,-0.3314804,-0.4354892,-0.3380283,0.6819427,-0.1396731,-1.047144,1.019807,0.2156536,0.377951,0.2616863,-0.1964472,0.2873498,0.3984927,0.6516132,-0.08053567,-0.05022759,0.7634205,s,s,nc
43.30755000000002,-1.308215,-0.6032249,-0.3227119,0.3322243,0.748681,-0.7009047,-0.9135087,0.1317706,0.1928981,0.1888051,-0.5098928,0.251054,0.2004992,0.334319,-0.5724497,-0.07298445,-0.03422706,s,s,nc
43.374177,-0.9474173,-0.03026575,-0.05019584,-1.332571,-0.0006124224,-0.3064966,0.8067055,-0.5826209,-0.09949723,0.1511712,0.05833923,0.5994343,0.4903787,0.6094972,-1.307451,0.356851,-0.5238111,s,s,nc
43.440804000000014,-1.767995,-0.3032247,-0.5567308,-0.4554556,-0.2527194,-0.5577518,-2.273374,-0.09637792,1.399259,0.2085993,-0.8470224,0.4033224,0.04532155,0.5881046,-0.0924299,2.565752,-0.36621,s,s,nc
43.507431,0.4618397,0.1702918,-0.5152453,-0.2117189,-0.6960822,-0.2786654,-0.3055916,-0.04111904,0.3208309,0.1639157,-0.6192272,-0.156067,-0.1832466,0.3025101,0.1545042,2.941048,0.02958994,s,s,nc
43.57405800000001,-0.8319178,0.5116681,-0.4271174,-0.5730739,-0.4958067,-0.4853171,0.04743584,0.04925158,0.8066241,0.02786247,-0.8794351,-0.01865027,0.06040932,0.1228829,-0.9417787,3.739564,-0.7361868,s,s,nc
43.64068500000002,-0.3244684,0.01961775,-0.5258614,-0.275623,-0.3614286,-0.3381254,-0.2464654,0.6004752,0.2452319,-0.2026642,0.3446942,-0.6706495,0.4624093,-0.5277541,-0.4585171,3.494225,-0.09060355,s,s,nc
43.707312,-0.8278396,0.1054123,-0.5812226,-0.8223707,-0.7853474,-0.5841799,-0.2045509,-0.4629205,-0.4420423,0.03373883,-0.2574164,-0.8946288,-0.2318318,0.03172312,-0.3822108,4.088706,0.01325384,s,s,nc
43.77393900000001,-1.77995,0.009564613,-0.4909898,0.05685147,-0.340044,-0.1006715,-1.67709,-0.2802778,0.511241,0.3668718,-0.9929112,-0.318766,0.2449163,-0.1783256,-0.6575809,3.667525,0.5782204,s,s,nc
43.840565999999995,-0.2282082,-0.4805722,-0.5939825,0.2461165,-0.4047607,-1.23312,-1.605575,0.2392426,0.8370753,-0.1088366,-1.499471,-0.7275011,-0.269681,0.1865663,-0.5442646,3.811396,0.3110763,s,s,nc
43.90719300000001,-0.09115285,0.260231,-0.6803844,1.617309,-0.358517,0.1001203,0.4695242,-0.3746607,-0.5319592,-0.1872923,-0.8657579,0.0116293,0.1026246,0.4935825,-0.2717324,3.829569,0.002580509,s,s,nc
43.97382000000002,-0.3391621,0.1851633,-0.3548178,0.2026915,-0.3637502,-0.4510102,-0.6344101,0.6780289,0.5917514,0.1614105,-0.3776665,0.4427961,0.1196737,0.08958222,-0.2434148,3.310798,0.1130276,s,s,nc
44.040447,-0.855939,0.1643067,-0.5809342,-1.066617,-0.5205169,-0.5341591,1.240354,-0.5850669,0.2365296,0.2303891,-0.716437,0.6879024,-0.03182297,0.5070598,-0.1252803,3.025848,-0.008938656,s,s,nc
44.10707400000001,-0.2936419,0.001157662,-0.4423282,-0.3035152,-0.2446688,-0.5906496,-1.427548,-0.4915326,1.316682,-0.2328406,-0.3213059,0.715336,0.1248539,0.9982816,-1.248415,2.925532,0.5776823,s,s,nc
44.17370100000002,-0.01954892,-0.08582414,-0.3813229,-0.5899057,-0.06079662,-0.560493,-0.5085737,-0.3248757,0.9351573,-0.2286685,-1.027591,0.6185362,-0.2945361,0.3876792,-0.2965946,2.542157,-0.1283553,s,s,nc
44.240328000000005,-1.88192,0.04398473,-0.5015502,0.07456829,-0.182732,-0.3856786,-0.1758987,0.1491075,1.250506,-0.1094834,-0.116598,0.420387,-0.1083507,0.6946911,0.6200908,2.536565,0.7861504,s,s,nc
44.306955000000016,0.5041464,-0.07546279,-0.3596959,-0.1530341,0.04739986,-0.6656644,-0.2965301,-0.5055411,-0.3170266,0.6553938,0.01321439,0.2780638,0.03831102,1.070178,0.1795903,3.35233,0.3211792,s,s,nc
44.373582,-0.700974,-0.03213089,-0.464703,-0.5833741,-0.3099319,-0.9979846,0.09014692,-0.2424089,-0.5862033,-0.1739827,0.335757,-0.4171599,0.3781843,0.1639124,0.177509,2.365017,-0.8566871,s,s,nc
44.44020900000001,-0.5447246,-0.4349948,-0.2959193,-0.557431,-0.09908795,-0.9453863,-0.2588508,0.2425734,-0.3148627,0.6277826,-0.223957,-0.58513,0.304267,0.1353177,-0.1027049,2.077746,-0.5529844,s,s,nc
44.50683600000002,-1.444856,-0.3570988,-0.300147,-0.1721896,-0.2166715,-0.3464946,-0.5024207,-0.2355846,1.557481,0.5013251,0.2337337,0.2991994,0.00851603,0.1982822,-0.1692816,2.412722,-0.3877208,s,s,nc
44.573463000000004,-0.4540712,-0.4966345,-0.1170119,1.026582,0.1887289,-0.856772,-1.012834,-0.2504329,-0.1296075,0.7347917,0.3121339,0.2033762,0.04026733,-0.2486745,0.07527705,2.062174,-0.5065942,s,s,nc
44.640090000000015,-1.317834,-0.7840522,-0.3653015,-0.3903363,0.3852377,-0.6959714,-0.4212838,-0.05542315,1.770327,0.0583012,1.604222,0.7603756,0.5096698,-0.3372675,-0.01311925,2.21399,-1.549178,s,s,nc
44.706717,-1.145744,-0.7622807,-0.07213181,-0.8074703,0.1106282,-1.051984,-0.2258034,0.2412728,0.9423035,0.07967588,0.09215944,0.3220289,0.08350337,-0.8536408,0.2550597,1.776103,-0.9360693,s,s,nc
44.77334400000001,-0.0933222,-0.8155057,-0.03674133,-0.3095227,0.02805395,-0.6800525,1.953591,-0.3214948,1.051745,0.521369,0.8585776,0.02507233,-0.1092725,-0.08170898,-0.6443223,2.844905,-0.4938567,s,s,nc
44.83997100000002,-1.459443,-0.655215,-0.001920952,0.1485265,0.1512268,-1.097724,0.5673348,-0.5924292,-0.5798021,0.7690974,-0.5157654,-0.7065287,-0.6300864,0.5712097,-0.08859824,2.508805,0.4084964,s,s,nc
44.906598,-1.311598,-0.488708,-0.02812319,-1.059488,-0.003422851,-0.6417879,-0.3604465,-0.8505999,1.537183,0.02049574,0.1056929,-0.4189888,-0.0225057,-0.4133638,-1.263431,2.238675,-0.840986,s,s,nc
44.97322500000001,-0.3242331,-0.1518563,-0.1176973,-0.3021826,-0.01965749,-1.4173,-0.2269443,-0.5861294,0.7788606,0.1223229,0.5951472,-0.4030181,-0.01804649,-0.004309954,-0.08908346,2.805089,0.3930784,s,s,nc
45.039851999999996,-1.051481,-0.03621523,-0.3815391,-0.2425619,0.09100906,-0.8414658,1.015056,-0.05828841,1.237292,0.2633648,0.2036467,-0.2528234,0.1981583,-0.1711452,-1.437291,2.739044,0.4805034,s,s,nc
45.10647900000001,0.05525002,0.1870736,-0.4291133,0.1265277,-0.04234013,-0.1486005,-0.6076359,-0.6508346,0.8018721,0.3461961,-0.3053925,-0.2717112,-0.08430794,0.7953644,-0.01348686,3.512712,-0.2848535,s,s,nc
45.17310600000002,-0.6871937,-0.247595,-0.2341219,0.1682158,0.1451591,-1.706166,-0.8394095,-0.8701328,1.290151,0.4576603,0.6572563,-0.2536677,-0.05008394,0.5582827,-0.08946463,2.881721,0.3829911,s,s,nc
45.239733,-0.8035979,-0.2190307,-0.2263559,-0.4158638,0.07012352,-0.7318532,-1.086161,-0.2322845,1.769077,0.1375562,0.6482781,-0.003561658,0.02580974,0.34346,-0.8338363,3.046474,-0.0119747,s,s,nc
45.30636000000001,-0.07992957,-0.4150184,-0.5039441,-0.1713417,0.3761343,-0.3231137,-1.446091,-0.2446974,0.107345,-0.01087391,1.223767,-0.6028243,0.2875118,0.06352453,-0.3761216,2.299479,-0.2024824,s,s,nc
45.372986999999995,-1.853837,-0.4588777,0.05735315,-0.3603615,0.3594573,-0.6964695,-0.3828657,-0.5092427,1.038937,0.1115948,0.7024053,-1.112062,0.1938356,-0.1354457,-1.013701,1.88779,-1.025195,s,s,nc
45.439614000000006,-1.213778,-0.7237327,-0.2960685,-0.5928399,0.04189785,-0.5487428,-0.4161611,-0.3026119,-0.5598137,-0.1049963,-0.1444385,-0.2251004,-0.03106598,-0.3621245,0.445553,2.020289,0.09472781,s,s,nc
45.50624100000002,-1.148767,0.08248167,-0.07504294,0.01292313,0.2790512,-0.06315248,1.533218,-0.6869588,0.9596443,0.3288828,0.6243597,-0.6506963,0.6728374,-0.1955476,-0.4880847,2.244494,0.07874545,s,s,nc
45.572868,-1.020626,0.2520823,-0.5013093,0.09974582,-0.1518717,-0.7795888,-0.3116215,-0.7479136,0.6493681,0.04343998,-0.07300857,-1.151816,-0.05944412,-0.1767015,-0.4033974,1.890047,0.7588574,s,s,nc
45.63949500000001,-0.9362064,-0.03856208,-0.1207958,-0.3867069,-0.08359696,-0.7257153,-0.103293,-0.1126243,-0.2165045,-0.09644857,0.4830487,-0.4550109,0.5340404,-0.140688,0.07842992,1.843002,-0.1342803,s,s,nc
45.70612200000002,-0.5407256,-0.1318023,-0.379555,0.04285828,-0.2395448,-0.6834579,0.07101034,-0.3610588,-0.6652055,0.2192624,-0.2489453,0.5451309,0.1294483,-0.02515636,0.03297845,2.936217,0.5306017,s,s,nc
45.772749000000005,-1.788938,-0.08780578,-0.2736521,-0.07580525,-0.7060508,-0.02856215,-0.08088156,-0.114645,0.4768836,-0.3568059,-0.4159971,0.4408528,-0.2670295,0.1189021,-0.4704866,2.221989,-0.968839,s,s,nc
45.839376000000016,-1.165412,-0.3222831,-0.5472062,-0.05457842,-0.4407261,-0.3820902,-0.5916164,-0.2231169,0.1357774,-0.1368992,-0.2339768,-1.219156,-0.3372962,0.2884573,-0.2866361,2.505064,0.9408883,s,s,nc
45.906003,-1.626116,0.4431437,-0.8999593,-0.5472037,-0.4920373,-0.1478189,-0.1821268,0.2378622,1.463914,-0.3733275,-0.3203942,-0.7232366,0.5541257,-0.1768132,-0.156582,2.720881,-0.03351668,s,s,nc
45.97263000000001,-0.2523284,-0.01674463,-0.6788427,-0.5587227,-0.7258939,-0.8556298,0.09487485,-0.1877927,0.8068156,-0.3066056,1.251559,0.7388427,0.3273387,0.8050506,-1.298534,2.402445,-0.5378956,s,s,nc
46.03925700000002,-1.304648,-0.3962359,-0.404518,0.294641,-0.143106,-0.6751108,0.1342669,0.1976648,0.584161,0.1492927,0.6831349,-0.4498055,-0.05573696,0.1428402,0.134229,2.992164,0.2666884,s,s,nc
46.105884,-0.7090644,-0.307522,-0.5360556,0.007848211,-0.3007331,-0.668972,-1.564152,0.3459117,0.8458816,0.3033486,0.9478017,0.002975494,0.2876357,0.1780282,-0.3553321,1.460633,0.5455177,s,s,nc
46.172511000000014,-0.9172524,-0.3957331,-0.4834157,-0.05847621,-0.4089456,-0.94822,0.1377576,-0.6101949,0.4372461,0.0596437,0.063127,0.1186413,0.2653877,-0.1630122,0.06664449,1.399652,-0.02999112,s,s,nc
46.239138,-0.7932034,-0.09458052,-0.2022247,1.113378,-0.5375229,-1.221573,-0.1805442,0.0190544,-0.1517674,0.4936115,0.1539161,-0.3565172,-0.04797955,0.3852829,0.2945911,1.493165,-0.07591042,s,s,nc
46.30576500000001,-1.173126,-0.5570346,-0.4978924,0.1533445,-0.1847592,-0.3756488,-0.5829869,-0.3063586,0.1742119,0.3487908,0.7693186,0.5956258,0.172226,0.164827,-0.287586,1.16324,-0.3978919,s,s,nc
46.37239200000002,-1.127702,-0.1926564,-0.3157148,-1.349972,-0.3541263,-1.120573,-0.7068627,-0.72484,0.8886015,-0.02486431,-0.2472387,0.9415993,0.03830244,0.6130112,0.7537644,1.073496,-0.000343429,s,s,nc
46.439019,-1.573033,-0.5530465,-0.09326826,-0.4094553,-0.243755,-0.5174729,0.009635735,0.284439,-0.08866537,-0.3036139,0.7504224,0.5889848,-0.1385231,-0.3405838,0.182254,0.9037412,-0.8346349,s,s,nc
46.50564600000001,-1.331006,-0.2421097,-0.3161896,0.6675683,-0.1494908,-0.5566018,-0.6093116,0.1190146,-0.04898966,0.02141265,0.6526623,0.6124037,-0.2401158,-0.3694717,0.578804,0.6337504,0.3057312,s,s,nc
46.572272999999996,-0.1948935,-0.5379277,-0.2078497,-0.1327988,0.04481847,-0.6879462,-0.05856224,-0.1130839,0.4595375,0.03226655,-0.2492712,-0.1498138,0.1187076,-0.3354378,-0.6350258,1.276468,0.009650218,s,s,nc
46.63890000000001,-1.169623,-0.162316,-0.6141012,-1.080449,0.6753684,-0.7885224,-0.4588427,-0.298291,-0.5248182,-0.03092179,-0.188143,0.08965583,0.4336296,0.6623762,-0.3380666,0.7024837,0.1381458,s,s,nc
46.70552700000002,-0.9697966,-0.03238601,-0.1458026,-0.4463536,1.635104,-0.5747111,-0.04134861,-0.08685137,1.471615,-0.2013013,-0.1003793,0.6153731,0.336013,1.004684,-0.4202166,0.3350753,-0.002042058,s,s,nc
46.772154,-0.7131873,0.016844,-0.2512046,0.5656478,1.473649,-0.313573,0.1821575,0.1016997,1.204639,0.2243906,-1.519068,0.2599109,0.112791,0.04643051,0.2404849,1.662379,0.1745234,s,s,nc
46.83878100000001,-0.2202237,0.839039,-0.3729947,-0.6686601,1.626176,-0.5845185,-0.4429308,-0.07330053,1.252745,-0.1728524,-0.5600948,0.9240698,-0.06938729,0.8049991,-0.5913855,1.948746,-0.6634951,s,s,nc
46.90540800000002,-0.05556782,0.8796685,-0.5551304,-0.009302028,1.796766,-0.3272367,-0.1769161,-0.5326657,1.658962,0.3062974,-0.3755934,-0.3536019,0.4028219,0.3536161,-1.790016,2.064578,0.06707494,s,s,nc
46.972035000000005,-0.7111193,0.4590811,-0.3979091,-0.6118155,1.483046,-0.6739717,-0.3426661,0.3865393,-0.1563416,0.3009938,0.1745073,-0.8456016,0.2292113,0.108446,-0.7899277,1.846098,0.6453755,s,s,nc
47.038662000000016,-0.09020749,0.4111911,-0.4711001,-0.08436508,1.134939,-0.2287157,0.464992,-0.3892034,0.8601028,0.3123663,-0.5732074,0.6495975,-0.2499399,0.2794536,-0.7872572,1.50858,-0.9488419,s,s,nc
47.105289,0.06225178,0.2837833,-0.720109,0.2217483,1.068722,-0.2354948,-0.9520946,-0.3124809,1.534905,0.5400564,-0.5347359,1.202253,0.6256046,0.5225453,-0.5708216,2.453912,-0.5743334,s,s,nc
47.17191600000001,0.1449639,-0.0674171,-0.2306013,0.01153427,0.8282251,-1.363094,-0.5320223,0.118757,0.7599546,-0.005703845,0.08672174,-0.8740721,0.1255952,-0.06173452,-0.7201258,1.469385,0.1973574,s,s,nc
47.23854300000002,-0.6797173,0.004686848,-0.3156422,-0.2673968,0.5478721,-0.9796553,-0.06223946,-0.3234942,0.6820711,-0.01817613,-0.8819814,0.2713838,0.4213685,0.1141974,-0.327848,1.365605,0.06422739,s,s,nc
47.305170000000004,-0.2767814,-0.251087,-0.6204773,-0.01437323,0.5783361,-1.05919,-0.6858624,-0.4644983,0.1598382,0.2489032,0.4353846,0.1412916,0.6307544,0.5051922,-0.2000045,1.43588,-0.3551424,s,s,nc
47.371797000000015,-1.276881,-0.495077,-0.356694,-0.1615308,0.5962421,-0.9695054,-0.3663628,0.4811311,1.442896,0.258444,0.3932654,0.3435281,0.1425587,0.08453327,-0.8453051,1.863889,-0.7633945,s,s,nc
47.438424,0.3697499,-0.4798847,-0.5687645,-0.9193593,0.2699761,-0.8109906,0.1806989,-0.1047372,-0.6197755,0.223288,-0.3337809,-1.115478,0.3621307,-0.1414901,0.05559816,2.069394,-0.6609275,s,s,nc
47.50505100000001,-0.005275691,-0.3965764,-0.4583375,0.7788784,0.1396162,-0.5689892,-0.6942261,-0.9305049,1.901415,-0.4608286,0.1744051,-1.303717,-0.01552515,0.003603145,-0.3830086,0.8705613,-0.2159809,s,s,nc
47.57167800000002,0.1682357,-0.0508123,-0.4043016,0.6730237,0.03856388,-0.9542563,-0.8806286,-0.2994768,-0.07501048,-0.02035273,-0.7957281,1.158991,0.4683417,0.1186518,-0.9052693,1.400374,0.04816379,s,s,nc
47.638305,0.0004226069,-0.5726342,-0.09747045,-0.9050535,0.04020011,-0.09601245,-0.09280785,-0.7051297,2.551179,-0.06506827,-0.5469891,-0.0240116,0.09073521,0.04753319,-0.5997749,1.357531,-0.4124779,s,s,nc
47.704932000000014,-0.8503326,0.06557989,-0.8525509,0.2944423,0.06095048,-0.3334234,-0.5747777,-0.5045605,0.3639668,-0.04736418,-0.03392891,-0.1893042,0.3668181,0.7615936,-0.6132765,1.488212,-0.2189413,s,s,nc
47.771558999999996,0.9448407,-0.2142221,-0.5706795,0.3723769,0.5078651,-1.063129,-0.7421902,-0.308809,-0.5031171,0.3811924,-0.06083466,-0.4038895,0.8324605,0.2565256,-0.7065108,1.546883,-0.7286129,s,s,nc
47.83818600000001,0.8908049,-0.1839908,-0.3985477,-0.003728613,0.2476843,-1.085562,0.002127515,-0.399288,0.378727,-0.1609859,-0.5531909,0.4617679,0.0246668,-0.3239465,0.2586003,1.191399,0.341243,s,s,nc
47.90481300000002,-0.4182078,0.5976481,-0.2408956,-0.4010192,0.4434447,-0.5097834,-1.247708,-0.07961442,0.9969564,-0.05622287,-0.6891447,-0.3947991,0.03932718,0.5272927,-0.8075172,1.289691,0.9496148,s,s,nc
47.97144,-0.614873,0.3272891,-0.37792,-1.170997,0.1842175,-0.549702,-0.6904954,0.07015741,-1.296655,-0.0711445,0.007827896,0.7062882,0.3326096,0.5378317,0.3049813,1.353946,0.1273256,s,s,nc
48.03806700000001,-1.107186,0.4018809,-0.1865436,-0.4636944,0.1177153,-0.4783571,0.1402983,-0.08341676,0.1622919,0.04811124,-0.4786462,-1.784457,0.4678431,-0.4679943,-0.7093039,1.229739,-0.4848408,s,s,nc
48.104693999999995,0.57665,0.3890142,-0.53599,-0.2108747,0.1779274,-0.194064,-0.1243059,0.2027568,0.5904404,-0.5556065,-1.01608,0.1771169,0.8791239,0.04829164,-0.9146547,0.9133675,-0.2339141,s,s,nc
48.171321000000006,-0.3456928,0.1097893,-0.5951355,-0.1272757,-0.1718601,-0.5813953,-1.036054,-0.2469362,-0.06887469,-0.3931892,-0.3695706,-0.6493698,0.3675219,-0.1136262,-0.4347537,0.7538758,0.6293017,s,s,nc
48.23794800000002,-0.2376938,-0.2947277,-0.3907689,-0.4912939,0.02031041,-0.9433045,0.1471464,-0.008787827,0.1252558,0.309392,-0.2797681,-0.5797964,0.1507149,0.1450859,-0.2378431,1.464146,-0.01969518,s,s,nc
48.304575,-0.5524619,-0.1093149,-0.5924168,0.7434941,-0.02181727,-0.6832892,-1.170628,-0.2912354,-0.3911549,-0.05046307,-1.505623,-0.3685313,0.114097,0.1902681,0.4091026,0.5203981,0.7260849,s,s,nc
48.37120200000001,-0.5323353,0.05424996,-0.3998297,-0.2112113,0.3303341,-1.227281,-0.6563008,-0.1405714,0.4195225,0.04878754,0.3486967,-0.2330332,0.03365159,0.6988454,-1.407103,1.720052,-0.06908976,s,s,nc
48.43782900000002,0.4818491,-0.2792177,-0.6198437,-0.4704188,0.9267855,-0.8240022,-0.5478792,0.6133015,-0.2680996,0.04018664,-0.1769891,-0.9345071,1.630945,-0.4450368,-1.213846,1.644162,-0.6516266,s,s,nc
48.504456000000005,1.105206,-0.1451266,-0.602001,-1.091639,0.06093926,-0.7098229,-1.971907,-0.5248351,0.1677662,0.07653605,-0.1477758,-0.2342187,0.1002735,0.7856513,0.001335019,2.62072,-0.5243289,s,s,nc
48.571083000000016,0.09749088,-0.4286034,-0.3184628,-0.641468,-0.1703128,-0.6272084,0.4634235,0.06804549,0.2115671,0.3554106,0.04506904,1.269119,-0.04514396,0.5031178,0.5806003,1.655851,0.1422645,s,s,nc
48.63771,0.2246405,-0.7468156,-0.6539052,0.192515,0.2591947,-0.8031364,0.1902649,0.176061,0.9569331,0.05287303,1.085703,0.8513716,0.5062013,-0.1109475,-0.3197202,1.074395,1.109417,s,s,nc
48.70433700000001,-0.3358256,-0.3756292,-0.1979439,0.4842453,0.1490312,-0.2676351,-1.089562,0.7319046,1.987617,0.5186198,-0.06159477,0.6999891,0.3067873,-0.6866155,-0.616325,0.7387313,0.9271464,s,s,nc
48.77096400000002,0.06733022,-0.07820925,-0.4795758,0.5060777,0.3500295,-0.2749552,-0.2546648,0.1517026,-0.9692572,0.1974129,1.124526,-0.7611699,0.3870086,0.4655066,-0.5396284,1.213394,0.4477903,s,s,nc
48.837591,0.5953248,-0.8221662,-0.4537042,0.1561577,0.5117521,-1.624793,0.6512354,-0.4710137,-2.140723,0.5553958,0.473964,0.323466,-0.1714879,-0.144725,-0.9671627,0.9865199,0.7438874,s,s,nc
48.904218000000014,-0.958798,-0.3725434,-0.3757077,-0.2385202,0.1543434,-0.7164954,-2.425858,0.2195265,1.162881,0.3508123,-0.5720438,-0.3925966,0.4917019,0.2077273,0.1811373,1.61266,-0.3700757,s,s,nc
48.970845,-0.599894,-0.6334646,-0.5959071,0.192828,0.5023105,-0.8761528,0.5146275,0.08534961,0.4470739,0.003894194,0.3456757,-0.4007587,0.1686172,0.1712725,0.8024979,1.042873,-0.1971051,s,s,nc
49.03747200000001,0.05953718,-0.4503636,-0.2433615,0.5413725,1.747688,-0.771478,-0.8260865,0.4076069,-0.6030256,0.5634496,0.3224893,0.4534498,0.423249,0.4127577,-0.7402837,1.231683,-1.041349,s,s,nc
49.10409900000002,-0.07970671,-0.6035726,-0.3730778,-0.5764613,2.413179,-0.3638883,0.5852258,-0.3368881,1.316779,-0.1183817,-0.2265256,0.2528898,0.2591611,0.304345,-0.9829913,1.022628,0.09436141,s,s,nc
49.170726,-0.9039181,-1.043524,-0.5012648,-0.5826525,2.027693,-0.9045534,-0.8215914,0.05702309,1.150553,0.1793813,0.08289854,-0.5216119,0.7601167,-0.03223456,-0.6783747,0.9137846,-0.6018626,s,s,nc
